"beta1_1" "beta2_1" "beta1_2" "beta2_2" "beta1_3" "beta2_3" "beta1_4" "beta2_4"
30.21219 3.983664 3.705145 0.5685105 14.86145 3.992044 -30.2705 -3.953875
30.46884 3.805954 1.764493 1.600085 14.52741 3.963902 -30.22465 -3.812209
30.00547 3.945967 -11.63591 -2.296101 14.54456 4.007051 -30.35682 -3.896072
29.90271 3.970297 12.03731 7.002718 14.85572 4.04362 -30.15298 -3.89317
30.42347 4.03191 -8.149317 0.7113318 14.60525 4.054935 -30.19086 -3.90551
30.07729 3.77329 -10.60751 0.6956315 14.90162 4.100506 -29.863 -3.931534
30.03927 3.948255 7.410743 3.268642 14.82227 4.057811 -30.10252 -3.911034
30.06829 3.856382 10.70746 4.409164 15.04304 4.025267 -30.00781 -3.852851
30.33878 4.067941 8.434768 18.9639 14.46553 3.959038 -30.29894 -3.833956
30.07615 3.994133 -5.831157 9.470546 14.50553 4.009586 -30.08939 -3.910166
30.07005 3.802236 12.27118 3.208833 14.4849 4.003329 -29.94655 -3.984873
30.3864 3.890962 -2.12445 -3.589277 14.81887 4.072884 -30.07266 -3.90614
30.30667 4.122074 8.921323 -0.9060408 14.74828 4.125457 -30.12425 -3.958123
30.36563 3.971027 6.818624 10.08014 14.43536 4.107188 -29.99364 -3.951721
30.20688 4.042468 -6.147566 -6.109307 14.35795 4.087857 -29.86649 -3.881161
29.9708 4.051436 17.84763 3.367369 14.02252 4.077394 -30.04479 -3.950071
30.08463 3.951112 -5.372086 6.597253 14.0915 3.987691 -30.04184 -3.905643
29.96974 3.925072 -2.368786 24.33967 14.51564 4.023696 -29.93876 -3.985759
30.06501 3.95827 5.284073 -21.19511 14.6692 4.084271 -30.13908 -3.899461
30.16859 3.964837 -3.100435 -10.15858 14.8087 3.994674 -30.0958 -3.898203
30.23484 3.868794 -12.967 6.452299 14.94017 4.030543 -30.19983 -3.892704
29.97883 4.020392 9.380217 10.88777 14.87423 4.063262 -30.12714 -3.906554
30.05915 3.960164 3.845355 -5.672538 14.38945 4.111947 -30.45938 -3.889446
30.13412 4.105661 16.60188 1.16414 14.64363 3.949018 -30.02263 -3.957646
29.92307 4.006563 16.31651 -2.962188 14.90613 3.997856 -29.96846 -3.886393
30.03423 3.840994 2.837808 0.3748264 14.56576 4.150171 -30.12751 -3.884606
30.18056 4.061274 -11.53293 0.8348269 14.69503 3.993777 -30.11138 -3.85005
30.22927 3.941994 -22.91986 6.103073 14.95953 3.942562 -29.8782 -3.962776
