"tau2_1" "tau2_2" "tau2_3" "tau2_4"
0.02551656 26884.48 0.1812808 0.1339095
0.107605 4.9641 0.1823563 0.1860188
0.2925308 200699.3 0.1496549 0.1570946
0.1120625 5.079287 0.02878692 0.1127203
0.05839066 2.995382 0.03858982 0.1635745
0.1039301 469.4554 0.03933354 0.1257671
0.03264886 16.26855 0.05698905 0.1242306
0.04614245 12.10692 0.1090238 0.1421152
0.0754289 1.425362 0.0508014 0.1383432
0.06172531 1007.198 0.06325303 0.09057167
0.1726651 0.1520639 0.1425289 0.1327222
0.02235207 13.67867 0.1093453 0.09728842
0.08517821 16739766 0.1275828 0.1223291
0.03423356 1.425483 0.06538239 0.1200017
0.04517176 925265.4 0.0916839 0.1214593
0.02247111 20.71408 0.08510914 0.08660211
0.1972415 4.638344 0.0911706 0.0732662
0.08203095 2.435821 0.06571985 0.1466085
0.02904757 1.008259 0.1828457 0.09800512
0.01938717 700.1663 0.07230204 0.1440365
0.07782932 2.710789 0.03131572 0.133406
0.03520799 334.2344 0.03831228 0.09186279
0.10017 2.579337 0.04202845 0.1101869
0.1306381 0.03351674 0.05690349 0.2003708
0.04024062 43.25213 0.04050712 0.1206362
0.04175128 0.3085779 0.0974159 0.1071972
0.1170532 4.98972 0.1457878 0.1798378
0.1436997 588.7693 0.2043461 0.1608493
0.07326986 2.190676 0.2301787 0.1867424
0.2899765 28891.87 0.0808657 0.1281241
0.05773359 0.09896341 0.1830917 0.1425982
0.07075401 0.3215404 0.04096563 0.1447788
0.05693115 6.58703e+12 0.1215152 0.1283343
0.0829149 3416311 0.03825024 0.102238
0.03643216 2.149682 0.09205016 0.102574
0.4408958 0.7399767 0.07143978 0.170465
0.02400602 134.1166 0.09345759 0.08501442
0.07865299 146.3045 0.07944465 0.07341347
0.05501447 2.968934 0.1297972 0.1002618
0.04628021 0.2129524 0.08999347 0.1643347
0.06538155 3.043501 0.191306 0.1324349
0.04865292 3335.492 0.3499231 0.1881769
0.02599833 2881.376 0.3463034 0.1999234
0.02739377 17534.3 0.07122629 0.1399343
0.05779683 5.472512 0.06771252 0.1684542
0.0960325 1.840844 0.07404691 0.1190839
0.1231507 0.4508783 0.1211264 0.08756899
0.04538294 4.283586 0.1104667 0.1304234
0.07641543 35.0622 0.1070116 0.1254969
0.05366813 3.54037 0.039372 0.1162042
0.03661177 423.6686 0.145098 0.1491205
0.0467814 19262.36 0.07482543 0.135017
0.01506919 7.949801 0.02132023 0.06817733
0.03946152 29.44172 0.06290974 0.1106679
0.01940718 6.252899 0.1191651 0.07446012
0.0364894 0.9110414 0.05092272 0.1868916
0.04174047 386.8755 0.08771864 0.1089349
0.1061686 7.164796 0.1064088 0.1203813
0.04010436 32231.86 0.1172427 0.1157539
0.05023469 0.2066782 0.06002688 0.1846752
0.01446218 0.2839569 0.1527773 0.1246233
0.2179499 0.1624142 0.2533121 0.1438484
0.06814409 41.34125 0.1315029 0.1125694
0.1403911 1.22112 0.07087211 0.1036326
0.04010638 0.2947479 0.03162865 0.1116084
0.07139719 0.5929517 0.06408655 0.2133844
0.03103743 2.896415 0.06174129 0.1488091
0.02060486 635.2443 0.05980791 0.1693328
0.06061217 0.166884 0.02763634 0.1972345
0.09712719 163.3489 0.0892199 0.1397348
0.3273806 0.365182 0.1753052 0.1454514
0.04915511 1.34246 0.1129836 0.1408206
0.07363614 0.7614918 0.06751392 0.1362718
0.03345353 190962699 0.1335055 0.215138
0.06013939 0.2888104 0.09617164 0.1448501
0.07985225 194.8586 0.05073284 0.1429101
0.07644514 44.26931 0.01980717 0.1608092
0.1013834 13.80966 0.07558255 0.13092
0.05617739 0.9588412 0.0338045 0.156606
0.08943083 1847.859 0.03571989 0.1428834
0.01551363 60.5893 0.0735595 0.1542594
0.08553375 434539247 0.1008248 0.1603929
0.1759372 205.7328 0.1378157 0.1021884
0.07523515 594.2097 0.1002678 0.1087954
0.02416916 8163.052 0.07000922 0.1334489
0.04722287 9037617 0.2006878 0.1087504
0.1036462 0.1216528 0.03856352 0.0792947
0.07581147 932.3392 0.07627164 0.1096788
0.04396565 1.318843 0.1203153 0.1254118
0.07283024 3851.198 0.07276448 0.1011911
0.05528116 1577516 0.08460378 0.1057999
0.05582178 1165.196 0.2186243 0.09639745
0.04000969 2.939878 0.1192246 0.1084428
0.08006466 4.190411 0.08379874 0.08831171
0.07338814 0.07854173 0.3212018 0.1993099
0.09134316 36.15446 0.1357304 0.07889124
0.05029658 593.6261 0.06842262 0.1087351
0.01630479 6.300768e+18 0.08802573 0.1204845
0.118315 17.86115 0.03814797 0.1378647
0.08672057 30.9363 0.06449791 0.1508382
0.07527074 0.5555947 0.066514 0.09226379
0.05756098 31104.85 0.06636778 0.103382
0.01885679 158.8236 0.07307627 0.1327444
0.02265614 122851454 0.1368849 0.116573
0.1020909 75.15107 0.04444734 0.1115418
0.02392 27.87925 0.06318269 0.140476
0.0544864 0.1321029 0.07860114 0.1651298
0.03182032 250.2267 0.02544933 0.2025898
0.02176948 2418.057 0.0585036 0.1311576
0.1033527 2.611882 0.0665996 0.09532509
0.04703275 561.4795 0.1136981 0.08526387
0.06572029 3901432230 0.06803077 0.1142362
0.08641864 0.06389677 0.03548587 0.1137164
0.05400812 74189.3 0.1635243 0.09475722
0.09684441 2364.31 0.04012557 0.1425275
0.6582633 240643.7 0.103038 0.1060566
0.03813217 1244.724 0.0855898 0.07809629
0.06188889 3066.896 0.09902482 0.1493545
0.02002826 0.3989715 0.05857574 0.1955652
0.05863649 0.3089446 0.0390326 0.238489
0.01823125 128928.7 0.03745612 0.1272211
0.0862751 0.2612435 0.04418749 0.07849093
0.07553148 0.8138482 0.07109412 0.100115
0.03642291 9.562198 0.04895961 0.1371934
0.08471591 509012.1 0.1269208 0.1223903
0.08392994 22.16782 0.1693069 0.1676609
0.0426663 0.1742627 0.027191 0.1222219
0.01283832 2.42699 0.007536933 0.1587473
0.04726735 2.934186 0.1631879 0.2159771
0.04912608 147.7303 0.1756179 0.1293729
0.02317301 27.90319 0.1700824 0.07927413
0.2315512 0.2985142 0.105936 0.09114529
0.1160747 13.00437 0.07276404 0.1150762
0.08381458 414.7622 0.1102375 0.1187704
0.09287621 1450.817 0.1219053 0.1873425
0.03894438 0.06140707 0.1183715 0.2075019
0.0716474 285.5196 0.03954853 0.08481094
0.06931619 0.3559714 0.1805356 0.1271911
0.01317039 160119.6 0.06049266 0.1208842
0.0614348 0.7656451 0.1481891 0.2072282
0.1054176 365.2495 0.05503401 0.2104285
0.02198936 225.2746 0.06744052 0.1417714
0.07176356 58.94945 0.08698111 0.141047
0.09683192 1258.036 0.07366836 0.127349
0.1133106 679.5289 0.1258941 0.1593494
0.261208 0.8259827 0.0881971 0.2715524
0.03316431 0.6990126 0.08806145 0.1038521
0.1502933 3.599287 0.029037 0.09114473
0.0441134 1.708618 0.0965121 0.07679892
0.1308183 4.375597 0.08078063 0.1718725
0.02408519 8.333589 0.1103055 0.1759393
0.08868739 1213.219 0.1941328 0.0848056
0.07846185 0.04751242 0.05042607 0.09864744
0.1007941 218.7117 0.2408233 0.105794
0.08330187 1108.181 0.1490621 0.08596957
0.1181251 58043.87 0.04484369 0.1440476
0.05468503 1.238664 0.05966285 0.2375937
0.02868874 7.281002e+18 0.05533223 0.1778124
0.05154739 0.8771802 0.1433045 0.103258
0.03299289 0.316423 0.07068431 0.1056986
0.125367 1.703724 0.04020904 0.1192977
0.3084459 3.249847e+18 0.1381049 0.1005005
0.174619 17.23709 0.02213688 0.06254702
0.01333224 627.4231 0.05993775 0.07667556
0.04290784 657.2172 0.144512 0.07915769
0.02289499 0.4538457 0.03772845 0.08895264
0.02829094 1461.966 0.03133612 0.1619683
0.06269469 19.03545 0.07889823 0.1082764
0.07886875 107025111 0.09863417 0.1285024
0.08584619 3.936861 0.1055149 0.1716873
0.01705986 3960180185 0.1447723 0.2506025
0.02505315 6075350 0.06234153 0.1041177
0.0225403 17.38591 0.1181322 0.1098175
0.04167235 0.4544434 0.2819131 0.1179997
0.04436596 8.764171 0.2148448 0.1706723
0.06737019 157252471 0.08344558 0.1188551
0.04426846 30076012 0.1599194 0.1972989
0.06344792 7.734213 0.07845409 0.1573803
0.0704322 789.7364 0.0581304 0.1188561
0.04987424 2.211275 0.04709786 0.1728057
0.09234802 5.335164 0.0751551 0.1988844
0.1711027 0.08000281 0.08006407 0.1216739
0.05339781 26311950 0.0488119 0.07570114
0.02233038 2.043188 0.06032377 0.06595593
0.06444149 544798809 0.0855721 0.07647905
0.06838405 23.37648 0.08096042 0.09474066
0.0249902 11.89694 0.1021029 0.1338056
0.08205354 5.262571 0.1449968 0.1215485
0.04779809 671.3192 0.1665481 0.1084249
0.04860972 0.09346856 0.1668307 0.1786075
0.2391335 22.65749 0.2195547 0.09551186
0.04292869 6.550892 0.2112472 0.2093649
0.05178691 930.4371 0.09020805 0.1000911
0.03013027 3.356564 0.08238319 0.1747588
0.117939 162573655149 0.05438875 0.09722232
0.08825698 2217.819 0.09970939 0.1085345
0.08442079 269.5882 0.04275328 0.09470381
0.02721716 0.1238307 0.128741 0.126393
0.0880321 0.1140074 0.1488542 0.1521667
0.1569464 0.4187698 0.05360887 0.1655767
0.06673008 1.697379 0.06579107 0.1123494
0.02850644 0.3356608 0.03702109 0.1668291
0.02950384 0.0612153 0.0681994 0.1735579
0.02698009 680779.2 0.10061 0.1500512
0.05007691 108861233 0.09987881 0.134126
0.1900564 778.9465 0.1329987 0.2018424
0.09744039 49728.61 0.07125449 0.1383563
0.03553705 13.98226 0.06644901 0.1676625
0.04258408 7723.655 0.1118088 0.1287755
0.09511644 66726.8 0.09546978 0.1144449
0.1167429 84891.45 0.1058325 0.08559127
0.05326777 16939072074 0.03341636 0.1245523
0.05193445 5.061763 0.08628366 0.2181787
0.07521227 1.371884 0.113926 0.095723
0.03269086 133.4088 0.1074713 0.09623919
0.08692806 56.04746 0.04273642 0.07692341
0.02603178 331.2673 0.1425694 0.08430491
0.2380142 1.908329 0.06957166 0.1346666
0.04365919 485.3516 0.04365901 0.06930523
0.04292241 479.1624 0.06083378 0.1485766
0.02806748 2.901569 0.1193501 0.1128484
0.0711452 67.68266 0.04141472 0.1506911
0.03721561 0.2531756 0.1061435 0.1701818
0.099244 52.09894 0.02750122 0.07015103
0.1252696 591.4565 0.06667423 0.1540082
0.03735771 204242.2 0.0702092 0.1957873
0.05475047 24971.23 0.1366767 0.08787456
0.2181357 160436.3 0.08944987 0.1324003
0.3541906 7.048477 0.0958377 0.1942007
0.03482395 2150.147 0.2141431 0.1275486
0.09996486 36.71256 0.07872426 0.1652727
0.01780373 1418237508 0.1165261 0.1112437
0.1003333 0.5634602 0.0741007 0.1044252
0.1395289 2714.679 0.1034687 0.2099355
0.01636143 370286.1 0.05391022 0.1334117
0.1049894 73.98483 0.0312218 0.1369826
0.1069651 0.8996184 0.02963098 0.09259369
0.1050941 503323368 0.08448181 0.1458517
0.2292367 0.2156108 0.02261842 0.09794495
0.05630985 0.07427143 0.1056123 0.08687486
0.03433958 48507.06 0.1305477 0.07702669
0.02331906 70364.36 0.08684139 0.1236598
0.04056681 56.60681 0.1561599 0.09961886
0.2141665 0.5301391 0.1718648 0.140649
0.06584581 16.13999 0.0664405 0.1357848
0.2854719 414.2382 0.1226208 0.1592541
0.07462642 5.873991 0.06025738 0.1396447
0.06908485 0.04940575 0.1121854 0.1436982
0.05910084 891262616 0.04140292 0.08885993
0.05820322 0.3355204 0.06865965 0.09384883
0.07243701 2.013466 0.1321785 0.09495291
0.06604837 9.893047 0.2766849 0.2780268
0.2749761 0.06175139 0.07193984 0.1970334
0.1348837 473.453 0.05663968 0.1466779
0.02684942 0.3546505 0.05547014 0.1866992
0.09103199 2.371349 0.03093627 0.1403468
0.1677208 1.711202e+12 0.1605382 0.1006727
0.09365778 67227.9 0.12829 0.1113422
0.03455314 3591073 0.1404305 0.1494422
0.04009107 48647 0.0853238 0.1254592
0.06702369 0.06481782 0.04548242 0.1263497
0.2506935 2820.387 0.2395695 0.1349472
0.1315813 61.19515 0.1437819 0.09759559
0.03140801 22.03254 0.1492875 0.1034544
0.02477039 0.1219292 0.04395257 0.1138501
0.02908074 738.9383 0.039177 0.1168009
0.03116362 1.451374 0.08397819 0.1417973
0.03915622 48.24891 0.1002061 0.2131132
0.165855 11977.94 0.06889209 0.1340112
0.06622504 20.76855 0.06438347 0.2078491
0.1053582 0.2034268 0.06843406 0.1131461
0.04357277 34382025178 0.07843862 0.1956954
0.158787 1.145313 0.0432373 0.2201116
0.06693746 54183.82 0.0787243 0.2773044
0.2009975 0.7440216 0.1110614 0.1541602
0.05608704 26.81692 0.05281815 0.2003597
0.173797 0.8665937 0.1786945 0.1032522
0.1837913 3.419636 0.06694654 0.1384704
0.1316255 16512593 0.173292 0.1472047
0.0312212 1343217 0.06885595 0.1247934
0.03636286 2439.68 0.08899336 0.1016368
0.01670287 5765628 0.0921725 0.08644712
0.1098228 363.6163 0.04984544 0.1754906
0.1102421 1.642114 0.04008455 0.09489732
0.07529376 51.71307 0.05266618 0.1177729
0.2829611 0.2376116 0.1069365 0.1464877
0.07587494 3.271952 0.1409427 0.1162633
0.01244636 439.0526 0.1359291 0.09498466
0.1579708 1.30227e+38 0.0999883 0.1516038
0.068615 0.08056814 0.1519881 0.1406857
0.0990156 411.4509 0.1130363 0.1781833
0.08740203 5.865668e+16 0.107271 0.1395493
0.0122475 115.3487 0.02858142 0.1047606
0.04057414 2.029675 0.04860449 0.1796263
0.1623843 13.29047 0.04517853 0.1259704
0.02961421 568.2048 0.0657098 0.1050908
0.09836852 3.14623 0.01956549 0.1166858
0.02878861 60.42123 0.06095137 0.1393922
0.1453757 4.954485 0.06904569 0.1749444
0.03410871 7660.519 0.1645799 0.1626838
0.01926563 0.2411206 0.1183668 0.2071812
0.03005437 946.4166 0.3354681 0.1565663
0.01400812 0.02982848 0.1329014 0.07914107
0.06590774 3.009338 0.02546988 0.08481585
0.2059313 1.580915 0.03063303 0.07818495
0.07819657 1.278305 0.08239094 0.08624908
0.05562161 2.643811 0.02549051 0.07141555
0.1305421 1.700498 0.01917782 0.2318162
0.1389403 0.5930594 0.06075279 0.2127104
0.04092125 0.1753158 0.1001544 0.1208418
0.0598291 3.578968 0.07607657 0.1366628
0.02614886 0.6370629 0.07056034 0.09685004
0.06249151 12205397 0.221177 0.1583329
0.05035445 0.06974229 0.01191895 0.1172835
0.06176044 0.2609387 0.1142733 0.1569429
0.1672092 474.2687 0.100435 0.1785255
0.0772952 15.27995 0.1320682 0.191428
0.1643 1342.429 0.09320341 0.1782918
0.02507479 1.991454 0.05617537 0.1549918
0.02767425 280576.6 0.1624994 0.1871365
0.02737016 40494845 0.160111 0.1347707
0.08393419 32677.91 0.05861634 0.1858851
0.06902119 43435.77 0.06426205 0.1201553
0.06162181 69.29822 0.1395828 0.1416304
0.236319 549.5886 0.06122696 0.1327046
0.08731646 786.3881 0.06017205 0.1101185
0.0914014 0.0979629 0.2263408 0.186961
0.02888374 249.9438 0.03266939 0.1638624
0.01366372 59.19038 0.04926543 0.09732487
0.07531561 2.032456 0.09408319 0.1758724
0.1736243 1.232406 0.265459 0.1307102
0.03683697 0.09182526 0.1740042 0.1570224
0.04167312 5624059217 0.04607694 0.1328793
0.1497674 73845.01 0.05013125 0.1116246
0.02077789 0.3764561 0.0328575 0.1100045
0.04751884 13.50823 0.1260899 0.1626752
0.06901607 1297.599 0.1803371 0.2311214
0.02783916 1593.965 0.1389167 0.08843757
0.03741233 0.6932072 0.06207752 0.1068082
0.05190754 0.431155 0.1422883 0.09412608
0.03822663 0.0639362 0.07433106 0.05050432
0.0960209 0.1939311 0.1792672 0.1036849
0.07519481 3.626017 0.02244583 0.1428844
0.03338663 791.8721 0.06867769 0.1488379
0.0672511 768.9208 0.0458321 0.05805753
0.04826192 0.0394135 0.07685974 0.0728723
0.03101715 73.24274 0.100306 0.06145355
0.1178669 1509.927 0.05992029 0.06890453
0.03077945 1875.289 0.0770779 0.1200739
0.08482696 26442874 0.03352207 0.08411636
0.02513146 0.05958976 0.1573873 0.1254096
0.03353623 0.1919514 0.1256607 0.1474358
0.04068428 0.01590513 0.06590526 0.09656481
0.04451989 190.4899 0.04201952 0.1087376
0.01898866 37755.91 0.132637 0.1190701
0.03084224 22344631 0.1059649 0.09604679
0.01777564 0.4292069 0.1313344 0.1141617
0.1462895 0.09277318 0.118076 0.1774164
0.06328163 14.5638 0.07690162 0.1304192
0.05431861 8.839745 0.06093293 0.1096444
0.03890176 4.600531 0.08186733 0.1383674
0.041461 2.712819 0.04790856 0.09427084
0.01093249 423.7272 0.1544995 0.08966737
0.04160589 13.81756 0.1101456 0.1288544
0.2105616 0.6630635 0.1473741 0.1327154
0.01356489 3.073494 0.07406693 0.1224101
0.05094998 8.34059 0.105566 0.1230795
0.0354929 463.0873 0.1328265 0.1076338
0.02078924 183.8634 0.1756901 0.1062953
0.05328719 2.233121 0.09299995 0.1144939
0.03256829 126.5992 0.1031834 0.09691756
0.09571867 198.843 0.04476364 0.1310715
0.2197102 78595322946 0.04261707 0.1374375
0.07629104 1.969099 0.1151334 0.1752312
0.0237793 0.1147298 0.03771861 0.1712056
0.0242866 241.4758 0.05478977 0.1196486
0.1307913 0.04485109 0.07525334 0.1146933
0.04843801 0.04102519 0.1291299 0.0652098
0.3747472 8912982011 0.110299 0.07371789
0.04025492 84110.3 0.1649997 0.1001799
0.09513035 0.7182306 0.0996542 0.08457915
0.1068406 5532.619 0.08083106 0.1251995
0.08086354 0.250131 0.1371906 0.1544944
0.1686145 0.8460717 0.08634854 0.129333
0.0749271 105420.7 0.1387806 0.1335414
0.03510232 21.94561 0.1145581 0.1421182
0.08504604 31.0739 0.05745355 0.1019147
0.275921 21.8477 0.05705817 0.1260125
0.02211444 9.358201 0.09914367 0.1145975
0.09286418 126228.5 0.1151767 0.2376274
0.1044957 279893771948 0.08617974 0.1954386
0.0493733 0.823939 0.05001612 0.09755896
0.02724553 0.1101595 0.1063107 0.06020329
0.03193815 6.732105 0.09948878 0.08892829
0.02707183 0.04452594 0.07273372 0.1237979
0.1024407 28239665328 0.06954099 0.104285
0.01810421 0.1137809 0.02897273 0.1315797
0.03998539 0.6009044 0.1015058 0.1272818
0.1810244 89382118 0.09551266 0.1283911
0.02840157 8.651269e+20 0.1028984 0.1059457
0.1849068 264.7348 0.1261788 0.06157902
0.01028404 0.1277569 0.04848119 0.06674208
0.08188724 0.2116211 0.1499319 0.1100152
0.04791399 1.853553 0.1624997 0.1159563
0.06176524 35429.35 0.1421806 0.1255443
0.05166663 2.663865e+12 0.104223 0.09945
0.04022499 132496565906 0.05755944 0.1295495
0.1398998 1.282714e+14 0.2055754 0.1551539
0.02102408 0.2438799 0.03318587 0.07280333
0.07573893 0.4501154 0.05694317 0.09098102
0.0186575 0.316795 0.05099356 0.1084251
0.06634545 1.368805 0.06923883 0.1637139
0.05989274 113.0335 0.02846535 0.1466909
0.01745821 0.07227741 0.2344258 0.1614673
0.01337787 0.03963485 2.138963 0.1216684
0.3071885 0.01707076 1.357064 0.1139487
0.0401998 0.02027482 4.941151 0.146476
0.02281357 0.01702839 1.580599 0.1592919
