"beta1_1" "beta2_1" "beta1_2" "beta2_2" "beta1_3" "beta2_3"
30.12533 4.028474 -30.22304 -3.613163 14.93864 4.013524
30.32066 3.977574 -30.47363 -3.871629 14.6673 4.084585
30.19355 4.001122 -29.86869 -3.822381 14.878 4.068211
30.2492 4.010875 -29.77032 -3.86521 14.92333 4.114003
30.35907 4.003108 -30.09045 -3.784371 14.97265 4.036648
30.34185 4.007509 -30.02006 -3.64634 15.09391 3.9647
30.25029 4.032165 -30.04464 -3.704938 15.27995 3.962692
30.19119 4.036089 -29.85336 -3.887351 15.06244 3.947991
30.21914 4.032235 -29.95489 -3.707152 14.9436 4.052976
30.24028 4.021053 -29.9232 -3.729996 14.94831 3.984118
30.17801 4.002578 -29.99499 -3.929588 14.9891 4.039363
30.13457 3.996801 -29.81299 -3.830976 15.01995 4.08259
30.24843 3.990425 -29.9432 -3.887053 14.85007 4.070342
30.22764 4.002682 -30.02014 -3.914228 14.90507 4.050993
30.17249 3.995683 -29.82477 -3.865575 15.04359 4.083507
30.17297 4.012122 -29.90023 -3.975582 15.09634 3.98876
30.26636 4.030916 -29.79559 -3.961477 14.96513 4.088597
30.12562 3.997729 -29.8443 -3.811991 14.88227 4.132773
30.15173 3.981635 -29.8427 -3.849846 14.81263 3.975
30.14233 4.013112 -29.9834 -3.693745 14.76991 3.990743
30.07619 4.039108 -29.94582 -3.714057 14.99238 3.952597
30.1141 4.002619 -30.13163 -3.884147 14.70002 4.026636
30.09233 4.017155 -30.10003 -3.755213 14.75599 4.045482
30.11829 4.039182 -30.08535 -3.721996 14.72931 4.058634
30.13083 3.977006 -30.03321 -3.916476 14.85191 4.095439
30.16451 4.02738 -30.00098 -3.793562 14.82421 3.950932
30.07964 4.047373 -29.72901 -3.870772 14.83681 4.012121
30.02692 4.013715 -30.02904 -3.911278 15.05874 4.056072
30.14227 4.009172 -30.06204 -3.878274 15.0945 4.052274
30.08418 4.038658 -30.33169 -3.636455 14.95391 4.053952
30.0507 4.020829 -30.14428 -4.008909 15.05419 3.91158
30.1985 3.987577 -29.8946 -3.797502 14.95568 4.040572
30.20587 3.991621 -29.82469 -3.902775 15.03872 4.045151
30.31402 3.977952 -29.96622 -3.869901 14.99736 4.115817
30.16904 4.012873 -29.9125 -3.828002 15.18308 4.014371
30.26459 4.016397 -30.11483 -3.753329 14.96697 4.04574
30.29846 4.049566 -30.05573 -3.854251 15.10498 4.125407
30.19836 4.026408 -29.95142 -3.763078 15.09495 4.037225
30.25337 3.978728 -29.94203 -3.841391 15.00831 4.002957
30.1266 3.977413 -29.93672 -3.929256 14.78448 4.075086
30.18738 4.015809 -30.23269 -3.984135 14.95815 4.024249
30.12581 4.033059 -30.13893 -3.862213 14.99972 3.981691
30.09394 4.038876 -29.80417 -3.763467 15.00911 4.051705
30.17853 3.939319 -30.04468 -3.796951 15.10331 4.048122
30.23123 4.046349 -29.78415 -3.798663 15.01359 4.02532
30.16561 4.019849 -30.01153 -3.868402 15.01769 3.986189
30.24711 3.999521 -30.13993 -3.734742 14.84269 4.022623
30.02028 3.930352 -29.73904 -3.765378 15.13889 3.997833
30.16265 3.993673 -29.85596 -3.857457 14.96106 3.985841
30.20895 4.038441 -30.23263 -3.848931 14.8112 4.023953
30.11873 3.999589 -29.70922 -3.831828 15.0202 4.01084
30.17175 3.999361 -30.02715 -3.760932 14.97952 4.002034
30.14057 3.976377 -29.98042 -3.79851 14.98547 3.983483
30.09862 3.983899 -30.1084 -3.879651 14.85756 4.040017
30.1132 4.019983 -30.01659 -3.748641 15.00536 4.048035
30.16263 4.013481 -30.04517 -3.815166 15.00709 4.016545
30.13839 4.040657 -29.91201 -3.837994 15.13947 3.907399
30.12247 4.005171 -29.81792 -3.780018 14.95542 3.961025
30.05467 4.000333 -30.01232 -3.799913 14.99161 3.971574
30.12298 4.023578 -30.00242 -3.684265 15.0083 3.985662
30.15231 4.016452 -30.07202 -3.652272 15.04065 4.049844
30.08689 4.009906 -30.08686 -3.833326 14.88183 4.05569
30.17126 3.979157 -30.14364 -3.834993 14.63008 3.990788
30.20033 4.023255 -30.22488 -3.616463 14.84883 4.067132
30.27231 4.014502 -30.34479 -3.748875 14.80621 4.01075
30.20022 4.03332 -29.95159 -3.847839 15.0575 4.048761
30.09573 3.990224 -30.18801 -3.899993 15.18612 4.045628
30.17168 4.004858 -30.53036 -3.915624 14.9902 4.050821
30.10678 3.996656 -30.1112 -3.736016 14.98289 4.139389
30.177 4.021412 -30.15629 -3.873417 14.97675 4.073448
30.28076 4.027945 -30.30927 -3.757522 14.95862 4.160719
30.1478 3.989208 -30.38249 -3.917024 15.14629 4.084762
30.21785 4.006882 -30.31482 -4.027868 15.20959 4.023609
30.2478 4.027234 -30.02519 -3.977553 15.17259 3.936116
30.17493 4.029846 -29.82743 -3.825318 15.02546 3.970274
30.16621 4.000613 -29.9396 -3.868509 14.97122 4.03821
30.15408 3.960919 -30.04152 -3.918892 15.05335 4.048601
30.22207 3.957379 -29.81825 -3.813084 15.07391 4.026526
30.23314 4.025499 -29.9354 -4.064856 14.8432 3.984775
30.15084 4.015095 -29.92409 -3.917168 14.87289 4.033157
30.16726 4.024367 -30.01906 -3.92571 14.92791 4.030936
30.16606 3.98836 -29.76811 -3.762491 14.91478 3.968937
30.14446 4.027079 -30.05478 -3.942415 14.96473 4.015048
30.21213 4.054054 -29.9194 -3.838165 15.09209 3.968456
30.20583 3.991479 -29.83796 -3.951349 15.01445 3.954441
30.12941 4.009949 -30.02341 -3.788321 15.06786 3.945574
30.10593 4.029969 -30.03147 -3.8645 15.07093 4.014124
30.2764 4.054471 -30.05778 -3.879128 14.96465 3.975167
30.22249 3.935742 -29.7006 -3.759767 15.07601 4.004098
30.27417 4.026508 -30.02171 -3.763803 14.95206 3.947048
30.15895 3.981142 -30.03437 -3.607096 14.94085 3.989012
30.10429 4.02969 -30.07062 -3.845073 14.88379 4.019478
