"tau2_1" "tau2_2" "tau2_3"
0.01303628 0.1292082 0.04902595
0.01465855 0.1135285 0.05586616
0.02462763 0.07846481 0.04462439
0.01529924 0.06156124 0.03526905
0.01332436 0.2418768 0.04940582
0.02607865 0.2316962 0.07888506
0.03900253 0.1614409 0.09372561
0.01245157 0.247793 0.04326641
0.01363383 0.1934733 0.03148008
0.01170841 0.143842 0.02829722
0.01388835 0.2533835 0.03343669
0.01875213 0.1033161 0.02942362
0.02296444 0.1691903 0.02581361
0.01838671 0.2684069 0.02319999
0.012923 0.2107923 0.04350398
0.007938288 0.2761625 0.03434678
0.01112435 0.2587155 0.05235036
0.02211652 0.4430778 0.03139485
0.01077901 0.2810184 0.04492013
0.02112457 0.05038192 0.03785948
0.02349388 0.1867561 0.04291993
0.01867776 0.1638572 0.08211409
0.01924918 0.4200153 0.0441937
0.01075342 0.2026613 0.08122685
0.02880585 0.1480222 0.04621336
0.008410892 0.1490587 0.06568238
0.008188242 0.2502219 0.06545941
0.01543856 0.1174701 0.05051654
0.007388299 0.246543 0.06399774
0.01346868 0.30817 0.03744196
0.02249213 0.3275243 0.04090006
0.01306963 0.1800845 0.03214415
0.008482588 0.2722867 0.03638253
0.01741626 0.07601441 0.07106441
0.008159745 0.1464656 0.0328045
0.01213132 0.1842814 0.101747
0.013149 0.1365077 0.03351916
0.008327771 0.09361518 0.05800162
0.01106154 0.151055 0.03877272
0.01396768 0.1464399 0.05462504
0.00896147 0.4906498 0.03077033
0.03595484 0.1670874 0.05222101
0.01892236 0.2183765 0.03472964
0.02521478 0.2207403 0.02989119
0.01584798 0.1768046 0.03037202
0.01674121 0.2373435 0.0268188
0.02704399 0.178229 0.03621293
0.02688425 0.2542564 0.04184497
0.01548904 0.2737644 0.07358649
0.01176668 0.237293 0.03977088
0.01322314 0.2742693 0.02829758
0.0103298 0.5908748 0.03646611
0.007589502 0.1461101 0.04715342
0.0155402 0.1465119 0.08149921
0.01105613 0.159816 0.04261309
0.009313022 0.2457515 0.04696526
0.01361691 0.4043313 0.0358024
0.02045973 0.1101659 0.05138719
0.03704072 0.2246203 0.0341591
0.02182058 0.1109222 0.03253293
0.03924395 0.2017992 0.03203341
0.03027837 0.1240529 0.02913083
0.01321809 0.1380496 0.03335051
0.01103539 0.4836639 0.02508248
0.0151016 0.09222482 0.0641506
0.01871719 0.1595918 0.06569215
0.01297502 0.1580472 0.0660235
0.01149665 0.1117672 0.0618033
0.0107961 0.1391805 0.03237674
0.0114633 0.07653043 0.04895458
0.02052569 0.162329 0.08726385
0.02370614 0.1617412 0.05228104
0.006887422 0.1022583 0.02837605
0.008519762 0.092599 0.02695579
0.02312094 0.2357364 0.08847876
0.01135459 0.1521083 0.03289794
0.01668307 0.1738208 0.04046331
0.02379899 0.1658288 0.07934977
0.01957414 0.06946394 0.03327228
0.009999103 0.1437289 0.02477464
0.01437927 0.2550376 0.0501922
0.02499615 0.2309536 0.03237105
0.01754788 0.1612054 0.03178022
0.01002318 0.05520479 0.01952115
0.01948707 0.1557561 0.02727814
0.01608237 0.1582472 0.03067663
0.01507055 0.1783305 0.04144718
0.01293409 0.2617018 0.03914074
0.02568048 0.1376699 0.04228077
0.01692897 0.2039629 0.05366958
0.01501011 0.1529787 0.03148819
0.0232211 0.03923702 0.03620779
0.02509352 0.1510324 0.02664294
0.01297336 0.09812695 0.02260021
0.01461505 0.2157734 0.03483314
0.01458011 0.2716101 0.06426518
0.02167818 0.4177953 0.01617036
0.0173354 0.1622295 0.03401418
0.01615796 0.2652968 0.046737
0.01456405 0.3230825 0.04081948
0.009476528 0.2661153 0.03272136
0.01088865 0.1582092 0.06257546
0.007192903 0.1292845 0.04070984
0.01602082 0.08308027 0.02182183
0.02845723 0.1338661 0.0247916
0.0289848 0.2758309 0.02717289
0.01518615 0.1573608 0.08120449
0.01452739 0.1100153 0.06365948
0.01903632 0.1392792 0.04982628
0.009506746 0.1119482 0.03121382
0.01103933 0.128183 0.03274819
0.006711643 0.1254415 0.01372859
0.0148811 0.08591712 0.02512347
0.01665214 0.1944724 0.02305882
0.008176728 0.2233362 0.0196498
0.02404119 0.217688 0.05837456
0.01620001 0.130108 0.04489106
0.01433172 0.2031051 0.04630775
0.0111598 0.1619648 0.040346
0.009059468 0.1607478 0.02238222
0.01422734 0.293428 0.04805691
0.01332399 0.5378469 0.04816319
0.02254486 0.1350058 0.04360991
0.02632044 0.1246831 0.03423408
0.01762379 0.6262652 0.04497604
0.01896479 0.323588 0.02846219
0.0178518 0.2325888 0.09178243
0.009964084 0.2076824 0.02631315
0.014303 0.08595246 0.04202981
0.0128245 0.2564122 0.05585784
0.02514213 0.2391898 0.06379514
0.01777235 0.1854464 0.1258382
0.009520061 0.1320011 0.02943899
0.01423908 0.2871192 0.05077116
0.0185051 0.2659246 0.03530413
0.01162397 0.09070939 0.02527612
0.01830654 0.1762166 0.02089933
0.01354125 0.2227402 0.02738847
0.009669247 0.131942 0.06089628
0.01212242 0.1738781 0.08165352
0.0309177 0.174183 0.03462866
0.01638813 0.1245919 0.03179761
0.02878166 0.206677 0.03777119
0.01270487 0.2043355 0.02058049
0.01647093 0.1334902 0.04578743
0.01228913 0.1366855 0.04023928
0.01906986 0.2099971 0.08357283
0.01503445 0.1765698 0.03162571
0.03282649 0.1523039 0.03921102
0.01557413 0.1038044 0.02294887
0.0169801 0.1725052 0.0604249
0.03856377 0.2206681 0.094173
0.02765912 0.1375735 0.04117941
0.02253737 0.1480767 0.06676664
