"nu" "alpha"
2.845722 0.1687536
3.492659 0.4326618
3.131009 0.1001922
3.369377 0.2584815
3.519707 0.05414767
3.04603 0.1479305
3.429615 0.4302662
2.882994 0.4903283
3.105496 0.1655601
3.293652 0.2008854
2.921142 0.3016129
3.110738 0.215281
2.624769 0.1133867
2.556355 0.3009184
3.074791 0.02524142
3.473846 0.2647862
2.922838 0.3384652
2.970004 0.1494179
2.791602 0.3629804
2.798415 0.4399637
3.328909 0.4180612
3.753422 0.02247039
3.101087 0.1759367
2.891122 0.4714168
2.797623 0.2538955
2.889441 0.4967011
2.818433 0.1050645
2.974712 0.4731423
2.695605 0.3202896
2.90945 0.3544155
2.651386 0.4238167
2.704906 0.46455
2.81389 0.4042951
2.717308 0.106091
3.099309 0.4923033
3.427346 0.07883772
2.734501 0.2392448
3.129693 0.03246368
2.891684 0.2272631
2.636949 0.2427515
2.923369 0.3855305
3.072606 0.4993493
3.476395 0.4405458
3.103863 0.3962691
3.012112 0.2583284
2.965803 0.1939875
2.692044 0.3702431
2.80262 0.3405422
2.960485 0.1744899
2.851506 0.1813577
3.091534 0.3536071
3.092468 0.4091782
3.169858 0.06248158
2.839854 0.2774943
2.621811 0.2232816
2.63538 0.1603389
2.870473 0.04463302
3.068774 0.4292344
3.162588 0.4353461
3.203728 0.2472284
2.943256 0.3742709
3.044133 0.4513884
2.439891 0.3537336
3.149539 0.1508506
3.021191 0.1999709
2.961362 0.2696528
2.598272 0.4243718
2.892029 0.2014356
3.223855 0.2238257
2.966673 0.4257965
2.674473 0.3123016
2.6411 0.4168793
2.73384 0.2191784
2.751032 0.466144
2.996509 0.05977805
3.282376 0.266817
3.609138 0.2410419
3.03773 0.3736612
2.89941 0.1086985
3.039663 0.2861561
3.051159 0.3715067
2.983386 0.2272942
3.121079 0.2075824
3.053487 0.180838
3.041894 0.4862962
3.118586 0.4493904
3.53526 0.07961599
3.103668 0.2303139
3.408354 0.379631
3.545901 0.05096374
3.364004 0.2188547
