"p_1" "p_2" "p_3"
0.3205313 0.2891901 0.3902786
0.3223895 0.2869775 0.390633
0.3266542 0.2773951 0.3959507
0.2836989 0.2839518 0.4323493
0.3113771 0.2932462 0.3953767
0.3305965 0.3068087 0.3625948
0.3256401 0.3024212 0.3719386
0.3255473 0.29882 0.3756327
0.3352146 0.2990032 0.3657822
0.3098612 0.2892343 0.4009045
0.3021777 0.3190853 0.3787369
0.2971308 0.3014932 0.401376
0.3300788 0.2955446 0.3743767
0.3402241 0.2865165 0.3732594
0.2979708 0.3074483 0.3945809
0.3077584 0.2726698 0.4195717
0.3173393 0.2890073 0.3936534
0.2994575 0.309541 0.3910014
0.3078259 0.3105737 0.3816004
0.3237599 0.3069691 0.369271
0.2875872 0.314491 0.3979218
0.330288 0.2796513 0.3900607
0.3249939 0.290306 0.3847
0.3193367 0.2922976 0.3883657
0.3253205 0.3195204 0.355159
0.3259944 0.2834119 0.3905937
0.2901258 0.328325 0.3815492
0.3160087 0.3159989 0.3679924
0.301083 0.2786781 0.4202389
0.3154444 0.2790402 0.4055154
0.3042421 0.312775 0.382983
0.2813221 0.3114799 0.407198
0.316975 0.306263 0.376762
0.3080173 0.2973972 0.3945856
0.3170528 0.2940877 0.3888596
0.308735 0.3169323 0.3743327
0.3208771 0.3032796 0.3758434
0.3098668 0.3136579 0.3764753
0.3169547 0.2888561 0.3941892
0.305455 0.3088324 0.3857126
0.3010435 0.3076216 0.3913349
0.3113707 0.2959253 0.392704
0.3102991 0.2993188 0.3903821
0.3138818 0.2855187 0.4005996
0.2961826 0.2993486 0.4044688
0.299868 0.3246086 0.3755235
0.3211947 0.2968688 0.3819365
0.2991271 0.2952268 0.4056461
0.3189935 0.2982345 0.382772
0.3250956 0.2889715 0.3859329
0.3185568 0.2731979 0.4082453
0.3201726 0.300461 0.3793664
0.2977596 0.2928725 0.4093679
0.2870772 0.2863371 0.4265856
0.3243749 0.3053536 0.3702715
0.2992457 0.3039027 0.3968517
0.3183958 0.2840583 0.3975459
0.3019006 0.289242 0.4088574
0.3036656 0.305532 0.3908024
0.3146422 0.3198606 0.3654972
0.3103773 0.2908889 0.3987338
0.3258398 0.2980446 0.3761156
0.3383705 0.2884665 0.373163
0.3354082 0.2718937 0.3926981
0.3149778 0.3008885 0.3841337
0.319909 0.3071902 0.3729009
0.3093127 0.3081206 0.3825668
0.2942759 0.3057401 0.3999839
0.3071838 0.2780905 0.4147258
0.3207299 0.3001063 0.3791638
0.3203378 0.2990859 0.3805763
0.3179497 0.2997064 0.3823439
0.3365285 0.2957761 0.3676954
0.2838832 0.3347899 0.3813269
0.3172501 0.2894644 0.3932855
0.2985266 0.3011988 0.4002746
0.2977336 0.3022433 0.400023
0.3262734 0.3008025 0.3729241
0.3205851 0.3001279 0.3792869
0.3299789 0.2773385 0.3926825
0.2922811 0.3002571 0.4074618
0.299984 0.3017478 0.3982682
0.3100026 0.3104404 0.379557
0.289887 0.2945582 0.4155548
0.2811496 0.3183434 0.400507
0.3106993 0.3070622 0.3822385
0.3307442 0.2733232 0.3959326
0.331443 0.2966787 0.3718783
0.3207619 0.2920273 0.3872108
0.3025545 0.3015586 0.395887
0.3139217 0.2763141 0.4097642
0.3042732 0.3102586 0.3854681
0.3416341 0.291012 0.367354
0.2894519 0.3025389 0.4080092
0.3264441 0.276789 0.3967669
0.2928385 0.3016128 0.4055488
0.3096668 0.32381 0.3665232
0.3060598 0.2963279 0.3976123
0.3126434 0.308852 0.3785046
0.2990728 0.3079576 0.3929696
0.2932089 0.311121 0.3956701
0.3278875 0.3029031 0.3692094
0.3067384 0.2856464 0.4076152
0.2893438 0.2976645 0.4129916
0.3056778 0.3018941 0.392428
0.2974835 0.3039559 0.3985605
0.3126535 0.2993855 0.387961
0.3005348 0.2906778 0.4087874
0.288107 0.292463 0.41943
0.3040967 0.3054013 0.390502
0.3163223 0.2905638 0.3931139
0.3099883 0.3052576 0.3847541
0.3289769 0.2926441 0.378379
0.2982188 0.3077537 0.3940275
0.3043344 0.3244004 0.3712652
0.3184372 0.2959756 0.3855872
0.3101547 0.2912859 0.3985594
0.3322235 0.3002639 0.3675126
0.3057401 0.3169249 0.377335
0.3171203 0.2965002 0.3863794
0.2876175 0.2980255 0.414357
0.3073446 0.2849616 0.4076938
0.325404 0.2979111 0.3766849
0.3221611 0.3090361 0.3688029
0.3097271 0.318099 0.3721739
0.3120759 0.3029805 0.3849436
0.3128677 0.2930749 0.3940575
0.3148903 0.2877772 0.3973325
0.2843415 0.323715 0.3919436
0.3089999 0.2966407 0.3943594
0.302143 0.3173594 0.3804976
0.3110365 0.2948095 0.394154
0.2917595 0.2966586 0.4115819
0.3063061 0.3009239 0.39277
0.2910031 0.2889065 0.4200903
0.3402054 0.2697323 0.3900623
0.3094677 0.298709 0.3918233
0.3146583 0.2850151 0.4003266
0.3181724 0.2925667 0.3892609
0.314014 0.3086534 0.3773326
0.3103057 0.3125363 0.3771581
0.3167783 0.2879401 0.3952816
0.3166683 0.2939772 0.3893546
0.2995954 0.294188 0.4062166
0.3269976 0.2734627 0.3995397
0.346582 0.3014394 0.3519786
0.3094855 0.3025995 0.387915
0.3038365 0.2895196 0.4066439
0.3299688 0.3019836 0.3680475
0.3157109 0.2983947 0.3858944
0.3186049 0.2893054 0.3920897
0.2801674 0.3231602 0.3966724
0.2981314 0.2872759 0.4145927
0.3075381 0.3023821 0.3900798
0.319599 0.285453 0.394948
0.3106297 0.2942884 0.3950819
0.321274 0.2866673 0.3920587
0.2942923 0.3308818 0.3748259
0.3021657 0.2853514 0.4124829
0.295241 0.3169866 0.3877724
0.3043503 0.2880417 0.407608
0.3145557 0.2895446 0.3958997
0.2789299 0.31044 0.4106301
0.328975 0.2927546 0.3782704
0.327947 0.2835721 0.388481
0.3070279 0.2986456 0.3943265
0.3054369 0.3209957 0.3735674
0.335832 0.259496 0.404672
0.3118128 0.3188974 0.3692897
0.2809116 0.3013736 0.4177148
0.3202766 0.2636514 0.416072
0.3337452 0.2716289 0.3946259
0.3056594 0.2997452 0.3945954
0.3363145 0.2722258 0.3914597
0.3168401 0.2840171 0.3991428
0.3255754 0.3054768 0.3689478
0.3062015 0.3013588 0.3924397
0.2901971 0.3253294 0.3844736
0.2952332 0.3052057 0.3995611
0.3016411 0.3185248 0.3798341
0.3028746 0.2939938 0.4031317
0.3075256 0.3062706 0.3862038
0.3131778 0.2812891 0.4055332
0.295391 0.2949152 0.4096938
0.3086824 0.2747699 0.4165477
0.3131896 0.3239317 0.3628787
0.3163547 0.3024171 0.3812282
0.3225646 0.3010452 0.3763902
0.3208324 0.291422 0.3877456
0.3158088 0.3026967 0.3814944
0.3165919 0.2712591 0.412149
0.3235721 0.2884633 0.3879646
0.3040062 0.3003108 0.395683
0.3143454 0.2932028 0.3924518
0.3029904 0.3038337 0.3931759
0.3105061 0.2920124 0.3974816
0.3220896 0.2981641 0.3797463
0.3432374 0.2730816 0.383681
0.3071836 0.3099096 0.3829068
0.3344172 0.2962388 0.369344
0.2831295 0.3237975 0.393073
0.3199623 0.2795606 0.4004771
0.3231804 0.2830081 0.3938115
0.3137269 0.2907912 0.3954819
0.3173742 0.3124808 0.3701451
0.3317836 0.283304 0.3849124
0.3209521 0.2799577 0.3990901
0.2891083 0.2883699 0.4225218
0.3070128 0.2686791 0.4243081
0.3010585 0.2939233 0.4050181
0.293045 0.3173583 0.3895967
0.309478 0.3095939 0.3809281
0.3107933 0.3063281 0.3828786
0.3160262 0.3197184 0.3642554
0.3133196 0.3228546 0.3638258
0.3073952 0.2765757 0.4160291
0.3161818 0.3213188 0.3624993
0.3222024 0.2827422 0.3950554
0.3016757 0.2831837 0.4151407
0.3059394 0.2908369 0.4032237
0.3157111 0.2950337 0.3892552
0.2896997 0.3021613 0.408139
0.3088249 0.2866805 0.4044946
0.2869099 0.2956202 0.4174699
0.3557763 0.2569779 0.3872458
0.3040052 0.3205897 0.3754052
0.3224151 0.296606 0.3809789
0.323655 0.2891495 0.3871955
0.3405529 0.2808938 0.3785533
0.2749352 0.3146467 0.4104181
0.2986278 0.295243 0.4061292
0.3052237 0.2848847 0.4098916
0.317871 0.3035634 0.3785656
0.2952274 0.3257719 0.3790007
0.306717 0.2921132 0.4011698
0.3087151 0.3035424 0.3877425
0.3030308 0.3285232 0.368446
0.3149325 0.2960195 0.389048
0.3160041 0.283813 0.4001828
0.3181994 0.2848009 0.3969998
0.30577 0.3087974 0.3854326
0.3360605 0.2964318 0.3675077
0.3076084 0.2947531 0.3976385
0.296817 0.3102975 0.3928855
0.3089316 0.2736287 0.4174397
0.3211068 0.3001289 0.3787643
0.326487 0.3070374 0.3664757
0.3027414 0.2632128 0.4340459
0.3242919 0.2866639 0.3890442
0.3128938 0.2968586 0.3902476
0.3072837 0.2976592 0.3950571
0.3076879 0.3044249 0.3878872
0.3138174 0.2899756 0.3962069
0.329717 0.2761166 0.3941665
0.2991934 0.2938401 0.4069665
0.2956935 0.291495 0.4128115
0.3056668 0.3026777 0.3916555
0.3281825 0.2832287 0.3885888
0.3200902 0.3047554 0.3751544
0.3448508 0.2853182 0.369831
0.3157153 0.3136144 0.3706702
0.2986851 0.2975888 0.4037261
0.3114412 0.2887031 0.3998557
0.3235532 0.2823263 0.3941205
0.3025599 0.3106453 0.3867947
0.2815554 0.2834628 0.4349818
0.3181953 0.2770993 0.4047054
0.2941782 0.3186228 0.3871991
0.3174745 0.2884965 0.3940289
0.3122282 0.2942675 0.3935043
0.3055071 0.2787659 0.415727
0.3279958 0.2837385 0.3882657
0.2978654 0.28614 0.4159946
0.3103466 0.3047516 0.3849018
0.31919 0.3104503 0.3703597
0.3243662 0.2765355 0.3990983
0.3456685 0.2828542 0.3714772
0.288501 0.3105163 0.4009827
0.3073865 0.3024304 0.3901831
0.3180666 0.3036328 0.3783006
0.3047494 0.3047365 0.390514
0.2967093 0.2853618 0.4179289
0.3246929 0.2920897 0.3832174
0.3092884 0.2979259 0.3927858
0.3270149 0.299173 0.3738121
0.3114907 0.2737413 0.4147681
0.2988261 0.3004364 0.4007375
0.3197989 0.2885058 0.3916953
0.3072144 0.2870216 0.405764
0.2888076 0.3242107 0.3869816
0.3118039 0.2835042 0.4046919
0.3205529 0.3021559 0.3772912
0.2919857 0.2945634 0.4134509
0.3035365 0.3047724 0.3916911
0.3194925 0.293949 0.3865586
0.2982075 0.2948669 0.4069256
0.2977434 0.3081049 0.3941517
0.306527 0.2957201 0.3977529
0.2825814 0.3215454 0.3958732
0.3347628 0.30466 0.3605772
0.310298 0.2950792 0.3946229
0.3123952 0.3118237 0.3757811
0.2981197 0.3160149 0.3858654
0.3091019 0.289775 0.4011232
0.3092332 0.3211966 0.3695702
0.3102441 0.3181105 0.3716454
0.2961283 0.2821614 0.4217103
0.2950945 0.323599 0.3813065
0.3056511 0.3186798 0.3756691
0.3331476 0.2931565 0.3736958
0.3303618 0.2904291 0.3792091
0.302702 0.3083816 0.3889164
0.3424402 0.2875489 0.3700109
0.2977229 0.2848974 0.4173797
0.3231671 0.2869797 0.3898531
0.3412615 0.275396 0.3833425
0.3068709 0.289769 0.4033601
0.3199583 0.2886382 0.3914035
0.3359053 0.3069515 0.3571433
0.3082581 0.3157545 0.3759873
0.3254969 0.302529 0.3719741
0.2969084 0.3004285 0.402663
0.3161299 0.3036125 0.3802577
0.3200255 0.3003741 0.3796005
0.3327065 0.2892773 0.3780162
0.3104658 0.2906915 0.3988427
0.3275099 0.2919638 0.3805263
0.326863 0.3186864 0.3544506
0.2965474 0.3002559 0.4031968
0.3170583 0.2844411 0.3985005
0.3102445 0.3105782 0.3791773
0.3041179 0.2980184 0.3978638
0.2926228 0.3221139 0.3852633
0.3347509 0.300827 0.3644221
0.299807 0.3072513 0.3929417
0.3157748 0.2959292 0.3882961
0.3071124 0.2930579 0.3998297
0.278212 0.3009721 0.4208159
0.3140895 0.2942066 0.3917039
0.2799878 0.3089906 0.4110216
0.3116387 0.2932935 0.3950678
0.3173257 0.2929733 0.3897009
0.2990669 0.2774839 0.4234492
0.2829957 0.3097682 0.4072361
0.3086507 0.2699911 0.4213582
0.2914801 0.3076274 0.4008925
0.3140786 0.2986715 0.3872499
0.3014247 0.2856798 0.4128955
0.3143391 0.2827402 0.4029207
0.302748 0.2949314 0.4023205
0.2891785 0.3217897 0.3890318
0.3322554 0.2927356 0.375009
0.3052102 0.3011624 0.3936275
0.3120209 0.3005035 0.3874756
0.3174353 0.2921839 0.3903808
0.3026954 0.288004 0.4093007
0.3125933 0.2821208 0.4052859
0.3247331 0.2746303 0.4006366
0.3236982 0.3053829 0.3709189
0.3095391 0.3124531 0.3780079
0.2761101 0.3156878 0.4082021
0.311384 0.2916386 0.3969774
0.3152251 0.2811201 0.4036548
0.3379982 0.2835484 0.3784534
0.3098866 0.2971277 0.3929857
0.3163461 0.2919698 0.3916841
0.297265 0.3038897 0.3988454
0.3331737 0.2740895 0.3927368
0.3316608 0.3002935 0.3680457
0.3233259 0.2941131 0.382561
0.3211118 0.2998236 0.3790647
0.2923065 0.3038013 0.4038921
0.3059621 0.3231526 0.3708852
0.2947392 0.2981398 0.407121
0.2968567 0.2991436 0.4039997
0.3076252 0.2878935 0.4044813
0.2901934 0.3072173 0.4025893
0.3218844 0.2773569 0.4007588
0.3275428 0.2803914 0.3920659
0.3089558 0.2761619 0.4148823
0.2897716 0.2907393 0.4194891
0.3179106 0.2951442 0.3869452
0.3057276 0.3033869 0.3908855
0.316678 0.3065062 0.3768159
0.3164873 0.2822335 0.4012791
0.2973643 0.3076882 0.3949475
0.3100983 0.2888295 0.4010723
0.3182464 0.3014059 0.3803477
0.3184141 0.2932453 0.3883405
0.3028434 0.3221625 0.3749941
0.2992929 0.2917148 0.4089923
0.2876246 0.2968142 0.4155612
0.3223525 0.2714364 0.4062111
0.28839 0.2906645 0.4209455
0.296834 0.3014668 0.4016992
0.3061445 0.3116453 0.3822102
0.3053877 0.2786409 0.4159714
0.3018908 0.2878008 0.4103084
0.3133099 0.274468 0.4122221
0.3221777 0.2827837 0.3950386
0.3056104 0.2866473 0.4077423
0.3092808 0.2896797 0.4010395
0.3151967 0.3005665 0.3842368
0.3227382 0.2993146 0.3779473
0.3264143 0.2989758 0.3746099
0.3166677 0.3130945 0.3702378
0.3051787 0.300352 0.3944693
0.3293215 0.2921969 0.3784816
0.2956828 0.3111362 0.393181
0.3316911 0.2940696 0.3742393
0.306516 0.2961991 0.397285
0.3043839 0.2815993 0.4140168
0.3209766 0.3291811 0.3498423
0.3017573 0.3154652 0.3827774
0.2910177 0.296837 0.4121453
0.2785299 0.3366564 0.3848138
0.3210354 0.2958936 0.383071
0.298968 0.3121149 0.3889171
0.3135996 0.3161547 0.3702458
0.3290234 0.286528 0.3844485
0.32019 0.2978232 0.3819868
0.31445 0.2864488 0.3991013
0.3426128 0.263624 0.3937631
0.2913061 0.3017165 0.4069774
0.328969 0.2698873 0.4011437
0.3078454 0.3002558 0.3918988
0.301397 0.2742075 0.4243955
0.3047926 0.2962107 0.3989966
0.3376976 0.2828123 0.3794902
0.3415144 0.274574 0.3839116
0.3289778 0.2753189 0.3957033
0.304584 0.2989897 0.3964263
0.3251942 0.3054531 0.3693527
0.3221377 0.3029438 0.3749185
0.308807 0.2992537 0.3919393
0.3208099 0.3012425 0.3779476
0.3113248 0.3046994 0.3839758
0.3137181 0.2857024 0.4005795
0.3128158 0.2881756 0.3990085
0.3034507 0.2950943 0.401455
0.321038 0.2956938 0.3832681
0.2829899 0.3369106 0.3800995
0.2931335 0.3103125 0.396554
0.3065187 0.276562 0.4169193
0.3102666 0.3022823 0.3874511
0.293698 0.3027641 0.4035379
0.2976516 0.2877901 0.4145583
0.2892017 0.3036537 0.4071445
0.3118998 0.3157833 0.3723169
0.3052072 0.3140928 0.3807
0.3208214 0.2906958 0.3884828
0.2975653 0.3006355 0.4017992
0.3137877 0.3087472 0.3774651
0.3301736 0.2755902 0.3942362
0.2963275 0.3144286 0.3892439
0.3362408 0.285175 0.3785841
0.3199826 0.3107446 0.3692728
0.3156211 0.3048979 0.379481
0.3028546 0.3000768 0.3970686
0.3194362 0.3211695 0.3593943
0.2945078 0.319865 0.3856272
0.2964782 0.3211047 0.3824171
0.3095937 0.3089652 0.3814411
0.2858407 0.3314897 0.3826696
0.3238009 0.2976482 0.3785508
0.2983612 0.3255239 0.3761149
0.3256887 0.314454 0.3598574
0.3060388 0.2964545 0.3975068
0.3217956 0.3043327 0.3738717
0.3097356 0.3111517 0.3791127
0.2996774 0.2851528 0.4151698
0.2914297 0.3072132 0.4013571
0.3160383 0.3002032 0.3837585
0.3082487 0.2936979 0.3980534
0.3050606 0.3008737 0.3940658
0.3117763 0.3062307 0.381993
0.3029145 0.2912609 0.4058246
0.3018855 0.3246767 0.3734378
0.3083598 0.2925451 0.3990951
0.3118618 0.2991406 0.3889976
0.3040978 0.2911638 0.4047384
0.3300488 0.2918237 0.3781275
0.3030793 0.284762 0.4121587
0.2960388 0.3236312 0.38033
0.3161213 0.2924932 0.3913855
0.2930449 0.3159464 0.3910087
0.3019041 0.2971549 0.4009409
0.293034 0.2941121 0.4128539
0.3311585 0.2758792 0.3929623
0.3093294 0.2899874 0.4006833
0.3021256 0.3073579 0.3905165
0.2983604 0.2978278 0.4038118
0.311127 0.316209 0.372664
0.3114102 0.2845831 0.4040068
0.3112028 0.2940447 0.3947525
0.2765165 0.2966387 0.4268448
0.305664 0.3021552 0.3921808
0.313899 0.2884779 0.3976231
0.3202083 0.2842678 0.3955238
0.327931 0.2783731 0.3936959
0.314428 0.2921263 0.3934457
0.3019605 0.2836844 0.4143551
0.3194619 0.2835453 0.3969929
0.3133009 0.296483 0.3902162
0.3154234 0.3271853 0.3573913
0.303251 0.3098077 0.3869413
0.3176727 0.2787031 0.4036242
0.30177 0.3095292 0.3887008
0.3209462 0.3021265 0.3769273
0.3035287 0.2743375 0.4221338
0.3223612 0.261315 0.4163237
0.3163761 0.3094284 0.3741955
0.3256315 0.298442 0.3759265
0.2980818 0.3158078 0.3861104
0.3251645 0.2840748 0.3907608
0.3291689 0.2797204 0.3911108
0.3220933 0.2752632 0.4026435
0.2951973 0.3023466 0.402456
0.317287 0.3024877 0.3802253
0.2781427 0.2945364 0.4273208
0.3146989 0.2884131 0.396888
0.2971721 0.31238 0.3904479
0.3208052 0.2970769 0.3821179
0.3231184 0.288821 0.3880606
0.3033686 0.3005977 0.3960337
0.3350157 0.305856 0.3591283
0.293286 0.3042184 0.4024956
0.3138204 0.3174844 0.3686952
0.3234691 0.272691 0.4038399
0.2830312 0.3189749 0.3979939
0.2872067 0.3175253 0.395268
0.3301758 0.2900699 0.3797543
0.2943728 0.3069269 0.3987004
0.2836994 0.3351072 0.3811934
0.3102797 0.3049447 0.3847756
0.3287676 0.2733823 0.3978501
0.3163109 0.2767487 0.4069404
0.3067506 0.3205476 0.3727017
0.3115054 0.2944696 0.394025
0.2958352 0.3210853 0.3830795
0.3023703 0.3037108 0.393919
0.3228687 0.3067368 0.3703944
0.2794548 0.2992968 0.4212484
0.2823315 0.3131448 0.4045238
0.3173151 0.2961582 0.3865266
0.3062481 0.3121037 0.3816482
0.3408576 0.2918806 0.3672619
0.3037324 0.296295 0.3999725
0.2968565 0.3050038 0.3981397
0.304562 0.3091583 0.3862796
0.3166152 0.2931356 0.3902492
0.3248869 0.3028256 0.3722876
0.3171422 0.2771879 0.4056699
0.30965 0.3154456 0.3749044
0.2830627 0.3056549 0.4112825
0.2978618 0.3086273 0.3935109
0.3105335 0.3001855 0.389281
0.3390732 0.2983447 0.3625821
0.3013931 0.3283016 0.3703053
0.2956898 0.3044328 0.3998774
0.2947533 0.3087978 0.3964489
0.3018865 0.2938183 0.4042952
0.3040121 0.327957 0.368031
0.3154855 0.3120827 0.3724317
0.3596411 0.2722675 0.3680914
0.300955 0.3189342 0.3801108
0.3397225 0.2813661 0.3789114
0.2937918 0.3140123 0.3921958
0.3051858 0.2814827 0.4133315
0.306022 0.2685562 0.4254218
0.3184789 0.3103849 0.3711362
0.308142 0.2980362 0.3938218
0.3048978 0.2956349 0.3994672
0.3164967 0.2833889 0.4001144
0.3102059 0.277939 0.4118551
0.3160099 0.307849 0.3761411
0.3181299 0.2907857 0.3910844
0.3050067 0.2956056 0.3993877
0.3265583 0.2811733 0.3922683
0.3142612 0.3012992 0.3844395
0.3164399 0.3212647 0.3622954
0.3042989 0.2984183 0.3972828
0.3382532 0.2929092 0.3688375
0.2620592 0.3158446 0.4220961
0.3119113 0.2952147 0.392874
0.3065846 0.3006021 0.3928134
0.3148245 0.2845673 0.4006083
0.3446387 0.2912967 0.3640646
0.3126309 0.2716481 0.415721
0.2981712 0.3151481 0.3866807
0.3204516 0.2900572 0.3894912
0.2997642 0.2903028 0.409933
0.3120545 0.2813768 0.4065687
0.312984 0.296892 0.390124
0.2879625 0.3084322 0.4036052
0.3011812 0.3035282 0.3952905
0.2937774 0.2940013 0.4122213
0.3064829 0.2899334 0.4035836
0.2995393 0.2834635 0.4169972
0.2979282 0.3140456 0.3880262
0.3330108 0.306391 0.3605982
0.3089655 0.3021342 0.3889003
0.3046021 0.2932488 0.4021491
0.3012412 0.3150096 0.3837492
0.3045902 0.3017647 0.3936451
0.2926511 0.3193943 0.3879547
0.3114148 0.3052089 0.3833762
0.3403677 0.2804154 0.3792169
0.312663 0.3209221 0.3664149
0.2926899 0.3029156 0.4043946
0.3121858 0.299781 0.3880332
0.3304712 0.277357 0.3921717
0.3094959 0.3380071 0.3524969
0.3211798 0.3009228 0.3778974
0.291552 0.2854678 0.4229803
0.3288845 0.274858 0.3962575
0.3287195 0.2780215 0.393259
0.3220701 0.3169007 0.3610292
0.3163691 0.2671008 0.4165301
0.2987846 0.3022534 0.398962
0.3272333 0.2842692 0.3884975
0.3177396 0.3107051 0.3715553
0.3166832 0.2923912 0.3909256
0.3049263 0.2728012 0.4222725
0.2867806 0.3198462 0.3933732
0.3184447 0.3057548 0.3758005
0.305702 0.306935 0.387363
0.3166921 0.3231768 0.360131
0.3132079 0.2946912 0.3921009
0.3193507 0.2980802 0.3825691
0.321352 0.2993495 0.3792985
0.3037727 0.2826537 0.4135736
0.2877586 0.3293295 0.3829119
0.3168976 0.3040735 0.3790289
0.3190418 0.279278 0.4016802
0.3007444 0.284747 0.4145086
0.3150804 0.3063829 0.3785367
0.3072949 0.2896421 0.403063
0.3161993 0.3064241 0.3773766
0.3078116 0.2827815 0.4094069
0.3144228 0.292155 0.3934222
0.2987551 0.2961994 0.4050455
0.3018609 0.3128534 0.3852856
0.3170895 0.2999409 0.3829696
0.3269655 0.2835929 0.3894417
0.3130084 0.297745 0.3892466
0.3068466 0.2910983 0.402055
0.3290426 0.266788 0.4041694
0.3218881 0.2880578 0.3900542
0.3344001 0.3070443 0.3585556
0.2903388 0.2822046 0.4274567
0.3214622 0.2967075 0.3818302
0.2973367 0.3059779 0.3966853
0.3120649 0.3019248 0.3860103
0.2943102 0.2830541 0.4226357
0.3155684 0.3262388 0.3581927
0.3053643 0.329018 0.3656177
0.3273446 0.2916006 0.3810548
0.3219033 0.3106089 0.3674877
0.3340476 0.2887492 0.3772032
0.3147848 0.2837568 0.4014584
0.3011568 0.2800594 0.4187839
0.312655 0.3026113 0.3847336
0.3033468 0.3008809 0.3957722
0.3044662 0.3013097 0.3942241
0.3023351 0.3034252 0.3942397
0.3453098 0.286707 0.3679833
0.2810964 0.3217666 0.397137
0.347266 0.2922263 0.3605077
0.3214675 0.2931714 0.3853611
0.2981738 0.3189407 0.3828855
0.3198839 0.2774421 0.4026739
0.3010981 0.2936781 0.4052238
0.3164506 0.2897213 0.3938282
0.3123144 0.3097103 0.3779753
0.3073512 0.2824829 0.4101658
0.3279913 0.2816004 0.3904084
0.3111347 0.273729 0.4151364
0.3303096 0.2827004 0.38699
0.3064207 0.2934181 0.4001612
0.3032653 0.2982776 0.3984572
0.33724 0.2987814 0.3639786
0.2917897 0.319441 0.3887692
0.3083747 0.2912799 0.4003454
0.2979203 0.3121019 0.3899777
0.2949353 0.2932867 0.411778
0.3075576 0.3292447 0.3631977
0.3082341 0.2927157 0.3990502
0.3290354 0.2747205 0.3962442
0.3096371 0.2859312 0.4044316
0.3234689 0.315071 0.3614601
0.3198098 0.2929109 0.3872793
0.320359 0.3098973 0.3697436
0.2999102 0.2966316 0.4034582
0.3189792 0.308025 0.3729958
0.3114896 0.2881578 0.4003525
0.3011413 0.3137769 0.3850818
0.3240254 0.2831793 0.3927953
0.2907253 0.2949703 0.4143043
0.3034878 0.2908228 0.4056895
0.3132333 0.2982024 0.3885643
0.3249999 0.2766638 0.3983363
0.3170115 0.3107224 0.3722662
0.2888711 0.3159821 0.3951468
0.325937 0.3075906 0.3664724
0.3305083 0.2870135 0.3824782
0.2990912 0.300142 0.4007667
0.3198352 0.3059843 0.3741805
0.2846387 0.3162278 0.3991335
0.3115994 0.3027183 0.3856823
0.3152274 0.2959318 0.3888407
0.3336296 0.3076504 0.3587199
0.3327319 0.2804671 0.386801
0.3040493 0.309241 0.3867097
0.3254664 0.3058249 0.3687086
0.3019252 0.281844 0.4162308
0.3076694 0.2787818 0.4135488
0.3028712 0.3129646 0.3841642
0.309066 0.3050549 0.3858791
0.278229 0.3151966 0.4065744
0.3012612 0.2960079 0.4027309
0.3111369 0.2946338 0.3942293
0.2950404 0.3222641 0.3826955
0.2973819 0.2793062 0.4233119
0.299827 0.2980572 0.4021158
0.3101082 0.3157485 0.3741433
0.2897827 0.3156737 0.3945436
0.2798406 0.2863437 0.4338156
0.3013261 0.2855969 0.413077
0.2835474 0.308208 0.4082446
0.2960072 0.3095458 0.3944469
0.3253847 0.3016849 0.3729304
0.2853346 0.3087708 0.4058946
0.3148404 0.311364 0.3737956
0.2911719 0.3012004 0.4076278
0.3071322 0.3132551 0.3796127
0.309714 0.2921218 0.3981642
0.3291288 0.3026033 0.3682679
0.2915745 0.3046491 0.4037764
0.307778 0.3104953 0.3817267
0.3058461 0.292133 0.4020208
0.3226437 0.2827069 0.3946494
0.3052657 0.2954791 0.3992552
0.328316 0.3065419 0.3651421
0.3174912 0.2971916 0.3853172
0.3263994 0.2765912 0.3970094
0.315601 0.2959775 0.3884215
0.2918631 0.3148006 0.3933363
0.3132958 0.2870347 0.3996695
0.3277303 0.2764068 0.3958629
0.3149651 0.2920769 0.392958
0.2509222 0.3523879 0.3966899
0.3117808 0.3039182 0.384301
0.3021477 0.309922 0.3879303
0.3193284 0.284363 0.3963086
0.3027466 0.3274097 0.3698437
0.2830691 0.2825542 0.4343767
0.3132558 0.3124943 0.3742499
0.2836128 0.3372024 0.3791848
0.3091513 0.3000888 0.3907599
0.3178677 0.3013098 0.3808225
