"beta1_1" "beta2_1" "beta1_2" "beta2_2" "beta1_3" "beta2_3"
30.1182 4.019787 14.97963 4.072359 -29.79678 -3.863001
30.23085 3.977219 14.76532 4.09558 -29.65299 -3.822441
30.217 4.03991 14.77025 3.981352 -29.90768 -3.858304
30.17494 4.008664 14.64148 4.077915 -30.06383 -3.841089
30.08006 4.033873 14.78115 4.070745 -29.85386 -3.882647
30.13294 3.988775 14.85994 3.980659 -29.96627 -3.93565
29.99407 4.044583 15.03709 3.975826 -29.97516 -3.870213
30.05579 4.012993 14.83554 4.032161 -29.91554 -3.808736
30.08079 4.007607 14.9448 4.038636 -30.09271 -3.701327
30.08134 3.978639 14.89608 4.022159 -30.12651 -3.701264
30.15372 3.992105 14.77359 4.093024 -30.15644 -3.686435
30.24872 3.958355 14.7591 3.999937 -29.84508 -3.657838
30.17618 4.04331 15.11684 3.990652 -29.98588 -3.732221
30.2655 3.971171 15.06784 3.992087 -30.06184 -3.802358
30.21339 3.999293 14.91333 3.939392 -30.77198 -3.713164
30.24807 4.013626 15.02462 3.980165 -30.43703 -3.85389
30.2718 3.991339 14.89809 4.049735 -29.72075 -3.924565
30.26064 3.983702 14.70539 4.002872 -29.63248 -3.838048
30.33211 3.978702 14.83508 4.118999 -29.61281 -3.812127
30.26403 4.022487 14.91571 4.019244 -29.69139 -3.671814
30.28645 4.001718 14.80909 4.067151 -29.86654 -3.755336
30.17444 4.035732 15.00239 4.154423 -29.78945 -3.605999
30.22237 3.983591 14.99416 4.018257 -30.03931 -3.888443
30.09441 4.015992 14.91407 4.00931 -29.73733 -3.863854
30.09419 4.001075 14.86961 3.997316 -29.71859 -3.758767
30.11309 4.020445 14.80488 4.086413 -29.89955 -3.680507
30.1464 3.98999 14.82399 4.10829 -29.88151 -3.865913
30.1168 4.035687 14.85282 4.025344 -29.75522 -3.951378
30.03347 3.988382 14.73673 3.992807 -29.95918 -3.767405
30.09012 4.042918 14.7241 4.041658 -29.85127 -3.772341
29.98412 3.971768 14.95951 3.95513 -30.1608 -3.853237
30.08467 4.050627 14.85811 4.116001 -30.1604 -3.965816
30.14794 4.052349 14.78338 4.082574 -30.26157 -3.637901
30.19314 3.995424 14.84213 4.013105 -30.0465 -3.727638
30.14976 4.044261 15.0559 4.132161 -29.69161 -3.794476
30.28344 3.994852 14.8136 4.068121 -29.76212 -3.739255
30.22916 3.977161 15.07221 4.02954 -29.63043 -3.821868
30.23176 4.049774 14.93078 4.040942 -29.89727 -3.743897
30.13374 3.990935 15.07577 4.048711 -29.78048 -3.898296
30.10137 4.007095 15.14943 4.062825 -29.71789 -3.728412
30.13225 4.044406 14.96479 4.067981 -30.07742 -3.746717
30.0459 3.99919 14.97988 4.033988 -29.9378 -3.88801
30.1608 4.011725 14.87664 4.090877 -30.09632 -3.799709
30.20819 4.068103 15.01632 4.037893 -29.92688 -3.619142
30.28526 3.97741 15.05116 4.002604 -30.38579 -3.814205
30.15671 4.007436 15.07817 4.008431 -29.7772 -3.823617
30.21249 4.047874 14.90981 3.99415 -30.39242 -3.733486
30.13549 4.00009 14.92765 4.020963 -30.04008 -3.858226
30.09798 4.002481 14.92305 4.009507 -30.08852 -3.728237
30.12024 4.051482 14.93589 4.025902 -29.87093 -3.722654
30.24796 4.01703 14.68739 4.009872 -29.98875 -3.701027
30.1927 3.976032 14.82035 4.020715 -30.01454 -3.827184
30.18232 3.983495 14.8682 4.020542 -30.02685 -3.778233
30.18959 3.985777 14.80769 3.985164 -29.98806 -3.906179
30.20248 4.013981 14.98973 4.027606 -30.00796 -3.785962
30.30586 4.027219 14.95433 3.947144 -30.45726 -3.944865
30.10252 4.024225 15.16692 3.97558 -29.74855 -3.777182
30.16488 4.020401 15.17944 4.013008 -29.92955 -3.588791
30.26038 4.016689 15.18838 3.980325 -29.88519 -3.863193
30.2218 4.013449 15.0774 4.046799 -30.0038 -3.817451
30.13867 4.036596 14.88374 4.026015 -30.02831 -3.84069
30.09699 3.965633 14.88819 4.076005 -30.18842 -3.770037
30.12158 4.01514 15.12804 4.017162 -30.30659 -3.631341
30.15051 3.997741 15.05377 4.002524 -29.97984 -3.891917
30.1852 3.998813 14.90522 4.085257 -30.07352 -3.816615
30.13165 4.009333 14.95814 4.061304 -29.99758 -3.886017
30.17081 4.081771 14.9941 3.965722 -30.15671 -3.887504
30.23129 3.991651 14.739 4.050483 -30.06042 -3.910722
30.04429 4.043498 15.01678 3.974973 -29.68874 -3.880348
30.19875 4.015346 14.7373 4.090632 -30.00269 -3.959957
30.089 3.973612 14.95797 4.059827 -29.82914 -3.79012
30.24559 3.974101 14.86748 3.976152 -29.96447 -3.89608
30.16144 4.009264 15.0634 3.998472 -29.8642 -3.836725
30.24795 4.009069 14.95455 4.017813 -30.07312 -3.920077
30.19756 4.063194 14.99606 4.057808 -30.09556 -3.917446
30.28112 4.037542 14.93097 3.962759 -29.83887 -3.915713
30.25008 4.019469 15.02718 3.950103 -29.73655 -3.880852
30.20667 4.016993 14.7114 4.17456 -29.84299 -3.959359
30.09315 3.964872 14.79274 4.056025 -29.64219 -3.781496
30.11714 3.991344 14.78962 3.984417 -29.8218 -3.710314
30.29996 4.032236 14.67776 4.077647 -29.98758 -3.855749
