"tau2_1" "tau2_2" "tau2_3"
0.01120254 0.01967145 0.2709264
0.01423441 0.02649965 0.1991289
0.006422182 0.05011109 0.1108236
0.0222158 0.1022407 0.1268757
0.03959406 0.03038708 0.1178695
0.02352072 0.03377045 0.2990482
0.02768941 0.05122409 0.2081178
0.01569585 0.04282065 0.1063624
0.01360513 0.04109835 0.1464059
0.01760864 0.02663476 0.2534242
0.02065447 0.03384391 0.3829265
0.01223543 0.04601907 0.2976069
0.01369031 0.06336686 0.2025106
0.02954337 0.06514771 0.4069459
0.01460321 0.0571136 0.1273592
0.02060828 0.01921868 0.2532108
0.01608019 0.0187071 0.2515177
0.01300966 0.05727093 0.2515615
0.01092543 0.03230491 0.3205248
0.01755347 0.02813345 0.2141963
0.01045752 0.0474458 0.116733
0.01191166 0.09545065 0.1365937
0.00968485 0.05926755 0.1462302
0.01912893 0.05115289 0.1341965
0.01197112 0.04523482 0.2039703
0.009477429 0.03045831 0.2307027
0.02006776 0.04176597 0.1221082
0.01280851 0.09547074 0.2015089
0.02458359 0.04213101 0.3785452
0.02730639 0.06476794 0.3094757
0.0174477 0.03592515 0.2303611
0.01545102 0.08571459 0.1157222
0.01451397 0.03639193 0.2349366
0.01205381 0.02180028 0.07169686
0.01793956 0.07295915 0.0652105
0.01465381 0.03231018 0.2425273
0.02783043 0.04873733 0.111539
0.02158518 0.02727165 0.3076151
0.03237016 0.05570995 0.5615403
0.009669502 0.0257186 0.2070405
0.02124749 0.04706643 0.190866
0.01652995 0.069363 0.2131255
0.01290038 0.04899344 0.08961913
0.02843426 0.04333818 0.1322282
0.01255868 0.04643632 0.1928038
0.02253334 0.06510942 0.2489105
0.02065015 0.04515108 0.08944274
0.01967491 0.02886934 0.1978816
0.01071532 0.0524342 0.1586132
0.01163095 0.09181036 0.4618016
0.01217942 0.04114815 0.2887032
0.01552314 0.06384013 0.1822676
0.0151273 0.04857772 0.2080893
0.01515184 0.04661979 0.2442231
0.01219263 0.05182348 0.1816561
0.01215913 0.05309703 0.1686282
0.01363717 0.05868721 0.1285355
0.007587135 0.0383313 0.1869763
0.01045571 0.04833328 0.1801952
0.02138994 0.05380816 0.2104487
0.03898279 0.06900724 0.09449917
0.03836043 0.02633157 0.06342677
0.0195332 0.03006141 0.105471
0.01433751 0.0896429 0.2016514
0.01024372 0.06600693 0.1993804
0.03248817 0.02592334 0.1944671
0.02739377 0.07822766 0.1883881
0.02884555 0.04009031 0.2138507
0.01711909 0.02442407 0.3934453
0.01509174 0.0557453 0.1769815
0.01374401 0.08634477 0.1827938
0.0137082 0.04727968 0.1895442
0.02057715 0.02675841 0.2410458
0.01702035 0.02314217 0.1253948
0.01909868 0.04449981 0.1534112
0.01318252 0.05762744 0.1830112
0.01034242 0.06077083 0.09454741
0.01845639 0.08981289 0.1693445
0.03183817 0.02515199 0.06961874
0.01706573 0.03244998 0.1213695
0.007822536 0.04754618 0.1489713
0.01600858 0.03478557 0.5291745
0.01743267 0.03809907 0.1719601
0.01586741 0.03047904 0.1007567
0.02221145 0.03399174 0.1566654
0.01667149 0.02601843 0.1507891
0.01074975 0.02465507 0.2769954
0.01095837 0.0854466 0.18155
0.0314623 0.07638564 0.1619966
0.02118549 0.03958683 0.1949624
0.01366935 0.03863496 0.1606611
0.01285771 0.02224332 0.2574235
0.0121066 0.0176069 0.08290142
0.02188249 0.02789347 0.101343
0.02217416 0.04152345 0.2018286
0.01569068 0.05516355 0.1617708
0.01643538 0.08792827 0.1181732
0.01235594 0.0844976 0.05057985
0.01727943 0.03019086 0.1011543
0.03266036 0.03163228 0.1773627
0.01312067 0.0547138 0.327961
0.0143343 0.03371414 0.2290694
0.02104697 0.07803674 0.2097565
0.02456483 0.08580827 0.2142871
0.0252149 0.05680324 0.1122269
0.01786966 0.01536213 0.1379329
0.009178566 0.03053037 0.09919945
0.01527664 0.06445142 0.2016935
0.01985427 0.02874439 0.1533233
0.02485864 0.04522306 0.1242425
0.02017053 0.05962601 0.272954
0.01522876 0.03152288 0.2334537
0.01963969 0.03550359 0.1669031
0.01516228 0.0416043 0.1285917
0.02103236 0.05420568 0.168498
0.02003012 0.04168687 0.1330658
0.01499987 0.0656115 0.138403
0.01660841 0.0269288 0.1066615
0.03387739 0.02913419 0.104421
0.02171143 0.03024551 0.08823035
0.01404751 0.02224714 0.09755115
0.01783872 0.04796231 0.1840302
0.009865354 0.04696405 0.1579376
0.008735384 0.02523505 0.1012408
0.01025082 0.04519475 0.08474864
0.01153296 0.02919813 0.08825007
0.008875485 0.05532659 0.1141978
0.01997912 0.06062082 0.1500352
0.01975181 0.04830275 0.1591387
0.01607852 0.05265167 0.2571171
0.008517731 0.05901616 0.2882108
0.01355554 0.02084302 0.272466
0.0138596 0.02477768 0.1599372
0.03501528 0.05194627 0.3473511
0.04420359 0.02611312 0.3566816
0.04985954 0.06182353 0.1897705
0.01566839 0.0852514 0.2000406
0.01592093 0.0389065 0.25925
0.01719721 0.08629857 0.2175286
0.04025516 0.05609321 0.1519923
0.02613279 0.04947094 0.1086934
0.01324575 0.01957399 0.1810875
0.007069775 0.03700062 0.2673232
0.01246418 0.04937299 0.1277283
0.01350272 0.05427846 0.1570695
0.01762613 0.04958119 0.07530558
0.01709801 0.04379893 0.1041516
0.01407476 0.02946836 0.1917235
0.01694277 0.02578868 0.2696491
0.02445583 0.01951236 0.2765319
0.01851912 0.01583162 0.1437839
0.01638732 0.07537553 0.1894907
0.03774675 0.03138801 0.06215095
0.02372806 0.05901056 0.2667135
0.0149508 0.0782532 0.1849867
0.0217462 0.0541041 0.1127702
0.01990174 0.04461809 0.1233655
0.02090157 0.02289325 0.1492352
0.009804119 0.03255698 0.09761709
0.009121281 0.06336712 0.3964262
0.02149275 0.06042353 0.3861785
0.009057885 0.08140853 0.1875999
0.0184539 0.04434358 0.1776395
0.00984945 0.05592061 0.1149009
0.01766923 0.07886797 0.08410475
0.01894762 0.02413988 0.09901726
0.02574435 0.03652511 0.1353504
