beta1_1 beta2_1 beta1_2 beta2_2 beta1_3 beta2_3 beta1_4 beta2_4 
28.97125 4.613393 14.05544 4.326659 -2.712892 18.53323 -30.25114 -3.992914 
27.98152 2.281031 14.81976 3.404832 -5.105875 25.70918 -30.00721 -4.10244 
28.6797 4.539072 15.47278 3.407631 1.274192 -7.960088 -29.06748 -3.642065 
29.54913 3.467984 14.69661 3.324447 3.124695 -14.65517 -29.70135 -4.090724 
27.53904 7.241566 15.58168 3.318777 10.75334 3.109744 -30.21441 -3.784912 
29.86588 3.682754 15.87863 3.893556 -7.465264 8.701183 -29.66054 -3.729548 
28.90204 3.527916 15.35833 2.864249 -2.184653 -11.72831 -29.82763 -3.805073 
26.54593 6.359097 16.07204 3.944523 4.407045 -0.2834293 -29.97117 -4.027846 
29.089 5.091029 15.67482 3.506787 -7.547078 18.49558 -30.33483 -3.97408 
27.94229 5.367539 16.00942 3.806798 -8.446312 13.76466 -30.22474 -3.891132 
30.12631 3.495611 14.99033 3.637711 17.81084 -0.7628036 -30.47061 -3.8199 
29.02123 4.636887 15.23307 5.062051 -11.68732 -4.707533 -30.17801 -3.938306 
28.95517 4.638152 16.67128 3.129555 -1.868627 11.91466 -30.32336 -4.138002 
20.8298 8.220928 15.73607 2.769161 10.49597 -0.08888768 -30.70963 -3.86334 
-1.202846 -5.284919 16.03761 1.228806 29.95434 3.314229 -30.3231 -3.786779 
4.425106 8.051504 15.81365 3.798395 23.00363 8.774838 -31.23903 -3.901501 
15.16796 2.089422 15.66978 5.320539 28.23587 6.576135 -31.61896 -3.776016 
-12.97125 -11.78207 16.11023 4.626512 29.15572 4.361298 -31.12063 -3.901363 
-4.47304 5.742232 16.08029 3.809795 30.31386 3.447444 -31.05492 -3.783616 
11.74295 13.60523 16.36992 3.741334 28.02688 5.920442 -31.54997 -3.686799 
5.443488 6.437585 15.2721 1.742457 29.31074 4.394922 -30.53358 -3.592279 
12.54377 -10.93149 15.68966 3.838427 28.85882 4.653954 -30.52206 -3.88852 
-12.01794 -18.00965 15.25278 4.031088 29.09272 4.428777 -30.00114 -4.005215 
-10.68402 -13.70377 15.9872 2.715816 27.65961 5.411554 -30.67916 -4.046173 
14.35172 3.963263 16.46064 4.232979 28.89944 4.808224 -30.01897 -3.851804 
5.429789 -5.636166 16.26357 5.53676 29.77235 4.531202 -30.00577 -3.542036 
13.82119 7.559291 15.43387 4.303825 29.00439 4.138519 -29.26408 -3.957233 
-9.382292 7.841907 15.14216 4.273633 22.74047 6.756538 -29.57761 -3.733797 
10.78278 -4.757196 14.93888 4.513278 19.91177 3.357937 -29.86981 -3.988952 
10.91399 8.383872 15.54135 3.926729 29.17245 4.349064 -29.56252 -3.73476 
-7.148639 2.8861 15.32845 3.75506 28.90375 4.818541 -29.78543 -3.484493 
0.5082824 0.03111654 16.33239 2.114697 21.79176 4.969381 -29.9719 -4.013091 
9.168829 9.974761 16.02138 3.514719 4.931512 1.245934 -30.08226 -4.184129 
23.95517 7.269211 15.90077 4.216973 8.197375 14.11619 -29.35097 -4.23451 
-10.08358 7.2162 15.24832 4.813782 28.44657 9.336371 -29.75114 -3.775921 
-1.082165 -0.2412166 15.86685 4.174252 28.63777 4.403865 -29.6246 -3.825256 
-7.572929 4.441523 14.02596 4.126837 29.42659 4.056547 -29.4709 -4.059419 
-3.631532 -4.51044 15.7918 2.760655 29.42627 4.176286 -29.6633 -4.084536 
-21.77583 -5.604376 15.58019 3.841809 28.81455 5.017931 -31.0205 -4.167275 
-1.216885 0.5945739 16.22842 3.098088 29.12927 4.51401 -31.03682 -3.779975 
-13.57028 -20.24759 15.5085 3.981083 27.37222 10.2786 -29.86384 -3.850475 
15.27581 1.868951 15.13241 5.767755 28.52935 4.441009 -29.68152 -3.938799 
16.43653 3.781558 -3.277816 -10.17126 28.85976 4.852542 -30.39054 -3.990909 
15.96158 2.296295 11.21784 19.90681 29.05921 3.040859 -30.25944 -3.970932 
16.15323 3.734742 -8.056065 -7.29836 27.48464 4.199062 -29.31271 -3.754297 
15.13874 4.824337 7.383804 -10.05467 28.77459 4.889511 -30.31143 -3.896944 
15.01816 3.868552 -0.1068472 1.546986 28.33449 5.778819 -29.71184 -3.962967 
