tau2_1 tau2_2 tau2_3 tau2_4 
0.06289174 0.1673399 3.882848e+13 0.3792163 
0.08286255 0.4316352 41.70073 0.3336471 
0.04581226 0.6092923 3437751 0.3689319 
0.1749465 1.072763 13.00564 0.1303107 
0.6644883 0.5826503 0.3250662 0.1410945 
0.02596754 0.6297539 5253.824 0.1767003 
0.06212224 1.636591 0.5588409 0.05749585 
0.3164132 1.390958 1.102965 0.1351511 
0.08760819 2.123526 8.177861 0.07785704 
0.2241046 1.600904 1116.283 0.192618 
0.1841252 1.782289 0.3516173 0.1224435 
0.02458747 0.4687075 16192.67 0.1053938 
0.07235523 0.03711157 1.680281 0.1357169 
0.7028911 0.7998931 74.23834 0.1086962 
12122.74 0.5334387 0.03862914 0.4967229 
0.3005334 0.3793831 0.01896055 0.1756644 
0.2223597 0.09992389 1.640114 0.1899883 
235105.4 0.1643573 0.3793391 0.08156397 
4302.031 0.3686805 0.05869465 0.3785127 
41.79282 0.3983045 0.2188899 0.0937798 
14.17176 1.400237 0.04204965 0.0295047 
13.1497 0.6480077 2.229794 0.2636099 
575.7431 0.6478287 0.1033258 0.4417161 
0.07110165 0.9665526 0.1152669 0.08022989 
12.12955 0.2964209 0.5232251 0.7186605 
3.574654 0.2799633 0.9634215 0.8960021 
21839.17 0.09120874 0.2991538 0.3862411 
671.0467 0.04215085 22.72137 0.3041023 
0.1586843 0.06320977 0.7172245 0.1247823 
2.127447 1.630246 0.0301257 0.04451169 
743.5962 0.9667276 0.02262338 0.3796628 
1.302025 0.03997474 8.730382 0.2809005 
159.8082 0.1082952 681825294 0.06906313 
0.1054277 1.050175 237.952 0.05801893 
7314.123 0.212663 0.4106904 0.03350876 
1004479 0.1325743 0.2937275 0.3330109 
65.84017 0.3977603 1.096984 0.3722893 
17.48212 1.045329 0.04547377 0.2558911 
3.968299 0.1430432 0.1070207 0.2151389 
0.9432402 0.9636955 0.2648425 0.2295741 
925.4308 0.4570441 2.200813 0.1218646 
0.4900775 0.8866906 0.02610501 0.1738279 
0.5929099 0.228406 0.1568867 0.09827183 
0.5253986 2547125 0.2416348 0.2295957 
2.179259 926926 0.04493801 0.4393256 
0.5691061 2388.028 0.1252988 0.722128 
0.05886865 0.5952509 0.5926075 0.1448035 
0.04518685 3.887248e+13 0.1470286 0.06135288 
0.5277396 14996.95 0.07528942 0.3283202 
0.7124177 5.580983 0.0504452 0.1590528 
0.2372215 1017.398 0.3048824 0.1640123 
0.7057768 24.67774 0.2838242 0.7100489 
0.3241467 95.05313 4.150639 0.1121104 
1.561437 3.558721e+16 7.404563 0.256675 
1.192088 64957.82 0.04676825 0.2256738 
0.06119902 0.09471238 0.1484838 0.3492636 
0.05205595 21.36206 0.1127927 0.1638187 
2.376125 0.1805001 0.08592882 0.09220549 
0.6542186 10.81702 0.09535901 0.04644801 
0.4423861 0.01751573 0.5811834 0.02372635 
1.303584 878.3617 0.3408161 0.1178802 
0.07666389 32.9222 9356.183 0.1529459 
0.06770021 0.2393255 0.478264 0.07906848 
0.6199132 0.090048 14.21418 0.08139782 
0.5592135 0.2987352 251.8637 0.2270864 
1.579157 0.1521154 46239959423 0.7774668 
3.14192 0.1335344 3.068897 0.1956852 
0.09617872 0.04241061 3090.976 0.1829163 
0.5000209 1.974737 0.1907845 0.3417459 
0.08440479 8.146501 0.5462196 0.2097039 
0.1968009 4.941282 62390192 0.1027948 
0.3335416 0.07566864 4.054691 0.0589892 
0.1012201 0.04482383 93.12723 0.2315385 
0.3785134 0.09755146 115694.4 0.634023 
0.4693659 0.2096014 0.6653451 0.5444701 
573943.1 0.04122247 0.4700312 0.142982 
7.511716 0.06994913 0.1289096 0.1147911 
1.310607 0.8719754 0.9619471 0.8242291 
26.95014 0.171368 0.2269845 0.4032153 
0.2334625 0.06739179 0.7255974 0.08563636 
8.670336 6.05414 1.250724 0.2608701 
0.0170229 14508.02 1.647398 0.1514931 
0.298987 1586.733 0.03255878 0.02207473 
0.4478926 734.3432 0.5481507 0.03693631 
0.1175516 9.24899e+13 0.1481319 0.02686977 
