p_1 p_2 
0.1820337 0.8179663 
0.2316308 0.7683692 
0.1505898 0.8494102 
0.1947404 0.8052596 
0.193091 0.806909 
0.1720992 0.8279008 
0.2435821 0.7564179 
0.2707929 0.7292071 
0.1675869 0.8324131 
0.1265652 0.8734348 
0.1699112 0.8300888 
0.1482398 0.8517602 
0.1767068 0.8232932 
0.2188607 0.7811393 
0.1308336 0.8691664 
0.1501985 0.8498015 
0.2384802 0.7615198 
0.2580538 0.7419462 
0.2129148 0.7870852 
0.197988 0.802012 
0.2195981 0.7804019 
0.2466508 0.7533492 
0.20349 0.79651 
0.1881426 0.8118574 
0.1754001 0.8245999 
0.2139341 0.7860659 
0.165148 0.834852 
0.1675327 0.8324673 
0.1755125 0.8244875 
0.2002161 0.7997839 
0.2029163 0.7970837 
0.1932792 0.8067208 
0.1894787 0.8105213 
0.1904625 0.8095375 
0.2578515 0.7421485 
0.1845598 0.8154402 
0.2174962 0.7825038 
0.2328957 0.7671043 
0.1709347 0.8290653 
0.235914 0.764086 
0.207212 0.792788 
0.140428 0.859572 
0.1449952 0.8550048 
0.1733493 0.8266507 
0.1692627 0.8307373 
0.2223257 0.7776743 
0.1458809 0.8541191 
0.2225574 0.7774426 
0.1771264 0.8228736 
0.1915644 0.8084356 
0.1833754 0.8166246 
0.1927656 0.8072344 
0.1317952 0.8682048 
0.2720745 0.7279255 
0.1528429 0.8471571 
0.1508307 0.8491693 
0.2137729 0.7862271 
0.1761553 0.8238447 
0.2228413 0.7771587 
0.1570318 0.8429682 
0.1691586 0.8308414 
0.2616134 0.7383866 
0.1680083 0.8319917 
0.2301657 0.7698343 
0.1131159 0.8868841 
0.1867042 0.8132958 
0.2746363 0.7253637 
0.1974611 0.8025389 
0.2056563 0.7943437 
0.2284894 0.7715106 
0.1680729 0.8319271 
0.1527253 0.8472747 
0.1180421 0.8819579 
0.1894258 0.8105742 
0.2237172 0.7762828 
0.2297861 0.7702139 
0.1694929 0.8305071 
0.1897376 0.8102624 
0.1798923 0.8201077 
0.2170101 0.7829899 
0.1734627 0.8265373 
0.1770674 0.8229326 
0.2564276 0.7435724 
0.2302088 0.7697912 
0.2378804 0.7621196 
0.2432576 0.7567424 
0.2242676 0.7757324 
0.1851248 0.8148752 
0.1893711 0.8106289 
0.2607935 0.7392065 
0.1334662 0.8665338 
0.2421337 0.7578663 
0.1706417 0.8293583 
0.1686488 0.8313512 
0.1749628 0.8250372 
0.1986133 0.8013867 
0.1540071 0.8459929 
0.2218802 0.7781198 
0.2189117 0.7810883 
0.1851435 0.8148565 
0.1671164 0.8328836 
0.1899062 0.8100938 
0.1880076 0.8119924 
0.18534 0.81466 
0.1891974 0.8108026 
0.2081533 0.7918467 
0.1751149 0.8248851 
0.2352229 0.7647771 
0.202997 0.797003 
0.1956244 0.8043756 
0.2490628 0.7509372 
0.1658788 0.8341212 
0.2162558 0.7837442 
0.1708922 0.8291078 
0.1865866 0.8134134 
0.1540935 0.8459065 
0.2508188 0.7491812 
0.1626887 0.8373113 
0.1150575 0.8849425 
0.2006595 0.7993405 
0.2021317 0.7978683 
0.221806 0.778194 
0.2600166 0.7399834 
0.1210903 0.8789097 
0.1594981 0.8405019 
0.2681716 0.7318284 
0.1855125 0.8144875 
0.2390577 0.7609423 
0.203167 0.796833 
