beta1_1 beta2_1 beta1_2 beta2_2 beta1_3 beta2_3 beta1_4 beta2_4 
19.00832 2.044269 0.2143789 0.8903455 1.916217 0.03974421 -9.798651 3.091238 
-3.971187 3.372197 -0.09685371 1.039148 1.906066 0.04438841 5.078911 4.03304 
14.03141 1.474957 -0.03054856 1.003528 1.907301 0.04720347 -4.497463 -4.231489 
3.839354 -8.532845 0.1529497 0.9195155 1.945558 0.02781338 -11.37369 12.17989 
7.351429 4.205961 -0.05636571 1.020964 1.933014 0.03927291 2.736176 4.803849 
16.06706 -13.76881 0.0191819 0.9799074 1.888638 0.05021725 -17.48249 -4.714099 
2.823566 -3.869234 -0.03161621 1.004309 1.900575 0.05185751 16.47507 0.7636129 
14.20832 -5.605506 -0.06331488 1.004781 1.939459 0.02894288 -0.5416533 11.24989 
20.34499 2.802022 -0.05223498 1.019242 1.954685 0.02834603 -4.986637 5.849752 
3.878117 11.66553 -0.05763422 0.9861762 1.924567 0.04197554 -2.375558 4.575672 
6.858869 1.23898 -0.1841093 1.062407 1.918643 0.04075444 1.187282 -18.44541 
-2.838965 -3.890777 -0.04610074 1.009277 1.89734 0.05354706 -0.5269835 2.195424 
-1.149784 -1.688007 0.2297623 0.8976946 1.908672 0.04528214 1.281293 -2.143185 
5.328209 3.084379 -0.150512 1.053807 1.895209 0.05788842 12.88114 9.610665 
-13.68629 -3.9767 -0.003358091 0.992147 1.890381 0.05091906 -6.183732 8.720887 
-0.05346308 -13.92579 0.03263972 0.974192 1.957716 0.02256197 -24.50783 -10.47543 
-1.17425 1.36957 0.2108237 0.8872444 1.922319 0.03949968 2.957134 6.830093 
0.9761847 2.512102 -0.0008016722 0.9815053 1.9124 0.04625844 -10.95775 -3.341984 
-1.321349 4.325577 0.01943818 0.9826061 1.920836 0.0390608 2.39531 -0.1615683 
-2.334134 18.63905 0.01869938 0.9622522 1.94576 0.03363132 -10.70724 12.9726 
1.366648 6.350781 0.1188397 0.9333691 1.933635 0.04102868 -6.842146 1.882417 
-10.41342 10.64939 0.1727782 0.9064022 1.956827 0.0287896 -5.322526 -16.80237 
-1.946368 -4.30727 0.2533702 0.861834 1.926337 0.03873852 6.406243 -2.626304 
-5.144534 10.05607 -0.06467667 1.017307 1.941735 0.0368545 -8.040058 13.84133 
-11.58323 3.571673 0.02254139 0.9690499 1.935957 0.0293747 7.268351 -18.29837 
-7.422756 1.917649 0.1611209 0.9198759 1.909449 0.0469881 14.20434 -14.02335 
24.74779 -12.76031 0.06135512 0.9605089 1.886823 0.05259691 -13.68696 -13.24401 
-1.764783 22.26834 0.1093605 0.9447415 1.949263 0.03064825 -3.252546 12.47168 
-8.720945 6.961581 0.0302694 0.9675039 1.941942 0.02682406 -9.589049 14.08515 
6.466096 -19.07397 -0.01575594 0.9881861 1.926403 0.04283819 -0.1806179 -6.85873 
6.731011 19.75756 -0.09124162 1.045733 1.953773 0.02072476 -4.110989 8.808112 
26.85489 -1.771334 0.06196429 0.9613421 1.905462 0.04872951 0.1674547 -6.931162 
-5.583586 -11.69676 -0.3908155 1.146411 1.879498 0.05413335 10.07284 -4.325112 
16.46756 2.777538 0.1333191 0.9314634 1.897238 0.04600298 -8.69511 4.069392 
7.479799 7.595654 0.08919952 0.9489361 1.924353 0.04341205 5.598512 -15.03847 
-5.530801 -8.112791 -0.03963346 1.014696 1.892707 0.05374934 -5.195394 -9.720732 
-6.389776 12.00782 0.01073286 0.9734856 1.900315 0.05014966 -11.74588 -1.769356 
-1.355817 -7.136892 0.1547842 0.9170773 1.909154 0.04796643 -3.662631 4.585911 
7.663936 -9.960476 0.05319023 0.9618724 1.828445 0.08057014 22.89786 -3.638644 
16.21453 -8.430514 0.02357758 0.9774479 1.955349 0.02465857 -2.781875 -3.724847 
2.943301 -16.25745 0.1346535 0.9314682 1.98321 0.006399723 19.00811 2.510855 
3.300627 12.35275 0.01355733 0.9928384 1.863436 0.06045852 13.05194 14.62618 
-7.717268 -4.796345 0.05969205 0.9472085 1.859296 0.0668672 6.498497 5.974231 
14.24684 20.31272 -0.1609283 1.060955 1.920274 0.04368194 -2.833842 -10.16248 
-9.067851 12.24231 0.03977537 0.9702502 1.925725 0.03850771 -13.28893 0.7914663 
-7.135837 0.5169258 0.04942162 0.9725606 1.937513 0.03368409 14.54657 -3.754005 
-7.966464 -8.937196 -0.07062969 1.025048 1.954532 0.02931961 9.748671 -2.565972 
4.404469 0.210261 0.1083353 0.9407158 1.898048 0.05331477 3.830294 0.9500644 
22.23295 13.43237 0.06997794 0.9569074 1.933971 0.0364725 -9.268994 11.122 
14.44246 -2.087703 -0.145779 1.049473 1.947053 0.03031919 11.06395 -3.28126 
-6.545393 4.713273 0.01644971 0.9884504 1.984159 0.01764705 1.542713 9.875786 
-12.34563 -1.605579 0.00854906 0.9826477 1.911398 0.04949866 -17.08627 2.056801 
3.91528 13.89172 0.05048885 0.9678243 1.960784 0.02205609 -6.525482 1.546791 
-7.34597 4.315482 0.1391792 0.9235812 1.87923 0.0565264 -0.3810934 3.203209 
3.633279 18.72789 0.1184924 0.9340108 1.879067 0.058577 8.714215 0.02726915 
14.54994 7.251557 0.006007168 0.9662734 1.978046 0.01610136 -5.982189 15.77718 
24.07843 6.853555 -0.09260784 1.012721 1.894952 0.05613269 -5.782814 -5.115635 
4.655787 11.55393 0.01692724 0.9879187 1.944621 0.02764989 -15.8135 -14.486 
5.334909 1.833272 -0.0002922534 0.990449 1.966263 0.02398063 6.05643 -7.382747 
-19.23539 -8.582745 0.01474815 0.9821058 1.949018 0.02769757 -12.97778 -4.50701 
0.3016201 -11.9182 0.09464402 0.9436153 1.92248 0.04250485 8.272671 8.383771 
-4.579236 -14.09973 -0.004096016 0.9932895 1.922242 0.04149511 6.177325 17.22306 
3.995639 15.57945 -0.1352801 1.036484 1.920254 0.0419365 -3.85546 11.80276 
-2.789106 7.983214 -0.05145645 1.018862 1.942302 0.03451136 -11.42498 1.854511 
-4.557964 12.13788 0.2830614 0.8684158 1.897726 0.04762689 -0.7759804 1.226903 
-0.656104 -4.236818 0.264783 0.8674411 1.906902 0.05053026 6.343443 12.96552 
-0.5327168 -0.6419878 -0.1719753 1.0689 1.932405 0.03378365 0.9724244 -23.11216 
10.28803 -6.977236 0.2862269 0.8540667 1.921015 0.03922044 -0.2103048 -8.259638 
18.22094 -11.63587 0.1840486 0.9074533 1.942637 0.03390102 -0.7595232 -5.040831 
-16.8321 6.952414 0.09269519 0.932872 1.922901 0.04304926 -5.809051 0.03558518 
-12.06004 13.46024 0.04407143 0.9490971 1.896669 0.04944813 -3.511254 -14.21121 
-10.96201 4.299934 -0.01560847 1.00092 1.875112 0.06106818 -8.805481 2.470026 
7.889233 11.0737 -0.03048516 0.997504 1.979191 0.01276071 -13.29429 6.762539 
-3.338034 -2.181944 -0.3066977 1.101403 1.943857 0.0327302 3.917867 -7.92374 
11.17935 -16.9938 -0.08298507 1.018238 1.930446 0.03867352 15.21027 -14.53932 
-1.201179 2.591091 -0.08155662 1.027224 1.926898 0.04167691 -6.798062 -0.5718324 
11.73597 12.45837 -0.009864847 1.00488 1.911369 0.0454715 4.424798 0.8397195 
8.319638 2.910021 0.03852414 0.9803135 1.901436 0.05082392 -5.038259 8.507753 
10.43069 9.704363 -0.06111136 1.020452 1.88651 0.05354333 0.5395287 -6.529431 
0.8364596 4.600282 0.04984364 0.9557511 1.894301 0.05092719 -2.205903 1.485552 
1.182524 -2.563748 0.03214682 0.9734188 1.907217 0.04459966 11.78203 19.94229 
-2.927033 -5.428013 0.1084213 0.9283368 1.909249 0.04859996 4.489384 6.729269 
-1.112733 14.42191 -0.1942524 1.076461 1.966785 0.02534872 13.09073 -3.368806 
-0.9786858 0.3609785 0.07123295 0.9508865 1.914775 0.04419505 -3.221754 0.6704414 
5.715903 4.944127 -0.07133841 0.9840089 1.927577 0.03583612 -14.76127 -10.30484 
10.93372 11.83767 -0.0720165 1.008432 1.97425 0.02161274 1.450041 9.741054 
5.22509 -16.12474 -0.01357571 0.9849285 1.927444 0.03715039 10.16488 -1.76404 
5.718366 19.30952 0.02308107 0.9780007 1.902426 0.04851848 -1.902175 -2.422856 
-5.388465 -6.182722 -0.06374313 1.007452 1.882678 0.05203352 4.10388 -6.190763 
-5.292199 -8.517781 -0.0200956 0.995496 1.89866 0.05395757 10.85889 15.78188 
4.70382 12.08881 0.2175277 0.8985658 1.915517 0.04310933 3.739257 7.187175 
20.58574 -6.858785 0.1442359 0.9122606 1.931404 0.03330185 2.530361 1.714977 
5.593552 4.28327 -0.1326762 1.049209 1.936683 0.03088735 -9.380427 6.637888 
16.08022 29.94543 -0.002673344 0.9870319 1.89904 0.04925189 -13.89443 1.785338 
0.1738214 -7.311863 0.005051281 0.9699646 1.936599 0.03679179 17.0486 0.0863482 
-3.488737 -3.461525 -0.1112497 1.018775 1.907623 0.04404959 4.377984 -2.087914 
-6.351652 6.058323 -0.2158886 1.08812 1.930916 0.03305973 -5.257017 -4.310911 
7.869506 16.62015 0.1626198 0.9042578 1.905219 0.04605399 -7.658723 -2.462435 
19.59795 -23.2691 0.09982063 0.9429905 1.958516 0.0268966 5.262738 -1.238014 
1.938469 -3.276013 0.2081999 0.8946075 1.908041 0.04166732 -3.595224 17.67485 
-13.61757 4.708629 0.2205495 0.8704062 1.889058 0.04952855 5.821418 -3.72583 
8.295379 8.057067 -0.06642264 1.018879 1.882559 0.06274318 -15.95267 2.826724 
7.230862 0.6622968 -0.03055568 1.008518 1.929617 0.04101309 11.1985 0.8312811 
-12.30347 7.4666 0.1823818 0.8989264 1.940628 0.03238475 12.33753 -9.125906 
16.53408 1.706757 -0.1516258 1.057998 1.887941 0.05723268 2.353926 10.94994 
4.208776 4.069991 0.03504504 0.9609072 1.937093 0.03123024 3.988673 -0.6071405 
9.640888 -4.267052 -0.3373558 1.132683 1.910239 0.04343154 8.791403 -6.52883 
3.135962 2.479492 0.09293994 0.9434888 1.907238 0.04775993 2.345914 1.166576 
13.10622 -3.96377 0.0167481 0.9809799 1.962603 0.02158298 3.864264 3.40282 
-2.509932 2.901987 0.1258525 0.9304312 1.903955 0.04525103 -10.28101 6.319821 
-8.55029 9.88626 -0.01628245 1.003421 1.900053 0.05267922 1.124786 -1.750276 
-3.234785 -18.58681 -0.0614133 1.020088 1.909202 0.04636482 -11.38591 -13.83244 
35.06093 10.22398 -0.1066392 1.038907 1.909791 0.05086322 -10.62918 4.394865 
1.928362 2.746174 0.09014066 0.9509317 1.883155 0.05446262 2.654348 -0.09150105 
3.094168 1.557536 0.1792389 0.8933875 1.918707 0.04067046 4.371508 -10.16354 
-5.809844 -11.04739 -0.003842417 0.9875103 1.937892 0.03235146 -13.00802 3.539998 
-4.069925 -11.43251 0.05144506 0.9623829 1.954042 0.02756625 -3.945284 -2.013791 
-16.13084 -16.89582 -0.05317131 0.9915904 1.90995 0.04267334 -14.50319 -0.8159697 
14.44797 16.10465 0.03346779 0.966729 1.916369 0.04223942 3.113439 -9.342074 
11.99527 11.42373 -0.208327 1.064554 1.90031 0.04928283 5.491328 -9.983059 
-16.43522 -10.23181 -0.03929226 0.997524 1.920743 0.04320335 -2.184769 -9.115659 
3.033815 4.010403 0.06266246 0.9381707 1.906602 0.04718751 11.51957 -10.48678 
-4.356715 18.75741 -0.03649403 1.008135 1.968627 0.02156734 7.687787 1.178295 
-11.54193 -0.5401501 0.003865328 0.9791024 1.907739 0.04900635 3.211915 19.61238 
-7.27383 -17.05789 0.07197796 0.9658145 1.932234 0.03926802 12.64487 7.582433 
0.4050325 14.70357 0.01689508 0.9829396 1.937788 0.03877122 -13.96227 -3.089165 
2.056081 9.705401 0.1061595 0.9387022 1.926593 0.0408924 7.730883 -9.848514 
-0.007154323 0.7111663 0.08686198 0.9459922 1.980569 0.01510685 -5.716972 -5.413718 
-9.942016 4.144931 0.06972431 0.9540444 1.93741 0.03735673 13.3869 -12.54138 
-9.464799 2.06805 -0.05162775 1.014008 1.949371 0.03485409 11.50372 -18.52593 
4.404168 2.499896 0.1117353 0.9330228 1.908775 0.05179111 -2.668479 10.40254 
15.973 -1.006053 -0.06942405 1.021599 1.92745 0.03369419 11.07019 -6.470147 
6.293863 0.8055521 -0.05197446 0.9850488 1.915471 0.04069756 16.37484 6.810527 
4.355345 -6.023972 -0.05482077 1.020176 1.955241 0.0259357 7.254426 -3.037936 
6.061473 3.061047 0.2992066 0.8630577 1.930204 0.03449081 -8.945469 4.697788 
9.540716 -8.562125 -0.01700031 0.9956713 1.913457 0.04514646 0.2348487 -13.16416 
-23.67809 -8.91648 0.06349862 0.9678024 1.920859 0.03896109 17.48484 -2.594569 
-23.76575 6.080482 -0.0521703 0.9950727 1.904628 0.05094571 5.815883 18.80536 
-2.276654 -0.05377433 0.05369814 0.9567911 1.902686 0.04611374 -10.59477 9.156134 
-3.494767 -3.818156 -0.09146548 1.023104 1.928165 0.04008235 -19.86653 -6.430386 
13.85071 1.5497 0.07118893 0.938973 1.929232 0.03849965 -6.425131 -0.6977932 
-0.02021278 2.904212 -0.08674781 1.011323 1.958527 0.02121902 -6.266969 -14.05939 
7.943881 5.612614 -0.0415816 1.010601 1.947312 0.03577394 9.544168 -6.354878 
1.905942 -9.233015 -0.02470038 1.003291 1.937668 0.0331349 4.653086 -8.430004 
10.68367 -7.103506 0.07487256 0.9485966 1.946104 0.02791277 2.630279 9.416671 
-3.04929 2.767731 -0.03326602 0.9993498 1.914909 0.03926958 -3.01467 -4.090086 
2.841223 0.7443087 -0.03018093 0.9983463 1.959413 0.02478331 8.992468 -7.389148 
-4.264129 0.04461859 -0.008864748 0.9868716 1.902786 0.04900074 -9.462576 -6.892256 
-4.893072 17.41409 0.1700983 0.9154013 1.948442 0.02819793 -14.06702 19.50664 
12.52142 5.429665 -0.02725429 0.9946187 1.858871 0.06879347 22.71338 2.046728 
-6.484654 0.138376 0.09932163 0.9452103 1.931804 0.03728215 -0.03638303 17.57041 
-15.97245 6.473127 -0.1049765 1.023984 1.946321 0.02636903 7.063901 -6.654763 
-5.71141 2.498157 0.04821987 0.9521838 1.891442 0.05638133 -19.24169 -5.526571 
7.517935 12.77177 -0.07672827 1.013718 1.931347 0.03576755 9.341833 -9.540413 
3.551112 1.576312 0.03502993 0.9712044 1.924956 0.03884287 -1.855668 18.90835 
