nu alpha 
8.395572 0.1950025 
15.8712 0.04489586 
6.326879 0.3584479 
4.218646 0.3287237 
5.167902 0.08903566 
8.541326 0.07353627 
3.732189 0.2493656 
8.817226 0.07635521 
3.659086 0.3877747 
6.387378 0.245404 
29.22839 0.02836337 
10.59215 0.09048268 
49.32931 0.040985 
11.84622 0.07340526 
7.283308 0.3603051 
34.55935 0.03385201 
79.36647 0.0399927 
4.652568 0.0872737 
5.703606 0.2790267 
23.16415 0.06397855 
16.7874 0.06743672 
17.06086 0.08807386 
16.90353 0.06938928 
7.434867 0.3993086 
9.239044 0.10389 
11.09341 0.1799014 
16.74548 0.2371184 
4.395378 0.3793901 
4.445673 0.1896583 
22.00272 0.02234355 
19.296 0.1922896 
9.190346 0.1157755 
16.06576 0.02988193 
20.9564 0.1466061 
5.120752 0.05749908 
6.826797 0.08463243 
7.507014 0.4310916 
5.941376 0.3081494 
5.521752 0.4510787 
13.6686 0.08131238 
9.564773 0.3033644 
10.91468 0.2686336 
34.81301 0.07896775 
6.983755 0.124178 
4.936803 0.1163806 
3.167906 0.4937984 
12.14363 0.3455009 
7.45039 0.04156112 
4.890993 0.03624713 
10.51697 0.2854736 
5.180147 0.1847116 
3.710701 0.280467 
6.899464 0.1733064 
12.76056 0.1671263 
12.07474 0.04643792 
37.2033 0.07803791 
39.56053 0.0306742 
17.85413 0.03244539 
4.904078 0.3758282 
4.962208 0.4555201 
10.24286 0.07477233 
13.61917 0.1018972 
6.141447 0.1960023 
6.090484 0.09539463 
21.59735 0.04823303 
19.81026 0.1250417 
11.51396 0.08618677 
5.264733 0.02529863 
17.14971 0.04650984 
14.64419 0.1915432 
8.338317 0.3963119 
23.58918 0.02053883 
9.804074 0.1653141 
13.35528 0.1059195 
6.612408 0.3126246 
7.068186 0.320143 
9.205219 0.2065296 
4.81257 0.4679751 
23.56524 0.08874482 
28.71592 0.192541 
80.20325 0.02837438 
12.79608 0.1147431 
19.67082 0.06692304 
37.32636 0.03113755 
23.06861 0.03892874 
27.01568 0.07885399 
5.898137 0.1974743 
3.614017 0.2463696 
9.154023 0.08985997 
39.46381 0.09023203 
13.94896 0.09399494 
11.18381 0.08755299 
34.91158 0.0475309 
14.76447 0.05414687 
20.61607 0.07207226 
5.376761 0.1386607 
13.24339 0.1215348 
8.62376 0.1085156 
4.518979 0.3980606 
20.93688 0.02271385 
46.62712 0.05977018 
9.308899 0.2604392 
4.609193 0.3269408 
13.85192 0.209979 
17.41648 0.1535544 
20.84378 0.03973383 
12.61238 0.1017798 
65.85482 0.08084956 
2.571484 0.2191248 
13.21215 0.1457958 
7.897307 0.1160019 
5.071637 0.2478975 
3.748344 0.3554718 
4.783288 0.1086807 
3.870276 0.1976394 
22.52326 0.07640266 
3.528257 0.08743269 
60.71401 0.03888544 
4.47518 0.134596 
6.721737 0.3674108 
16.73342 0.03692301 
16.57352 0.05605865 
17.18071 0.1420676 
4.970739 0.4456708 
10.38429 0.1170185 
34.09895 0.1155554 
6.31367 0.1754796 
3.922429 0.1958478 
4.19751 0.3317508 
6.358088 0.05634819 
16.28995 0.02975957 
24.24381 0.1354994 
11.12519 0.05353503 
16.8317 0.02876911 
35.32481 0.0509151 
11.24792 0.07330433 
9.33415 0.3237191 
11.18165 0.07608393 
6.793635 0.2121173 
5.790954 0.3234556 
65.23066 0.06552776 
43.89737 0.04856448 
32.99535 0.1257989 
8.129666 0.3770841 
10.26357 0.0599859 
7.858152 0.2411335 
5.839216 0.4771672 
13.62175 0.2364928 
5.211044 0.3592188 
3.306896 0.2201142 
10.65642 0.1042763 
36.93712 0.05754141 
7.943743 0.208504 
6.905304 0.1106095 
33.79834 0.08343264 
50.68212 0.06734376 
13.57369 0.04508341 
74.74709 0.03340876 
5.756312 0.2330102 
3.768731 0.3439305 
5.97799 0.05037184 
3.884494 0.2196268 
10.61097 0.2803843 
16.15703 0.04286429 
3.682152 0.2114692 
7.130731 0.2546094 
7.347684 0.2318155 
16.52377 0.1515008 
3.985768 0.4627542 
2.503882 0.1834984 
7.102607 0.3927871 
30.55329 0.06210806 
8.849788 0.4467273 
7.205468 0.2686419 
22.61956 0.08867062 
22.07636 0.0388927 
8.790558 0.4802668 
7.96102 0.2049145 
10.30425 0.172011 
5.246356 0.1025902 
19.46089 0.07954381 
9.568748 0.06484977 
8.700491 0.2117397 
8.831374 0.2484459 
7.015628 0.1285948 
9.872855 0.3054237 
3.6377 0.2840401 
10.69405 0.3227121 
31.88806 0.09098452 
23.11178 0.1606179 
15.83306 0.08779928 
9.098813 0.1696131 
3.777476 0.1450656 
6.883428 0.3517387 
24.59136 0.04628154 
3.638396 0.2422236 
4.105222 0.3058088 
37.18665 0.08910546 
6.078975 0.1842816 
11.9601 0.3974739 
18.68454 0.2274715 
67.02522 0.07431658 
171.9792 0.03127749 
35.48759 0.06940463 
5.75031 0.283375 
6.308682 0.08769876 
19.48231 0.3631732 
5.521618 0.07775338 
4.447198 0.4872589 
2.980335 0.3622268 
43.03342 0.02191458 
23.53531 0.05461399 
21.45082 0.04973714 
13.58434 0.1622847 
3.765586 0.4738532 
12.16243 0.4554281 
44.74122 0.02596431 
10.12786 0.1427745 
9.591964 0.2324377 
15.45362 0.1876046 
3.515417 0.07728417 
2.757174 0.08877284 
4.559932 0.1387911 
6.001581 0.4156336 
8.610104 0.2628325 
43.04411 0.02856512 
18.61275 0.1338901 
130.1454 0.02040658 
39.12076 0.03425075 
29.90003 0.2038058 
25.24815 0.04441904 
15.48993 0.09644463 
12.31798 0.1190501 
4.713144 0.1459606 
22.50657 0.1561281 
18.57472 0.1527601 
14.03633 0.1137997 
5.949419 0.02467619 
17.07018 0.09080017 
3.91571 0.3322009 
10.23167 0.3480677 
6.736253 0.2286175 
4.09732 0.1882102 
46.02178 0.04935487 
33.02946 0.06631335 
5.046718 0.4495878 
5.795811 0.3482395 
6.313661 0.2321343 
4.585315 0.1058038 
25.74107 0.02568692 
32.82346 0.03353035 
14.72528 0.05786021 
6.325618 0.1028108 
7.890475 0.3243409 
6.393911 0.1320639 
7.885029 0.2181461 
8.904191 0.3369364 
13.03362 0.0409935 
49.33436 0.09319907 
13.50983 0.1938977 
13.80028 0.1479887 
10.41172 0.1815821 
6.070392 0.2234293 
21.77282 0.1335039 
18.0611 0.05831758 
45.1943 0.0258945 
13.95764 0.2063606 
12.73179 0.3489419 
106.2208 0.02291875 
24.12567 0.02716131 
7.726631 0.4898559 
13.91135 0.4237906 
51.43967 0.0444127 
24.48094 0.1431201 
2.993568 0.08038981 
5.703072 0.3535394 
48.82309 0.04003864 
80.74333 0.05176609 
25.89865 0.09392194 
26.56332 0.1044996 
11.39653 0.04818228 
101.5579 0.02391081 
17.79395 0.1785787 
3.272222 0.07006273 
32.05346 0.03258457 
31.5884 0.09535171 
4.614946 0.3749786 
17.88728 0.112835 
8.086763 0.1438745 
12.04982 0.07135194 
5.185023 0.09358226 
50.45603 0.0615554 
21.63104 0.1384564 
13.07788 0.03326628 
30.94037 0.03034467 
9.438129 0.03919556 
3.543653 0.3142283 
5.638921 0.2289611 
19.80119 0.2896367 
16.85343 0.2087667 
36.64672 0.02061904 
4.561962 0.279914 
6.675111 0.3202897 
3.202851 0.1724867 
8.372623 0.1858057 
8.052813 0.4721233 
11.94429 0.2327523 
9.2842 0.1543167 
5.886842 0.1380607 
3.832932 0.3447468 
38.1942 0.1060969 
6.811573 0.09030257 
18.28981 0.06306075 
12.5245 0.1389178 
12.31145 0.4287368 
5.381248 0.2086649 
3.507323 0.06849841 
4.512803 0.2528639 
9.879996 0.4047716 
3.449995 0.2258306 
4.057138 0.3506019 
21.01707 0.09455976 
27.87525 0.04441434 
6.031739 0.1085244 
43.58261 0.02163809 
6.424001 0.1094572 
34.84723 0.05364063 
7.486428 0.1489391 
9.304025 0.1592203 
27.61886 0.02893061 
3.677541 0.3831912 
7.31363 0.08377982 
4.303705 0.3151202 
4.659874 0.04814271 
5.66039 0.4315874 
52.54586 0.03215867 
8.767628 0.2109481 
5.164623 0.1704196 
8.358667 0.3476849 
7.555341 0.1706071 
4.661457 0.3266161 
3.26984 0.4636908 
35.22671 0.05049293 
19.16341 0.0485923 
9.361885 0.227255 
9.739416 0.1175582 
9.750308 0.1581672 
4.978691 0.08414448 
5.631508 0.07674857 
13.96075 0.2982316 
52.85601 0.05113136 
97.51113 0.02069942 
31.13507 0.02264095 
28.70131 0.05741946 
19.2798 0.02732452 
62.10675 0.03574752 
3.980985 0.1202234 
16.04544 0.04896117 
8.496215 0.2342614 
11.26135 0.08565964 
36.58116 0.04632423 
28.77843 0.0662311 
27.38178 0.1449756 
8.868088 0.1410714 
11.22871 0.2361315 
58.32964 0.06293058 
21.60888 0.1067362 
60.64101 0.03847897 
33.32246 0.03475179 
16.77962 0.05482408 
9.61625 0.06826133 
27.09155 0.1058261 
4.682367 0.1962389 
6.402488 0.4568554 
7.437698 0.1966502 
4.668828 0.3537317 
5.407402 0.2321008 
25.90771 0.02733668 
7.0313 0.1456084 
2.549657 0.1878664 
6.982913 0.20392 
3.704706 0.2237967 
5.536311 0.4497837 
4.981929 0.1412785 
4.08682 0.169851 
9.543861 0.4886886 
23.27994 0.02732622 
14.21826 0.07605257 
6.181335 0.154003 
5.243576 0.3531298 
3.717425 0.4934222 
24.07196 0.08236094 
10.88944 0.04361438 
2.946376 0.1284621 
7.724664 0.428982 
3.292422 0.1984057 
4.410643 0.3397551 
5.286114 0.06631131 
9.11414 0.09217905 
20.23069 0.107056 
4.050091 0.2879083 
7.370153 0.03843096 
31.53649 0.02792398 
32.42144 0.09673446 
45.51829 0.06546256 
5.931249 0.4407948 
6.260035 0.4759607 
3.924648 0.3565204 
14.32168 0.04257097 
7.869355 0.2299166 
5.247188 0.4249028 
11.50118 0.04511345 
18.72969 0.0330961 
2.486786 0.1952027 
7.198885 0.08653583 
5.024183 0.08721627 
27.65107 0.04439156 
5.311173 0.4490983 
19.19564 0.07815034 
14.90198 0.1713273 
13.17799 0.2953137 
8.467742 0.4037062 
15.95982 0.2696311 
5.505056 0.453918 
8.328242 0.23784 
10.13 0.2485778 
14.59644 0.1207059 
36.61722 0.1467358 
4.758833 0.4887835 
3.858372 0.2666076 
21.40885 0.1219313 
10.77873 0.1656705 
3.52725 0.1783593 
4.441821 0.1791365 
13.90315 0.2523853 
12.85287 0.1529087 
12.36505 0.09290029 
9.77028 0.3084873 
40.37292 0.1826201 
61.61346 0.08779107 
10.23073 0.2729882 
16.58169 0.08355234 
13.24451 0.2640496 
9.17662 0.07094503 
