p_1 p_2 p_3 p_4 
0.001624637 0.2816535 0.7133982 0.003323599 
0.01330487 0.2256113 0.7606744 0.000409433 
0.01877353 0.2690668 0.711647 0.0005126823 
0.002377939 0.4420247 0.5547974 0.0007999608 
0.02791393 0.2446305 0.7205165 0.006939041 
0.00249535 0.345817 0.6491092 0.002578384 
0.006133005 0.3931073 0.5955127 0.005246957 
0.001265353 0.3175476 0.6766084 0.004578621 
0.01574295 0.3396025 0.6446386 1.588182e-05 
0.006431028 0.2859592 0.6970251 0.0105847 
0.001232394 0.3153778 0.6513464 0.03204346 
0.002173436 0.3133525 0.6802789 0.004195207 
0.000376496 0.2195552 0.7780695 0.001998758 
0.001515374 0.3319471 0.6664954 4.210815e-05 
0.0007979888 0.3451957 0.6388639 0.01514242 
0.009537852 0.2733797 0.7024369 0.01464553 
0.0427517 0.1909182 0.7570814 0.009248661 
0.01171122 0.3629561 0.6121633 0.01316935 
0.001589797 0.2950577 0.702441 0.0009114571 
0.003885389 0.2881197 0.7039926 0.004002295 
0.01721297 0.3075426 0.6713631 0.003881327 
0.0120384 0.2549097 0.7304073 0.002644658 
0.002143012 0.2856534 0.7111419 0.001061647 
0.01152086 0.2259933 0.7612395 0.001246375 
0.00416006 0.3058572 0.6795463 0.01043637 
0.01403206 0.2352095 0.7501211 0.0006373355 
0.002807159 0.2540461 0.7403742 0.002772525 
0.0004427796 0.3238618 0.6675207 0.008174756 
0.001235028 0.2281007 0.769898 0.0007662352 
0.007306 0.3026799 0.6875391 0.002475038 
0.008221812 0.2823576 0.7093774 4.313773e-05 
0.002985409 0.3060419 0.6660132 0.02495952 
0.006364219 0.2883715 0.7030178 0.002246529 
0.005946109 0.3223197 0.6636033 0.008130846 
0.0006054752 0.3207109 0.6747654 0.003918258 
2.482005e-05 0.3287888 0.6600697 0.01111673 
0.0007623314 0.3079314 0.68921 0.002096236 
0.001633207 0.3046252 0.685319 0.008422646 
0.006505322 0.3256728 0.6668738 0.0009480617 
0.004597119 0.33983 0.6485999 0.00697296 
0.02526543 0.3442693 0.6235098 0.0069555 
0.01278126 0.2213953 0.759142 0.006681414 
0.008184693 0.3239914 0.6667256 0.001098327 
0.01009728 0.3573637 0.6306608 0.001878277 
0.01626332 0.3805539 0.5986486 0.004534153 
0.01128975 0.3852964 0.5834072 0.02000659 
0.01053548 0.3720982 0.608183 0.009183275 
0.005681171 0.3804094 0.6137602 0.0001492369 
0.0001785238 0.406393 0.5767792 0.01664924 
0.006573491 0.3059458 0.6777521 0.009728634 
0.01030314 0.3197031 0.6488923 0.02110139 
0.00182844 0.3282385 0.6666551 0.003277877 
0.008320461 0.2895674 0.6908387 0.01127341 
0.0002063881 0.3068077 0.6841569 0.00882897 
0.01113576 0.2820726 0.6925983 0.01419334 
0.003808469 0.2462545 0.7497896 0.0001474014 
0.005416312 0.2804334 0.7093841 0.004766186 
0.001649868 0.3304014 0.6647988 0.003149935 
0.01318763 0.3155622 0.6706058 0.0006443973 
0.007037501 0.2733417 0.7153479 0.004272845 
0.001182142 0.2970892 0.6964578 0.005270868 
0.003635183 0.3579762 0.6366681 0.001720436 
0.005647348 0.3300456 0.6585145 0.005792573 
0.01427342 0.2630121 0.7206648 0.002049639 
0.003809653 0.2812874 0.6991846 0.01571834 
0.005391134 0.3603912 0.6339296 0.000288048 
0.004435015 0.1885636 0.8005178 0.006483591 
0.01187603 0.2211503 0.7555064 0.01146722 
0.005681488 0.2689129 0.7248114 0.0005941562 
0.0263337 0.2809448 0.6884996 0.004221965 
0.004318708 0.2610462 0.7266835 0.007951598 
0.003752137 0.2330479 0.7572505 0.005949548 
0.006901473 0.2893106 0.6923469 0.01144098 
0.01830799 0.2575256 0.7026192 0.02154716 
0.01416656 0.3732087 0.6119118 0.0007130286 
0.0009585535 0.2475816 0.7489321 0.002527824 
0.01216667 0.2992016 0.6885973 3.442208e-05 
0.000175647 0.4355166 0.5581974 0.006110418 
0.002286425 0.2423041 0.7333168 0.02209265 
0.01950475 0.3471061 0.6320792 0.001309993 
0.002998797 0.342864 0.6440422 0.01009502 
0.003968692 0.2813962 0.713209 0.001426068 
0.01401839 0.2891362 0.693098 0.003747425 
0.009209534 0.3057544 0.6846526 0.0003835481 
0.01502738 0.2022214 0.7819494 0.0008018619 
0.009268476 0.232753 0.7478253 0.01015319 
0.01217156 0.2635909 0.7122438 0.01199378 
0.007385656 0.3497563 0.6406894 0.002168593 
0.001295003 0.3637293 0.6273507 0.007624993 
0.006480861 0.2346061 0.7537502 0.005162827 
0.001286161 0.3065157 0.6748509 0.01734725 
0.004489817 0.2553914 0.7303556 0.009763121 
0.01584282 0.3326822 0.631832 0.01964297 
0.005845488 0.3502534 0.6370192 0.006881864 
0.0028437 0.3148275 0.670895 0.01143382 
0.002992241 0.2850191 0.7111319 0.000856715 
0.01133064 0.2712011 0.7139036 0.003564713 
0.005387007 0.2166863 0.7779202 6.470472e-06 
0.002060168 0.3154411 0.6789546 0.00354409 
0.004488016 0.3214337 0.672648 0.001430257 
0.0005418879 0.2476059 0.7382121 0.01364012 
0.002190528 0.3783596 0.6169153 0.00253461 
0.01492369 0.3332488 0.6460125 0.00581503 
0.009068747 0.3498915 0.6273083 0.01373143 
8.613418e-06 0.1833932 0.8138135 0.002784733 
0.0006831479 0.2815374 0.7133785 0.004400931 
0.002115256 0.2764268 0.7190044 0.002453498 
0.004124643 0.2761973 0.7140986 0.005579491 
0.001581957 0.2698299 0.7166105 0.01197765 
0.001069855 0.2606627 0.7377089 0.0005586009 
0.0003211566 0.3059551 0.6860936 0.007630054 
0.009519828 0.2687086 0.7189536 0.002818003 
0.005063766 0.3589081 0.6359216 0.0001066146 
0.007632525 0.2811292 0.688373 0.02286522 
0.03743301 0.2608474 0.6968513 0.004868284 
0.009647362 0.2884726 0.7006188 0.001261205 
0.002437162 0.3930726 0.603118 0.001372227 
0.0001202715 0.2991789 0.6942803 0.006420535 
0.002031996 0.3303076 0.6559358 0.01172461 
0.01169002 0.2727172 0.7122488 0.003344016 
0.00406507 0.3149547 0.6801848 0.0007954499 
0.001888856 0.327407 0.6657276 0.004976509 
0.006044373 0.3021634 0.6901088 0.001683455 
0.003262929 0.3258984 0.6524747 0.01836396 
0.02252085 0.3717939 0.6026815 0.003003747 
0.002099448 0.2907051 0.700083 0.007112487 
0.00115542 0.3156136 0.6820381 0.001192857 
0.06286736 0.2591244 0.6768452 0.001163059 
0.005759848 0.3445228 0.6378047 0.01191263 
0.006925097 0.3059504 0.6594139 0.02771056 
0.02462274 0.2967475 0.6760355 0.002594325 
0.005029696 0.24274 0.7467978 0.005432493 
0.005548826 0.2869478 0.7060097 0.001493686 
0.001736468 0.2923578 0.7021428 0.003762906 
0.007591661 0.3222434 0.638149 0.03201595 
0.001276308 0.2802849 0.7039998 0.01443895 
0.004023711 0.3935625 0.6013373 0.001076413 
0.004833019 0.2466081 0.7271859 0.02137295 
0.005998753 0.3429886 0.6445502 0.006462426 
0.003355295 0.2601043 0.7354949 0.001045495 
0.002482188 0.297764 0.6546662 0.04508753 
0.002213426 0.2274787 0.7652055 0.005102422 
0.02032749 0.3190736 0.6573247 0.003274202 
0.003659676 0.3853035 0.6053576 0.005679232 
0.006292931 0.3219843 0.6714093 0.0003134485 
0.006798257 0.2903271 0.6924251 0.01044951 
0.00433766 0.3526723 0.6411563 0.001833679 
0.01238176 0.2396019 0.7207909 0.02722546 
0.01176978 0.2872703 0.6936918 0.007268118 
0.00868454 0.2918857 0.6927932 0.006636616 
0.007610187 0.1880877 0.7815675 0.02273468 
0.02026775 0.2821605 0.6819031 0.0156686 
0.02003407 0.1587796 0.8098028 0.01138355 
0.004236133 0.3911498 0.6027273 0.001886768 
0.01864278 0.2383942 0.7332403 0.00972264 
0.004535387 0.2922823 0.6997023 0.003480084 
0.003970186 0.2684209 0.7190057 0.00860316 
0.001293815 0.1969624 0.8015711 0.0001726032 
0.01035255 0.2754555 0.7006012 0.01359073 
0.004542228 0.345047 0.6471483 0.003262506 
0.01387278 0.3198055 0.664419 0.001902644 
0.006363725 0.2776137 0.703963 0.01205957 
0.01049478 0.2027217 0.7795851 0.007198347 
0.002230021 0.3317556 0.661161 0.004853438 
0.01000512 0.3540184 0.6236088 0.01236774 
0.009104382 0.226538 0.7455622 0.01879543 
0.007147103 0.3067606 0.6822154 0.003876937 
0.01061266 0.1992664 0.7778385 0.01228246 
0.003620178 0.3556685 0.6402113 0.00050008 
0.007200189 0.3305048 0.6618486 0.0004464197 
0.003249534 0.2587118 0.7367196 0.001318991 
0.009991349 0.2609966 0.7185203 0.01049178 
0.0002281377 0.3285027 0.6589371 0.01233209 
0.003436496 0.3635118 0.6322025 0.0008491718 
0.009337459 0.2658156 0.7218203 0.00302665 
0.002509121 0.2430468 0.7478099 0.00663419 
0.003551885 0.3024154 0.6831425 0.0108902 
0.01250446 0.3794487 0.6026278 0.005419062 
0.00457557 0.2957859 0.6916215 0.008017084 
0.0298631 0.282579 0.6865974 0.0009605555 
0.0001828707 0.2107608 0.7843588 0.004697614 
0.01220322 0.2648552 0.7208902 0.002051414 
0.01773066 0.2877493 0.6873283 0.007191798 
0.001047539 0.2735138 0.7246397 0.0007989586 
0.005692437 0.2028969 0.7894683 0.001942356 
0.02279092 0.2889085 0.6797717 0.008528878 
0.0009165011 0.3417548 0.645063 0.01226568 
0.0008708708 0.2524786 0.7453431 0.001307408 
0.00877662 0.237275 0.7486619 0.00528652 
0.003347857 0.3361251 0.6569159 0.003611118 
0.002843469 0.2297347 0.7600447 0.00737713 
0.0008712745 0.3390009 0.653153 0.006974836 
0.01117393 0.3649806 0.6195402 0.00430527 
0.001696671 0.3043213 0.6808113 0.01317072 
0.02488723 0.2744379 0.6950485 0.005626346 
0.01785324 0.2849279 0.6901125 0.0071063 
0.004531332 0.3300713 0.6597537 0.005643755 
0.0009761559 0.3255575 0.671759 0.001707337 
0.002858775 0.2809303 0.7148505 0.001360408 
0.002243422 0.2614792 0.730487 0.005790361 
0.01788317 0.3734172 0.6073688 0.001330842 
0.00147712 0.2716151 0.7266722 0.0002355616 
0.003314953 0.2872165 0.7073893 0.002079312 
0.004102415 0.3823683 0.590468 0.02306129 
0.002378736 0.2809079 0.6852728 0.03144058 
0.02388495 0.305742 0.6697794 0.0005936141 
0.01776394 0.2942301 0.6862694 0.001736615 
0.004752428 0.4660502 0.5177227 0.01147468 
0.005655181 0.2359808 0.7523113 0.00605277 
0.008616748 0.2604635 0.7285275 0.002392255 
0.006433679 0.3071884 0.684361 0.002016935 
0.008214254 0.312438 0.6781948 0.001152854 
0.003973599 0.1888843 0.7996633 0.00747878 
0.0005640994 0.2835057 0.7127624 0.00316788 
0.002146674 0.2363192 0.7586897 0.002844504 
0.00586788 0.239816 0.7489184 0.005397732 
0.02116438 0.2817317 0.6953779 0.001725992 
0.02852389 0.2771031 0.6779691 0.01640388 
0.0003151742 0.2757866 0.7070936 0.01680464 
0.01009948 0.2857567 0.6911955 0.01294833 
0.0009877789 0.2487679 0.7460851 0.004159204 
0.0005483802 0.3635221 0.6249477 0.01098175 
0.01219544 0.3378027 0.6445166 0.005485269 
5.51491e-06 0.3682906 0.6300122 0.001691679 
0.005200325 0.2452109 0.7321795 0.01740929 
0.0144294 0.2738945 0.7031776 0.008498516 
0.01213729 0.208214 0.769974 0.009674737 
0.001958896 0.3361937 0.6542032 0.007644208 
0.01420328 0.2950118 0.685688 0.005096938 
0.002415471 0.281689 0.7024897 0.01340582 
0.02023207 0.3015243 0.6749173 0.003326299 
0.001298997 0.35754 0.6271336 0.01402738 
0.00463606 0.2629459 0.7242877 0.008130299 
0.0001347729 0.3921455 0.5995657 0.00815406 
0.0004330906 0.2146178 0.7787488 0.006200395 
0.005190693 0.344965 0.6305194 0.01932488 
0.007411404 0.342374 0.6257355 0.02447907 
0.007409447 0.2952199 0.6771528 0.0202178 
0.002859144 0.3431295 0.6370035 0.01700787 
0.008362519 0.3042629 0.6736989 0.01367562 
0.005070294 0.2768867 0.7116497 0.006393339 
0.007708378 0.2086191 0.7827767 0.000895842 
0.001283718 0.3129792 0.6844415 0.001295594 
0.02538653 0.3167518 0.6472668 0.01059487 
0.007988691 0.2312342 0.7543118 0.006465309 
0.01750307 0.2670925 0.7014108 0.0139936 
0.0007891646 0.38625 0.599575 0.01338583 
0.001827357 0.2593976 0.7370352 0.001739831 
0.003144371 0.2404985 0.7551948 0.001162328 
0.005172484 0.2815262 0.7022499 0.01105142 
0.02327054 0.2998635 0.6716054 0.005260569 
0.02839877 0.2735498 0.685009 0.01304242 
0.002489863 0.2888663 0.7071454 0.0014984 
0.0004821906 0.3310247 0.658549 0.009944094 
0.001012504 0.2774579 0.7159841 0.005545562 
0.003269058 0.2722092 0.7116979 0.01282381 
0.01259477 0.3220288 0.6366286 0.02874781 
0.007217848 0.3409061 0.6492198 0.002656242 
0.0005728039 0.2961632 0.7008824 0.002381636 
0.0007150884 0.3683933 0.6209141 0.009977519 
0.007623291 0.4091597 0.569458 0.01375905 
0.0008861869 0.3199137 0.6787178 0.0004823196 
0.00220518 0.2978751 0.685526 0.01439377 
0.002276149 0.2339223 0.7595205 0.004281072 
0.01134563 0.3232149 0.6546744 0.01076509 
0.003855585 0.2997736 0.6854258 0.01094505 
0.004326762 0.3587655 0.6140172 0.02289051 
0.02820335 0.3921281 0.5708263 0.008842327 
0.01538081 0.2818078 0.6611208 0.04169053 
0.02170812 0.3070009 0.6677688 0.003522204 
0.0007036361 0.2876257 0.70243 0.00924059 
0.01116498 0.2309643 0.7568468 0.001023897 
0.008986862 0.257504 0.7295171 0.003992035 
0.003908863 0.2785094 0.7088243 0.008757383 
0.003240171 0.3965101 0.5965368 0.003712968 
0.008416667 0.2551656 0.7329581 0.003459609 
0.02083036 0.2667682 0.6794577 0.03294373 
0.01107148 0.3119155 0.6709346 0.00607843 
0.001988535 0.2368632 0.7437971 0.01735114 
0.00668944 0.2155712 0.7774523 0.0002869996 
0.01645081 0.3303866 0.6459956 0.00716703 
0.000162978 0.2576032 0.7403857 0.001848089 
0.005492484 0.3853303 0.6070872 0.00209009 
0.006159782 0.3587835 0.6291671 0.005889644 
0.004806024 0.2661952 0.7243033 0.004695397 
0.01146971 0.2742239 0.7107157 0.003590677 
0.003944739 0.3014045 0.6887985 0.005852285 
0.001141249 0.3497386 0.6452122 0.003907948 
0.0009000304 0.2520153 0.7384151 0.008669617 
0.003998334 0.283691 0.7100639 0.002246846 
0.000250439 0.347233 0.6472473 0.005269215 
0.003443205 0.2918716 0.698706 0.005979188 
0.004461988 0.3161664 0.6694594 0.00991224 
0.02471789 0.2709634 0.6991387 0.005180054 
0.007550951 0.2664979 0.7165593 0.009391814 
0.009100908 0.3281008 0.6617564 0.001041845 
