tau2_1 tau2_2 tau2_3 tau2_4 
152991.2 0.01865132 0.005411505 4751764 
10.35575 0.01226791 0.004664509 0.05690163 
21334309 0.006154014 0.002999865 47971102125 
0.6505364 0.006780839 0.003178646 132.2397 
1839.479 0.00805182 0.003029011 29646262 
1.29125 0.01122236 0.004299491 3189311 
34776224793 0.006308192 0.003199626 4.845072 
0.07335981 0.01023422 0.003440207 590873.3 
58.99893 0.007492075 0.002210692 19416.04 
0.07961003 0.01815511 0.003297646 81.56607 
0.4913702 0.0151843 0.002934708 0.6964627 
1.374832e+16 0.00765441 0.002612126 169328 
389.373 0.03143899 0.002858446 1736.116 
44.03227 0.009076462 0.003109307 0.5740042 
19.36533 0.01119112 0.003012397 337.7043 
0.1225173 0.01770451 0.003401632 0.7274218 
0.100863 0.01106008 0.00338381 1.783385 
1.572125 0.00811793 0.00351917 4.275254 
0.2192932 0.006708087 0.002718385 525016.9 
2.953174 0.02149518 0.003308588 2634.439 
96438.53 0.01839881 0.003280715 0.08096808 
159014 0.01041861 0.003702651 202.6181 
0.0143211 0.02028995 0.003213872 0.3016349 
30.76103 0.008685107 0.002406616 0.05886192 
0.1265809 0.01183671 0.002792657 12797587791 
7.520549 0.01408724 0.002241708 17656.78 
19.71113 0.01788083 0.002932288 0.03636144 
5.679697 0.005561072 0.002771761 4.215328 
2.350048 0.006172698 0.002635662 4552.892 
3.634302e+12 0.0204236 0.003610431 10986672 
8149889794 0.03026478 0.003996711 237.8102 
0.1103546 0.01382941 0.002868746 4351711 
152.8603 0.02804032 0.003635131 0.3310507 
99692.07 0.01264717 0.002432486 0.3781605 
0.06489085 0.004773122 0.003520185 104.8684 
214.4443 0.01312439 0.003595138 4.218538 
17042731878 0.01264825 0.003181096 397.9528 
39.15356 0.01008695 0.002142116 0.07369335 
48012.93 0.009753961 0.004573251 1388.212 
275.2455 0.01587336 0.003100615 0.08596837 
2340780 0.01103817 0.002998758 3334175 
5073.284 0.01127164 0.003075907 0.2923254 
131.0426 0.007549819 0.003620332 22.09365 
3.346649 0.008728609 0.003302691 18.12741 
4760.711 0.006393411 0.002690259 82632.33 
462.9338 0.005070597 0.002821241 0.3157969 
781837388 0.01336019 0.002524565 7683.387 
2.761777 0.008431717 0.002426158 77.45575 
0.05077815 0.00928976 0.003649776 828.7462 
4684737 0.01766838 0.003283857 4.334926 
0.7676041 0.002956469 0.002883098 5.50994 
