beta1_1 beta2_1 beta1_2 beta2_2 beta1_3 beta2_3 
0.03534815 3.995962 -22.58904 -4.360839 -10.38075 -4.339232 
0.2023832 3.998329 -19.62047 -6.25544 -11.20916 -4.688604 
0.06761999 3.970424 -21.81904 -3.796413 -10.18449 -4.9129 
0.0402149 4.014288 -19.33603 -6.323684 -9.112043 -4.622247 
-0.0866002 3.977379 -23.37539 -4.74219 -11.50439 -4.539995 
-0.1378817 3.917397 -22.88285 -4.770679 -9.526313 -4.709059 
0.06628703 3.951583 -16.18514 -12.03375 -9.645883 -5.668906 
-0.07937577 4.016182 -16.51193 -5.82231 -10.42199 -3.717049 
-0.1179319 3.981133 -7.636731 -14.16268 -8.879295 -5.382967 
-0.1920205 3.997619 -16.48888 -7.167452 -9.692584 -6.199657 
0.4623157 4.040888 -14.46813 -1.610373 -9.578011 -5.264827 
-0.2401565 3.975503 -17.0425 -4.784261 -7.75053 -6.154637 
-0.1970299 3.973425 -20.7233 -9.095922 -9.518907 -4.286178 
0.2439884 3.961852 -24.66501 -1.026451 -9.177663 -5.407785 
-0.1785262 4.014145 -24.18557 -5.172207 -8.044755 -2.556215 
-0.06769744 3.997041 -22.54045 -4.799899 -8.963646 -5.718638 
0.07850325 3.948208 -21.1054 -4.929159 -9.804392 -5.406234 
-0.2737477 3.995024 -11.0649 -16.6061 -9.99189 -3.371336 
0.08538296 4.01238 -16.04118 -8.382882 -9.793353 -6.336956 
0.07888697 4.006138 -23.49345 -4.341449 -8.946281 -4.697687 
0.01017991 3.947466 -22.17985 -4.476048 -8.377681 -5.7602 
0.1571491 3.847157 -21.85315 -4.728623 -8.527841 -4.352212 
-0.1557026 3.898245 -23.48177 -3.865951 -9.69339 -5.217364 
-0.1112404 4.005608 -17.76642 -9.418142 -9.244047 -5.114758 
0.7374806 3.955821 -22.92572 -6.05723 -7.900259 -6.827323 
-0.3020881 3.912841 -22.41527 -4.907466 -9.392013 -5.005224 
-0.1227715 3.99429 -23.20454 -4.859183 -10.22916 -3.262898 
-0.06536357 3.939238 -22.77934 -3.618184 -8.901829 -5.409492 
0.009620592 3.986931 -12.02529 -0.7174787 -9.347613 -5.486376 
0.2442337 3.947519 -22.95795 -4.32728 -5.461752 -5.929876 
-0.1553225 4.007902 -23.29009 -5.425515 -10.06273 -5.090667 
0.003883407 3.940851 -3.62597 -10.24521 -9.283309 -5.982994 
0.119286 3.976583 -9.764243 -17.4045 -11.0318 -4.400086 
-0.07097637 3.881113 -23.24603 -4.555937 -8.93052 -4.097762 
0.186108 3.889462 -22.31272 -5.375816 -10.43573 -6.064763 
0.05237257 3.956947 -24.82268 -3.900827 -10.18974 -5.060305 
-0.03551443 3.964727 -24.62263 -2.409409 -7.952518 -5.371251 
-0.08394218 3.886838 -15.72033 -12.68125 -8.607125 -5.258511 
-0.1427287 3.9729 -22.42253 -4.304295 -7.31899 -3.309558 
0.08265777 3.997147 -24.14887 -4.102213 -7.183522 -5.524005 
0.1183439 3.960012 -20.51926 -6.393243 -10.31794 -4.611379 
0.3225361 3.871127 -22.68363 -5.710197 -9.471454 -5.318905 
0.2660767 3.909022 -21.95646 -6.247788 -11.31343 -5.541488 
0.07755072 3.976676 -22.88636 -5.584572 -10.10093 -5.673292 
-0.138766 3.98072 -23.43442 -4.962321 -9.564035 -3.541606 
-0.07499713 3.975271 -24.76549 -4.442529 -8.624164 -5.71169 
-0.1566187 3.896662 -22.74165 -5.462119 -9.366314 -5.530716 
0.107915 3.934505 -20.56459 -3.490484 -9.329097 -4.797388 
0.02068156 3.953155 -24.26333 -4.016724 -9.659225 -5.037413 
0.2709154 3.937159 -23.6863 -4.291693 -10.15908 -4.409029 
-0.03240433 3.934163 -24.72224 -4.191067 -9.610848 -5.053392 
0.09163863 3.960862 -23.22244 -5.099157 -9.844308 -4.421362 
0.1660632 3.957112 -22.36597 -6.108003 -10.66715 -4.572614 
0.01902137 4.024997 -23.08995 -4.62104 -9.020346 -5.149957 
-0.09319214 3.940322 -22.26654 -4.862319 -9.970735 -5.178477 
-0.1538502 4.057277 -22.68692 -4.80463 -9.995024 -4.834059 
-0.01694737 4.011228 -23.23116 -4.276868 -9.728882 -5.142899 
0.01000021 3.914804 -23.7963 -4.418808 -8.735158 -5.167184 
0.01742295 3.939125 -24.53789 -4.213917 -10.73116 -4.113358 
0.02915901 3.952395 -23.10203 -4.712723 -9.671145 -5.257366 
0.06899741 3.888965 -23.10154 -4.764266 -7.921151 -5.880085 
-0.04373283 3.961231 -19.85085 -4.336673 -8.273545 -6.099903 
0.0648605 4.029522 -20.00635 -5.251035 -9.59805 -4.280549 
0.02709295 3.952332 -23.19479 -4.604677 -8.557153 -6.481926 
0.1182979 3.961062 -22.34909 -4.508849 -9.701358 -2.717107 
0.2176129 3.979292 -25.04998 -2.157253 -9.102377 -4.753621 
0.1107067 4.087722 -23.92741 -3.858686 -10.83689 -5.161561 
-0.01545582 3.939694 -22.66883 -6.740138 -8.858 -4.393966 
-0.03891514 3.949111 -21.9955 -2.758166 -8.738822 -4.711096 
-0.1286228 3.927812 -17.79384 -10.83856 -11.6736 -4.861198 
0.0865607 3.929819 -21.31498 -5.596529 -9.518349 -5.307691 
0.124449 3.851153 -14.27454 -1.120788 -10.14952 -5.15346 
-0.2306283 3.925265 -20.4287 -5.053 -8.820584 -6.644222 
0.2253517 3.936644 -23.14221 -4.911892 -6.035458 -3.07552 
0.03372529 4.025854 -23.22016 -5.100999 -8.010183 -5.938684 
0.8238071 3.946414 -18.5509 -3.847184 -6.618005 -4.823296 
-0.1843007 3.931158 -23.16669 -4.971265 -9.022594 -5.390724 
-0.1345106 4.035361 -22.45726 -7.064909 -10.43119 -5.175984 
-0.06592272 4.002034 -23.44268 -3.921754 -9.995197 -4.683952 
