Delta_1 Delta_2 Delta_3 
0.8006424 0.7911206 -1.366247 
0.9229152 0.4839249 -2.578203 
1.05772 2.231617 -2.05997 
1.049226 2.378416 1.550747 
0.868874 0.2201098 -3.321309 
0.8571187 0.7935872 0.9971637 
1.056358 10.10259 -1.789269 
0.964491 12.92855 -1.440232 
0.8159777 17.15017 1.393787 
0.8841852 0.9956784 1.968559 
1.055562 11.99241 0.109822 
0.8409223 8.102122 3.275813 
0.6529991 3.113119 -1.231209 
0.7226554 3.509032 0.6285888 
0.6731617 4.010595 3.745345 
0.8341462 0.5081368 0.3069997 
0.7862418 0.320468 -1.059012 
0.7687582 1.964826 -0.4692292 
0.6982654 5.881714 -0.2907143 
0.788393 -0.7426761 0.5825689 
0.9748621 2.354506 1.442858 
0.9632617 1.571329 1.120727 
0.9213183 0.465082 -0.2785195 
0.7254295 4.546624 0.592225 
0.4782235 -0.08391136 0.4497196 
0.5428249 1.250873 0.820102 
0.6373695 0.6177442 -0.4611616 
0.5958395 1.896917 0.3110024 
0.6702348 11.98142 0.3670822 
0.5393089 0.5147452 2.059992 
0.6736835 -0.7331384 -0.07593137 
0.6583103 11.36609 0.03868837 
0.8272388 0.1002089 -2.455665 
0.885687 -0.5051071 1.829654 
0.7339733 0.1711994 -1.35521 
0.8267155 -1.160182 0.2572925 
0.9733808 2.699228 3.638265 
0.9875902 3.294133 2.966043 
0.8744469 0.8910677 4.70032 
0.9996005 -0.3394299 2.318696 
1.103754 4.288987 0.3863807 
0.9544093 -1.175216 0.2534942 
0.9297484 -0.5030776 -3.993693 
0.8413838 0.5549078 -0.650928 
0.7498693 -1.244807 -0.5755626 
0.7032966 -2.776075 0.9039233 
0.6547437 -0.4419658 -0.3744568 
0.908152 -1.987207 0.8995943 
0.9510929 -1.480403 0.101564 
1.113322 -1.477777 -2.352425 
1.015696 -1.52567 0.4697034 
0.896108 -1.620924 -1.02088 
1.111193 -0.7221761 -2.500129 
0.9084377 0.5509857 0.8910305 
0.9231185 1.640643 -0.8966055 
0.9202612 0.5536315 -1.100154 
1.000803 0.08377065 0.4932169 
1.027354 -1.460644 2.492224 
0.8401895 -1.91139 -2.379782 
0.775931 0.2598832 -0.9202543 
0.7503122 -0.2407676 1.497586 
0.7392384 3.165195 0.9698299 
0.859842 2.261636 0.9395656 
1.13841 -0.9705412 1.790336 
1.032892 2.106662 2.594297 
1.192241 0.4645633 1.535563 
0.9437322 0.3160279 -2.318941 
0.8027827 -2.507613 0.8776242 
0.780341 3.20286 1.242107 
0.9065989 7.182984 -3.184391 
1.085288 2.170727 -1.583217 
0.7725737 -16.90249 -1.490811 
0.7738253 3.595096 0.5751241 
0.6772705 -0.8069834 3.316798 
0.6721763 0.05774139 1.342593 
0.5828629 1.975678 1.144612 
0.7613584 0.4156402 0.4919518 
0.7731843 0.6306822 -2.915162 
0.7881115 -0.2434607 -0.4057385 
0.7092407 2.499093 0.06291666 
0.821016 3.399673 -0.06987367 
0.9169068 7.764995 2.03051 
1.100175 2.462515 1.18877 
0.8077083 7.021023 1.302904 
0.8121552 14.05101 1.459347 
0.8808392 1.029997 0.2049091 
1.02757 1.239602 0.4858756 
0.7789016 -0.976113 1.317711 
1.060515 0.01649153 0.9243693 
0.7979675 1.555754 -0.8655668 
0.7099347 -3.621626 1.156073 
0.7160884 0.4413516 1.236346 
0.6896139 1.604766 0.3887394 
0.6812216 -5.061948 0.9344388 
0.6909476 3.969733 -0.005813315 
0.6770163 1.084407 -1.471375 
0.5536626 1.659578 0.2920488 
0.7503258 1.728943 -0.3865528 
0.7510414 -0.7927455 0.9222446 
0.8326525 2.787158 0.6945313 
0.747243 0.857543 2.13983 
0.7302912 0.2525967 -0.07210226 
0.773634 0.4353123 1.727344 
0.7980589 -0.5172612 -0.2864959 
0.8754662 6.975988 0.5312939 
0.8257695 5.883362 0.3562064 
0.7628658 11.98567 0.2267616 
0.6238189 1.2254 -0.04992457 
0.7624275 -3.405911 0.7690953 
0.8395607 0.2186208 1.036866 
1.020889 4.794149 -1.883415 
0.9685979 1.911069 -2.546543 
0.8210644 9.647975 0.3801259 
0.6327146 0.4453922 1.00319 
0.6616202 -1.402188 -0.01134171 
0.6502115 -1.741689 1.807055 
