nu alpha 
3.443743 0.2159672 
2.467137 0.2524834 
3.215274 0.08810283 
3.807347 0.3106166 
2.352176 0.09672363 
4.412058 0.1339403 
3.480866 0.2624548 
5.121865 0.3219536 
2.97351 0.2092249 
4.375945 0.1612522 
2.900459 0.3423879 
4.742712 0.1993145 
1.438817 0.2797269 
1.740084 0.3783362 
2.30685 0.2386633 
2.154786 0.256745 
1.97151 0.1977394 
5.618672 0.1177806 
1.575532 0.3757333 
1.812848 0.3779721 
3.850981 0.2573382 
2.050956 0.3604417 
4.180713 0.2000368 
1.901576 0.3292184 
1.348149 0.4363156 
2.216555 0.3825301 
2.158632 0.3348533 
1.870372 0.1020971 
1.840259 0.338868 
1.284193 0.3404883 
2.476511 0.434779 
2.794296 0.1056007 
2.539023 0.3307466 
2.74453 0.1653258 
2.545353 0.1526825 
2.221686 0.4410075 
3.824396 0.1376253 
5.829419 0.1505851 
2.536718 0.1021018 
2.813915 0.1444995 
3.227454 0.3530416 
2.491753 0.338505 
1.840698 0.4026458 
1.949062 0.2676077 
2.966718 0.2683388 
2.135535 0.4071426 
2.228632 0.2905666 
2.530751 0.4298887 
2.902068 0.4852353 
2.450182 0.1877212 
2.849958 0.271942 
2.77288 0.3774832 
2.665225 0.1550508 
2.474823 0.1393561 
3.527284 0.09107864 
5.398628 0.08651813 
4.076872 0.2889709 
4.815286 0.2261923 
3.857035 0.4816749 
2.188024 0.227303 
1.53105 0.2011874 
1.909579 0.4617601 
2.5878 0.38137 
8.329687 0.1819716 
3.10664 0.07670721 
2.977685 0.4006788 
2.353774 0.4329728 
2.919136 0.1749207 
2.495513 0.250092 
2.213208 0.3417198 
3.822182 0.3701925 
1.741365 0.2115196 
3.456809 0.3168705 
1.8946 0.1699338 
1.741429 0.496469 
1.277824 0.1949396 
2.917518 0.04958543 
1.928956 0.4638776 
1.641439 0.240008 
1.461548 0.289436 
3.866738 0.3798389 
3.857342 0.1362498 
3.475502 0.1055462 
2.219793 0.3644154 
2.359508 0.2923981 
4.875201 0.3101225 
3.6483 0.08421467 
2.110351 0.1916422 
3.479969 0.4086778 
1.98877 0.461592 
2.235203 0.4502806 
1.819827 0.4240225 
3.428568 0.308255 
2.08132 0.4783795 
1.926528 0.4301598 
1.565878 0.1665636 
2.254454 0.2653928 
2.204988 0.3059309 
2.181579 0.384408 
1.642187 0.270621 
1.937948 0.07963605 
1.641442 0.4111998 
2.101169 0.2767764 
2.742411 0.2020665 
1.888381 0.3507967 
1.50838 0.4176546 
3.324096 0.3004249 
2.261327 0.3876003 
3.354983 0.4864159 
2.268106 0.1695912 
2.561238 0.4589155 
3.226152 0.2538254 
2.14427 0.2942293 
2.051263 0.301065 
2.440945 0.1782534 
2.400595 0.1775174 
2.57474 0.3026311 
1.457776 0.4734296 
1.328634 0.3659402 
1.92052 0.4871883 
2.050715 0.4048243 
1.330014 0.2236334 
3.538464 0.2800068 
2.099392 0.2875022 
2.695484 0.4509977 
2.060238 0.4493692 
1.754726 0.4319541 
2.247089 0.4580648 
4.20604 0.3101998 
3.403514 0.495877 
4.970337 0.3742374 
6.531886 0.05706257 
2.707682 0.2238933 
2.387527 0.3268309 
2.550528 0.3160042 
2.764145 0.2916468 
2.851839 0.1854335 
1.50893 0.431794 
2.032429 0.1925921 
1.683508 0.2812595 
2.623577 0.4859739 
2.617553 0.3062077 
2.531413 0.2896717 
3.810447 0.2599384 
2.96275 0.1926815 
6.589631 0.1934076 
2.260774 0.48252 
3.820806 0.1991228 
4.350341 0.02777473 
3.705154 0.07650795 
2.799388 0.3564094 
2.198309 0.4417343 
3.189259 0.4792328 
2.872392 0.1341495 
5.906602 0.3536322 
4.049983 0.2350717 
3.240376 0.0506157 
2.823639 0.1914279 
1.652874 0.2788714 
8.814049 0.3553228 
