u.bar t.bar 
1.028972 1.111626 
1.089932 1.05246 
1.203483 0.939547 
1.035405 0.9997663 
0.9696789 1.100269 
0.9617133 1.088613 
1.082446 0.9563003 
1.05308 0.8968745 
0.936066 1.047969 
1.024795 1.075531 
1.04526 0.9340515 
0.9846292 0.9644849 
0.9369015 1.374532 
1.152316 1.331132 
0.8527994 1.243383 
0.957165 1.238549 
1.250504 1.279223 
1.0835 1.038481 
0.9930628 1.514508 
0.9048826 1.103043 
1.01925 1.027738 
1.023424 1.169588 
0.8550883 1.140087 
1.082652 1.209093 
0.8857145 1.781016 
0.9293268 1.525015 
1.191714 1.277538 
1.042568 1.436799 
1.139912 1.448445 
1.075863 1.394103 
1.069858 1.25325 
0.9009008 1.443696 
1.161513 1.01576 
0.9580048 1.081227 
1.077855 1.223431 
1.050513 1.194538 
0.9564694 0.9266027 
0.9645219 0.910478 
1.054746 0.902819 
1.046292 0.9033237 
1.074711 0.9058619 
1.128451 1.059142 
1.158979 0.9672558 
1.091341 1.113832 
0.9835805 1.239691 
0.8152997 1.349171 
1.071597 1.353328 
0.8556924 1.180459 
1.234013 0.9718627 
1.107141 0.9694661 
0.9228208 1.058671 
0.9033987 1.190082 
1.074254 0.9489581 
1.195606 1.186634 
1.061152 1.058112 
1.067507 0.9833039 
1.030331 0.9845571 
0.9616724 0.9079826 
1.125311 1.055211 
0.7991694 1.368191 
1.05466 1.129966 
1.143932 1.294654 
0.9870481 1.082708 
1.006802 0.8040794 
1.099826 0.9606228 
1.146484 0.8878463 
1.009776 1.055651 
1.013556 1.177211 
0.9263735 1.131313 
1.050398 0.9610907 
1.092476 0.9636941 
1.132045 1.494586 
0.9766291 1.20387 
1.118489 1.300974 
1.014463 1.420423 
1.340247 1.667628 
1.117342 1.174398 
0.9902705 1.250415 
0.8452421 1.17064 
1.082739 1.234342 
0.9940389 1.253182 
0.9124344 1.09725 
1.029234 0.899366 
1.041626 1.214419 
1.141553 1.098276 
1.034869 1.028221 
1.100073 1.040186 
1.050794 1.135028 
1.040253 0.9737496 
1.139274 1.146023 
0.9764076 1.361731 
0.9837423 1.211252 
0.8934647 1.33578 
0.9628289 1.166969 
1.051132 1.34297 
1.005246 1.344614 
0.960542 1.503277 
1.113882 1.123854 
1.083803 1.253089 
1.082653 1.222038 
0.9609408 1.121613 
1.047763 1.750573 
1.288345 1.169101 
0.9936402 1.245916 
1.008199 1.223433 
1.104775 1.164369 
0.9800153 1.285392 
0.9311651 1.749823 
0.9796084 1.242295 
1.133975 1.269333 
0.9739202 0.9373698 
1.055974 0.9279538 
1.300014 1.114893 
0.9902676 1.479711 
1.194404 1.338011 
1.009498 1.208487 
1.158369 1.268256 
1.426451 1.412626 
1.01739 1.545261 
0.8616904 1.79104 
0.9703192 1.947173 
1.041371 1.252343 
0.956835 1.311066 
0.8349611 1.261881 
0.9404158 1.196611 
1.032528 1.332439 
1.133183 1.189004 
1.067859 1.017342 
0.9933036 1.041998 
0.9787347 1.060289 
1.059885 0.8190813 
1.117568 0.8573451 
1.106203 0.9525736 
0.8660151 1.091457 
0.961689 1.153943 
1.233207 0.9840011 
1.032392 1.09319 
1.002363 1.400982 
1.149179 1.197554 
1.019889 1.390782 
1.100491 1.158778 
1.045532 1.122857 
1.023477 1.128477 
1.097352 0.9797686 
1.100142 1.059354 
1.196938 0.8017058 
1.156829 1.074642 
0.9112197 1.104717 
1.0401 0.9832571 
1.053449 1.225572 
1.108709 1.167194 
0.964357 1.336985 
1.03918 1.085016 
1.063479 1.077346 
1.012084 0.9068428 
0.9382784 1.099509 
0.855013 1.130235 
1.102143 1.274841 
1.002413 1.320105 
0.9762456 0.8658657 
1.04184 0.9347762 
1.04604 0.7461099 
0.9487037 0.8076656 
1.01777 0.9271066 
1.157814 1.319223 
1.110054 1.251706 
1.12922 1.192453 
0.9827696 1.077944 
1.19842 1.094594 
0.9245007 1.109428 
0.9357098 1.462553 
0.9226053 1.323857 
1.079178 1.304812 
0.9893943 1.237979 
1.012889 1.207965 
1.196094 0.9660193 
0.9276822 1.024321 
0.9973811 1.026859 
0.924926 1.713262 
0.9230638 1.632464 
1.060943 1.375363 
0.8998818 1.708047 
0.9541676 1.189102 
0.9746222 1.451217 
0.956866 1.046226 
1.087239 0.9091107 
1.093343 1.011928 
1.093915 0.9236989 
1.037131 0.8692115 
1.037491 1.028442 
1.004796 1.462043 
1.062344 1.134982 
1.002751 1.368841 
0.9129198 1.347046 
0.9941663 1.318428 
0.9970301 1.312888 
1.120653 1.602258 
0.8363301 1.357846 
0.9889837 1.101347 
1.013341 1.227774 
1.050728 1.145425 
0.974456 1.156979 
1.19098 1.174994 
1.063557 1.087855 
0.9115874 1.278351 
1.069197 1.272165 
0.9668105 1.308695 
1.069865 1.329718 
0.9475662 1.164592 
1.246111 1.140844 
0.9674161 1.672756 
1.279826 1.608236 
1.040676 1.628251 
1.175074 1.275735 
1.044291 1.582632 
0.9993222 1.681334 
0.9987874 1.455721 
