tau2_1 tau2_2 tau2_3 tau2_4 
6160.807 0.02759582 0.3129662 0.113987 
1547.442 0.2079017 8.486962 0.504208 
65.4403 0.117678 1.483034 0.1379964 
0.1156452 0.211074 0.2191999 0.1394432 
806.521 0.1896436 0.1732549 0.1280824 
2.127266 0.04198183 0.7723265 0.2278303 
0.09455186 0.2142863 0.0749193 0.1942049 
0.6689574 0.1995819 0.1600557 0.1936273 
5270808 0.3737592 0.8996202 0.1165401 
4217612393 0.01659117 1.285055 0.2151122 
29.44923 0.513171 0.3142121 0.1957884 
0.4865694 0.02602449 0.1801551 0.302672 
2.35213 0.05610268 0.8251173 0.4832233 
0.1604483 0.07903916 2.622999 0.1406955 
1.275192 0.102466 0.41385 0.03166388 
233.7599 0.06903435 0.7009113 0.1078981 
2.704266e+14 0.08289797 1.381096 0.1582869 
75.34294 0.287016 1.802765 0.1643308 
18.01365 3.666664 2.153232 0.2190584 
164497.4 0.1208505 1.143125 0.2381932 
3.135183 0.03038337 0.525816 0.6577667 
44.81595 0.01170551 0.2322176 0.06405644 
10998.22 0.3427875 0.5882105 0.1509293 
14.8918 0.5510474 0.06885074 0.4378041 
0.3501512 0.1391854 0.1676498 0.1639834 
92.47458 0.03286542 1.139806 0.03719228 
2.535658 0.2464102 0.1425469 0.1659839 
4141.965 0.5107523 2.150965 0.1489785 
2.57534e+12 0.136848 1.446681 0.09407778 
39.78017 0.1311298 0.1907613 0.2103933 
1.253816 6.558162 0.5894692 0.5216385 
8.43921 29.49643 0.07919124 0.1022073 
1053.804 112.7852 0.1810086 0.4422911 
0.8713846 4.887874e+23 0.8746781 0.2423947 
0.04623731 139.5747 0.1259078 0.5469334 
0.112292 2050974388 0.6463537 0.6642997 
2.071529 4.395705 0.8744252 0.3533469 
1.424753 0.5014012 1.441706 0.03097948 
0.9574259 6921.715 0.671953 0.164104 
0.5375758 24.24387 0.05384564 0.1070159 
0.4801773 38.24714 1.133711 0.0958251 
0.2453223 162.9009 0.3864177 0.2191079 
43.02902 0.351108 0.07087564 0.4381496 
0.08016012 0.08091961 0.2631472 0.2268808 
1619.039 0.2200102 1.394299 0.1723127 
2.616741 0.06389776 1.124586 0.2728339 
1601734 0.1226903 1.614991 0.0766804 
11274825 0.04788485 0.4247001 0.3986086 
77.0996 0.4007275 1.003643 0.7664369 
0.06886034 10871337 3.571452 0.370036 
6.039928 3011.691 0.2784451 0.1117341 
54789.94 1408.688 0.4259946 0.8731474 
1.578132 0.1029451 1.951983 0.0623235 
314.0892 10.57724 0.1391306 0.1073638 
89530.09 0.1891312 0.1187842 0.173011 
1.031716 0.4811432 0.7339471 0.1495334 
0.6467263 0.05580754 1.016634 0.248954 
2.92525e+11 0.08975621 2.617237 0.1213466 
10168.14 0.1035521 1.567044 0.1559779 
0.02531866 0.06874855 0.3540093 0.1270563 
18203034 0.05191846 0.194961 0.09155234 
8.138608 0.03122604 0.2317391 0.09430027 
4986900 0.2094483 0.8379569 0.1366602 
5.758976e+22 2.979866 0.4696193 0.0825758 
47.94234 4.855293 0.1195938 0.06329801 
0.08214486 0.1772793 0.9065085 0.4133344 
0.07042704 0.085522 1.423748 0.3599801 
210.4327 0.2224093 0.1227547 0.5820778 
157399416 0.2143582 0.8157421 0.3591496 
62316225 0.06597276 0.2635826 0.1274943 
12.55064 0.04491472 0.339524 0.1185276 
52.37479 0.3764158 0.8052306 0.1232183 
2569.524 0.3285268 0.1711494 0.6101564 
55492210 0.04606409 0.3412914 0.1977894 
81.69238 0.06945022 0.613727 0.1609986 
0.153735 3.816092 0.7530322 0.233847 
15.43209 0.8524073 1.945811 0.1176111 
289103.8 0.4043467 1.563873 0.08023249 
191.6625 0.2022862 0.1841856 0.1098993 
108.2509 0.2007586 0.09449478 0.1525615 
22.87856 0.04017239 0.3754143 0.04649725 
