"u.bar" "t.bar"
1.050461 1.0715
0.9993771 1.093601
1.03157 1.094822
1.082092 1.099755
1.017645 1.065221
0.9990396 1.126336
0.9869669 1.183724
0.936691 1.21471
1.036477 1.187601
0.9966846 1.265239
1.00033 1.27341
0.969445 1.292354
0.9959812 1.23039
1.03078 1.219063
0.9629302 1.26
1.000469 1.22316
0.992877 1.254102
0.9851842 1.283715
0.9856579 1.25825
1.003178 1.306489
0.9930388 1.257827
0.9798054 1.322334
0.9494901 1.233582
0.9511458 1.19578
0.992134 1.191247
1.023696 1.189804
1.041631 1.12224
1.035481 1.123748
1.011168 1.141156
0.9401751 1.142813
1.006526 1.138645
0.9689686 1.198594
0.9791224 1.191195
0.9859101 1.242238
1.037956 1.160463
0.9756099 1.22752
1.008773 1.145266
1.011905 1.191558
1.006525 1.193979
0.9888443 1.298512
1.045784 1.214685
1.015337 1.212481
0.969673 1.239706
1.006685 1.276681
1.027755 1.358439
1.048137 1.273758
1.021742 1.24109
0.9905703 1.265695
1.008353 1.290478
0.9827371 1.27963
1.018513 1.226677
1.000621 1.177076
1.026543 1.170906
0.9993094 1.233246
1.038385 1.18667
0.9982025 1.156797
1.033798 1.090558
1.015175 1.118649
1.029931 1.212035
0.9862486 1.179167
0.9863395 1.247483
0.9804651 1.273571
1.04223 1.260977
1.028642 1.207763
1.033782 1.183465
0.9780952 1.210201
1.053944 1.17618
0.9468041 1.179041
0.9992308 1.222308
1.057957 1.171467
0.9989833 1.171755
1.004652 1.249743
1.020697 1.19903
1.017494 1.145172
0.9599499 1.157322
0.9919468 1.174843
1.028522 1.17524
0.9591057 1.189291
1.008578 1.137016
1.004693 1.211797
1.047464 1.167107
0.9821282 1.119443
1.02096 1.097486
1.01546 1.080993
0.9926443 1.086944
1.031104 1.057361
1.022012 1.047458
1.001236 1.107822
1.021789 1.10644
0.9546708 1.12989
1.028095 1.202335
1.000008 1.166394
1.072443 1.111907
0.9817915 1.099698
1.039559 1.109101
1.011295 1.147885
1.000149 1.141205
1.026816 1.117993
1.056589 1.114969
1.034468 1.157302
0.9885617 1.235916
1.012345 1.284343
1.001862 1.263329
0.9778623 1.259151
0.9705753 1.285478
0.9676928 1.335522
