"Delta_1" "Delta_2" "Delta_3" "Delta_4"
1.020108 -2.221937 -1.044793 -2.649509
1.117758 -2.003998 -3.456728 -3.068212
1.091603 -2.215617 -4.021745 -2.319815
1.063855 -2.443208 1.902737 -2.579467
1.133304 -2.338675 -4.242051 -1.258599
1.103906 -2.402929 0.7539104 -2.088193
1.101117 -2.204503 10.78216 -1.325731
1.143986 -2.220592 1.368951 -2.57967
1.125712 -2.02083 -2.485115 0.06475725
1.084217 -1.889745 5.478465 -2.41923
1.053811 -2.037264 -0.6566882 -2.498692
1.083275 -2.236744 8.190037 -2.170759
1.135006 -2.302776 -7.005433 -1.310866
1.095201 -2.25572 4.799798 -3.184151
1.047572 -2.209686 -3.286194 2.417211
1.023015 -2.160459 -15.07894 -0.7936442
1.04146 -2.25142 -4.612728 -0.05263048
0.9773452 -2.277628 -18.87992 -1.544891
1.008322 -1.975663 2.724032 -2.506819
1.027986 -2.374156 -7.710656 -2.528551
1.028578 -1.864977 0.6674705 -1.406784
1.012281 -2.439671 6.647877 -1.984886
1.003552 -2.09024 11.03941 -1.971977
0.9910295 -2.024646 5.482104 -2.481379
0.9410426 -1.868606 -3.63686 0.4905541
0.9568206 -1.452605 -1.452382 -0.6333583
0.9726239 -1.978168 21.30105 -2.791249
0.9974123 -2.331356 -4.976101 0.447743
0.9869862 -2.314856 -2.380262 -1.083367
1.003965 -1.80921 4.617246 1.600416
1.031783 -2.079641 0.1060754 -0.7195178
1.069776 -2.1565 -8.379073 -2.576494
1.101783 -2.073952 0.2843185 -2.863044
1.106279 -2.234155 5.322213 -2.88241
1.09892 -2.092304 9.940777 0.1892495
1.046722 -1.970289 0.5041963 -1.140099
1.078606 -2.177087 10.4301 -2.555587
1.029554 -2.036227 0.2903147 -3.116976
1.022351 -2.142861 -9.798518 -3.042855
1.062188 -2.012799 1.19858 0.5845738
1.097042 -2.044993 1.725873 0.03264247
1.022686 -2.13054 -0.2661388 -2.166056
1.026469 -2.279504 1.338218 -0.6941943
1.024353 -2.213218 2.006721 -3.325085
1.035513 -2.358671 1.598201 1.019019
1.082508 -2.196261 -6.657535 -2.713427
1.039224 -2.309768 3.323567 -2.640642
1.028535 -1.917427 -0.2082525 -3.529349
1.072269 -2.097816 2.393615 -2.969802
1.118864 -1.947151 16.84513 -2.648766
1.108701 -1.980063 -17.16713 -2.066524
1.168452 -2.469896 13.72348 -1.305619
1.123823 -2.653607 1.889143 -2.024462
1.047442 -2.119229 0.157471 0.7215967
1.001175 -2.229696 -0.02265906 -2.980015
1.003977 -2.071229 1.977238 -2.095733
1.016461 -2.087968 15.85268 -2.456574
1.000374 -2.14719 -5.56289 -1.988665
1.004705 -2.420961 1.164798 -1.675661
1.019039 -2.232206 -2.765544 -2.24873
1.000871 -2.361578 4.523294 -0.1445959
1.052184 -2.043991 0.9280985 1.40078
1.095187 -2.365177 -1.545745 -1.325447
1.03784 -1.987385 -1.594886 -0.8498164
1.017617 -1.847668 -2.158635 -2.073925
0.9780475 -1.927478 -5.197697 -2.795468
0.9752148 -1.276667 -0.1951192 -2.241011
0.9218435 -1.694244 -2.84377 0.388493
0.9422722 -2.05279 3.85284 -2.02295
0.9810807 -1.682016 11.16554 -1.659935
0.9624732 -2.027333 1.66027 -0.0605492
0.9661607 -2.017808 3.353567 -0.8812463
0.9848687 -2.296089 -14.5956 -2.212446
0.9412643 -2.079008 1.488867 0.7009757
0.8741595 -2.002899 -1.708398 2.615428
0.8902642 -2.104183 -12.9878 -1.397727
0.9491442 -1.680483 3.818461 -0.9817676
0.9427991 -1.910633 12.04391 -1.226116
0.9580494 -1.750886 -11.13907 -1.571849
0.986244 -1.773669 2.797223 -2.862324
1.045935 -1.97128 13.7555 -2.355157
1.009899 -2.329165 1.487523 -1.026151
0.9601073 -2.859528 -7.075671 -0.2762083
0.9881022 -2.433766 2.225278 -3.029133
1.043973 -2.393413 6.031014 -3.42106
1.088876 -2.776762 5.139301 -1.669682
1.076914 -2.489902 -5.774177 -3.634174
1.01155 -2.578194 2.307506 -1.126463
1.004954 -2.355143 13.65708 -2.695066
1.022364 -2.712379 19.73769 -2.249414
0.9819504 -2.204342 1.52546 0.3095477
1.003891 -2.359798 5.858424 1.459641
0.9959597 -2.445896 -1.387279 -0.06351505
0.9882505 -2.095999 1.240806 -1.957271
1.049342 -2.093718 7.347062 -2.854778
1.048658 -2.069558 4.267487 -1.600749
1.027787 -1.976262 4.807229 -3.038395
1.005079 -2.13087 -2.120048 -1.107657
1.034509 -2.29947 9.128956 0.9448346
1.044605 -1.940664 -2.707157 -2.576316
1.037087 -2.099626 2.27988 -2.949121
1.025201 -1.846964 0.8418629 -2.316858
1.056413 -1.962282 -5.273916 -0.432853
1.066014 -2.058492 0.04358738 -0.6946453
1.002485 -1.826248 -0.1603377 0.6504608
0.9349967 -1.77496 -0.4074576 -2.289544
0.9508711 -2.198653 1.574864 0.00421594
0.9806827 -1.990454 2.620005 -0.6916366
0.9659803 -2.49314 1.353832 -0.1019571
1.023522 -2.289831 -13.0345 -1.125723
1.065216 -2.406079 0.1082452 -3.278851
1.100071 -2.618435 11.47834 -1.947451
1.103223 -2.276132 12.31478 -2.869547
1.125766 -2.584784 24.74898 -0.1628786
1.141135 -2.294564 -3.120462 -0.3241778
1.087474 -2.35537 -5.443808 -3.541479
1.048983 -2.147155 12.36514 -2.964587
1.037075 -2.043979 -3.623047 -1.829946
0.9903858 -2.355865 -8.114784 -2.48755
1.003719 -1.847466 10.73633 -2.922461
0.9729414 -1.816638 16.22487 -3.674763
1.004139 -2.298651 -2.270482 -3.442239
1.021483 -1.914644 22.16399 -3.807131
0.9812253 -1.987287 3.441095 -3.224806
0.9923097 -2.00188 -5.182583 -2.296609
0.9797383 -1.95273 8.704055 0.5677375
0.9760339 -2.407517 0.1330781 2.043109
0.9567979 -2.642951 -2.129318 -0.9975673
0.9631432 -1.701282 -4.739101 -3.057385
0.9951419 -2.165039 7.171949 -1.950624
0.9525257 -1.853827 7.501829 -1.435175
0.963937 -2.01984 21.92509 -0.6199113
0.9990471 -2.040002 7.185113 -0.1248607
1.012812 -2.236143 16.26477 -2.662096
1.013933 -1.917371 0.2135343 1.865127
1.002931 -2.001014 -2.559233 -0.6298834
1.031309 -2.14233 -0.0979924 2.195456
1.048577 -2.151849 -2.158865 -2.114613
1.12995 -1.813328 4.356666 -2.648189
1.133901 -2.229722 1.523084 -3.029398
1.110392 -2.008453 2.70322 -2.498059
1.085884 -2.172648 0.07881785 -2.636145
1.066903 -2.158537 8.9466 -3.137034
1.053504 -2.182526 7.021192 -3.896457
1.019621 -2.433122 5.222563 -4.09044
1.005141 -2.300567 4.123866 -2.446854
1.00025 -2.346559 1.636853 -2.380223
1.08203 -2.270676 15.06686 -1.521667
1.063319 -2.21142 -10.1877 -2.275112
0.9913121 -2.079602 -4.249347 -1.576158
0.9404904 -2.240454 -10.09488 -0.1361128
0.9668524 -2.211563 -6.070345 -0.05252388
1.033686 -2.424901 -3.938669 -1.29794
1.061869 -2.3021 -7.449284 -3.372107
1.040522 -2.200325 -13.00173 -2.877904
1.043429 -2.205134 -9.96987 -2.006795
1.050069 -1.743101 -8.720211 -2.446086
1.142717 -2.161939 -11.86143 -2.268239
1.144606 -2.212041 -5.157232 -3.095493
1.166135 -2.544312 9.766782 -2.610191
1.147069 -2.477436 5.895995 1.304219
1.111296 -2.51242 -3.936393 -3.514843
1.155557 -2.351229 -0.3278992 -3.785541
1.098344 -2.36726 3.898146 -3.255419
1.16778 -2.610551 -13.06231 -2.750822
1.169463 -2.171253 6.966092 -0.3411151
1.15674 -2.016847 10.79468 0.07819888
1.129471 -2.47403 -1.099956 -2.000547
1.162911 -2.786511 0.2349237 -2.71218
1.13323 -2.262653 6.463649 2.04732
1.10533 -2.184478 -0.8365657 -2.989893
1.121286 -1.900939 7.288946 -0.35464
1.081251 -2.081425 5.791151 -1.561568
1.077553 -1.905459 -6.971753 1.698256
1.07285 -2.348256 -0.005822779 -1.871895
1.10943 -2.397303 -3.150657 -1.08997
1.08655 -2.390196 21.92249 -1.331229
1.019723 -2.549319 -2.559542 -3.493155
1.035163 -2.315669 -15.48176 -1.935762
1.092329 -2.28218 -1.180841 -0.3370794
1.032251 -2.24198 14.98583 -1.758911
0.9910134 -2.00717 -2.323863 -2.897077
1.02874 -2.289003 0.9788116 -4.425113
1.074433 -2.287469 -6.529553 -3.574979
1.002922 -2.361726 1.838798 -2.483331
1.008743 -2.507163 13.72847 1.092761
1.000692 -2.176808 7.938093 -1.059221
1.020734 -1.863175 0.9044456 0.3627835
1.056088 -2.327195 -11.95985 -0.206693
1.041583 -2.279466 3.337799 -0.2864423
1.058256 -2.367215 6.525327 -2.410011
1.096225 -2.140509 2.034166 -2.071907
1.027919 -1.625445 -16.40577 -3.339483
1.014138 -1.91208 1.964037 -1.718576
1.025101 -2.158153 -9.514442 -2.92104
1.035869 -2.346618 -2.849561 1.200963
0.9919249 -2.561816 -10.01374 -1.98779
0.9401041 -2.223121 -1.611468 0.9973919
0.9871255 -1.803086 12.5005 -2.343856
0.9108369 -1.921159 1.874832 -1.616453
0.9641555 -1.883417 9.432846 -0.004786823
1.017565 -2.082491 10.42804 -0.6254114
1.032534 -1.994545 -4.71028 -2.556104
1.057374 -2.035251 9.241663 -1.375041
1.039285 -1.901442 -2.522774 -3.265143
1.044328 -2.197564 6.077531 -1.113911
0.9969417 -1.667477 15.59841 2.408443
1.055374 -1.998663 -9.205461 3.648777
0.9959431 -2.382684 -3.349294 -2.482401
0.9885014 -2.069235 0.3447967 -0.3671407
1.00794 -1.764611 -6.924645 1.673474
1.019811 -2.3208 0.6270392 -1.077421
1.029662 -2.081451 -5.64136 -0.6215057
0.9644071 -2.030591 5.462719 -0.8250705
0.9369649 -2.204787 3.981515 -1.676636
0.9192338 -1.933304 -5.938615 1.097947
0.9315674 -1.894504 18.5475 -0.9139123
0.9291095 -1.774044 -0.4583851 0.04573218
0.9071468 -1.541036 13.5549 0.03249955
0.8567131 -1.628069 -2.36487 0.320034
0.8985075 -2.098692 -1.579065 -0.5753071
0.9343312 -1.853235 0.0564605 -2.503403
0.9429476 -2.301424 4.355633 -3.256674
1.017233 -2.471552 1.583238 -1.666271
0.9748203 -2.321446 1.831817 -1.000628
0.9541369 -2.696292 1.792648 -1.974721
0.9504057 -2.779657 -1.448785 -1.017789
1.031683 -2.233608 -15.14258 -1.556723
1.028362 -2.175841 10.23805 -0.6382098
1.020084 -2.18547 -7.832715 1.23694
1.028248 -1.928022 3.424753 0.03800676
1.037696 -1.627183 2.929761 2.493595
1.058993 -2.350163 0.2816762 -2.042221
0.9858634 -1.917243 -0.2014476 -1.935
1.030253 -2.233948 1.128462 -3.2622
1.065448 -2.218743 0.9299716 -0.4950303
1.001654 -2.059668 13.17948 -2.223173
1.000074 -1.839679 -12.20457 -0.4426068
1.077338 -2.070788 3.494338 -0.7925949
1.077226 -1.835911 -4.243325 1.806682
1.122333 -2.515363 -21.18577 -1.985765
1.084661 -2.076014 -3.554057 -1.660548
1.022377 -1.885447 10.04641 0.0129677
0.9892834 -1.823146 1.743321 -0.9382372
0.9743461 -2.012892 -0.9334588 0.3633733
1.053247 -1.887047 12.33303 -0.7917303
1.016167 -1.918247 -1.743432 -3.321346
1.001179 -1.976069 -4.949732 0.7699502
1.004931 -1.732167 1.779304 -0.4741548
1.021041 -1.599158 -1.457026 -1.833751
1.061653 -1.877698 5.142699 0.6480744
0.9611531 -1.978787 1.611364 -2.074941
0.9972823 -1.921133 -4.032562 -2.068877
1.0015 -1.919409 -17.42631 -0.4329444
0.9176837 -2.066567 -14.81583 -1.957515
0.9849519 -2.081377 7.054127 -0.1517876
1.021679 -2.433936 2.258311 -1.185153
0.9980756 -2.59897 13.75551 -2.376999
1.027187 -2.345561 -0.09865341 -1.884328
1.014913 -2.287091 3.189816 -2.072221
1.031955 -1.9907 4.230521 -0.001273784
1.009177 -2.198845 0.5755775 -2.800064
1.035401 -2.144131 5.150679 -0.4976923
1.027099 -2.549257 -5.168025 -2.451043
1.007309 -2.583858 10.09448 -1.981709
1.00652 -2.555647 0.3008291 -5.044416
1.047084 -2.380208 2.915897 -2.726873
1.08059 -2.098939 4.286172 0.01476917
1.072439 -1.775825 -3.149495 -1.500405
1.067236 -2.816302 10.60553 -2.250856
1.030949 -2.391273 3.491156 -1.159356
1.062914 -2.048505 -6.21065 -3.414416
1.144569 -2.368319 -2.776824 -3.408698
1.137975 -1.821139 6.191544 -3.796308
