"beta1_1" "beta2_1" "beta1_2" "beta2_2" "beta1_3" "beta2_3" "beta1_4" "beta2_4"
0.07483192 3.979119 -10.38825 -4.992114 -1.371414 -7.165983 -24.49799 -4.675437
0.01987214 3.985872 -10.03612 -4.978762 13.50506 -9.664594 -24.71981 -5.111493
0.1008906 3.981718 -10.3547 -5.052838 -1.126155 8.04984 -24.50525 -5.1036
0.01110706 3.967607 -10.3114 -4.995067 1.837497 -6.67808 -24.84027 -5.296118
0.1116489 3.963899 -10.40091 -4.930332 5.155668 -5.89839 -23.89289 -5.418796
-0.007584344 3.961201 -10.18979 -5.052637 -2.475074 0.8666717 -24.68766 -4.546298
0.04266166 3.979837 -10.11468 -4.989704 -11.38949 14.83216 -24.28859 -4.138952
0.00868545 3.980885 -10.02927 -4.830671 2.367609 -1.362214 -24.87715 -4.310277
0.04748223 3.987782 -10.02274 -4.983083 -16.01199 -7.477271 -24.54596 -5.709452
0.04319687 3.975289 -9.95301 -4.991015 -17.35781 -1.376601 -25.00365 -4.213817
0.06347689 4.000914 -10.1565 -5.096002 5.421245 -1.706797 -25.30919 -4.148159
-0.02375901 3.958207 -10.02782 -4.939266 7.183216 -12.41601 -24.9965 -5.285179
0.04850791 3.973907 -10.18805 -4.880368 12.11009 -1.170386 -24.83007 -4.129687
0.05362261 3.980524 -10.31442 -5.008803 -5.588068 0.162737 -25.00757 -4.473182
-0.02980628 3.974206 -10.1396 -4.976356 -16.50774 -4.165491 -23.84791 -3.700912
-0.03083297 3.957283 -9.861843 -5.221799 3.722921 -21.43672 -24.83595 -4.532966
0.002799842 3.968082 -10.41684 -4.936565 14.40442 -4.813144 -23.77566 -4.105012
0.01584523 3.990719 -10.44652 -5.050951 4.459526 -7.237975 -24.85802 -4.41252
0.004900655 3.983106 -10.06857 -5.271926 4.278929 -10.24468 -24.45571 -4.786996
-0.009396417 3.985078 -10.3066 -5.165314 -0.1610152 2.188149 -24.92365 -5.135861
0.09191667 3.974498 -10.45545 -4.996818 2.635913 5.796973 -24.46889 -5.290823
-0.02975582 3.978434 -10.34295 -5.108687 -3.962848 1.256831 -23.76954 -4.840822
-0.03025306 3.997226 -10.33245 -5.000682 -2.243258 -6.296533 -24.25736 -5.109466
-0.03057698 3.98112 -9.978549 -5.000052 -12.21118 -7.955206 -26.19031 -4.943413
-0.005860553 3.973571 -10.01965 -5.110808 10.55059 -9.284388 -23.69045 -4.234736
-0.04815666 3.946151 -9.960586 -4.998967 -14.50954 7.129073 -24.6214 -4.068289
0.009440402 3.990408 -10.10065 -5.045368 2.561813 3.994877 -25.22211 -4.317694
0.05736587 3.987536 -10.52169 -5.109464 -0.85636 -12.63962 -24.56453 -4.551002
-0.05934448 3.973753 -10.29363 -4.845964 -6.364325 -2.03866 -24.45591 -4.372328
-0.04312867 3.978585 -9.877234 -4.962 3.931005 -5.088039 -24.54084 -3.734964
-0.06290924 3.987055 -10.30934 -4.9057 3.492078 8.824344 -23.17549 -5.516488
0.08492872 3.982486 -10.39743 -4.997633 -6.905208 23.46587 -24.88286 -4.359697
0.00806806 3.984639 -10.08365 -4.925256 -0.5627234 5.838187 -25.13431 -4.490773
-0.04246401 3.985296 -9.964996 -5.045573 -5.395022 0.5636161 -23.98075 -6.052203
0.03088673 3.986469 -10.15772 -5.022487 -37.60413 8.694347 -24.37352 -4.289972
0.02072675 3.961821 -9.904409 -4.941745 3.130987 7.26891 -23.68005 -5.19912
0.01212926 4.005805 -10.11948 -4.939056 -3.084855 -9.712133 -25.59065 -4.687492
0.01427124 3.97335 -10.1054 -4.876057 -4.150351 -3.982899 -24.21933 -4.564574
0.01124817 3.97486 -10.32646 -4.979227 -2.24842 -5.818421 -25.33625 -4.747563
-0.05004614 3.967139 -9.881323 -5.154948 -14.4276 -5.895327 -25.0878 -4.313646
0.05810256 3.974858 -10.1434 -4.966577 -12.74118 -16.01686 -24.19327 -4.575193
-0.03426618 3.95188 -10.11188 -4.965085 0.4544165 10.16776 -25.03152 -4.9876
-0.0375071 3.974319 -10.32574 -4.978128 1.773307 1.183224 -24.65028 -4.321939
0.0739761 3.980555 -10.27375 -5.210781 -10.53347 23.89863 -25.41897 -5.156839
0.03736753 3.981057 -10.43666 -5.15742 4.274336 6.250585 -25.02414 -4.414879
-0.005063882 3.97449 -10.28487 -4.849417 14.11906 -3.349699 -25.31844 -4.071705
-0.04078795 3.967398 -10.13971 -4.883226 12.56341 0.4496344 -24.85124 -4.897566
-0.02078821 3.97825 -10.03931 -4.922156 6.356796 4.647502 -24.71135 -5.091947
-0.01262679 3.989383 -10.01725 -5.14455 -4.447951 -6.538346 -24.47894 -4.503346
0.04742578 3.964727 -9.940706 -5.000061 -13.93642 -0.05913527 -24.75297 -4.340929
0.06251476 3.973855 -10.0197 -5.021503 8.19345 -13.17331 -24.89177 -5.002174
0.1111849 3.964246 -10.37599 -5.063328 -15.69269 -3.221951 -23.93964 -4.569282
0.06201404 3.991521 -10.52464 -5.066368 4.846419 -18.05386 -24.44154 -4.206113
0.007211344 3.957211 -10.30403 -4.963277 -11.10022 -5.091534 -24.36904 -3.841951
-0.05390675 3.957423 -10.24525 -5.02521 -0.8753468 -9.4771 -25.29094 -4.802741
0.02669886 4.019411 -10.287 -5.187069 -0.4621183 3.924658 -24.70875 -4.867659
-0.01030832 3.955594 -10.01608 -5.033637 -2.475263 -16.72013 -24.30109 -4.103673
0.003750308 3.959556 -10.18023 -5.162987 3.291415 -8.309723 -25.34665 -5.362497
0.02083407 3.978412 -10.64127 -4.969148 -2.524723 3.090438 -24.69736 -4.452534
0.04907231 4.000482 -10.50204 -5.057598 -16.638 -4.556593 -24.54358 -4.823965
-0.06790921 4.003114 -10.47157 -5.087551 2.702747 3.478337 -25.26667 -3.798777
-0.04906401 3.981995 -9.909339 -5.063819 -12.84259 -3.235778 -24.13998 -4.623641
0.03631985 3.96837 -10.26558 -4.980498 7.427792 10.95113 -24.02436 -5.552523
0.132197 3.985005 -10.48933 -4.911161 -8.755103 -8.205479 -24.43702 -4.981922
0.04243224 3.97742 -10.04723 -5.12775 15.06424 -12.29548 -24.68189 -4.347502
-0.0400012 3.973914 -10.31258 -5.038527 1.211383 17.71577 -24.86897 -4.214953
0.05074772 3.984992 -10.04763 -4.920101 2.945418 7.107237 -25.50974 -5.047317
0.03942459 3.9786 -10.03133 -5.039733 8.40133 -14.29582 -23.73361 -4.274935
0.0112767 3.984228 -10.34927 -4.921557 -0.4512164 -9.839222 -25.09331 -4.935858
0.0555741 3.998717 -10.08425 -5.211759 11.73769 -1.553108 -24.57228 -4.867258
-0.02764113 4.003178 -10.13014 -5.042101 -0.01393995 -13.52402 -24.61482 -4.207889
0.01760901 3.976132 -10.18591 -4.915927 -5.901259 7.010014 -25.32026 -4.134839
-0.01968272 4.003489 -10.51325 -4.984533 23.45093 0.8485841 -24.99719 -4.481515
0.01477796 3.980018 -10.53528 -5.09309 2.052147 3.974739 -23.77114 -5.015153
-0.0229924 3.951079 -10.09785 -5.008013 -25.61227 -7.150245 -23.38842 -3.710263
-0.0381995 3.97474 -10.51778 -4.967541 2.378713 9.226175 -24.53854 -4.318612
0.06711742 3.98589 -10.28418 -5.104243 26.81799 5.942971 -24.59874 -4.35705
-0.04931962 3.985408 -10.16428 -5.210433 -5.323216 4.542981 -24.59669 -4.445994
0.06769192 3.974175 -10.12125 -5.194446 1.051043 5.914544 -25.46285 -3.801786
0.0517342 3.997256 -10.03919 -4.930085 -12.07945 -5.768985 -25.59152 -4.573692
-0.03966125 3.985226 -10.06705 -4.995779 10.50226 8.740709 -25.10577 -4.649362
-0.007798142 3.977455 -10.44284 -5.084039 -3.097087 16.49486 -24.19657 -5.34037
0.03544152 3.975719 -10.93515 -5.127715 -0.9036181 -0.901595 -24.51119 -4.326399
0.01584282 3.961244 -10.52256 -5.007569 5.725283 15.22303 -25.22789 -4.407716
-0.1088906 3.96462 -10.21792 -5.073935 5.187173 7.814518 -25.05127 -4.526637
-0.0188129 4.014169 -10.70603 -5.138155 14.4665 -6.761976 -24.40235 -4.260806
0.007496837 3.983023 -10.37795 -4.977355 8.083396 -6.11612 -25.60724 -4.720076
0.009641907 3.97213 -10.52835 -5.012333 2.177064 -31.17157 -24.46697 -4.351287
0.01589202 3.962508 -10.53185 -5.17612 0.5234357 2.574896 -24.54832 -4.275144
-0.01320208 3.95691 -10.83995 -4.898641 -13.8693 -21.98321 -24.84182 -4.733318
-0.024543 3.977674 -10.33258 -4.981215 0.06463945 4.962638 -23.94671 -4.102692
-0.09068043 3.990821 -10.21941 -4.927324 9.281767 0.6218078 -23.39335 -4.524019
0.01260122 3.962649 -10.60253 -5.078452 2.199409 -2.386884 -25.08964 -4.614545
-0.02510016 3.966996 -10.07441 -5.102472 13.02386 7.551783 -24.37787 -4.675061
0.01680831 3.971198 -10.08596 -4.928065 9.938976 -15.80147 -24.74401 -4.466283
0.01566131 3.970958 -9.98414 -5.128375 14.08261 -4.197944 -24.33903 -5.049884
0.02892084 4.019845 -10.26511 -4.873287 -10.81747 -11.53752 -25.26377 -5.002146
0.02043825 3.991321 -10.30075 -5.084881 15.64883 1.973316 -25.15126 -3.983229
0.008719941 3.958553 -10.15056 -5.024425 -7.286904 -4.496143 -23.8602 -4.406785
