"tau2_1" "tau2_2" "tau2_3" "tau2_4"
0.01289485 0.1291886 0.2958221 0.2116275
0.01006951 0.05586807 0.5533715 0.3839113
0.010737 0.07260988 0.8309054 0.5358194
0.01376536 0.0281708 3.022442 1.056433
0.01267546 0.0536314 410.7652 4.600196
0.01519071 0.145496 2625.619 3.800279
0.008227888 0.0685837 6920.547 4.126754
0.01493723 0.1761125 1.012973e+12 3.580322
0.01551294 0.1684554 58.07018 7.960002
0.01313253 0.1076126 5.205891 1.279764
0.01315536 0.1138607 1.116287 5.029558
0.01611908 0.03891455 40.7516 4.11388
0.01605198 0.06245473 0.1962543 6.691365
0.01080222 0.06068086 3.544754 0.8091915
0.01168307 0.05278246 273.6419 4.659523
0.01488831 0.6806612 12.46872 4.496739
0.01368057 0.04938229 0.8567994 6.832078
0.01210872 0.2173965 1.062618 3.242914
0.01052719 0.2207586 28.98326 1.477387
0.01073893 0.2255233 48.5191 2.41699
0.01227423 0.4438255 2.075167 4.709485
0.0160076 0.09921855 2.30317 4.516933
0.02226461 0.1943094 5.123161 2.792381
0.01574013 0.2568886 1.666035 4.752371
0.01573146 0.1835484 2830.693 12.02675
0.01489622 0.5764194 946.1174 4.458805
0.01059432 0.3225517 657.2854 3.171611
0.005818382 0.08439579 9982.002 4.42827
0.01074627 0.2240079 39360.77 4.748944
0.01320476 0.221306 385276724949 5.363382
0.01104795 0.4266309 5.575348 11.60311
0.0107297 0.1194236 1815800 3.047579
0.00975595 0.1037113 27.36406 1.255459
0.01165463 0.08632965 32.60753 3.817379
0.008875624 0.06805631 39.91392 3.917491
0.013773 0.09228584 0.03505544 4.805447
0.01695617 0.1200663 425.6097 2.44371
0.01523444 0.1987414 277736.1 1.719932
0.01124054 0.1320171 5.770385 0.5269233
0.01070677 0.1695694 25.70986 7.126403
0.01120622 0.2317744 4.046676e+16 13.75918
0.009216851 0.0896899 0.5273567 1.804026
0.01294119 0.2927267 13.06168 8.314098
0.00833978 0.1339836 0.02575474 2.149525
0.01009391 0.1962402 8.468597 6.291262
0.009508769 0.2326114 44.17601 4.028809
0.01664298 0.1029846 4.18339 2.233415
0.0100747 0.5634493 3.99317 0.4777552
0.0118634 0.3359544 497.0332 0.7774272
0.008797234 0.1270279 1.489916 2.579744
0.01260796 0.1920594 7.547416 2.650871
0.01105558 0.02824547 12.04983 2.297594
0.01169104 0.08862573 71.29956 2.256048
0.01036845 0.2088804 0.4241318 7.006326
0.01221612 0.1456011 4.956681 2.128072
0.01298399 0.2285968 0.9853992 2.05155
0.01375586 0.1633474 48.72655 1.433603
0.009932431 0.1204281 1.94078e+13 4.857102
0.008479689 0.1177853 1.746411 2.909672
0.01001154 0.3065066 223.7794 1.731194
0.01284051 0.3562847 21.54301 7.908759
0.007972446 0.1175443 406.4661 6.173714
0.01140937 0.07569947 629.682 4.366606
0.008799415 0.8688646 181.1594 6.630786
0.0144816 0.3271076 22.23064 2.276904
0.0116852 0.271812 30130540 0.9922702
0.01092159 0.9051508 118.7521 3.210304
0.01895432 0.1407521 301271.3 6.077204
0.01035213 0.1420404 0.6404375 3.022655
0.01022236 0.9119584 7615.695 1.25858
0.01382986 0.4391159 0.01216318 7.052057
0.009223619 0.4081525 748.1195 6.214536
0.01543503 0.2870947 0.04638836 6.614241
0.00718357 0.220056 1.94213 6.501414
0.0119132 0.2309706 7.564922 3.305703
0.01202872 0.2570667 1.525641 6.320656
0.01422234 0.5700937 228933451370 8.20052
0.01055684 0.3334516 65.56285 4.824291
0.01109841 0.3227535 0.8063636 5.355829
0.009161805 0.1273979 1.518639 2.175785
0.009929085 0.3494919 0.1319931 2.34712
0.01513121 0.2655194 2.435031 4.289163
0.01518052 0.1477907 144.7552 4.249726
0.01731453 0.1982796 1399299 3.222509
0.02149211 0.1933253 0.276241 3.456723
