beta1_1 beta2_1 beta1_2 beta2_2 beta1_3 beta2_3 beta1_4 beta2_4 
-24.31415 -2.926076 -9.236544 -4.899887 -0.117365 4.025095 0.9006808 -5.017197 
-23.06117 -4.143922 -9.070778 -4.429081 -0.2824848 3.946221 9.14388 2.770543 
-22.39483 -5.827909 -9.099033 -4.7966 -0.06501976 3.963493 -12.01949 -11.75448 
-23.89381 -3.967041 -9.845722 -3.530103 0.05766371 3.94482 -5.271208 -5.711 
8.962392 3.523927 -9.98219 -3.553552 0.5529888 4.015664 -20.37502 -16.94258 
3.606303 5.88218 -8.87531 -4.213347 -0.135729 3.973749 -16.67344 -5.925524 
-14.62707 2.259182 -9.299581 -5.924472 -0.1734426 3.940409 -18.77278 -3.782585 
-1.092497 -1.102815 -6.10259 -6.617601 -0.07842999 3.904043 -20.88408 -7.282451 
8.685893 2.510169 -9.190983 -5.37633 -0.1125353 4.054203 -22.91406 -4.833381 
13.04563 -8.869481 -9.104218 -4.727374 -0.1800507 4.01384 -22.35329 -4.74324 
8.816168 -12.65669 -14.58714 -11.24293 -0.07650469 3.952498 -9.668561 -2.30688 
-6.117599 -7.644821 -1.474193 1.032074 0.02381738 4.015411 -11.0737 -6.919819 
9.923702 8.014865 -26.60917 1.567608 0.01909233 3.97502 -9.249509 -4.607209 
-9.823368 -5.118912 -23.20704 -4.063428 -0.04595776 3.880806 -1.673528 -24.96219 
-9.531802 -3.544562 -23.76442 -4.182979 -0.1988258 3.941354 2.257311 -10.42981 
-10.1411 -5.046405 -22.59683 -6.1485 -0.1001086 3.96028 -4.562115 -8.176847 
-9.381353 -6.041369 -22.20097 -2.632447 -0.1557238 3.915873 -2.591057 -4.218589 
-8.642325 -5.410975 -20.58566 -5.908821 0.2056986 3.984154 -18.02237 -20.89374 
-10.37303 -5.704006 -4.696114 -9.252277 -0.09404127 4.06436 -12.73108 -14.00513 
-9.842399 -3.858369 4.469226 -1.580038 -0.09764493 3.967052 -22.24576 -6.069952 
-10.47726 -3.61512 -7.647189 -6.841864 -0.08197794 4.034166 -24.31099 -2.667902 
-9.238968 -4.695578 7.389546 0.574299 -0.1085644 4.020149 -23.23661 -5.622093 
-9.194017 -5.728323 9.312831 6.241477 -0.003302619 3.896029 -22.78212 -4.442666 
-8.479466 -5.313224 -13.95088 -20.49923 -0.2386382 4.004455 -11.97682 9.7261 
-9.002625 -5.475593 -23.55655 -4.267555 -0.1175989 3.969742 -0.210583 -17.08917 
-8.849612 -5.522669 -23.02642 -4.128018 0.02103146 4.032963 10.15589 5.58152 
-7.546323 -6.893495 -24.45534 -3.823528 -0.008140409 4.015227 16.89867 -3.40927 
-7.875204 -4.646009 -19.54955 7.679851 0.07943777 4.012799 -11.99654 -12.7034 
-9.539907 -5.205666 -15.08162 -8.594019 -0.07595298 4.017614 -3.910601 12.2766 
-8.088336 -5.470957 15.59768 6.409364 -0.02210718 3.973239 -9.986345 -1.526066 
-8.300077 -6.351561 12.50539 -5.971741 -0.1572783 3.990514 -16.87739 -4.328482 
-8.382934 -7.890354 -0.8291638 -5.824697 0.1078082 3.887156 -21.27626 -2.219374 
-9.459477 -2.999216 -0.1984225 -25.44285 -0.184422 3.905745 -24.3947 -0.3356541 
-8.537323 -5.657568 -17.59068 -0.1086814 -0.121904 3.948584 8.036892 -3.032854 
-7.714346 -5.458402 -18.8861 -0.1777845 0.01908186 3.991399 12.37792 -7.489005 
-9.047872 -5.331168 -23.10367 -4.184106 -0.131936 3.923528 7.790033 0.5959309 
-9.447209 -5.418427 -14.91893 18.73922 -0.02383071 3.989069 2.654763 -12.22074 
-9.832101 -4.555619 -18.30963 -5.023466 0.1495121 3.956897 13.44064 12.10283 
-10.07838 -5.895883 -24.45 -1.499799 -0.03702201 3.946101 2.729849 -5.491468 
-8.871494 -5.01687 -20.30341 -3.853722 0.06734156 3.99869 4.978521 -9.090733 
-9.017072 -6.459414 -19.65961 -4.565734 0.3697489 3.990216 -8.15017 -8.964649 
-10.05475 -3.255078 -26.16695 -3.483463 -0.269239 3.923229 -2.120086 -9.833872 
-8.763608 -5.916067 -23.9316 -3.499822 -0.009406883 3.935812 14.73879 3.487825 
-9.547318 -5.861885 -24.01835 -5.69912 0.01654959 3.935948 -3.981043 -5.552139 
-9.625793 -5.787223 -16.62753 -14.0697 -0.2870403 4.005469 8.063556 -7.760477 
-10.01999 -4.132062 -23.34052 -5.133985 0.00548414 3.990435 3.102343 -12.04612 
-8.889397 -6.254694 -19.29644 -8.475939 0.05355578 3.920956 -4.372817 -7.986429 
-7.83368 -5.961078 -22.37433 -4.209653 0.05393826 3.905845 10.01952 3.62063 
-9.381446 -5.42952 -4.018888 -25.04116 -0.04293288 3.952877 -3.475839 -8.834132 
-8.982501 -5.136701 4.295798 -0.9285947 0.01872965 3.927079 -18.59496 -9.164209 
3.642637 -15.88914 -9.814115 -5.525224 0.3342122 3.994057 -20.05938 -5.031553 
-9.743173 -6.902428 -6.095715 -11.45812 -0.149412 3.947791 -22.45848 -4.896016 
-10.31017 -6.274157 8.247924 -12.94223 0.009453188 3.970971 -22.7643 -4.266353 
-12.37015 -5.027507 -12.04978 11.85946 0.1030718 3.943576 -29.97624 5.609336 
-10.73061 -4.568404 -15.90075 -6.910718 0.08284429 4.031686 -20.21554 -8.073686 
-11.00973 -4.793521 7.003652 -6.634437 0.06727661 4.017227 -26.815 -6.30813 
-8.256425 -5.377841 17.92695 -2.06731 -0.1827599 3.945191 -22.54292 -4.454888 
-8.671272 -6.740691 11.82602 12.36009 -0.2200833 3.979961 -22.90689 -5.602851 
-9.464381 -5.487247 -1.24127 1.187702 -0.1151513 3.970794 -23.80778 -2.045052 
-8.277815 -6.143102 6.77891 -4.142823 -0.1134224 4.0251 -22.12207 -4.554916 
-10.65507 -4.950858 5.418589 7.697804 -0.08906163 3.928437 -23.43022 -4.804007 
-13.55309 -5.220545 -8.546677 -5.337632 0.06566427 3.940236 11.9158 9.94297 
-11.73577 -4.85553 9.818968 0.1276475 -0.2825088 3.965695 -4.578839 -5.722127 
-8.641716 -5.077793 -12.35057 -13.68373 -0.1728428 4.02763 -15.01964 -3.896686 
-9.595652 -5.337295 15.82246 15.4334 0.1151991 3.971817 -23.76768 -3.449305 
-9.927958 -3.911621 -1.77918 3.902452 -0.02730802 3.978638 -22.50751 -4.87126 
-7.809728 -5.15758 -15.91174 -4.939402 0.03083652 3.973457 -12.57929 -13.6856 
-8.509302 -5.44964 -22.25949 -4.842242 -0.07848575 3.969056 3.119222 -4.940262 
-10.41269 -5.381217 -23.35102 -4.017442 -0.009324214 3.998543 -4.437697 -6.022171 
-2.007378 -6.961949 -23.73406 -3.638263 -0.1602432 3.963072 -7.494195 -1.351579 
13.40564 -7.373671 -23.11346 -4.305571 -0.237174 4.011319 -5.707413 -1.687994 
-8.97845 -6.282009 -20.13536 -8.118898 0.09849295 3.863377 4.14848 -13.10779 
-9.95174 -4.491107 -14.45283 -0.6812988 -0.06477894 3.926457 -9.026097 -16.40759 
-8.657885 -5.573391 8.721542 -2.340551 -0.05765164 3.905824 -15.74921 -6.205709 
-9.92637 -5.27209 5.898057 0.4674859 -0.1519797 3.92782 -22.868 -5.451598 
-9.557248 -4.994516 3.538962 -11.96997 -0.164287 3.967563 -25.07049 -3.647035 
-6.320984 -5.588493 -7.580178 6.680415 0.1853051 3.969484 -21.71375 -4.522045 
-7.703698 -5.827051 -9.911431 -3.501047 0.1889887 3.966927 -22.87452 -4.630144 
-9.061766 -4.697125 -2.50301 -22.74815 -0.005962298 4.027505 -23.70874 -3.690222 
-9.588199 -5.340667 4.652913 -7.235882 -0.2106356 4.028431 -23.80502 -3.69309 
-9.929313 -5.517497 12.41383 -0.747097 -0.003982157 3.99647 -23.83536 -3.708505 
-8.8599 -5.70542 3.367279 -17.55985 -0.2537102 3.926506 -11.53646 -17.77749 
-9.583538 -3.997587 -5.25635 27.97825 0.08702238 4.030816 -23.92825 -4.532856 
-9.380761 -4.568431 12.19283 1.907535 0.04266558 3.942216 -23.44787 -4.303939 
-10.81254 -5.31751 -0.9447599 8.301673 0.4588627 3.962076 -23.52293 -4.101216 
-9.248508 -5.669521 -11.22874 -9.138872 0.004519254 3.944335 -21.7098 -5.845358 
-9.305895 -5.392937 6.220576 -13.63043 0.2434865 3.974819 -22.65096 -5.394128 
-9.624637 -7.712785 -12.44115 -7.453224 -0.02760446 3.893113 -24.07093 -3.562941 
-9.001011 -4.967228 17.56667 10.10345 -0.02402184 3.966393 -23.51178 -4.076573 
-9.313303 -4.376239 -16.20774 -1.745861 -0.3258759 3.894372 -10.9889 -13.95959 
-9.495002 -4.7578 -23.28418 -3.03938 -0.2113518 3.954177 1.974285 -19.46005 
-8.386992 -5.097303 -22.56458 -5.294577 -0.000264515 3.95073 -0.5284579 0.3221111 
-11.69577 -4.914057 -22.78574 -5.786323 -0.1032889 3.924901 7.187749 1.588545 
-9.580465 -5.062069 -23.15023 -4.645567 -0.1700608 3.887754 -23.79077 5.651347 
-8.697607 -5.082115 -22.57901 -5.144998 -0.2011677 3.95206 -2.898929 6.477591 
-11.9344 -4.003068 -21.82076 -7.602508 -0.2237138 3.955539 -9.030542 -7.511393 
-10.95466 -4.784776 -22.3631 -2.809905 -0.07801531 3.978391 22.20603 -15.23508 
-9.303726 -5.637614 -23.65225 -3.933822 -0.1824871 3.923 13.82015 -6.478873 
-8.313326 -3.861122 -22.65414 -6.616364 0.08422461 4.002791 7.381314 15.03178 
-8.844092 -3.749652 -23.17646 -3.794083 0.06214508 4.050307 8.54974 -10.5541 
-9.413196 -5.523672 -22.99706 -4.432897 0.1410753 3.940268 13.03551 -11.09069 
-9.805869 -4.531215 -20.85766 -4.530662 -0.1833196 4.050731 -12.73276 4.350511 
-9.413446 -5.74619 -23.73004 -4.321629 -0.1961028 4.02424 0.8388434 4.033204 
-7.130884 -5.33189 -21.7184 -4.690487 0.3324827 4.002949 22.84921 -13.16773 
-7.998449 -4.970784 -23.43243 -3.764025 -0.07415121 3.874791 3.318744 1.569059 
-9.533563 -4.637292 -23.05265 -4.592205 -0.1740008 4.010909 2.046258 -19.61696 
-9.512262 -7.411421 -19.71951 -13.53137 -0.1574905 3.961728 -7.4136 9.448986 
-8.045813 -6.464246 -23.52833 -3.79727 -0.2203723 3.956988 1.615134 -15.82718 
-10.51744 -4.873168 -20.73533 -3.241781 -0.02762712 3.995355 -11.73439 15.8956 
-9.684987 -4.571279 -15.38762 -14.15508 -0.05060237 4.028319 -13.74237 4.831834 
