Delta_1 Delta_2 Delta_3 Delta_4 
2.764217 -0.5979896 0.7692459 -3.788451 
0.417257 -1.094418 0.6491664 -10.24652 
-0.7779614 0.4500959 0.8017337 -19.49124 
0.6643891 -0.6785936 0.8233476 -9.326282 
12.18625 -1.228084 0.7878063 -5.708391 
22.3511 0.3408122 0.7920931 -1.31877 
-5.576022 0.04543653 0.8856063 9.556751 
3.839128 3.419565 0.7123145 0.5367273 
1.99817 0.7434639 0.9670145 -0.09418811 
-8.112999 0.08230541 0.6295085 0.715094 
-6.957287 -1.445112 0.658591 -0.648175 
-7.830939 -5.998898 0.7719586 -1.101136 
-4.180458 3.088407 0.7805839 -1.397191 
0.8076397 1.253644 0.8872915 8.991273 
1.950594 -0.9318327 0.939458 6.579302 
-2.914898 -0.3709663 1.074331 -21.16678 
0.01339453 -3.517188 0.9715536 15.35732 
0.6141598 5.261317 0.9001578 -6.788671 
-3.73634 9.343814 1.214761 10.12232 
-1.39498 -11.75602 1.193542 3.142283 
-2.815453 -7.241716 1.015478 -1.349639 
-1.252225 -0.4196635 1.259369 0.209136 
1.335943 -13.87045 1.183629 1.314449 
-2.489736 23.26629 0.9926947 2.158412 
2.649007 1.290934 1.140856 1.236065 
1.830152 0.4501116 1.326936 3.389761 
6.271122 0.9058781 1.204651 -8.130381 
3.034089 -1.609327 1.152337 -1.722038 
-0.1783717 -2.558763 0.9919198 8.54472 
2.62549 14.9117 0.9946157 16.67911 
2.222847 14.49991 1.069109 10.07565 
0.4791409 18.7887 1.397362 6.367822 
1.464317 -3.320964 1.148795 5.094833 
2.011933 12.61105 1.147159 0.7478758 
3.299219 7.091951 1.037406 -18.64507 
0.2499495 0.5969337 1.007037 5.998551 
-0.1657895 -4.927137 0.8778845 17.9269 
-0.5664828 3.588264 0.6812794 -7.937422 
-0.8512994 2.064179 0.7380444 2.213894 
0.4662821 3.074282 0.8991291 0.4401733 
0.8433114 2.880482 0.9426379 6.922865 
1.663841 -3.335353 0.7996325 14.273 
1.25262 0.2954446 1.089739 7.293899 
0.7882141 -5.143649 0.9446523 -13.63357 
-1.037217 8.770386 0.9934679 -8.058029 
-1.272169 -0.7156704 1.11318 6.245495 
1.085412 -1.529266 0.9080998 10.7824 
2.902723 0.8938471 0.9670484 -7.381634 
0.8853272 9.702131 1.098675 -0.5966927 
2.185128 6.311912 0.8277339 3.621819 
