p_1 p_2 p_3 p_4 
0.03633768 0.142098 0.8198488 0.001715603 
0.06919725 0.1441423 0.7558355 0.03082493 
0.07698731 0.2162124 0.7045507 0.002249527 
0.03603921 0.1638135 0.7921144 0.008032807 
0.001887133 0.100709 0.8220044 0.07539941 
0.05730367 0.1287613 0.733017 0.08091801 
0.01636545 0.1316278 0.7777 0.0743067 
0.02140104 0.1987884 0.7260834 0.0537271 
0.00984463 0.1044643 0.8444887 0.04120236 
0.001368594 0.1704162 0.7830934 0.04512185 
0.009872506 0.09098514 0.7989513 0.100191 
0.0009754267 0.03456562 0.7635078 0.2009512 
0.04846709 0.04702016 0.7684006 0.1361121 
0.1443193 0.04086094 0.7987011 0.01611865 
0.1333354 0.05751535 0.8061897 0.002959514 
0.1121571 0.04874326 0.7820125 0.0570871 
0.1757189 0.1054779 0.6989303 0.01987291 
0.1555987 0.06227129 0.7552266 0.02690344 
0.1178424 0.01227091 0.8156548 0.0542319 
0.0610218 0.02914259 0.8572305 0.05260507 
0.1247878 0.01959499 0.8300785 0.02553879 
0.1252429 0.02438369 0.8216075 0.02876594 
0.1364131 0.02845871 0.817717 0.01741119 
0.08687268 0.1010202 0.8045781 0.007529044 
0.1623008 0.04065174 0.7918037 0.00524378 
0.1301793 0.0337696 0.8206586 0.01539251 
0.170533 0.07850152 0.7484724 0.002493069 
0.1643452 0.02599006 0.7687338 0.04093093 
0.1587872 0.07393825 0.7671604 0.0001141367 
0.09229128 0.04089996 0.7405921 0.1262166 
0.08078419 0.0323694 0.7241629 0.1626835 
0.08798203 0.03880677 0.8158191 0.05739207 
0.1088014 0.02553126 0.8240005 0.0416668 
0.1675445 0.0753669 0.7154646 0.04162397 
0.1807316 0.04176148 0.7708679 0.006639046 
0.1326664 0.09814104 0.7166142 0.05257837 
0.1586069 0.05966439 0.7412019 0.04052683 
0.1706592 0.03765376 0.7622554 0.02943167 
0.186108 0.08482547 0.704212 0.02485453 
0.1368992 0.03684844 0.8184817 0.007770633 
0.1601652 0.01923598 0.8152712 0.005327536 
0.1370346 0.0295597 0.8125117 0.02089401 
0.1544634 0.01493186 0.8190017 0.01160309 
0.1076821 0.04344712 0.847025 0.001845804 
0.1649652 0.04302156 0.7404845 0.05152873 
0.1857239 0.05897203 0.723367 0.03193708 
0.128856 0.03262236 0.8298868 0.00863479 
0.1859966 0.07694203 0.7354518 0.001609571 
0.1546317 0.04733661 0.764101 0.03393068 
0.1696038 0.008995799 0.7705949 0.05080543 
0.01250149 0.178506 0.776284 0.03270851 
0.08507168 0.04343546 0.8162721 0.05522073 
0.1332555 0.02464491 0.795718 0.04638159 
0.1099469 0.01559963 0.800606 0.07384747 
0.269213 0.007185312 0.6836683 0.03993336 
0.1311332 0.06548578 0.7553196 0.04806147 
0.111742 0.03910754 0.7768385 0.07231187 
0.1846987 0.01211262 0.7327433 0.07044538 
0.1585899 0.003720376 0.7870131 0.05067661 
0.1232896 0.002516615 0.8361972 0.03799664 
0.1470694 0.01676428 0.7830066 0.05315971 
