"beta1_1" "beta2_1" "beta1_2" "beta2_2" "beta1_3" "beta2_3"
-10.23017 -4.748276 -0.2340604 3.997043 -23.27915 -4.018557
-8.083119 -5.113212 -0.006572372 4.009864 -22.99432 -4.643213
-9.754054 -4.224463 -0.0868018 3.981228 -20.50465 -3.599399
-9.61011 -4.663549 -0.05227442 3.95971 -23.71291 -5.014973
-8.210259 -6.502277 0.1226653 3.992111 -20.80235 -4.775324
-8.873431 -6.162157 0.08309327 3.973323 -23.16306 -4.817362
-10.68435 -4.740246 -0.02096617 3.951981 -13.0593 1.787917
-9.899239 -5.118688 0.044684 4.00151 -23.11544 -3.275945
-10.06549 -6.149451 -0.1222715 3.904757 -21.59608 -4.323228
-8.795656 -5.0939 -0.1565565 3.968475 -25.82481 -0.3367378
-9.196855 -5.260146 -0.1803398 3.90105 -15.18705 -7.940973
-8.580062 -5.795735 1.525809 3.925414 -9.777186 -1.631698
-10.32119 -4.1325 0.1199924 3.982302 -23.98085 -4.314858
-8.659793 -5.026341 0.2287002 3.992832 -23.31367 -5.133108
-8.875533 -6.141269 0.1772989 4.015139 -24.51323 -7.046816
-8.296133 -4.029289 -0.1245559 3.9234 -22.52191 -4.219091
-9.01269 -5.235215 -0.1321697 3.972449 -22.80787 -3.954007
-8.899125 -4.811587 0.4743353 3.958002 -17.8354 -3.920318
-10.036 -3.677679 -0.04039205 4.022492 -17.30571 -7.152668
-9.092391 -5.748177 0.06043726 3.979422 -23.49237 -4.664035
-9.328106 -6.00518 -0.08992087 3.845298 -23.59906 -4.270624
-8.50772 -7.263192 -0.01504505 3.928693 -22.74247 -4.442431
-9.304198 -5.902181 0.1374156 3.993226 -22.75492 -4.966183
-9.832669 -5.340421 0.941222 3.921634 -22.22929 -4.489567
-8.628183 -5.894647 0.120612 3.960027 -22.22795 -3.828667
-10.95793 -4.599801 -0.009626412 3.951155 -18.18047 -5.254219
-11.13416 -4.732149 -0.01446816 4.016904 -20.54202 -4.124594
-9.854248 -3.736453 -0.0639597 3.997739 -23.78101 -3.58388
-9.385108 -4.915718 -0.02997403 3.954908 -27.41882 -3.367816
-9.205153 -4.695158 -0.08417292 3.977197 -22.93738 -5.492614
-10.08332 -4.417737 -0.1257466 3.953367 -22.63035 -4.702105
-9.688792 -4.983768 0.1192684 3.998089 -20.35881 -6.468256
-9.937085 -6.107182 -0.1495583 3.936698 -21.28075 -5.94723
-9.044234 -5.973349 -0.1926372 4.073297 -21.39743 -5.123566
-8.379806 -5.478693 -0.05602844 4.008808 -22.20105 -5.325035
-9.419774 -5.897279 -0.1363977 3.949694 -23.62555 -4.564782
-9.384289 -5.999675 -0.1185267 3.963572 -20.73462 -7.1836
-8.974393 -4.878294 -0.247106 3.995035 -8.779789 -13.88612
-8.109587 -5.603198 -0.3225907 3.953869 -11.45422 -4.538211
-10.0804 -4.967815 -0.04230809 3.998843 -21.20151 -6.621023
-9.299204 -5.042391 0.2717313 3.999094 -23.13099 -4.821249
-9.642148 -3.149873 -0.03795903 4.022432 -23.11506 -4.643642
-9.768367 -5.693206 -0.1675959 3.966471 -20.09776 -8.450753
-9.455354 -5.857061 0.03661974 3.932678 -23.64949 -4.559836
-8.700212 -4.727027 0.03222529 3.979345 -22.93136 -4.410316
-7.246295 -4.452287 -0.1789371 4.004285 -20.70529 -1.772892
-8.961974 -6.586477 -0.03064051 3.917119 -17.88644 -5.827227
-9.497116 -6.264802 -0.07376896 3.952419 -23.07082 -4.60484
-9.811548 -3.863742 -0.01872888 3.964034 -24.26734 -2.46769
-9.575134 -5.378906 -0.009142634 3.927009 -23.12504 -3.597777
-11.57009 -5.393978 -0.03643594 3.919055 -22.52563 -5.044958
-9.393756 -5.097121 -0.1893648 3.932674 -23.51941 -3.859825
-9.51944 -3.984428 0.07148325 3.986286 -23.3501 -4.463215
-7.087934 -6.274926 -0.1194153 3.928733 -25.46151 -0.5055683
-7.672755 -5.952661 -0.2643584 3.850732 -20.94824 -5.975372
-8.592691 -6.81547 -0.2328735 4.049541 -22.6991 -4.08956
-9.676726 -4.549135 0.1363098 3.961182 -23.52412 -4.110169
-8.835372 -5.694564 -0.205446 4.04967 -23.98088 -2.503043
-9.033728 -4.760757 -0.2689002 3.962126 -22.05328 -4.948187
-15.54885 -5.07074 1.459592 3.973948 -16.33525 4.509557
-14.58844 -8.441391 0.1769034 3.933906 4.216124 -11.32821
-11.73919 -4.2059 0.01799396 4.006285 2.074491 -0.7286681
-9.467388 -4.479784 -0.07177467 3.961284 -16.3716 -7.976042
-9.323308 -4.897524 0.06298156 3.983296 -17.4614 -7.808241
-10.96605 -4.88969 -0.1356861 3.986427 -23.67807 -3.820657
-10.49056 -5.387387 0.3527997 3.910883 -23.08927 -4.538845
-9.137199 -4.812543 -0.05655409 3.952548 -22.37509 -4.993776
-8.544431 -5.102275 -0.1146039 3.904441 -24.32498 -3.540401
-10.2524 -2.921282 -0.1528334 3.992403 -21.45524 -4.411951
-9.721988 -3.912548 -0.1817911 4.023523 -8.044577 -10.50564
-11.08859 -4.311268 -0.03787301 4.021872 -10.18236 -16.10351
-10.96189 -4.625115 -0.1578657 3.895637 -21.26796 -3.639255
-11.23108 -5.512238 -0.07453303 4.009948 -22.15874 -4.263156
-9.563949 -5.249052 -0.01453908 3.957956 -20.54278 -5.160906
-9.969335 -4.699803 0.0758113 3.965718 -23.23237 -2.074983
-10.24651 -3.730958 -0.1309078 3.933711 -21.98958 -6.924297
-6.453033 -5.047319 -0.02198733 3.881236 -23.48799 -4.25324
-9.559846 -4.671839 -0.1023994 3.935298 -20.13972 -6.303207
-7.801102 -5.54191 0.008461693 4.00348 -22.70789 -5.11759
-9.348767 -4.21656 -0.1091251 3.994519 -23.90637 -3.549732
-9.493329 -2.560595 -0.2820917 3.868738 -23.24955 -4.157237
-9.33683 -5.770372 -0.2120498 3.952979 -22.53355 -4.834373
-8.737259 -5.720204 -0.06465889 3.986283 -22.02108 -4.475818
-9.597695 -3.772775 -0.02906604 3.932951 -22.56413 -4.852669
-10.04158 -5.116498 -0.02783654 4.016628 -19.4855 -2.280573
-8.926428 -3.469455 -0.1530018 4.063729 -22.09786 -3.608552
-9.988201 -5.652834 0.1202134 3.923934 -21.67561 -1.809238
-8.636609 -6.62157 -0.193896 4.045928 -19.34523 -5.936061
-9.507174 -5.30859 -0.1692626 3.971835 -23.41049 -3.638658
-9.050857 -5.348817 0.001454328 3.991415 -21.71044 -6.4126
-10.05643 -4.746816 0.02685871 4.019016 -20.02565 -7.066795
-7.945705 -6.564777 -0.1909348 3.874091 -21.94917 -3.04943
-8.682135 -4.508845 -0.01944489 3.987076 -18.98562 -7.410364
-8.563011 -4.203859 -0.1916563 3.896957 -23.19389 -4.15518
-8.125345 -4.769117 -0.07037444 3.952204 -24.03537 -4.493754
-8.93054 -5.010952 0.5001928 3.989866 -22.36512 -4.535204
-10.22643 -5.143739 -0.1752549 3.966676 -24.11498 -4.142366
-9.860203 -4.466611 -0.1329529 3.929482 -22.24868 -5.046585
-10.4301 -6.197831 0.1221093 3.976427 -23.91672 -5.337494
-5.22156 -5.580662 0.07874908 3.948329 -22.19911 -6.068451
-9.565203 -4.659424 0.1024874 3.918367 -16.46668 -6.083885
-8.618757 -6.791519 0.335656 4.016193 -11.97865 -6.031641
-9.04585 -3.819263 -0.04612104 3.982295 -10.62052 -9.515758
-8.621498 -5.545928 -0.05152301 3.927432 -19.36065 -5.204515
-9.936434 -4.46562 0.2648138 3.917478 -20.89599 -6.104447
-9.787288 -5.194934 -0.08657683 3.962688 -23.6067 -4.34512
-8.308659 -4.239148 0.08635945 3.921036 -22.22231 -5.831481
-9.075453 -5.305119 -0.1337171 3.914943 -22.75688 -1.197415
-8.982394 -4.791877 -0.2816419 3.997798 -13.61124 -6.046718
-10.08747 -4.82945 -0.08537323 3.965351 -12.07564 -7.542902
-7.825478 -5.619133 -0.2296448 3.946064 -22.89144 -3.642662
-8.615174 -6.179793 0.03028099 3.937155 -21.31484 -5.240349
-9.341977 -6.59336 -0.1667974 4.115875 -20.60715 -5.581973
-11.69506 -3.608765 -0.2007422 4.014646 -15.95424 -6.543034
-9.144235 -5.159844 -0.2103119 3.874459 -22.45553 -5.552537
-8.771733 -4.849749 0.169738 3.908671 -24.18588 -3.671295
-9.768007 -5.580661 0.1402182 3.998077 -20.4806 -0.2316126
-8.970219 -5.198049 0.1715914 3.943766 -27.6729 -3.227242
-9.330535 -3.132233 -0.1231038 3.996957 -23.04365 -3.905633
-9.735084 -4.900134 0.05224693 3.934986 -22.96194 -4.73387
-8.841532 -5.586701 -0.04204348 3.994426 -23.17097 -4.065207
