"comp1" "comp2" "comp3"
-0.3559007 0.813675 0.8854631
2.633507 1.010339 0.611692
0.171241 0.8348119 3.735311
-1.145884 0.9577217 -1.730841
1.934727 0.9278912 3.887324
-0.6228548 0.8888893 0.2429282
-2.564871 1.051244 5.422815
-0.2966632 0.8007935 0.7141159
-0.1428652 0.6808798 1.654677
1.601084 0.713978 -2.014175
-0.5355972 0.6125371 7.865934
0.1895784 0.6800912 4.589781
0.9062865 0.8601365 -0.7720495
1.118586 0.7867212 0.0430274
0.3045195 0.661393 -2.499969
1.10847 0.5931779 1.342958
0.1599226 0.7724622 1.145973
0.8872405 0.8926711 3.899896
1.535903 1.01514 6.258339
1.246557 1.036842 -1.402791
-0.257791 0.8995672 -0.6087836
0.1254509 1.018118 -1.408752
-1.635836 1.150781 1.05001
-0.4706327 1.184469 0.8225343
0.6631013 1.196869 2.20731
-3.065617 0.9250239 5.754078
-3.63983 0.9107293 3.175403
-1.322537 0.9465884 1.164131
0.1536285 0.8367054 -4.064421
-1.4414 0.8058478 -0.9587687
-1.383884 0.8863701 0.3721304
-0.4225921 0.8220293 -0.08366946
-0.640033 0.6273617 3.22392
0.6618981 0.8506798 2.236546
1.408183 0.6944161 1.155604
0.5223746 0.6683943 -0.2580173
-0.4166542 0.5905695 0.2992223
3.185554 0.7739743 14.47524
1.378426 0.8061497 18.21345
-1.408372 1.027432 0.9931101
-1.631004 1.073869 -0.7921963
2.223991 0.9565898 0.8389696
-2.467893 0.7413999 3.206299
-0.3429579 1.149078 -1.37717
-1.015048 0.9633895 1.042707
3.575492 0.6718819 5.545356
1.203309 0.889258 5.560113
-1.246498 0.9366568 -0.2449541
-0.3600582 0.8876897 0.8475013
-0.0980739 0.9098886 2.170779
-3.862831 0.830804 0.9029583
-1.007661 0.8467283 -0.9654151
0.1688894 0.9170217 0.3126804
4.094029 0.8935543 3.953811
3.54413 0.7444957 1.83061
-0.06754909 0.7900949 1.73807
-1.2976 0.9674165 -0.3631123
1.257161 0.7347992 -0.8850148
-1.215543 0.6073007 2.710451
-1.623787 0.5708443 5.772393
-4.971331 0.5137776 13.48204
-3.534526 0.9376524 22.96356
-1.243704 1.074772 9.610681
0.3828944 0.8556433 4.771455
-1.609909 0.6690499 -0.1423723
-1.754725 1.052113 0.4414868
1.365213 0.9349024 0.5190334
1.795659 0.9266455 -2.972298
1.831837 0.9316188 2.633907
-0.907909 0.7792426 5.664238
-1.978304 0.8079281 6.339415
-2.819233 0.6340023 2.632882
-2.781703 0.7347223 2.086042
-0.9341043 0.8302013 2.933918
0.3053108 0.9118612 5.30942
-1.59678 0.9448104 -0.0134058
3.88324 0.9426722 0.5614093
-0.4625569 0.8284416 2.556055
2.112196 0.8530811 0.9519483
1.556607 0.8437904 1.211358
0.8259581 0.6928253 -0.1117298
-2.897792 0.7728577 1.078049
1.083809 0.8506381 2.825977
-2.475953 0.8242916 1.137368
-0.6474428 0.84454 6.685603
1.237064 0.827586 2.306978
-0.4909248 0.8312087 3.296657
1.404576 0.773087 4.383347
-0.5452013 1.012762 -0.7327968
0.7453291 0.9266671 1.278116
-1.181192 0.8242503 1.30677
0.5110296 0.679321 4.038417
1.185571 0.7346793 4.755827
2.576895 0.7523528 -0.9787295
0.707735 0.6662341 -0.6702128
0.9619063 0.721955 0.7480331
-1.394652 0.6971681 -0.1881032
-1.715044 0.7053011 1.059487
-2.050861 0.8832427 -1.873295
4.415776 0.7554011 1.545338
0.9362352 1.009608 6.262977
1.08295 0.8621024 8.338851
3.027168 0.9142825 6.801137
1.607406 0.8208604 3.783489
0.3781565 0.9064542 1.121316
-1.973742 0.9158697 -1.770494
1.308831 0.9658155 -0.9729605
0.9551752 0.6594434 6.669682
1.670503 0.5533128 6.699136
-0.5077181 0.5526687 5.215519
1.96538 0.5529854 1.727854
0.799099 0.6834438 1.554185
0.3668131 0.5614273 1.670488
-3.106505 0.5337099 6.076616
-1.497688 0.6827795 -0.02021455
1.028453 0.7095202 -0.7397014
-1.167656 0.6634252 3.377474
0.9301424 0.7639072 -2.027639
1.192783 0.6321033 -0.5062366
-0.2907079 0.6182009 0.377753
0.8532421 0.6659849 1.453402
-1.635282 0.8040149 0.7038055
-1.541904 0.7948318 -0.9200759
-0.8863093 0.7732249 4.150806
-0.636709 0.8771515 -1.318718
-0.8181597 1.091656 7.498121
-0.05829529 1.04211 4.310915
1.203697 1.030067 10.40902
2.630925 0.9264517 13.88988
-0.1292758 0.9786051 15.69538
-1.41755 0.8953498 3.28212
-2.618657 1.008874 5.10601
-1.453187 0.971679 0.8618907
-1.53995 0.7455193 -0.8337173
-2.229846 0.7185462 -0.5319396
1.694433 0.975228 -0.6082228
2.207562 0.6512493 1.987394
2.718134 0.5871279 -1.148072
1.008579 0.6155382 -1.963827
-0.7772558 0.8195916 -0.394572
3.297984 0.945355 -0.8006856
-0.1864511 0.9361124 1.755416
2.725817 0.9543153 -0.854092
2.190283 0.8849396 -2.346081
-2.560634 0.9660268 -2.531262
-5.225804 1.084565 3.588358
-3.276577 0.9855423 5.003475
-3.494452 0.7779745 4.27523
-0.5149367 0.7598926 2.838085
0.4633577 0.6251956 2.186728
1.530804 0.7286781 0.4403061
0.1950744 0.9074592 1.722691
2.051638 0.8652567 0.9768599
0.3287303 0.6164864 0.5263469
0.9210856 0.5655625 0.7693538
0.9612279 0.4167436 0.7824418
-0.03630424 0.5040117 0.7734707
0.301094 0.3545732 1.113343
