"res" "LCI" "UCI"
-3.2864191454767 -3.60875845938737 -2.93794934852193
-3.19322597566487 -3.49454559527224 -2.88158330535008
-2.85961981636785 -3.09703293895028 -2.62912130091474
-2.79784774443597 -3.02471997582472 -2.57879589235045
-2.77765274530949 -3.00158175659586 -2.56227261532536
-2.72192131840018 -2.93746104144427 -2.51254777216252
-2.53629703510041 -2.72861449661875 -2.35152066562489
-2.51732477079328 -2.70657418757041 -2.3344247263937
-2.49480285725199 -2.68080606412962 -2.31466807711719
-2.47763414868377 -2.66150035436439 -2.29984193791459
-2.46956031054974 -2.65221913316283 -2.2922144353233
-2.38356731973426 -2.55529970926109 -2.21564497391924
-2.37761646087591 -2.54863282377275 -2.21089398531093
-2.32426316189085 -2.48688893376555 -2.16329468446905
-2.31949982289854 -2.48449751655339 -2.15865746252781
-2.3129783034126 -2.47557293133702 -2.15438777487006
-2.29943016274878 -2.45971322779651 -2.14224520845086
-2.2508867256556 -2.40477400743555 -2.09845219506709
-2.18210704423828 -2.32783282644516 -2.03755383337026
-2.1352110380049 -2.27782768551229 -1.9943471376867
-2.11914293419328 -2.25831094371611 -1.98211652092166
-2.1165303865898 -2.25498944455852 -1.97979850989475
-2.0944638310646 -2.23085238926676 -1.95969993131247
-2.08998613358392 -2.22654748206709 -1.95390993620733
-2.06825918854611 -2.20196026463617 -1.93489362818621
-2.00831209715904 -2.13542617206336 -1.88162439669714
-2.00674836971354 -2.13426070214562 -1.88071606017325
-1.98985528355476 -2.11590353907204 -1.86462227828031
-1.9870229255249 -2.11248281568365 -1.861351998345
-1.98094729837381 -2.10609959544549 -1.85638963311237
-1.97607739639182 -2.10069392758679 -1.85176284893532
-1.96163259231258 -2.08522048916503 -1.83974894783334
-1.94425154442942 -2.06637593947598 -1.8235716693365
-1.9324030618934 -2.05345361065523 -1.81344824535465
-1.9187474424773 -2.03779445105393 -1.80129961126065
-1.89686624128346 -2.01505995583787 -1.78086286779537
-1.85113210647899 -1.96569442332525 -1.73829553903885
-1.84539328648759 -1.95931253497157 -1.73268086498256
-1.84123222250107 -1.95432362503742 -1.72754692279446
-1.83701052623198 -1.95099522273564 -1.72421391314489
-1.79213440359226 -1.90184358465 -1.68419445694952
-1.78136585498272 -1.88924877955309 -1.674610899443
-1.76730974902263 -1.87530348737231 -1.66070163224885
-1.73938680402786 -1.84475003713332 -1.63627912604197
-1.71380687090477 -1.81762368070512 -1.61232098557825
-1.69362666214822 -1.79665887409136 -1.59376453763967
-1.68944795666573 -1.79125699812278 -1.58954865778282
-1.67708497412538 -1.77814751378777 -1.57806589056936
-1.66928662282217 -1.7708488804262 -1.56942138148259
-1.64049531155296 -1.73894905866911 -1.54381050219684
-1.62660502180678 -1.72578067677396 -1.52842183053795
-1.60338201249797 -1.70232931399265 -1.50790663769692
-1.59738835126174 -1.69432582774359 -1.50286963380567
-1.59206107341911 -1.68862949579613 -1.49760901331514
-1.56171988846394 -1.65727463627841 -1.46882868048551
-1.55569859927763 -1.65025933858053 -1.4625950799351
-1.55223499393417 -1.64639640563725 -1.45836433024428
-1.51521711877147 -1.60728069444026 -1.42407237535961
-1.50478695097663 -1.59721294758435 -1.41421719551107
-1.49255586197934 -1.58406304411242 -1.40272510366287
-1.46807116086081 -1.56100817720918 -1.37755091992298
-1.46334363621986 -1.55627734564443 -1.37228175550349
-1.46033643922782 -1.55181636919135 -1.36992879311071
-1.45662275836107 -1.54659785427339 -1.36750559600556
-1.45377289109421 -1.54434154925032 -1.3636845489492
-1.44859139040539 -1.53976062863598 -1.3578830662435
-1.44617317845017 -1.53640886764012 -1.3553081134081
-1.44138693982345 -1.53239443428976 -1.3528702920097
-1.43248530600561 -1.5217474941645 -1.3438174547361
-1.42925670937524 -1.51814841877373 -1.34097503093579
-1.42430597376417 -1.51237834105656 -1.33568495126599
-1.41364095220871 -1.50122933496077 -1.32649116754958
-1.41181409984812 -1.4996676967081 -1.32386734009612
-1.41006435201601 -1.49722370023199 -1.32159598571338
-1.39779085429879 -1.48538347544058 -1.30948704309681
-1.39089964348733 -1.47859094375343 -1.30265775069565
-1.37656739871564 -1.46309092279031 -1.29037430356033
-1.37373945911419 -1.46025102860688 -1.28698983108699
-1.36715192463584 -1.45376286866328 -1.28127877180993
-1.35937151861246 -1.4462036671677 -1.2721041523399
-1.34630178789274 -1.43295007558573 -1.26071993602663
-1.34064417306011 -1.42677036599382 -1.25408444320337
-1.33854896243538 -1.42395539280793 -1.25180900692397
-1.33079391559768 -1.41676217968193 -1.24513991314205
-1.32686936468394 -1.41287908257114 -1.24150915622817
-1.32436400558292 -1.41018148343358 -1.23821700449942
-1.31910048989513 -1.40388998619718 -1.23334256637948
-1.31502271276608 -1.39886657099275 -1.22943912735886
-1.31268960461982 -1.39701286605989 -1.22698094939522
-1.30813325962884 -1.3934064189601 -1.22197870728325
-1.3034905783496 -1.38828296653805 -1.21616089503915
-1.30131774147735 -1.38591166641399 -1.21386344847649
