"Delta_1" "Delta_2" "Delta_3" "Delta_4"
-2.447169 2.461388 -3.114933 1.179238
-2.490081 -3.858426 -3.167256 1.172126
-2.398848 9.516392 -3.306452 1.140306
-2.648324 8.244595 -3.212511 0.955998
-2.445232 -4.770762 -3.154896 0.9359141
-2.321381 20.63042 -3.139056 1.163778
-2.496094 -15.96028 -3.166027 0.9929596
-2.469533 -11.45148 -3.221678 1.065683
-1.948807 11.64391 -3.197288 1.100906
-2.349527 -1.654855 -3.147114 0.9679594
-2.417577 -7.649735 -3.102941 1.20527
-2.408232 1.129185 -2.946789 1.152074
-2.34942 -6.062898 -2.994507 0.6958209
-2.420883 8.084772 -3.148803 1.239889
-2.368099 3.015452 -3.208191 0.8092021
-2.343932 0.6092899 -3.215627 0.9118164
-2.452679 3.996016 -3.054855 1.117326
-2.506905 -4.260686 -3.120433 0.7255664
-2.46732 10.37981 -3.183223 0.9204966
-2.860486 -12.30958 -3.172896 1.019808
-2.647453 -21.52738 -3.041769 1.186486
-2.42444 2.519426 -3.063023 0.8802222
-2.635363 -9.36447 -3.045246 1.349385
-2.182621 3.246713 -2.941238 1.102426
-2.458554 7.062335 -2.960661 1.073432
-2.033277 1.310085 -2.955596 1.024537
-2.106863 -8.40381 -3.158246 0.945298
-1.965769 -3.376725 -3.106789 1.136497
-2.080595 -8.374362 -3.105648 0.9351842
-1.992554 -3.233042 -3.146887 1.132259
-2.289 -10.31364 -3.177 0.888417
-2.07764 -2.043378 -3.197465 0.945889
-2.034253 4.694496 -3.098005 0.6012443
-2.002021 -5.55055 -3.190461 1.379765
-2.034596 17.65407 -3.185506 0.875513
-2.181892 -4.480061 -3.118701 0.9462038
-2.05996 15.60222 -3.096171 1.243229
-2.23067 -8.992388 -3.019581 1.447006
-2.281268 1.049064 -2.973091 1.05242
-2.08363 0.538239 -2.885681 1.302846
-2.182038 -2.808772 -2.789673 0.7852668
-2.061047 5.53335 -2.882276 1.128916
-2.176945 4.290149 -2.888013 0.8765172
-2.264169 -0.39926 -3.093008 0.8988423
-2.36004 -11.80851 -3.221042 0.7907983
-1.908587 0.6567989 -3.309918 1.055587
-2.014231 4.580307 -3.349309 1.263252
-2.199789 -17.02372 -3.375039 0.9438856
-2.164057 8.460105 -3.210023 1.300638
-2.222235 -15.34867 -3.140271 1.093942
-2.217521 3.305068 -3.100385 1.036221
-2.382783 -3.045924 -3.047099 1.04333
-2.533949 5.092284 -3.088966 0.9844042
-2.622925 -1.57622 -2.965477 1.000902
-2.534774 -4.38007 -3.094416 0.9598632
-2.684984 2.657791 -3.262939 1.00151
-2.243487 7.304164 -3.198141 0.9053027
-2.182921 -5.475673 -3.174384 0.8382019
-2.377376 -4.707709 -3.28187 1.029234
-2.191903 8.520013 -3.331585 1.009107
-2.394251 0.06443099 -3.422236 0.9590269
-2.447271 -3.372329 -3.405089 1.149608
-2.635479 -4.170966 -3.355177 0.9797678
-2.835655 0.2846062 -3.497114 0.5365748
-2.766735 2.367526 -3.307982 0.9679709
-2.608263 -22.81593 -3.052617 1.1344
-2.488826 6.368738 -3.141921 1.197903
-2.49861 -14.64016 -3.132074 0.8034638
-2.531723 7.896354 -3.286007 1.125708
-2.629558 -7.064397 -3.241475 0.6270519
-2.771062 5.905669 -3.208564 0.9198034
-2.364311 3.158661 -3.152782 1.18319
-2.117117 -2.350946 -3.022442 0.958002
-2.134699 2.184078 -3.207988 0.9405315
-2.052014 4.139603 -3.256857 1.105719
-2.147952 3.423956 -3.131079 0.8847771
-2.019772 -1.428985 -3.31109 0.924948
-1.951809 18.93433 -3.398764 1.326923
-2.18567 -1.903618 -3.255855 1.297617
-2.458327 -6.335451 -3.259529 1.193235
-2.146665 5.547171 -3.241357 1.093211
-1.981849 2.882734 -3.269503 0.9389528
-1.978437 6.971655 -2.999011 0.8746565
-2.134086 0.8349997 -2.965369 1.144049
-2.159306 1.069792 -3.066328 0.9290561
-1.773503 -5.42155 -2.99158 0.9478275
-1.69218 -12.83323 -3.138359 1.098087
-1.80858 10.56334 -3.130492 1.00792
-2.069504 -7.708942 -2.999436 1.156629
-2.098293 0.2324394 -3.12859 1.04216
-2.114632 13.9862 -3.134723 1.072095
-1.822417 9.908474 -2.980431 0.9443978
-1.996869 0.3881694 -2.87356 0.8913844
-1.850931 -0.8972036 -3.040355 1.030269
-1.808116 -0.4562735 -3.135594 0.9279001
-1.935992 9.035855 -3.255423 1.059637
-1.947279 -2.387819 -3.117444 0.7308124
-2.161754 -2.463577 -3.107594 0.8998184
-1.928431 -20.32759 -3.044155 0.8360936
-2.176324 7.085655 -3.043682 1.077988
