"Delta_1" "Delta_2"
-2.782678 4.772533
-2.978595 4.466289
-2.891427 5.328182
-2.887018 6.561076
-2.977288 5.229043
-2.877241 5.444434
-2.923054 4.997628
-2.876887 4.999588
-2.899076 4.752009
-3.062458 4.772644
-3.054647 5.651166
-3.037553 5.2997
-2.984982 4.424817
-2.961269 5.736391
-2.976617 4.902516
-2.940421 5.581253
-2.927016 5.328019
-2.993479 5.061989
-2.860562 4.587996
-2.888776 4.61401
-2.79981 4.464611
-2.929798 5.047894
-2.753581 4.216571
-2.809446 3.635775
-2.926864 5.652481
-2.69706 5.483845
-2.76633 3.877509
-2.710964 5.005593
-2.638724 4.042398
-2.814222 4.123125
-2.697972 4.620299
-2.554007 4.202911
-2.731332 5.390223
-2.767528 5.653753
-2.844724 5.486675
-2.66761 4.521173
-2.722653 4.129729
-2.596084 3.370892
-2.661772 4.527161
-2.690369 4.568298
-2.838889 4.069022
-2.655423 3.477021
-2.662895 3.792
-2.689754 4.776061
-2.752819 5.388337
-2.941601 4.625706
-2.880272 6.328223
-2.896304 6.161418
-2.886366 4.577351
-2.803301 4.5923
-2.756021 5.746308
-2.813971 3.963105
-2.626044 4.148811
-2.730037 4.079402
-2.738155 4.068805
-2.959739 5.615501
-2.90435 4.879492
-2.827775 5.213328
-2.61019 3.859885
-2.703464 3.351609
-2.815735 4.510993
-2.801993 4.950347
-2.971156 4.822379
-2.927545 4.636552
-2.906032 5.729271
-2.906229 5.404688
-3.009384 4.274009
-2.912661 4.714595
-3.041052 3.980398
-2.978439 4.399406
-2.834369 4.159517
-2.805918 4.654301
-2.815528 5.161023
-2.804668 4.20425
-2.829902 4.962993
-2.989461 5.328753
-3.034809 4.416245
-2.964329 5.208456
-2.779265 5.896356
-2.821551 4.833617
-2.843597 4.74558
-3.16574 4.559507
-3.043601 4.781286
-3.101107 4.250133
-2.980014 5.614918
-2.866268 4.352108
-2.72211 5.04694
-2.933775 3.997518
-2.90674 5.199699
-2.894274 4.029227
-3.102045 5.616613
-3.157574 5.605
-3.150799 4.718139
-3.16756 4.597851
-3.096724 5.644885
-3.045189 4.625618
-2.940062 4.604049
-3.019001 4.813602
-2.971287 5.501841
-2.919192 4.548346
-2.980838 5.848135
-3.110253 5.406743
-3.115583 4.663133
-2.962401 4.413269
-2.977303 4.977447
-2.799757 4.36892
-2.85355 5.091955
-2.921306 5.349437
-2.990357 5.079382
-2.927088 5.683844
-2.751305 3.8752
-2.609477 4.443136
-2.767451 4.434891
-2.65334 4.105585
-2.714924 3.918652
-2.925759 4.10295
-2.693884 4.446379
-2.800913 3.973923
-2.63037 5.106594
-2.897594 5.311257
-2.713887 5.000245
-2.817003 5.375254
-2.903837 5.576015
-3.016429 4.618388
-2.977634 6.0144
-2.744021 6.300356
-2.431286 4.642049
-2.634042 6.060352
-2.801756 4.312919
-2.805298 4.235007
-2.667352 3.94701
-2.545436 4.097308
-2.532507 4.187229
-2.711587 4.971091
-2.707639 4.106325
-2.785734 5.468926
-2.963129 5.452777
-2.934146 5.802918
-3.065621 5.453711
-2.946812 5.355686
-2.930448 5.672887
-3.043305 5.479332
-3.008099 6.082698
-3.199807 6.083544
-3.139694 5.901791
-3.015189 6.536568
-2.979553 5.870126
-2.795275 4.137919
-2.887315 4.003727
-2.931659 5.135208
-3.211343 5.618372
-2.995171 4.898376
-3.029833 4.244286
-2.967146 5.793227
-2.959844 6.524195
-3.10386 5.648239
-3.121064 4.82368
-2.911294 4.213948
-2.838936 5.902307
-2.906991 4.73677
-2.908566 4.679838
-2.940272 5.70812
-2.886291 3.887482
-2.884284 3.672093
-2.741942 3.852181
-2.768912 3.450729
-2.774888 4.081674
-2.669811 4.12683
-2.6772 4.004824
-2.764514 3.369521
-2.572392 4.701568
-2.835005 6.14699
-2.847594 5.562326
-2.966243 4.819975
-2.988329 5.282589
-3.029372 5.757184
-3.176613 6.436549
-3.077697 4.794147
-3.020459 3.884971
-2.984115 4.195693
-3.117813 4.57259
-3.121326 5.524806
-3.046856 6.363361
-2.95795 5.122621
-3.020979 4.397293
-2.820254 4.194747
-2.855301 4.104878
-2.892242 5.092836
-2.818822 4.620539
-2.884615 3.634568
-2.770754 4.390521
-2.781473 4.392962
-2.617023 4.27493
-2.815861 4.420596
-2.855393 4.281833
-2.900231 4.858116
-2.859226 4.651761
-2.869662 4.509688
-2.797299 4.909005
-2.799813 5.017571
-2.704673 4.928964
-2.795017 5.133746
-2.603818 5.985544
-2.614872 4.466345
-2.815218 5.04874
-2.640411 4.375369
-2.685915 4.381396
-2.520891 3.917493
-2.534534 4.329082
-2.421556 3.323516
-2.599565 4.135772
-2.674995 4.666639
-2.604861 4.322413
-2.792791 3.992806
-2.841974 4.168864
-2.842601 4.779414
-2.812704 4.932435
-2.759702 4.976617
-2.807531 4.777336
-3.052559 4.702896
-2.985903 4.721095
-2.986015 4.712004
-2.684287 5.292635
-2.648683 4.695052
-2.686279 5.049691
-2.658432 4.69326
-2.527685 5.195813
-2.643827 5.209476
-2.571501 4.848509
-2.77158 5.950026
-2.808035 4.498756
-2.836639 4.633839
-2.849955 4.011142
-2.847237 5.054435
-2.742614 4.574711
-2.903857 4.888582
-2.902211 5.277025
-2.96955 4.200212
-2.839723 4.481671
-2.783637 5.322629
-2.722147 4.898499
-2.738001 4.904221
-2.847747 4.78549
-2.776573 5.744955
-2.713374 5.751666
-2.804533 5.084425
-2.785451 5.151913
-2.940389 5.381869
-3.021827 6.004246
-2.8868 5.594173
-2.934417 5.582117
-3.048345 4.6763
-2.813004 5.708343
-2.854781 5.252244
-2.967077 4.771458
-2.860124 5.543746
-2.945725 5.46962
-3.069066 4.92858
-2.938751 4.360109
-2.932507 4.019884
-2.706838 4.760654
-2.734971 5.471125
-2.881954 5.777191
-2.776313 5.092979
-2.755394 4.594894
-2.683655 4.400683
-2.72085 3.898306
-2.616927 4.442301
-2.660369 4.384665
-2.764269 4.979432
-2.785932 3.956077
-2.972478 3.830777
-2.96599 4.750991
-3.194419 4.364527
-3.066136 4.666363
-2.741661 4.505641
-2.805241 4.644536
-2.883897 5.816626
-2.869924 5.596335
-2.808416 4.816692
-2.776527 4.253571
-2.873564 3.958626
-2.666097 3.950761
-2.669413 5.193936
-2.809879 4.21617
-2.802502 3.044639
-2.625434 4.146131
-2.626182 4.489641
-2.622484 4.651937
-2.583304 3.536544
-2.642301 4.119046
-2.63705 3.550486
-2.730382 4.05981
-2.717083 4.630322
-2.699706 5.408467
-2.760181 3.847897
-2.81336 4.075625
-2.759461 5.268809
-2.705908 3.925516
-2.93545 3.75459
-2.853392 5.440789
-2.833606 4.964297
-2.878119 4.346239
-2.845675 4.50589
-2.827609 5.057406
-2.781049 4.980629
-2.950558 5.112184
-2.945352 5.697864
-2.755582 4.634841
-2.796229 4.99589
-2.982356 3.756312
-2.959593 3.815467
-2.800602 4.585274
-2.838482 4.500917
-2.89914 4.915585
-2.79654 4.48244
-2.827516 4.876266
-2.937089 4.973735
-2.940265 5.163421
-3.009958 4.825795
-3.055709 4.860727
-3.18977 5.53702
-3.097381 5.76515
-3.107906 4.616524
-3.03487 4.669058
-2.984854 3.485169
-3.039292 4.682906
-3.030815 4.46896
-2.993826 5.029187
-2.920777 3.839544
-3.005513 3.948952
-3.137753 6.397915
-3.214856 4.655667
-3.069057 5.499873
-3.233674 4.530347
-3.15349 5.306846
-3.031186 5.60457
-3.024558 5.828652
-3.006626 3.968402
-3.044973 4.599672
-2.960823 5.54377
-2.82676 5.092332
-2.919033 5.120703
-2.736737 4.451297
-2.644115 5.510842
-2.775607 4.808514
-2.617788 4.592387
-2.801809 3.572056
-3.028852 5.462025
-2.93103 5.546643
-3.041809 3.76456
-2.952558 5.070676
-2.912297 4.943116
-2.914418 4.48925
-2.738269 4.544848
-2.738348 4.389268
-2.626636 4.198874
-2.627727 4.928246
-2.606897 4.875827
-2.758868 5.526276
-2.742563 4.727111
-2.888166 5.045576
-2.719475 4.710992
-2.692542 4.784161
-2.782486 4.80533
-2.687483 5.177642
-2.77901 4.469951
-2.711719 4.925774
-2.825723 4.442924
-2.831394 4.425336
-3.022798 4.366659
-3.05656 4.364994
-3.088935 5.148691
-3.055646 6.368734
-2.881751 3.664547
-2.901413 5.359874
-3.075482 5.522031
-2.895958 5.023625
-2.883714 4.196845
-2.910025 4.60039
-2.912243 3.761555
-2.788646 4.005788
-2.91691 3.871709
-2.933804 5.130792
-2.971624 4.105328
-2.852437 4.113847
-2.813697 5.004161
-2.847717 5.34836
-2.860315 4.449193
-2.909784 3.953947
-2.908625 4.854305
-2.77836 3.9329
-2.809111 4.484767
-2.713125 4.052424
-2.740884 3.901341
-2.771264 5.11735
-2.883171 4.232937
-2.837465 4.208033
-2.846569 4.592234
-3.005815 5.233184
-2.94087 4.004526
-2.77943 4.756244
-3.095688 5.098087
-3.086545 5.946699
-3.057837 5.245649
-2.886009 5.710854
-2.821774 6.012947
-2.902234 4.789982
-2.834658 4.495189
-2.91432 4.866971
-2.9052 3.413996
-2.807718 4.402331
-2.788308 4.040663
-2.739153 5.104907
-2.853754 5.568717
-2.85154 4.968881
-2.779877 3.999475
-2.556748 4.498995
-2.613944 4.334825
-2.656208 4.69445
-2.655846 5.293109
-2.629338 4.035868
-2.763726 4.202199
-2.897287 4.73791
-2.898889 5.443415
-2.572598 4.091973
-2.60891 4.454069
-2.753357 4.241618
-2.650937 4.849025
-2.741598 4.306038
-2.640706 4.56405
-2.520778 4.286828
-2.629469 4.017578
-2.765108 5.767444
-2.814755 4.226719
-2.71373 4.552564
-2.998959 3.691954
-3.137017 5.862918
-3.05859 6.6565
-2.954229 6.614616
-2.971789 4.180488
-2.890871 3.978261
-2.824074 3.886613
-2.800718 3.98001
-2.797714 5.922032
-2.959347 6.35082
-3.010397 5.711497
-3.156629 5.442877
-3.202601 5.287454
-2.979905 5.243045
-3.073312 5.988892
-2.99557 5.966061
-2.96101 4.376055
-2.784117 5.716718
-2.775152 4.268741
-2.747022 4.871122
-2.669452 4.784882
-2.672757 4.260737
-2.680743 4.456086
-2.761324 3.934522
-2.651356 3.799273
-2.667966 5.735524
-2.730104 4.370028
-2.886663 4.771497
-2.882616 3.611151
-2.665581 3.511606
-2.672413 4.698833
-2.854289 5.624406
-2.771702 4.562265
-2.905311 3.837122
-2.683337 5.933974
-2.81277 5.548475
-2.854639 5.121062
-2.755943 4.453063
-2.67025 5.084695
-2.740214 4.273836
-2.753279 4.660784
-2.711257 5.213112
-2.75677 5.696057
-2.704993 4.324771
-2.772889 5.628224
-2.772669 4.782711
-2.761594 5.276701
-2.881586 4.605091
-2.861315 4.91157
-2.898127 4.352963
-2.948291 3.541593
-2.834621 4.43765
-2.89804 5.238668
-2.777225 4.919393
-2.939262 5.409133
-2.949721 5.177728
-2.91804 5.369113
-2.777255 4.644904
-2.940241 5.447445
-2.914266 4.86811
-2.987575 5.491898
-3.04608 4.874738
-2.992831 4.687051
-3.003698 4.366553
-2.951169 5.017232
-2.998467 4.957728
-2.999184 4.519793
-3.008147 4.426879
-2.985108 3.868179
-2.981198 4.358987
-3.000113 5.453413
-3.032868 4.518038
-2.918003 3.633264
-2.929998 4.022384
-2.893009 4.374588
-2.931154 5.278408
-3.048927 5.553156
-2.926007 5.670193
-2.811354 4.938876
-2.939127 4.225989
-3.002048 6.03748
-2.824129 4.676762
-2.956773 5.293468
-2.943701 5.383431
-3.21615 4.593807
-3.212911 4.816298
-3.039777 4.859123
-2.931019 4.202768
-2.891456 5.221755
-2.895903 4.171199
-2.823988 5.156179
-2.870843 4.638385
-2.767514 3.520449
-2.586502 3.916073
-2.853313 5.63339
-2.696463 5.429747
-2.628796 5.346062
-2.518376 4.691397
-2.573354 5.29592
-2.65793 5.009321
-2.819634 4.417944
-2.804986 4.464166
-3.003174 5.905358
-2.942963 4.258143
-3.060059 4.681381
-3.106363 5.553202
-3.232532 5.584905
-3.147176 4.780234
-2.812428 4.326675
-2.981575 4.983074
-2.981241 5.242973
-3.066866 5.574344
-3.145856 6.337917
-3.148782 5.541318
-3.171941 5.388083
-3.084995 4.466176
-3.046922 5.562292
-2.909832 5.49114
-2.978158 4.703492
-2.921168 3.599781
-2.764263 3.507644
-2.796298 3.548473
-2.67395 4.075642
-2.778307 5.059729
-2.738813 3.313112
-2.778993 4.608894
-2.605151 5.151287
-2.522883 4.892481
-2.470746 4.803458
-2.751946 6.195823
-2.678796 6.453765
-2.817621 6.474612
-2.809386 4.489025
-2.826735 5.75036
-2.875925 4.874946
-2.900638 4.304761
-2.977742 4.836451
-2.925347 5.160157
-2.80292 4.833569
-2.723099 6.324326
-2.8502 5.611684
-2.765686 4.693993
-2.857464 4.998878
-2.796541 5.767153
-2.905898 5.482148
-2.889462 5.171745
-2.875386 5.014554
-2.784065 4.464076
-2.759609 5.260885
-2.839398 5.059098
-2.817279 3.460628
-2.742516 4.788733
-2.718891 3.991509
-2.900605 4.887309
-2.923154 5.292895
-2.91657 4.748192
-2.784825 3.899005
-2.756621 4.64562
-2.625594 4.028108
-2.533659 3.937541
-2.584084 4.36932
-2.612267 4.700196
-2.486285 4.386181
-2.928617 4.6909
-2.986348 5.774548
-2.823109 5.173641
-2.997885 4.788995
-3.017547 3.574174
-2.965472 4.217694
-3.025461 5.270179
-2.852727 4.852457
-3.028843 4.88474
-2.984472 3.705366
-2.842199 4.879332
-2.948087 5.07377
-3.010564 5.34364
-3.035705 6.156828
-2.999649 5.040982
-2.947208 4.986084
-2.798939 5.656096
-2.897641 4.972647
-2.984715 4.866332
-2.91953 4.53931
-2.783792 4.627334
-2.918362 4.504743
-2.854545 5.155075
-2.784066 5.107342
-2.869464 4.605754
-2.855612 4.430965
-2.754762 4.840087
-2.87412 4.052279
-2.73224 4.952032
-2.738767 5.304147
-2.696257 5.994622
-2.607352 5.217692
-2.818731 4.901399
-2.70774 4.863966
-2.962938 5.205624
-3.00172 4.464346
-2.974646 4.12904
-2.965241 4.067054
-2.940541 5.10132
-3.07297 4.592435
-3.025836 5.937758
-2.953462 5.715975
-3.017498 4.728219
-2.920233 4.94792
-2.845788 4.505681
-2.883086 3.670058
-3.080067 4.86758
-2.959327 5.347393
-2.766612 4.659874
-2.711179 3.933425
-2.816215 4.151426
-2.933869 4.386306
-2.958965 5.403792
-3.150888 5.82775
-3.186393 5.098374
-3.147136 6.07757
-3.150554 6.588442
-3.089498 4.725034
-3.186415 4.736666
-3.135384 5.07532
-3.236589 3.648218
-3.210151 4.41467
-3.183871 4.952277
-3.02085 4.992652
-3.114137 5.175521
-2.896123 5.874416
-2.790231 6.124861
-2.647099 5.591172
-2.612647 4.814803
-2.832417 6.019051
-2.868801 3.87193
-2.813702 4.341218
-2.820038 4.950386
-2.682828 4.925077
-2.690072 4.955786
-2.705037 4.533524
-2.754284 4.596374
-2.595795 4.463113
-2.757188 3.528235
-2.628058 3.451625
-2.59668 4.289552
-2.671511 3.434033
-2.698196 3.885527
-2.758342 3.770739
-2.774941 4.003883
-2.689904 3.980877
-2.596294 4.202566
-2.604018 4.060075
-2.732205 4.895055
-2.759643 4.24222
-2.594861 3.501731
-2.703781 4.151776
-2.893657 5.007467
-2.773243 5.872858
-2.688018 5.372666
-2.659998 4.182802
-2.851835 4.970209
-2.762045 4.93536
-2.769249 5.188839
-2.643853 4.757857
-2.740773 5.497711
-2.748194 4.718501
-2.802889 4.29449
-2.605151 4.109239
-2.657882 3.494692
-2.725002 4.089225
-2.754823 4.611515
-2.749987 4.673723
-2.756609 4.545113
-2.724861 4.144149
-2.799792 4.624111
-2.839288 3.834164
-2.90545 3.367207
-2.85568 5.58929
-2.811273 4.294584
-2.939613 5.065058
-2.943969 4.665131
-3.00855 5.264574
-2.835949 5.789191
-2.932124 5.817253
-2.804686 4.269699
-2.969132 3.855256
-3.021226 3.379947
-2.899444 4.521524
-2.959382 3.955059
-3.047224 4.572861
-3.013554 4.487584
-2.886156 4.216649
-2.790667 4.972585
-3.013489 4.322744
-2.848375 4.896493
-2.848877 4.787008
-2.897759 4.957952
-2.934867 5.142447
-2.913859 5.36142
-3.032106 4.734568
-3.050821 4.926444
-2.916158 5.402355
-2.919895 4.028178
-2.913186 5.091548
-2.972235 5.43267
-2.917628 5.134917
-2.865911 5.080935
-2.526179 4.648493
-2.538926 3.761172
-2.633777 4.429234
-2.457626 3.517838
-2.534142 4.561359
-2.674947 4.098909
-2.647618 4.175227
-2.788838 4.178753
-2.708788 4.369373
-2.584457 4.202748
-2.65322 4.392995
-2.601495 3.88158
-2.638783 4.228429
-2.636062 4.516521
-2.572834 4.197597
-2.59617 5.181854
-2.741361 5.983668
-2.872792 5.119178
-2.930713 5.044867
-2.943734 4.86549
-3.036794 4.954645
-2.870838 5.397007
-2.815132 5.80599
-2.704292 4.774045
-2.724388 5.563955
-2.86473 4.451023
-2.812589 5.98452
-2.836876 4.436515
-2.75659 4.293054
-2.916615 4.982749
-2.847378 4.729286
-2.909019 5.19878
-2.95024 4.23086
-2.947395 4.581422
-2.850641 5.963227
-2.920757 4.75349
-2.890561 5.018332
-2.838153 3.825268
-2.72636 3.853258
-2.739575 3.634068
-2.824579 5.318074
-2.77412 5.09096
-2.841419 5.660665
-2.850428 6.014207
-2.931071 4.997512
-2.920259 5.85548
-2.924589 5.215636
-2.819883 5.344978
-2.765014 3.804954
-2.856319 4.869213
-2.784182 4.315462
-2.947297 4.950995
-2.88828 4.914123
-2.869242 4.642791
-2.830437 4.680937
-2.958584 4.374222
-2.784054 5.403573
-2.898525 4.715525
-2.99456 5.172478
-2.804607 4.702409
-2.71462 4.473779
-2.769421 5.007438
-2.862214 4.589018
-2.943243 4.03259
-3.035906 4.839151
-3.002923 4.391022
-3.093793 6.027169
-2.98742 4.771402
-2.899836 5.28699
-2.948492 5.283966
-3.118961 5.069899
-2.893069 5.157546
-3.009164 5.643978
-2.824252 5.143728
-2.869189 5.303062
-2.922065 5.420772
-3.052511 5.611864
-2.82182 4.71611
-2.826134 5.551294
-2.960706 4.569926
-2.877199 4.497164
-2.724559 4.215663
-2.728997 4.768312
-2.727072 4.636365
-2.775747 5.074168
-2.745707 5.10375
-2.741611 4.6559
-2.794216 4.640129
-2.797271 4.279076
-2.804195 5.320406
-2.94108 5.73288
-2.950101 6.817136
-3.011373 6.544652
-3.007415 6.210955
-2.894515 5.201326
-2.963216 4.622489
-2.737069 5.118113
-2.727719 4.690633
-2.698379 4.811061
-2.848003 5.410603
-2.914101 4.971098
-3.1281 5.906492
-3.115624 4.473208
-3.18899 4.566395
-3.092247 5.345848
-3.134429 3.821054
-2.923418 3.792299
-2.919766 4.158324
-2.79481 4.932536
-2.654817 3.963522
-2.618525 4.185186
-2.663273 5.508715
-2.76044 5.284329
-2.923028 4.609226
-2.923043 5.18421
-2.913243 4.102883
-2.986041 3.623992
-2.945237 4.722914
-2.770897 4.533015
-2.923579 4.765026
-2.903447 4.138682
-2.963015 5.256677
-3.096154 4.933381
-3.112799 5.381026
-3.134735 5.239147
-3.121899 4.460603
-2.984157 4.872828
-2.824694 4.457058
-2.921826 5.152769
-2.747952 5.603608
-2.763183 3.587264
-2.725566 4.598988
-2.731701 4.80568
-2.538772 2.900276
-2.532891 4.608454
-2.538961 4.536905
-2.700325 4.201174
-2.737378 4.767098
-2.63978 3.136955
-2.665494 4.167781
-2.674064 3.920147
-2.810245 3.720811
-2.741269 4.30839
-2.564252 3.772654
-2.496486 4.057159
-2.627094 3.847735
-2.729447 5.173297
-2.913148 4.418272
-2.873431 3.520894
-2.858557 5.61818
-2.831262 4.29692
-2.832809 3.862889
-2.696835 4.684654
-2.790019 4.040648
-2.835131 4.741123
-2.875948 4.008923
-2.815678 4.754468
-2.886096 4.880122
-2.894724 4.857355
-2.746328 5.3796
-2.734451 3.850526
-2.67384 3.496991
-2.779522 4.107006
-2.93731 4.82288
-2.977547 5.252706
-2.882 5.868145
-2.974364 4.617133
-2.880474 4.824214
-2.935843 4.079275
-2.772761 4.146466
-2.640569 3.733053
-2.832361 6.077575
-2.772093 4.268161
-2.743205 4.418873
-2.641081 4.744894
-2.764242 4.614413
-2.755541 4.23503
-2.550904 3.764266
-2.55169 2.766362
-2.817494 4.433715
-2.829954 4.183379
-2.90398 6.035535
-2.952941 5.116022
-3.026569 3.551492
-3.12283 5.498566
-3.18864 6.258648
-3.26889 4.723148
-3.352099 4.616533
-3.171165 5.783145
-3.003654 5.791531
-2.997031 5.254733
-2.940569 5.106589
-2.834693 3.903748
-2.775103 5.838129
-2.795847 4.179592
-2.721281 4.025706
-2.641066 3.918817
-2.844843 2.969135
-2.887546 3.899027
-2.863133 5.802999
-2.931637 4.663423
-2.955697 5.540824
-3.066694 5.355845
-3.055816 4.798946
-3.070988 4.693812
-3.246278 5.984
-3.16857 4.94914
-3.099037 5.563137
-2.924193 4.302419
-2.714433 4.943668
-2.647001 4.372058
-2.584054 4.635129
-2.596071 4.333545
-2.520148 4.407085
-2.497291 4.708003
-2.612767 4.697055
-2.619571 4.813947
-2.691182 3.94811
-2.723868 4.655275
-2.729003 4.598284
-2.775878 5.317039
-2.731529 4.615332
-2.85572 3.412423
-2.937243 5.243682
-2.897247 4.962773
-2.688742 4.062918
-2.63063 4.533593
-2.945283 5.211212
-2.920947 4.717098
-2.876517 4.623963
-2.847789 3.587135
-2.757622 5.385089
-2.817433 4.79423
-2.694133 5.231843
-2.959218 4.659891
-2.759948 4.546811
-2.762834 3.831269
-2.64883 3.579526
-2.600762 4.053708
-2.550982 4.566429
-2.699067 4.68808
-2.694942 4.975454
-2.82295 4.971681
-2.941378 5.05327
-3.056278 5.085586
-3.044221 4.707369
-2.868558 5.264309
-2.750256 5.055744
-2.733391 4.261347
-2.814555 4.253597
-2.77363 4.380612
-2.82599 5.449743
-2.911824 5.186213
-2.733957 5.668003
-2.72055 5.227775
-2.727865 4.125061
-2.801764 4.097296
-2.919965 4.957344
-2.919327 5.842964
-2.825805 5.591357
-2.916798 5.801035
-2.942899 5.136143
-2.907657 4.540078
-2.810601 4.618964
-2.731353 5.125949
-2.799407 6.391012
-2.800215 5.876495
-2.905454 5.3453
-2.949886 5.290663
-2.928383 4.557683
-2.825007 5.582809
-2.893382 5.291923
-3.04173 4.983273
-2.988473 3.677959
-2.876258 4.202768
-2.9431 5.759436
-2.877911 5.347632
-2.891161 5.560223
-2.934194 4.777237
-2.921369 4.653955
-2.925543 4.609715
-2.989797 4.705778
-3.058907 5.894585
-2.870169 4.447601
-2.834625 4.748023
-2.858885 4.99267
-2.932942 4.381442
-2.982181 4.76617
-3.030064 5.933873
-3.098483 5.76061
-3.045197 5.517399
-3.106901 4.771063
-3.058429 4.909942
-3.140093 5.074344
-3.134064 5.626586
-3.079038 5.278794
-2.964672 4.951042
-3.043291 5.074694
-3.06692 4.73394
-2.910451 4.686451
-2.901164 4.386994
-2.849793 4.407829
-2.689172 4.238329
-2.59197 3.557928
-2.577444 3.924411
-2.662254 4.217328
-2.354666 3.688608
-2.729433 4.073526
-2.73231 4.961024
-2.844114 4.680047
-2.885488 5.025565
-2.955785 5.524311
-2.918839 5.345469
-2.923052 5.770065
-2.890036 5.07531
-2.802876 4.047446
-2.757215 5.400849
-2.819723 5.732016
-2.786326 3.69296
-2.856555 5.124902
-2.947402 4.728362
-3.090272 4.606841
-3.001614 5.351941
-3.008607 4.457905
-3.175215 5.572638
-3.188972 6.216688
-3.007068 5.425302
-3.018557 4.96137
-3.028403 4.43491
-3.048242 4.360368
-3.038448 4.785002
-2.903251 3.930594
-2.995806 5.995124
-2.933904 5.585375
-2.873301 5.373777
-2.852122 4.647502
-2.75788 5.181513
-2.646485 5.042638
-2.927975 4.933835
-2.891694 4.887056
-2.703008 6.206953
-2.709795 6.000328
-2.839213 4.37753
-2.751271 5.104524
-2.778413 3.382656
-2.922492 4.905228
-2.853678 5.151859
-2.78502 4.126698
-2.81812 3.359628
-2.850585 4.62861
-2.800924 4.521428
-2.85541 3.54934
-2.980806 4.642324
-2.71726 4.853948
-2.618731 4.985738
-2.741204 3.62257
-2.728241 3.347388
-2.625654 4.346335
-2.646148 3.936474
-2.79005 3.546447
-2.728226 4.208094
-2.714819 4.182561
-2.796345 4.115561
-2.833 5.370185
-2.81948 5.941423
-2.892807 5.224294
-2.67705 4.174788
-2.73559 4.200291
-2.86049 4.099404
-2.742072 4.813227
-2.663695 4.235013
-2.759919 4.433196
-2.919367 4.095305
-2.698633 4.593518
-2.691204 5.617735
-2.769636 4.805083
-2.797089 5.116208
-2.715442 5.461192
-2.708331 5.33068
-2.65319 4.345448
-2.729123 4.265612
-2.802463 4.443206
-2.810592 3.310814
-2.847184 4.095874
-2.708285 4.238912
-2.71975 4.967988
-2.639046 4.900264
-2.536649 4.042203
-2.505898 3.708373
-2.606625 4.204694
-2.582603 5.167634
-2.643287 5.591579
-2.863147 4.741854
-2.771916 4.360072
-2.745765 4.599434
-2.903432 5.633214
-2.825572 5.890611
-2.866516 4.712889
-2.765453 4.36742
-2.839344 4.713572
-2.793236 4.843819
-2.779613 4.188039
-2.923679 4.63211
-2.798804 5.727605
-2.898604 6.826
-2.968359 6.121389
-3.059311 5.698579
-3.098182 4.658937
-3.146342 4.339137
-3.179265 4.604935
-3.108812 4.027488
-3.059181 5.795363
-3.069054 5.259533
-3.032671 4.398056
-3.097774 4.932015
-2.922057 4.945714
-2.967407 5.244635
-2.878095 4.995254
-3.029198 4.0393
-2.876039 4.997757
-2.819927 4.26154
-2.870291 5.004228
-2.903896 5.584052
-3.138944 5.125045
-3.093794 5.429806
-2.936984 5.817276
-3.10521 4.865342
-2.978697 4.992692
-3.001592 4.678823
-3.089044 6.396462
-3.146635 6.485833
-3.096371 5.319307
-2.99228 5.472255
-2.91663 4.190615
-2.918091 5.289739
