"tau2_1" "tau2_2"
0.1456312 2.617495
0.1128904 3.77632
0.1241483 1.383102
0.1487829 2.363719
0.1307715 2.451325
0.1283258 3.428688
0.1392935 2.142596
0.2254727 3.801681
0.14199 2.129356
0.1668691 5.176599
0.1118823 3.069971
0.1149068 1.219016
0.2394089 4.098429
0.1489641 2.107772
0.1203175 2.300052
0.1153413 2.957776
0.07614054 2.904306
0.1280553 2.96456
0.2193809 4.052939
0.1692739 2.974056
0.1163103 2.71611
0.09968958 4.403335
0.1334004 3.887528
0.118836 1.933845
0.0809134 1.683468
0.1406739 1.623886
0.1153111 2.179919
0.1104902 2.117087
0.1232393 2.134805
0.07976316 4.039098
0.1373931 2.972678
0.1489708 2.744332
0.156838 3.383553
0.09460025 2.825314
0.08136901 4.116067
0.1621338 2.592648
0.1589237 3.518423
0.110645 3.760603
0.1908346 2.116914
0.1542059 1.914394
0.05152409 2.730875
0.122263 2.257608
0.1169112 1.662912
0.196124 3.927707
0.1841565 3.008483
0.171887 2.090732
0.140416 3.24722
0.1526095 3.04112
0.08936258 3.59392
0.1441092 2.894831
0.1691808 2.864991
0.1651483 2.829254
0.1349464 3.379211
0.1303633 2.490869
0.1124437 2.331732
0.1045721 2.626215
0.1042144 3.974834
0.1988407 2.555134
0.1357905 1.915473
0.1769477 3.061435
0.1486204 3.77889
0.1724096 1.83475
0.1269744 4.320014
0.1488476 2.964107
0.08254796 3.063868
0.1213652 1.970105
0.1587833 3.767374
0.1102605 2.581151
0.115612 2.900501
0.08583522 3.110814
0.1041704 4.405523
0.07869097 3.119869
0.1904433 3.42293
0.1735486 3.151573
0.1824683 2.002562
0.1584855 3.352042
0.2078668 3.128797
0.08776141 2.983251
0.1073048 1.48797
0.1700158 2.473086
0.09716209 2.781624
0.09325178 3.062342
0.08510753 2.3053
0.1367365 3.998015
0.1814534 2.081095
0.1730104 2.631302
0.1767882 3.655094
0.05932957 2.712174
0.142999 2.156469
0.1164374 1.49993
0.1876431 1.968143
0.1435551 2.352235
0.1715245 2.900302
0.2186699 3.85262
0.08543168 2.489054
0.1454052 1.931314
0.1530464 1.694197
0.185192 3.280887
0.120074 3.506547
0.06849846 1.736148
0.09521838 2.191708
0.1006111 2.370168
0.07962027 4.202201
0.1470617 5.132704
0.1606405 1.754405
0.1064347 1.971328
0.1071293 2.094751
0.1430888 3.4748
0.1581788 2.739182
0.120087 3.17732
0.08801887 2.287042
0.09772678 1.918123
0.164339 2.063936
0.099947 1.834666
0.09935394 2.14053
0.1496453 1.804402
0.1456296 4.021299
0.1372118 2.399699
0.1263198 1.78922
0.1204458 2.445845
0.2402007 1.855808
0.1590298 2.488158
0.1028225 3.726809
0.141442 4.363184
0.1541726 2.844874
0.1837203 2.09727
0.1513718 1.644045
0.1233136 2.166977
0.1206533 1.826148
0.1319907 3.975199
0.2472609 4.721143
0.1180826 2.910767
0.1538164 4.214973
0.1701025 3.482622
0.1018645 3.530494
0.1311215 3.166716
0.1777205 2.97672
0.1353632 2.295983
0.2230674 2.485721
0.1185961 1.791223
0.113733 1.501416
0.08747041 2.921372
0.1054658 2.724362
0.07672862 4.489113
0.2235511 3.27747
0.268244 3.454206
0.1519233 2.341117
0.0845696 2.02719
0.1117791 2.314604
0.1118275 2.093128
0.1366003 4.114579
0.1848436 2.37032
0.1323157 3.65829
0.09094289 1.766159
0.2043401 3.12296
0.1137581 2.902312
0.04864602 2.254151
0.06661965 2.606043
0.1177164 3.516902
0.1131997 4.310864
0.138073 3.537425
0.1478122 3.411472
0.1338041 3.385055
0.138069 1.56585
0.1761563 3.89277
0.156291 1.629367
0.08722753 2.081224
0.07822826 2.19971
0.08558965 2.206355
0.09336552 4.24781
0.162427 2.289873
0.1392161 2.344132
0.1478125 3.241645
0.1929004 2.117427
0.1347167 3.46565
0.2076864 3.327319
0.1358688 2.283029
0.1405069 2.92814
0.1222544 3.174652
0.1076 3.285631
0.1301108 3.072865
0.1238111 2.217035
0.0957985 3.367155
0.09225273 2.608857
0.06953544 3.32614
0.06170058 3.191044
0.0828819 1.689806
0.07287415 1.833277
0.04891141 2.380446
0.0959828 3.21608
0.1232401 2.52792
0.1494734 3.610946
0.108168 2.981661
0.1446584 2.5354
0.08884747 1.636169
0.1250097 3.175101
0.1447073 3.797167
0.1162028 3.830107
0.1113578 6.265505
0.08706124 3.866168
0.1641902 2.04357
0.1954193 2.478768
0.2146797 3.443661
0.1891832 2.118739
0.2195028 3.258206
0.1596156 2.208973
0.1881741 3.089193
0.09111821 3.505364
0.1458349 2.823579
0.1246731 2.657324
0.2560694 2.995165
0.1160878 1.583463
0.08862266 3.663714
0.1560598 2.057326
0.09845734 2.970676
0.155208 1.393966
0.1202682 5.010634
0.1346702 2.501401
0.1825388 2.043803
0.2972441 2.632549
0.159576 2.55192
0.07141325 2.12444
0.09199242 2.67689
0.0971981 3.557164
0.09277041 2.636062
0.0597958 4.003153
0.08932819 1.80889
0.09330471 3.229752
0.07070004 2.963837
0.09895472 2.211287
0.1183923 1.859483
0.09145233 2.650188
0.09285239 1.611645
0.1877948 1.42971
0.09904073 3.961626
0.1274552 2.84142
0.1383545 2.931612
0.1351522 1.790315
0.157826 3.248742
0.08943865 2.899966
0.1306471 3.81671
0.1299579 2.781478
0.1568321 2.628067
0.1328838 1.707782
0.1213374 2.614547
0.1193824 5.186153
0.1236892 2.121177
0.1248222 1.592922
0.1163331 2.79448
0.1442262 4.751061
0.0948866 1.962434
0.09751655 1.935132
0.1455813 1.520211
0.2009771 1.888043
0.08484928 3.140559
0.1096584 2.974674
0.1154412 2.531297
0.1666629 4.048609
0.1614651 4.43227
0.1556634 2.394394
0.1142816 3.554961
0.1562493 2.098043
0.1715505 6.931674
0.1348988 3.919229
0.1647228 3.019032
0.09827892 1.642731
0.1032918 2.288906
0.1351331 2.332505
0.1671858 2.295692
0.1487488 2.211548
0.1329793 4.245291
0.193891 2.298598
0.1470028 2.830578
0.1301997 2.195334
0.1617139 1.983641
0.1182198 4.57886
0.1096362 2.969734
0.1121526 2.950632
0.1234199 3.576074
0.143201 1.841314
0.1407182 1.335006
0.1423324 4.078698
0.1933661 2.912138
0.2021917 4.418035
0.1131814 2.909021
0.1428705 3.914266
0.09402808 1.99189
0.1207536 2.060014
0.07352021 3.02956
0.1468296 2.235537
0.1648905 1.745021
0.1039282 2.01809
0.1410877 1.217074
0.1319735 2.308938
0.1448567 2.021413
0.1407701 1.150068
0.08942657 2.286765
0.109943 2.123491
0.1073137 2.375345
0.07642728 3.433028
0.129308 3.90274
0.1590446 2.336369
0.1343099 2.459858
0.108352 2.306743
0.105911 2.151808
0.1784714 2.704111
0.1453073 3.169774
0.1325295 3.389341
0.1237994 2.640282
0.0605331 2.589057
0.08881515 2.639214
0.1453736 3.045307
0.1389744 3.610616
0.1656699 2.174723
0.1221713 2.628736
0.1710892 1.97447
0.1204063 2.313719
0.1013797 2.469544
0.1165749 2.535512
0.08654731 2.03597
0.1306338 2.183456
0.0997357 2.455807
0.08552215 2.22444
0.1096079 3.575635
0.1506592 2.314411
0.08588029 2.593612
0.1487367 3.740879
0.1176201 2.699877
0.1049473 1.97981
0.1003328 2.137877
0.06653933 1.626869
0.1620937 1.927611
0.1309652 1.407885
0.1602358 2.949009
0.09444489 2.254623
0.1914234 1.783445
0.1207917 3.02408
0.107226 2.218332
0.1076424 2.598213
0.0840566 1.957434
0.0863089 3.379797
0.07169384 2.668598
0.0936122 3.187231
0.1075169 1.788856
0.06502545 2.716084
0.1846083 3.139044
0.1443202 1.626809
0.1286931 1.698824
0.1583811 3.051868
0.182541 3.389361
0.1075958 0.9803713
0.1663286 2.329476
0.1487197 4.214496
0.2200815 1.973352
0.131485 3.220148
0.1181348 2.425526
0.1406322 2.673727
0.1033133 2.031473
0.1086507 2.348272
0.08077257 1.953752
0.1172071 3.094686
0.1511094 4.227611
0.1211622 1.092845
0.1063635 4.637839
0.1099566 3.846257
0.129143 3.189702
0.09415385 2.595568
0.1982265 2.045246
0.2040198 3.255307
0.1263571 3.1837
0.06548173 1.764789
0.1414322 1.869903
0.07921668 2.126828
0.1447793 3.320922
0.1625665 3.359938
0.131346 2.146664
0.09934439 1.741683
0.08969514 2.276237
0.09245251 3.619789
0.1714679 1.360403
0.18857 3.207343
0.195904 4.611078
0.1666272 2.238533
0.1186861 2.928801
0.08925935 2.758049
0.08690393 2.473398
0.1528456 2.727541
0.3025626 1.711953
0.1227102 1.930447
0.1436863 3.531698
0.1413089 2.733376
0.1132199 2.430361
0.1233652 2.555478
0.1146605 1.693363
0.1104626 2.133438
0.1068514 1.514733
0.1562186 2.888455
0.2181707 2.256367
0.06585691 3.286322
0.1273962 3.93657
0.1027335 2.42935
0.1656277 2.568348
0.1126464 1.704991
0.157031 2.834271
0.1678187 3.445294
0.1624154 2.561838
0.2229176 3.94342
0.08959862 2.51689
0.1417927 3.22401
0.1644438 2.682166
0.104547 1.939583
0.0932362 2.92488
0.107476 2.417492
0.07529958 2.583633
0.1482972 3.293697
0.1253761 1.624181
0.06652034 3.158606
0.0963252 3.791864
0.09821051 3.020522
0.1537763 3.653915
0.106731 1.775796
0.1352123 4.452388
0.07180695 4.008932
0.08653803 2.994801
0.1397715 2.069482
0.1089273 2.507527
0.09603818 1.225669
0.08338967 2.591789
0.1021226 2.823692
0.08056598 2.386017
0.09691762 2.875967
0.09014662 2.205823
0.1205286 2.31155
0.1829688 3.253503
0.1515976 2.333143
0.142795 3.306192
0.1322782 2.706446
0.1501703 1.880955
0.2608799 1.61683
0.1714539 2.113558
0.149627 2.981316
0.1480843 4.444054
0.1646212 1.961965
0.06214091 3.306433
