"res" "LCI" "UCI"
-2.09222633593692 -2.55302446342642 -1.73941432474391
-2.05428569477435 -2.53184931611849 -1.66968976202305
-1.95315736163457 -2.35352745227212 -1.57891976671933
-1.78505219728275 -2.08230912874102 -1.47603989696171
-1.72384413044516 -2.0186313605904 -1.41504352878661
-1.65867167322327 -1.96164702418099 -1.35432992990369
-1.24099080216836 -1.49817330892461 -1.00979260550917
-1.14378005334084 -1.38533536815353 -0.93085502516856
-1.088480766019 -1.31066458837525 -0.883612214338543
-1.04401836893474 -1.26010796579356 -0.845177980095598
-1.0073023663165 -1.22429399962691 -0.80804002165395
-0.963595116623757 -1.17298004024086 -0.759614257578011
-0.921676487103976 -1.10909158354658 -0.732470199478664
-0.862887618628575 -1.05793196319424 -0.677961311672393
-0.838351291816316 -1.02611544090744 -0.654904334377034
-0.810772078126774 -1.00070921596643 -0.630954851323712
-0.793678066002758 -0.979479108476258 -0.613353818982294
-0.77794822677793 -0.962165209041891 -0.601744262306518
-0.763976633176836 -0.945322468501158 -0.589473182912382
-0.751307350383631 -0.930865024818028 -0.580652875816357
-0.737305629919339 -0.915869643045074 -0.56731935962323
-0.725701551541716 -0.900402635267058 -0.555889263849527
-0.706932855577631 -0.873959614091156 -0.54321623486565
-0.688264029560424 -0.853481697754295 -0.5231215369486
-0.666527866423843 -0.831799278069158 -0.501647963598554
-0.649309799729483 -0.813638221110645 -0.482933364344251
-0.635134993173498 -0.799219903735696 -0.46947138186298
-0.623504065136472 -0.786453795688363 -0.45496688172002
-0.612760585960138 -0.777613179781377 -0.44167503235533
-0.597423804894602 -0.764281998620349 -0.430213801713806
-0.585113092430666 -0.754205218643223 -0.414063166863256
-0.572585761339808 -0.74216261718944 -0.39705372335527
-0.562470401722127 -0.734552748797978 -0.384284677362744
-0.55138789371106 -0.724031460237305 -0.370525292881821
-0.534275461912024 -0.702443781394727 -0.360923620174234
-0.519222351188705 -0.687638608500344 -0.349388110427107
-0.504746721722662 -0.672123979487382 -0.329638022062236
-0.491773706696425 -0.654576662813214 -0.320497896069549
-0.474157342340904 -0.632161469501057 -0.303448308853209
-0.459645989750271 -0.618801874441098 -0.290523137480628
-0.44033190888942 -0.597324805105977 -0.276517849442266
-0.424650260245186 -0.586171826618837 -0.257037582910818
-0.41049420334527 -0.567601570143817 -0.242548550736284
-0.395431180260228 -0.550251519148202 -0.228688593789466
-0.376350996670143 -0.532637648958905 -0.214149363377019
-0.36155880366403 -0.518816913608639 -0.196909510191441
-0.34608484554737 -0.504885059091195 -0.18123369143674
-0.332891714301774 -0.490781102093492 -0.169574371354274
-0.31934903664847 -0.474044778101896 -0.1544588855267
-0.307474522616263 -0.464006189493594 -0.142022801971792
-0.294568448473085 -0.450983227011789 -0.130362356531751
-0.282083221851799 -0.436787781690343 -0.1167585209034
-0.270017871072216 -0.424377663272719 -0.10479606763389
-0.258051573815918 -0.414890643951397 -0.0944143529777605
-0.246626367058884 -0.402299194343213 -0.0819388855090919
-0.234711708967597 -0.388699658053721 -0.0707929959822732
-0.2225817055269 -0.37626002816838 -0.0564871308018895
-0.210191230381597 -0.365699894854042 -0.0439516440251469
-0.196846070100933 -0.351331175376027 -0.0307854703891817
-0.183864279008071 -0.336558066242644 -0.0144290921506146
-0.17003249666425 -0.326776261250211 -0.00100303970579905
-0.156381582649335 -0.310148730053789 0.015006220126421
-0.141614961944349 -0.296839053485482 0.0310487703171588
-0.125841698859214 -0.279776776945454 0.0451624045841397
-0.112582128568414 -0.266697574184774 0.0578325140066833
-0.0939219772458661 -0.252291119563018 0.0779508431976437
-0.0815799157023323 -0.241451270739522 0.0936564695341069
-0.0668660845584262 -0.230302326216462 0.104730210946365
-0.0536712930956735 -0.212200085471399 0.113941907821177
-0.036796785392862 -0.193491900078334 0.129413605690409
-0.0195164090081987 -0.178922212733659 0.146246973248447
0.00504648207717273 -0.160080454751072 0.169928641761137
0.0196081599171354 -0.150819322312962 0.187288846683033
0.0298780376314698 -0.143334809359093 0.200865543157835
0.0423707436725608 -0.130496346655337 0.210836937747357
0.0570448457958483 -0.116171568395269 0.226500077598036
0.0681675986305918 -0.107497878928704 0.240504299880426
0.0778266091637474 -0.0996821266461558 0.251358673404261
0.0872478830698488 -0.0887171262871827 0.261364281595143
0.0995541245462312 -0.071911441027594 0.27349662043265
0.111915768663032 -0.0629026763153002 0.284632320902026
0.123107384700147 -0.0527814765352864 0.299374076754725
0.13285053361556 -0.0394774351290205 0.308080431429032
0.146443023312077 -0.0231171026502051 0.320605744332462
0.162194557278039 -0.00547851709818282 0.333662217990262
0.178808459392204 0.0153757024567248 0.347846378268979
0.198223934737968 0.0340590436107915 0.361980588196113
0.219349051300931 0.0538434931781063 0.383945680475431
0.246992252788989 0.08160107518477 0.412669287621295
0.282640789404407 0.117427776867768 0.452901906752845
0.310657452197026 0.135175495980071 0.48521449663099
0.33184505393932 0.155573829152141 0.510194568671542
0.350338103996944 0.171817526710464 0.530534939071601
0.370375466994129 0.187740880842715 0.554498481124826
0.388548182869373 0.203220903843266 0.573277457896472
0.403479108295981 0.219468931045945 0.590303007508679
0.43174852617403 0.240439985081735 0.61837906366915
0.442937453479122 0.249989840878456 0.631015293179151
0.454064810697206 0.270671403570701 0.642084350769313
0.468465196884937 0.28352419435102 0.65793097212493
0.494395641149485 0.308884023196689 0.684901865323066
0.511407988712612 0.326713357664668 0.70075183819016
0.526234544770864 0.340454034863998 0.71490236025742
0.547376454364325 0.362326268197744 0.734528751237085
0.57055895112596 0.382051721406414 0.76257490217382
0.588132410799147 0.401082504534595 0.782980553728054
