tau2_1 tau2_2 
0.02334404 0.003550375 
0.01034055 0.003732717 
0.01778283 0.003216884 
0.02145983 0.002447465 
0.02802558 0.004083188 
0.005212941 0.002594273 
0.006527926 0.002572099 
0.01173972 0.002738244 
0.008697877 0.00321625 
0.009883703 0.002857211 
0.01900619 0.002708391 
0.01975045 0.003179909 
0.02021043 0.002443411 
0.01950424 0.003511322 
0.01428511 0.00230252 
0.008764479 0.003220382 
0.008738342 0.003114411 
0.01878104 0.002658504 
0.01127258 0.002831523 
0.0113224 0.003097651 
0.02346832 0.002883752 
0.01602126 0.002676813 
0.01327943 0.003428265 
0.01450586 0.003339978 
0.008427774 0.003017564 
0.004375566 0.003073881 
0.01137545 0.002752308 
0.007123281 0.003052015 
0.009774408 0.002052313 
0.006837592 0.002603664 
0.01139639 0.002846441 
0.005253975 0.003068427 
0.008944418 0.003337179 
0.01217677 0.003667395 
0.00905182 0.002392758 
0.004457572 0.002452876 
0.02506914 0.003654966 
0.01289023 0.003400849 
0.01322922 0.004184773 
0.008164025 0.002892519 
0.01761512 0.002883381 
0.007084606 0.002913005 
0.01318689 0.003490746 
0.01163161 0.002474966 
0.01410485 0.003227826 
0.006493438 0.002552807 
0.006538791 0.003146866 
0.02208527 0.002513574 
0.01742177 0.002917484 
0.006957091 0.003215658 
0.01507979 0.002223109 
0.005758559 0.00289511 
0.0159338 0.003034589 
0.01448363 0.002973023 
0.01830132 0.003138181 
0.009965824 0.002345554 
0.01214173 0.003372351 
0.007883836 0.002638806 
0.01578351 0.003209318 
0.02292472 0.002653345 
0.01091775 0.003002962 
0.01731616 0.003329443 
0.00632219 0.002445321 
0.02196378 0.003768394 
0.01075415 0.003137027 
0.01797605 0.00263236 
0.01344851 0.003151212 
0.008285922 0.004646463 
0.01527514 0.00390301 
0.005455078 0.002228934 
0.00859962 0.002554265 
0.02482611 0.003062157 
0.008578111 0.003881758 
0.00491957 0.003573614 
0.002916797 0.003653777 
0.01099858 0.003323858 
0.01765283 0.002950199 
0.01125435 0.004250814 
0.009216237 0.002894769 
0.02993884 0.002487252 
0.01529661 0.003193849 
0.00773341 0.003142287 
0.004895062 0.002710886 
0.004476879 0.002925388 
