p_1 p_2 
0.8628522 0.1371478 
0.834943 0.165057 
0.7084585 0.2915415 
0.8604797 0.1395203 
0.8407955 0.1592045 
0.7314728 0.2685272 
0.7712009 0.2287991 
0.8141499 0.1858501 
0.8590587 0.1409413 
0.7723518 0.2276482 
0.7670991 0.2329009 
0.8017422 0.1982578 
0.8696477 0.1303523 
0.8044565 0.1955435 
0.8061467 0.1938533 
0.7841451 0.2158549 
0.7921255 0.2078745 
0.825535 0.174465 
0.8377368 0.1622632 
0.7853697 0.2146303 
0.8298602 0.1701398 
0.8550821 0.1449179 
0.8372423 0.1627577 
0.7941813 0.2058187 
0.7675755 0.2324245 
0.7740803 0.2259197 
0.7617098 0.2382902 
0.8002796 0.1997204 
0.8394609 0.1605391 
0.7889085 0.2110915 
0.7772602 0.2227398 
0.7853296 0.2146704 
0.8153975 0.1846025 
0.824098 0.175902 
0.7812241 0.2187759 
0.8045713 0.1954287 
0.8076132 0.1923868 
0.7291901 0.2708099 
0.8085995 0.1914005 
0.7638322 0.2361678 
0.8135565 0.1864435 
0.7676733 0.2323267 
0.7816945 0.2183055 
0.781269 0.218731 
0.8045366 0.1954634 
0.810547 0.189453 
0.7849265 0.2150735 
0.7972157 0.2027843 
0.797425 0.202575 
0.8769832 0.1230168 
0.7861486 0.2138514 
0.7613072 0.2386928 
0.7542802 0.2457198 
0.8023085 0.1976915 
0.7141905 0.2858095 
0.8393315 0.1606685 
0.7953486 0.2046514 
0.8055019 0.1944981 
0.795591 0.204409 
0.7614519 0.2385481 
0.7934775 0.2065225 
0.8156619 0.1843381 
0.8193076 0.1806924 
0.8791911 0.1208089 
0.8094416 0.1905584 
0.8449797 0.1550203 
0.851851 0.148149 
0.7726908 0.2273092 
0.7971599 0.2028401 
0.7850541 0.2149459 
0.7703864 0.2296136 
0.8282556 0.1717444 
0.7612058 0.2387942 
0.8475768 0.1524232 
0.7366429 0.2633571 
0.8551005 0.1448995 
0.8050834 0.1949166 
0.7770441 0.2229559 
0.7619881 0.2380119 
0.8242824 0.1757176 
0.822845 0.177155 
0.8164942 0.1835058 
0.7775623 0.2224377 
0.7597867 0.2402133 
0.834196 0.165804 
0.7389063 0.2610937 
0.7812995 0.2187005 
0.7449468 0.2550532 
0.8331745 0.1668255 
0.7652663 0.2347337 
0.8569788 0.1430212 
0.7328274 0.2671726 
0.8294582 0.1705418 
0.7855638 0.2144362 
0.7614401 0.2385599 
0.7893866 0.2106134 
0.7346594 0.2653406 
0.7524799 0.2475201 
0.8657887 0.1342113 
0.7273137 0.2726863 
0.8488141 0.1511859 
0.8095151 0.1904849 
0.820438 0.179562 
0.784861 0.215139 
0.7543388 0.2456612 
0.8423118 0.1576882 
0.8394486 0.1605514 
0.8878833 0.1121167 
0.7723342 0.2276658 
0.7448493 0.2551507 
0.8142075 0.1857925 
0.7618027 0.2381973 
0.7937453 0.2062547 
0.7976733 0.2023267 
0.758485 0.241515 
0.8451816 0.1548184 
0.8303251 0.1696749 
0.8221036 0.1778964 
0.8678642 0.1321358 
0.7995095 0.2004905 
0.8310913 0.1689087 
0.7753188 0.2246812 
0.738992 0.261008 
0.8097914 0.1902086 
0.7263134 0.2736866 
0.7539227 0.2460773 
0.8747854 0.1252146 
0.7583145 0.2416855 
0.8229585 0.1770415 
0.8048644 0.1951356 
0.7699797 0.2300203 
0.7353912 0.2646088 
0.77616 0.22384 
0.8346494 0.1653506 
0.791921 0.208079 
0.892666 0.107334 
0.7698877 0.2301123 
0.8595959 0.1404041 
0.7894156 0.2105844 
0.8132101 0.1867899 
0.7759692 0.2240308 
0.7503336 0.2496664 
0.8652067 0.1347933 
0.7888209 0.2111791 
0.8398114 0.1601886 
0.8639222 0.1360778 
0.7580375 0.2419625 
0.8466044 0.1533956 
0.8372282 0.1627718 
0.8305358 0.1694642 
0.7798212 0.2201788 
0.7972642 0.2027358 
0.6542735 0.3457265 
0.7910445 0.2089555 
0.789008 0.210992 
0.8219592 0.1780408 
0.7774985 0.2225015 
0.80424 0.19576 
0.907114 0.092886 
0.8187094 0.1812906 
0.8039105 0.1960895 
0.7823954 0.2176046 
0.8584965 0.1415035 
0.8211619 0.1788381 
0.7884162 0.2115838 
0.776156 0.223844 
0.7611071 0.2388929 
0.7832806 0.2167194 
0.8387833 0.1612167 
0.8064504 0.1935496 
0.7700161 0.2299839 
0.8032988 0.1967012 
0.7910027 0.2089973 
0.8568688 0.1431312 
0.8405859 0.1594141 
0.822836 0.177164 
0.6895986 0.3104014 
0.7538044 0.2461956 
0.8171917 0.1828083 
0.7950563 0.2049437 
0.8350692 0.1649308 
0.8031559 0.1968441 
0.7140303 0.2859697 
0.7919347 0.2080653 
0.8240884 0.1759116 
0.7856966 0.2143034 
0.8078244 0.1921756 
0.7760171 0.2239829 
0.7894141 0.2105859 
0.8793392 0.1206608 
0.831537 0.168463 
0.8117581 0.1882419 
0.879079 0.120921 
0.7162644 0.2837356 
0.790436 0.209564 
0.8308559 0.1691441 
0.7286696 0.2713304 
0.774864 0.225136 
