beta1_1 beta2_1 beta1_2 beta2_2 beta1_3 beta2_3 
30.06497 4.206331 -29.46204 -3.990307 14.72628 4.213286 
29.63351 4.090955 -29.5026 -4.224748 14.6485 4.259752 
29.55772 3.798419 -30.3826 -3.897286 15.44918 4.188221 
29.8649 4.253156 -31.38034 -4.433926 15.3797 4.161191 
29.82513 3.783632 -31.16427 -4.169544 15.40139 4.023935 
30.23591 3.740184 -30.81183 -3.898001 15.04967 4.059861 
29.65842 4.108297 -30.48676 -3.854802 15.71141 4.218581 
30.09191 4.016573 -30.54736 -4.003984 15.7936 4.124199 
30.17345 3.881938 -32.85496 -3.961641 15.31369 4.362961 
29.87371 4.200493 -31.54086 -4.345014 15.53736 4.328926 
30.33127 4.028799 -30.45592 -4.234167 15.62924 4.327527 
29.77754 3.685056 -30.01892 -3.75772 15.75964 4.225103 
29.63699 4.147339 -31.12437 -3.576656 15.71504 4.110866 
29.8368 3.916678 -32.50485 -3.709416 15.60367 4.138735 
30.08755 3.873898 -31.55422 -4.221487 15.75766 4.044256 
29.58473 4.04942 -31.30466 -3.816549 15.05781 4.226653 
29.61938 3.988966 -30.40722 -4.075429 15.19659 4.096988 
29.82224 4.186572 -30.81112 -3.820936 15.04312 4.106707 
29.86595 4.044734 -32.59712 -3.929835 15.1332 4.202963 
29.78441 3.849275 -31.21461 -3.819853 15.04721 4.082151 
29.88687 4.210953 -31.58968 -3.734591 15.3589 4.139415 
29.63097 3.826162 -30.50279 -3.788566 15.51302 4.345963 
29.59662 4.039711 -30.4526 -4.032266 15.52561 4.216464 
30.11921 3.868107 -30.87284 -3.757843 13.18332 4.267826 
29.55917 3.967143 -30.22701 -4.119272 15.77091 4.253777 
30.01172 3.849491 -29.99223 -3.939364 15.2481 4.218124 
29.5831 4.449353 -30.19745 -4.071656 15.46383 4.242323 
30.20791 3.929242 -31.33009 -3.960284 14.10977 4.168671 
29.74193 3.875076 -29.26425 -3.97295 15.3129 4.104792 
29.97283 3.838499 -30.46657 -3.976795 15.50563 4.213488 
29.67235 4.163267 -30.5441 -3.613769 15.51314 4.193496 
29.92007 3.925085 -30.49293 -3.873706 15.73354 4.533478 
29.61731 4.037841 -30.80457 -3.404868 15.86884 4.18582 
29.81188 3.817979 -30.14245 -3.422242 15.46385 4.130651 
29.88126 4.030606 -29.83082 -3.897205 15.53262 4.309207 
29.72998 4.005888 -30.1083 -4.440402 15.53993 4.014212 
29.80618 4.00668 -31.36757 -4.187637 15.16163 4.069991 
29.52105 4.107335 -30.7336 -4.160538 15.12076 4.105029 
29.48243 4.118922 -30.32138 -4.098449 16.03793 4.413705 
29.58276 3.750425 -30.8644 -3.850256 15.48281 4.071428 
29.87394 3.92098 -29.94663 -3.542758 15.30108 3.779314 
29.64636 3.788503 -29.72399 -3.5764 15.5209 4.187542 
29.83405 4.107636 -31.23181 -4.221054 15.42772 4.315092 
29.75601 4.06316 -30.42518 -3.833915 15.72857 4.22414 
29.774 3.937812 -30.38749 -3.764365 15.51823 4.090103 
29.71862 3.858666 -29.84929 -3.974303 15.92443 4.071386 
29.80232 3.826451 -30.75629 -4.070498 15.57661 4.490818 
29.83376 4.190842 -30.40223 -4.180322 15.61839 4.358081 
29.97969 4.225108 -29.94861 -3.749377 15.74404 4.169125 
29.96298 3.8423 -29.88021 -4.018419 15.31458 4.292724 
29.78284 3.914857 -31.3101 -3.523512 15.31098 4.294753 
29.66896 3.884492 -30.7127 -4.251294 15.2125 3.97433 
29.73293 4.114586 -31.74555 -3.84804 15.69076 4.188014 
29.62102 4.007219 -31.00859 -4.131921 15.35383 4.367399 
29.72184 3.992907 -30.9289 -4.129106 15.3454 3.830557 
29.62024 3.590711 -29.56604 -4.04403 15.30661 4.168924 
29.6302 4.074188 -29.97044 -3.691455 15.41492 4.199402 
29.81725 4.136581 -30.36926 -4.013965 15.70999 4.152086 
29.93043 3.650379 -30.40599 -3.943179 15.764 4.594798 
29.78669 3.939173 -30.1944 -4.327442 15.77093 4.429686 
29.81388 4.153324 -29.96348 -3.984684 15.3386 4.306524 
29.75118 3.842521 -30.58081 -4.025853 15.7721 4.020399 
29.9135 3.920465 -31.48003 -4.002434 14.85368 4.28984 
29.63313 4.513268 -30.91778 -3.706781 15.04717 4.532577 
30.1642 3.834173 -31.21694 -4.111966 15.63256 4.276466 
29.97505 4.120258 -30.53678 -3.933493 15.29758 4.119595 
29.7633 3.940951 -30.78368 -4.157211 15.75148 3.913538 
30.02653 3.874416 -31.11842 -3.696682 15.0602 4.346189 
29.70313 4.083511 -29.59416 -4.117182 15.69942 4.210411 
30.12296 4.037495 -31.39009 -4.352894 15.55126 4.538597 
30.0344 4.053674 -30.31494 -3.525355 15.23428 4.186206 
29.69894 3.937661 -30.23618 -3.750446 14.91354 4.248119 
29.86333 3.773868 -29.83509 -3.972505 15.02946 4.08048 
29.78803 3.967196 -30.08232 -3.929166 15.78079 3.966765 
29.64042 4.210167 -29.57194 -4.095085 15.29319 4.106244 
29.82192 4.123193 -29.89297 -4.039992 15.2582 4.56801 
29.67096 3.973121 -30.35398 -4.174772 15.56888 4.14304 
29.78378 4.056609 -30.87863 -4.030013 15.74504 4.180261 
29.85438 3.968285 -30.40553 -3.797258 15.68698 3.955804 
29.56916 4.046415 -30.10772 -4.318082 15.39652 4.402594 
29.7218 3.968604 -29.60599 -3.640603 15.45958 4.078153 
29.95543 3.770339 -30.13479 -4.016291 15.56684 4.11785 
29.76637 4.063027 -30.17997 -4.269886 15.51144 4.299949 
29.52168 3.924957 -30.19027 -4.105012 15.43955 4.141007 
29.71533 4.025345 -31.19725 -4.093826 15.30178 4.442869 
29.7489 3.97127 -31.29214 -4.373461 15.88179 4.253982 
29.85743 3.935856 -29.91272 -3.928614 15.0695 4.374522 
29.87315 3.661748 -29.94007 -4.142619 15.84263 4.128761 
30.88414 4.114044 -31.75678 -3.791059 14.95532 4.144467 
29.79763 3.881772 -30.55001 -4.062582 15.42661 4.115263 
29.65328 3.976848 -31.61684 -3.784764 15.18483 4.4648 
29.60088 3.787195 -30.61521 -4.166647 15.92343 4.076726 
30.22455 4.174536 -31.11163 -3.952795 15.21443 4.190928 
29.93848 3.955633 -30.44066 -4.116841 15.37521 4.384841 
30.05286 3.886024 -29.99151 -4.199856 15.44477 4.295809 
29.7455 4.036483 -30.23341 -4.13474 15.5629 4.352253 
29.5719 3.981295 -30.39691 -4.113872 15.55678 4.293708 
29.56965 4.09129 -31.5929 -3.834628 15.54569 4.42782 
29.63892 3.772161 -32.8885 -4.080921 15.31835 4.133064 
29.63726 3.881299 -31.39163 -4.152813 15.64872 3.943685 
29.90114 4.003636 -31.59311 -3.811475 15.59387 4.382816 
29.61552 3.952309 -31.29501 -4.066997 15.1946 3.904545 
29.85048 3.790884 -32.2354 -3.940005 15.11616 4.211268 
29.8726 3.895677 -33.21209 -3.676302 15.21048 4.232993 
29.9747 3.787829 -30.96065 -3.955981 15.30373 4.042483 
29.88305 3.852428 -29.67598 -4.166742 15.69587 4.290387 
29.63243 4.119174 -32.38122 -3.946994 15.66484 4.145076 
29.91924 3.962754 -32.15159 -3.948319 15.68536 4.395611 
29.78177 3.983588 -32.0601 -4.174311 15.52301 4.421296 
29.85916 4.239185 -32.26376 -3.90925 15.24121 4.701377 
29.74281 3.915713 -31.4215 -3.819622 15.27801 4.409328 
29.60143 3.944352 -31.04055 -3.973289 15.34583 4.412359 
29.82454 3.874057 -31.36277 -4.117961 15.52116 3.877989 
30.23371 3.753094 -30.06813 -3.958101 15.60708 4.35338 
29.8372 3.890441 -31.43196 -3.931403 15.63953 4.226625 
30.01045 4.326977 -31.25307 -3.979755 15.44074 4.250142 
29.80243 3.924538 -30.56538 -4.002202 15.24785 3.899325 
29.80669 4.188931 -30.36612 -4.002714 15.50225 4.094067 
