p_1 p_2 p_3 
0.2901837 0.2854332 0.4243832 
0.3446534 0.3324247 0.3229219 
0.2548784 0.4211189 0.3240027 
0.2920993 0.2812342 0.4266665 
0.2896821 0.2574749 0.4528431 
0.271953 0.310969 0.417078 
0.2946225 0.3338547 0.3715229 
0.2472027 0.3118089 0.4409885 
0.247369 0.2897197 0.4629114 
0.3282656 0.2812446 0.3904898 
0.3017341 0.3367402 0.3615257 
0.252038 0.2652417 0.4827203 
0.2548354 0.3029701 0.4421945 
0.3247979 0.320682 0.3545201 
0.1996 0.3522103 0.4481897 
0.2649591 0.3925616 0.3424792 
0.238506 0.3677303 0.3937637 
0.2497583 0.2519177 0.498324 
0.26346 0.2666175 0.4699225 
0.2174522 0.3188308 0.463717 
0.2619297 0.3422789 0.3957914 
0.2218972 0.3294317 0.4486711 
0.3167065 0.3179472 0.3653463 
0.2428375 0.2991812 0.4579814 
0.2652332 0.2920697 0.4426971 
0.3470636 0.2298707 0.4230657 
0.3149882 0.2227767 0.4622351 
0.2579635 0.3129613 0.4290752 
0.309978 0.3055421 0.3844799 
0.2589208 0.3005474 0.4405317 
0.2903526 0.3108867 0.3987607 
0.2837652 0.330499 0.3857358 
0.2503678 0.3322276 0.4174046 
0.2992825 0.3189939 0.3817236 
0.2623225 0.3138721 0.4238054 
0.3312731 0.3558448 0.3128821 
0.3012676 0.2385021 0.4602303 
0.2955199 0.2600363 0.4444439 
0.3434791 0.3116826 0.3448383 
0.2860199 0.287156 0.426824 
0.3063944 0.3379388 0.3556669 
0.3913919 0.267701 0.3409071 
0.3212118 0.2964845 0.3823037 
0.3109753 0.2781737 0.410851 
0.2997739 0.1986239 0.5016023 
0.3023205 0.2496186 0.4480609 
0.2716572 0.3272469 0.401096 
0.2910692 0.3461411 0.3627897 
0.2883178 0.3239042 0.387778 
0.2673166 0.2746931 0.4579903 
0.3072643 0.2782752 0.4144605 
0.3046882 0.284142 0.4111698 
0.2748623 0.3285231 0.3966145 
0.2409812 0.3677842 0.3912346 
0.3593759 0.2661879 0.3744362 
0.3205138 0.3389988 0.3404873 
0.2468763 0.3389084 0.4142153 
0.2632778 0.3302201 0.4065021 
0.3157307 0.3719868 0.3122825 
0.2455592 0.2978413 0.4565995 
0.2360851 0.4185494 0.3453655 
0.2660522 0.2926604 0.4412874 
0.2871344 0.3420593 0.3708063 
0.2267725 0.409845 0.3633825 
0.2618227 0.3160398 0.4221374 
0.2701974 0.3616789 0.3681237 
0.2420015 0.3177888 0.4402098 
0.2782045 0.2900612 0.4317343 
0.2881719 0.4307729 0.2810553 
0.3051183 0.2629573 0.4319244 
0.2384763 0.343778 0.4177457 
0.2759859 0.3139005 0.4101136 
0.2955775 0.3098537 0.3945688 
0.3231898 0.2836019 0.3932083 
0.2145164 0.3713295 0.414154 
0.2895452 0.4002777 0.3101771 
0.3207555 0.2904018 0.3888427 
0.2513302 0.3733919 0.3752779 
0.2933903 0.3149853 0.3916245 
0.2624241 0.2779693 0.4596066 
0.2556643 0.2915661 0.4527696 
0.3087928 0.3110104 0.3801968 
0.2920864 0.322218 0.3856956 
0.2722239 0.376623 0.3511531 
0.23753 0.3917106 0.3707595 
0.3067815 0.2898485 0.40337 
0.2767053 0.288525 0.4347697 
0.3278393 0.3184795 0.3536812 
0.307207 0.3532497 0.3395433 
0.2797415 0.3875424 0.3327162 
0.2549992 0.325439 0.4195618 
0.2299397 0.3178039 0.4522564 
0.2616386 0.3012331 0.4371283 
0.3569021 0.2295941 0.4135038 
0.2803309 0.3656636 0.3540055 
0.222983 0.3426252 0.4343918 
0.2673942 0.300673 0.4319327 
0.2369518 0.3252631 0.437785 
0.2907899 0.3764919 0.3327182 
0.2888968 0.3269272 0.384176 
0.3200063 0.2509915 0.4290023 
0.2980611 0.3104395 0.3914994 
0.2742269 0.3631681 0.362605 
0.2411098 0.2761848 0.4827054 
0.2696027 0.3894553 0.340942 
0.2277733 0.2818126 0.4904141 
0.2401591 0.3174735 0.4423674 
0.3134043 0.3585208 0.3280749 
0.215409 0.2739593 0.5106318 
0.2127953 0.339733 0.4474718 
0.3339075 0.2789282 0.3871643 
0.1847981 0.338213 0.4769889 
0.3041745 0.334735 0.3610905 
0.2732558 0.2963168 0.4304274 
0.2991599 0.3385138 0.3623262 
0.3054228 0.2177281 0.4768491 
0.317004 0.2639303 0.4190656 
0.2378988 0.3512945 0.4108068 
0.2127353 0.3355134 0.4517513 
0.3225498 0.3200546 0.3573956 
0.3372818 0.3761814 0.2865368 
