"nu" "alpha"
10.94733 0.2007863
49.36423 0.07052258
12.47253 0.2023128
10.06142 0.176937
4.125157 0.3109125
12.06173 0.2013629
41.80051 0.03374725
32.62154 0.09195186
40.09571 0.06092584
43.10518 0.1039713
69.22854 0.02361471
9.904482 0.1581819
3.784166 0.4564752
4.96483 0.4747273
4.583188 0.2783563
14.70565 0.1839758
5.915971 0.2375141
10.59956 0.2336824
8.594574 0.414922
3.940433 0.424518
4.509787 0.07875993
5.710056 0.3695285
5.731279 0.3240362
11.40748 0.09481941
7.960338 0.05265345
16.70757 0.03110555
5.472271 0.3273957
2.854988 0.4545664
2.621753 0.4661686
5.413312 0.3133204
19.83328 0.2260831
15.92264 0.09774495
5.231687 0.2478844
4.447175 0.1463911
10.29795 0.05863661
18.69221 0.04552951
4.21608 0.1450391
4.869166 0.119215
6.099092 0.1063753
6.348877 0.1531998
7.214574 0.344858
5.520511 0.2100868
6.25001 0.09976675
27.88373 0.1159097
6.619204 0.2457514
4.428233 0.2846416
3.888826 0.4494331
2.455549 0.409747
11.93275 0.1620999
15.77669 0.09840414
28.62811 0.0569183
25.82093 0.1440194
4.756613 0.2172401
11.36455 0.3813456
3.51684 0.2795629
3.213861 0.2482821
3.055089 0.3082788
6.506422 0.3422003
6.369665 0.3615159
15.59055 0.07838263
17.67461 0.2457412
17.16368 0.1150084
7.820588 0.4508644
18.42678 0.02893275
4.860769 0.2622593
9.33914 0.1055038
11.45256 0.09071507
20.42364 0.04805856
5.590862 0.426347
5.501155 0.3003552
4.099055 0.09954213
11.79247 0.1292637
5.774102 0.08961311
3.675187 0.1566667
3.40652 0.377264
6.181059 0.06586987
9.454176 0.1114786
5.838366 0.4244039
9.545191 0.128185
23.20613 0.1964629
32.26775 0.04026266
47.1206 0.04023204
16.15759 0.1554078
5.822337 0.4541545
5.157907 0.1210538
8.967798 0.09852872
110.9585 0.02698912
2.453055 0.1556676
4.110536 0.152183
5.950794 0.07585816
5.774782 0.2521966
14.53035 0.02684689
11.94786 0.1680882
