"comp1" "comp2"
0.08087255 0.01805463
-0.009127573 -0.0161755
-0.001503534 0.005545109
0.07535864 -0.02131599
-0.03464521 0.01497409
0.02682745 0.00565345
0.05044166 -0.02195534
-0.05550654 -0.02491501
0.01299346 0.003669657
0.1118329 0.002620337
0.07889253 0.001777713
-0.06340831 0.0343527
0.02901965 -0.005965753
-0.03453959 0.0117033
-0.04428059 -0.001270189
-0.05146058 -0.03730626
0.0412311 -0.01184413
-0.07952584 -0.001856792
-0.08598518 0.01184424
-0.03122283 0.01893194
-0.00372273 -0.007222857
-0.02325798 0.009138465
-0.08370128 -0.03454751
-0.05783748 0.013387
-0.1165486 -0.005924272
-0.05801085 -0.009044236
-0.02572373 -0.02041721
-0.05632993 -0.01260803
-0.02657367 0.0140202
-0.04610098 0.001162329
-0.04339994 -0.00205778
0.08544716 0.01375502
-0.001940835 -0.0193366
-0.0486729 -0.01182917
0.01899589 -0.01050336
0.0109493 -0.009564823
-0.01707141 0.007368785
-0.06346352 -0.01695072
-0.1109467 -0.01695685
-0.1601369 -0.00733723
-0.07003629 0.01295484
-0.03546831 -0.01129085
-0.02965696 0.01070768
0.08050318 -0.00948765
-0.04849112 -0.0004521424
-0.004467701 -0.02113291
-0.06754255 -0.002975899
-0.01745569 0.005017498
0.01521687 -0.007102684
-0.1536099 -0.01788828
-0.03372151 -0.01351157
0.05009985 -0.005858975
-0.03533796 -0.02574719
-0.1192272 0.01821328
-0.06209108 -0.01383801
-0.02299422 -0.01042531
-0.006831454 -0.001922935
-0.006929622 0.01708559
-0.06198783 0.02051419
0.01296802 0.008197426
0.01423931 -0.0044541
-0.01113356 0.01200259
-0.03231583 -0.00298238
0.08020323 0.02000392
-0.05118663 -0.01299294
-0.04283712 0.008116329
-0.1563463 0.02316972
-0.04948942 0.01534908
-0.04964469 -0.02072368
-0.03233656 0.009360262
-0.0728827 -0.01160443
-0.02513171 -0.004637661
-0.0245885 -0.002403208
-0.05392783 0.001494876
-0.02556681 -0.003247903
-0.09755885 -0.005419173
0.01258233 -0.01033454
0.00434406 0.005804142
-0.06733486 -0.007917411
-0.07058114 -0.01277745
0.04953008 -0.03201346
-0.07640568 0.01248127
0.02516631 -0.01897534
-0.02554347 -0.006142053
-0.0217364 -0.001762675
0.03024238 0.007087429
0.1035864 -0.01697811
-0.04406177 0.02631111
-0.03696486 -0.01450682
-0.1258758 -0.01316175
-0.0486478 0.03138585
-0.06593658 0.01734873
0.07037177 -0.009993025
-0.02692335 -0.01485869
-0.08390976 -0.01579566
-0.02329476 -0.027002
0.01681483 -0.03920449
0.03141534 -0.03092419
-0.08350409 0.0009294834
0.01334336 0.02621394
-0.03024189 -0.03259039
-0.01370988 -0.05469158
-0.05764643 -0.0009165076
-0.05993497 0.005944437
-0.01914823 -0.006221364
-0.06075618 0.00684825
0.07265881 -0.01497006
-0.01999191 0.0006115493
-0.02324471 0.01825795
0.01106599 0.01833576
0.01777925 -0.009087714
-0.03970586 -0.01224419
0.005440565 0.02798618
-0.06075006 -0.01637476
-0.001447406 -0.01901762
-0.09312456 -0.01250944
-0.1007418 0.02010928
0.01097105 -0.007486329
-0.0773464 -0.01989678
-0.03876381 -0.004305129
0.01180964 -0.02762776
-0.05282551 0.01782756
-0.1024898 -0.03105336
0.0556792 -0.003587741
0.07660927 -0.041272
-0.01756555 0.01300429
-0.03138744 0.003987193
-0.02243609 0.0155852
-0.07899967 -0.02574925
-0.03890661 0.005872293
0.01880655 -0.0108941
-0.01208525 -0.007731033
-0.00660586 -0.01655976
0.03291171 0.01625761
-0.1241013 -0.02815209
0.007839016 -0.009706865
-0.05102899 0.001923445
0.07260625 -0.03049092
-0.02884198 0.0275433
0.01141781 -0.007120068
-0.01956673 -0.01827003
-0.09335407 -0.004293143
-0.04465598 0.00831955
-0.03469169 -0.01895776
-0.01939369 0.0242138
0.02802304 -0.03706808
0.07878651 -0.005716562
-0.1597346 -0.01608853
-0.1457789 0.002890233
-0.111954 0.009475057
-0.004996399 -0.01636618
0.03618583 -0.0169035
0.01502078 -0.003781971
-0.0665691 -0.02092294
-0.03377555 -0.01614494
0.005739442 -0.008802
-0.03978046 -0.01505277
-0.01578736 -0.007304332
-0.0729178 0.02074585
-0.007179391 -0.002303232
0.00232408 -0.008952507
-0.02341982 0.01690801
-0.04733441 -0.02364645
-0.06850105 -0.008163615
-0.04524452 -0.0418356
-0.001346891 0.009056076
-0.05467769 0.02835253
0.00361853 -0.002915528
0.0501672 0.005255013
-0.07958173 -0.0176012
-0.08774938 0.003058977
-0.0470892 0.00887679
-0.007487715 0.00124109
-0.0136344 0.005309139
-0.03570627 -0.02021003
0.09199876 0.01466087
-0.05681823 -0.02386286
-0.03237093 -0.01829828
-0.02760045 0.01851619
-0.03047606 -0.009121233
-0.02836441 0.001377512
0.009051085 -0.01258638
-0.04016985 0.02484041
0.02350531 -0.006690161
-0.1050692 0.02403544
-0.02574438 0.001968886
-0.07294764 -0.01056697
-0.1007558 -0.01039325
0.08496498 0.01125343
-0.06217219 -0.006501801
-0.01175688 -0.00987752
0.07433126 0.02420046
0.0117427 -0.00608897
-0.07362212 -0.01670892
-0.06852324 -0.003731336
-0.1265308 -0.03319873
-0.04295118 -0.031228
0.009207737 0.006514238
-0.188757 -0.006906548
0.01664905 -0.0004599876
0.02151786 0.01213175
0.003570482 0.01714746
-0.01677789 -0.009518064
-0.04462078 0.001723996
-0.02782984 -0.004590098
-0.01843827 0.0445885
0.07609991 0.005283484
0.06688137 -0.02577666
-0.004027512 0.006324578
-0.05701218 -0.01129078
-0.06284755 -0.03080595
-0.04247602 -3.281174e-05
0.1098718 -0.02336416
-0.1833865 -0.01672485
-0.01128677 0.02470292
-0.03407467 0.001131362
-0.02736461 0.004795504
-0.05311858 -0.004720014
-0.09941572 0.01172584
-0.04256804 -0.009156915
0.09410535 0.003193286
0.02680486 -0.02182221
0.02232298 0.003169591
0.01664924 0.009502197
0.01629808 -0.003464967
-0.07861803 -0.01167293
-0.03782456 -0.01754903
-0.08602486 0.02377724
-0.02746104 0.0002496482
0.005014839 -0.02319831
0.08532388 0.003802082
-0.00187492 0.0127214
-0.1133928 -0.01331178
0.02701215 0.009193212
-0.09492709 -0.004216331
-0.02666704 -0.01592561
-0.01032061 0.006426612
-0.04952673 0.008030285
0.07963213 0.005065521
0.06461083 0.01111912
-0.1231405 -0.005300058
0.04998352 0.006480183
0.005915591 -0.0136932
-0.03637778 -0.0069529
0.1525468 -0.006216654
-0.03094429 -0.004726765
-0.0003383889 -0.02534482
0.08233062 0.001352892
0.07183383 0.008997894
-0.05573465 0.03768915
-0.05497875 -0.002156619
-0.06102913 0.0008381306
-0.1073475 0.01727452
-0.02080731 -0.003073657
-0.06448078 -0.006376032
-0.0226711 -0.03594511
-0.005127314 0.02027807
0.07235096 -0.01165463
0.004424482 0.01783827
0.06584442 -0.005654014
0.02272074 0.01601393
-0.07561597 0.01847826
-0.02486673 -0.002242279
-0.0701774 -0.01277885
-0.03472687 -0.006541984
-0.06929317 -0.0195832
0.04307194 0.05747471
-0.02837086 0.009254131
-0.0471563 0.02247776
-0.005049851 -0.01076558
-0.03794574 -0.003264557
0.05898308 -0.01593639
-0.01276094 0.008205469
0.1304024 -0.0253226
0.1203704 0.001151781
