"u.bar" "t.bar"
1.012532 0.8578328
1.019905 0.7493784
0.945484 0.9479247
0.9566294 0.873589
0.9558134 0.954811
0.996572 0.9630811
1.033424 0.7720467
1.007721 0.7870381
1.008275 0.8285961
0.9960234 0.9036569
0.9995479 0.7984585
1.036898 0.8512645
1.037803 0.8851015
1.057166 0.8759503
0.9898421 0.9111024
1.007243 0.9094575
0.9892263 0.92026
1.070944 0.8224314
1.034476 0.8829716
0.9826993 0.9623217
1.137051 1.09834
1.068183 0.8775384
1.108413 0.9343979
1.022823 0.8588808
0.9978247 0.9812867
0.981012 0.7479253
1.084278 0.7871622
1.071239 0.8926945
1.027564 0.9234887
1.178903 0.9738054
1.007062 0.7921602
1.070908 0.7945881
1.08758 0.8768052
1.034582 0.9600173
0.9572438 0.9002032
1.059013 0.8787501
1.12657 0.889601
1.015968 1.015452
1.048625 0.7949826
1.022517 0.8291494
0.9578153 0.8672264
0.9670243 0.9824951
1.029178 0.8696201
0.9610883 0.8034118
1.064236 0.7968795
1.125741 0.9550979
1.092148 0.9575693
1.01516 0.9929024
0.9624737 0.9084103
1.024535 0.7873729
0.992514 0.7738427
1.029223 0.7113436
1.16949 0.8591737
1.035928 0.7764261
1.122836 1.009323
1.089726 0.9731567
1.155612 1.02747
1.070646 0.912756
0.968488 0.9081618
1.008374 0.8337734
1.016482 0.8015419
0.9938714 0.8075971
0.9880245 0.860612
1.006366 0.7873992
1.072536 0.9072947
1.089246 0.8961146
1.095182 0.8490144
1.015315 0.7653622
0.9395546 0.7426556
1.234034 0.8871271
1.009489 1.027504
0.9682617 0.9324389
1.018388 0.9761067
1.028942 0.8774243
1.147156 0.9092586
1.057854 0.9805587
0.9635139 0.9054817
1.095307 0.8925876
1.025752 0.7636572
1.002208 0.855525
1.010592 0.8125853
1.014108 0.7709992
1.012548 0.902133
1.210918 0.9009477
1.091855 0.9255056
1.083554 0.9867267
1.018676 0.8818658
1.021591 0.9766445
1.105002 0.829481
1.025318 0.8009898
1.014446 0.9608674
1.000406 0.8215736
0.9766289 0.8535655
1.084425 0.7860563
1.016668 0.8716857
1.035185 0.8144862
1.050153 0.8284798
0.9737673 0.7948537
1.039324 0.8385283
1.058677 0.9071658
1.098778 0.8299114
1.058061 0.8944033
0.9916933 0.840134
1.05799 0.7740787
1.142953 0.9530109
1.011057 0.882347
1.054612 0.8274571
1.007365 1.055132
1.136721 0.8197049
1.000337 0.8278562
1.136846 0.930777
1.035121 0.9034147
1.001653 0.7650707
1.065756 0.8471596
1.104531 0.7909222
0.9777789 0.9106366
0.9704163 0.8569608
1.011752 0.9046405
1.059223 0.8738219
1.03653 0.7656472
0.9662651 0.8816061
1.019944 0.8624897
1.119884 0.7821038
1.000049 0.7934112
0.980488 0.8839752
1.087008 0.9769729
1.021073 0.9391906
1.124663 0.8439744
1.045323 0.9110045
1.05652 0.8794824
1.027346 0.9031801
1.030994 0.8266991
1.165684 0.9892873
1.021811 0.8324929
1.001962 0.7897214
1.065158 1.01814
0.9581786 0.9448644
1.036789 0.855692
1.02962 0.8456602
1.061623 0.9702527
0.9953134 0.8122494
1.150121 0.9039846
1.041896 0.9177508
1.227225 1.012842
1.052459 0.7474536
1.008313 0.7441208
1.014276 0.8593828
0.9856203 0.7875366
1.014042 0.7593389
1.011828 1.013927
0.9977809 0.8014901
1.018247 0.8507377
1.056472 0.8414946
1.024609 0.7840631
0.9964459 0.8629345
1.019555 0.9156942
1.113866 1.00742
1.107121 0.9085093
1.066356 0.8669276
1.039817 0.8652688
1.046761 0.8910811
1.278093 0.9273135
1.029062 0.8470006
1.015951 0.9766222
0.9811289 0.8440396
0.9974257 0.7965902
1.252595 0.9928048
0.973258 0.8749658
1.001694 0.7983426
0.9753926 0.971056
1.024977 0.8047937
0.9806595 0.891229
0.9900579 0.7517678
0.9868077 0.9364677
1.128733 0.9159752
1.072012 0.8306464
1.002709 0.9938595
1.010758 0.8303311
1.004835 0.8235526
1.075229 1.026243
1.095462 0.9794869
1.012933 0.8400072
1.051862 0.9350007
1.083296 0.8347518
1.01389 0.9922158
1.052296 1.000479
1.023031 0.8661563
0.9929179 0.8180194
1.021122 0.7691587
1.030586 0.8332718
1.095742 0.9906721
0.9884358 0.845573
1.099539 0.904672
1.105818 0.8133596
1.065264 0.800948
1.001992 0.8911373
1.166904 0.8744415
0.9285891 0.8766333
1.040191 0.7918809
0.9953422 0.7729407
1.021437 0.947244
1.015217 0.9552042
1.042071 0.8666716
1.245563 1.126343
1.101781 0.8991272
1.00333 0.8736699
1.013125 0.841828
1.022936 0.8232863
1.182515 0.8575808
1.040741 0.8945465
0.9895176 0.7670705
1.011232 0.894572
1.013967 0.8499914
1.001103 0.7478362
1.140081 0.7707467
1.074971 0.9839284
1.04163 0.7799577
1.08447 0.9176836
1.00718 0.8401443
1.138615 0.9411423
0.9796023 0.8635263
1.043438 0.7789231
1.058678 0.7251065
1.053597 0.830782
0.9534328 0.8602315
1.055336 0.9596405
1.151146 0.9865291
1.013252 1.022485
1.042604 0.9910728
0.9685411 0.8124233
0.9873484 0.8266776
1.019685 0.8774466
1.050021 0.6941068
1.01255 0.8453471
1.06063 0.9252795
0.9452197 1.05554
1.112837 0.9060387
0.9852371 0.930217
1.022955 0.789033
1.054538 1.054133
1.046907 0.93547
1.019534 0.8354718
1.025414 0.9359582
1.024231 0.8487075
1.009059 0.7853662
1.027505 0.9020819
0.9998257 0.9450857
1.043661 0.6811146
1.015298 0.7662222
1.062596 0.8482348
1.115113 0.819351
1.02059 0.8098045
1.025049 0.9011339
1.052322 0.9090997
1.115829 0.7806571
1.002142 0.7179837
1.046732 0.8914528
0.9581694 0.8168532
1.0602 0.772814
1.016007 0.7852331
0.9750399 0.8466971
0.990285 0.7664491
1.003612 0.8894199
1.015293 0.8981313
1.015019 0.9467424
0.9890604 0.8492438
1.037682 0.778363
1.041952 0.9697331
1.108327 0.9176864
1.09974 0.8946764
1.102747 0.7323274
1.144553 0.7798654
1.094235 0.8118854
1.005723 0.7434462
0.9928551 0.7787348
1.040452 0.7880743
1.033944 0.7370094
1.1001 0.8729589
1.016738 0.9095267
0.9818819 0.772489
1.039127 0.8871316
0.966228 0.8304904
1.089637 1.127719
0.9959515 1.013489
1.099784 0.9814762
1.133184 0.9869573
1.009306 1.036767
1.014602 0.7338393
1.028622 0.9059551
1.147815 0.8462721
1.034921 0.9164024
0.9726692 0.8738491
0.9904776 0.9587992
1.072143 0.766519
1.007093 0.9007862
1.070336 0.9186753
1.034925 0.8888526
1.22524 0.8343024
1.056146 1.060294
0.9885201 0.9237161
1.071 0.8213982
0.9877679 0.8173638
0.9976575 0.8813381
1.037989 0.815283
1.041461 0.8449998
0.9944654 0.7921873
1.045766 0.8352567
0.9920392 0.8346374
1.131339 1.12549
1.030023 0.7484913
1.041451 0.8446518
1.080238 0.910051
1.03913 0.7073942
0.9901869 0.8303109
1.123125 0.9796958
1.058534 1.005727
1.020987 0.725006
1.015417 0.9309972
1.115988 0.9767297
0.995653 0.8337687
1.140886 0.8799457
1.052851 0.818218
1.131969 0.939572
0.9947549 0.8452444
1.008976 0.7622935
1.061559 0.7433085
1.001268 0.8554331
1.013083 0.8212594
1.044504 0.8320861
1.053366 0.8935218
1.009526 0.7817659
0.9954753 0.8156384
1.00254 0.855081
1.042805 1.044859
1.011864 0.7457851
1.153357 0.7723504
1.085857 0.9351383
1.043993 0.8850222
1.030718 0.8717966
0.958732 0.8463959
1.05276 0.8669887
1.041673 0.9208323
1.179041 0.9827396
0.9925407 0.8962598
1.028115 0.8390415
1.035842 0.8324685
0.9892099 0.7872273
1.068072 0.8425288
0.9974456 0.8028857
1.032378 0.9141951
1.00577 0.8085245
1.04974 0.8809224
1.130227 0.7568757
1.198769 1.061899
1.054288 0.8153422
1.052823 0.8218748
1.001109 0.7620868
1.05163 0.8095788
0.9894996 0.9370196
1.106276 0.8266163
1.105828 0.963117
1.012431 0.8618488
1.043327 0.950278
1.084638 0.8813569
1.024568 0.9818976
0.991524 1.000085
1.204039 0.8962785
1.016913 0.8821274
1.057746 0.7430898
1.018016 0.8412076
1.080518 0.87498
1.004481 0.944786
1.054727 0.7601899
1.003274 0.8156095
1.060333 0.8798153
1.054399 0.8104705
1.072026 0.9129798
1.09438 0.8959566
1.093444 1.040211
1.019068 0.8380079
0.9962215 0.8152793
1.01974 0.8398681
1.123686 0.8562595
1.029219 0.7844008
1.04082 0.8289499
1.09911 0.8526772
1.02859 0.8293709
1.148122 0.8407045
1.030061 0.8552296
1.041406 0.786055
1.014023 1.00556
1.025259 0.8347992
1.057187 0.8559529
1.191684 1.034704
1.003292 0.9583694
1.015065 0.8166591
1.100538 0.8280904
1.039374 0.7681206
1.035381 0.8745633
1.017596 0.8027369
1.051315 0.8610345
1.016979 0.8001359
0.9739407 0.9338669
1.012122 0.7596471
1.009969 0.8522538
1.001872 0.7978456
1.049455 0.8269588
1.086034 0.921798
1.111389 0.9317509
1.070948 0.9618222
1.060282 0.7386179
1.035833 0.8709405
1.035765 0.775933
1.129759 0.9394296
1.106948 0.819681
1.218308 0.9043108
1.050665 0.9257605
1.048578 0.7565002
1.087867 0.7779149
1.005166 0.8005645
1.08921 0.8975789
1.111095 0.9058476
0.9746708 0.7232576
1.003975 0.9001708
1.017415 0.8954468
1.045761 0.7784625
1.019233 0.7517694
1.03617 0.8579356
1.031892 0.8433424
1.104529 0.8587029
0.9915777 0.9732475
0.9889524 0.8581588
1.061498 0.7480124
1.001728 0.8523113
1.045646 0.8561873
1.038364 0.9695023
1.029691 0.8376385
1.017645 0.8573541
1.053427 0.8575024
1.014172 0.8938436
0.9278799 1.155176
1.060613 0.903749
1.053065 0.7664573
1.046798 0.9220695
1.023389 0.7401395
1.055807 0.7743759
1.042418 0.8904586
1.017484 0.8344004
1.023487 0.9064626
1.048673 0.7638956
0.9387711 0.9251467
1.060576 1.007207
1.096401 1.077505
1.123782 1.107687
1.005703 0.7870964
1.059387 0.833648
1.01217 1.007901
1.020101 0.7905355
1.10837 0.8187929
1.051149 1.0322
1.025292 0.8586523
1.032892 0.9672867
0.9899645 0.9707516
0.9909697 0.795339
1.019411 0.7957311
0.9944762 0.7259368
1.069094 0.9822115
1.088563 0.8401356
0.9991675 0.895422
0.9930455 0.8934043
0.9933274 0.8913492
1.173238 1.081049
1.14008 1.054639
1.11532 0.9131959
1.107996 0.9696564
1.044643 1.098423
1.040476 0.8764797
1.067663 0.914331
1.069747 0.8541214
0.975165 0.9062989
0.9700437 0.9775965
1.079427 0.8716252
1.045068 0.8772388
0.9867903 0.9079555
1.085105 0.8334519
1.055256 0.96696
1.117173 0.893897
1.041092 0.9366858
1.078573 0.8980049
1.008421 0.8242358
1.011138 0.8620663
1.01992 0.7346781
1.166595 1.005125
1.183794 0.8837432
1.00897 0.8666514
0.9899073 0.8399538
1.033077 0.8980658
1.13768 0.9649277
1.027981 0.884978
0.9971864 0.8981075
0.9893365 0.822158
1.102185 1.111662
1.249208 0.9385251
1.0171 0.7787624
1.005839 0.7623044
1.042535 0.8492248
1.063755 0.901617
1.093628 0.8515019
1.036545 0.9777207
1.043087 0.9635884
0.9695758 0.7625662
1.048259 0.9116982
0.9862538 0.8316407
1.006099 0.9143172
0.9930124 0.8534547
0.9927064 0.8012494
1.03388 0.8004039
1.149654 1.141318
1.040285 0.9822252
0.9641541 0.8791573
1.062654 0.8425565
1.078687 0.9361175
1.109491 0.8813123
1.009812 0.8043664
0.9549206 0.8518753
0.9869479 0.9388304
1.016749 0.8378943
1.077335 0.8660245
1.00853 0.9591666
1.045684 0.7268386
0.9994035 0.9203273
1.070886 0.7665535
1.090885 0.9737228
1.009412 0.8277169
0.9750798 0.7701765
1.038159 0.8314357
1.061613 0.8454353
1.049195 1.222676
1.091314 0.8294272
0.9976492 0.887599
1.065158 0.9331578
1.008657 0.7906688
1.007341 0.7867925
0.9758601 0.7986265
1.098027 1.06836
1.020608 0.730234
1.046554 0.7788967
1.147497 1.078793
0.9906473 0.8721973
1.01933 0.8482735
1.001294 0.8826346
0.9171552 0.9927073
0.9843229 0.8497724
1.094979 0.8777609
1.129085 0.782506
1.029857 0.8617468
1.092303 0.9922312
1.10477 0.9998834
1.154168 0.9482775
0.9802959 0.7948566
1.059153 0.962731
1.004428 0.8779015
1.027853 0.9011469
1.153112 0.7179639
0.9965123 0.8226717
0.993465 0.8753942
1.026994 0.9243486
1.084019 0.977159
1.067831 0.799192
0.99084 0.8400484
