"comp1" "comp2"
2.059719 0.3003507
1.055573 0.4143283
1.348147 0.2703354
1.872535 0.3289944
1.73117 0.3325132
0.9506824 0.1732428
1.616203 0.1741009
1.731618 0.2136045
1.538536 0.1996665
1.001182 0.1984435
1.547377 0.2195548
1.065574 0.1040515
1.308251 0.1512952
1.64362 0.2352513
1.496387 0.2230222
1.32662 0.1639649
1.394259 0.1912846
1.447884 0.2112856
1.335377 0.1930478
1.271617 0.2449601
1.155763 0.2185828
1.525944 0.1465873
1.356905 0.125562
1.317155 0.175839
1.18344 0.1411111
1.330564 0.08974715
1.075713 0.1648074
1.254304 0.1173015
1.343593 0.1166471
1.327116 0.2148852
1.376271 0.1630098
1.381502 0.2041292
1.198748 0.2226706
1.457726 0.2360734
1.54225 0.2163359
1.17694 0.1525311
1.209134 0.1146968
1.05954 0.06358651
1.462997 0.07931741
0.9207738 0.1261256
1.754579 0.1202912
1.487682 0.141499
1.215779 0.2101658
1.474149 0.2688395
1.238615 0.1574374
0.9069469 0.1425231
1.417319 0.2846742
0.9239312 0.5497182
0.8518307 0.2118786
1.715859 0.147851
1.427931 0.3222951
1.36644 0.1235103
1.416466 0.1100392
1.05331 0.1563192
0.9569771 0.4670107
1.278507 0.1520928
1.355296 0.1212313
0.8877591 0.1158622
1.575848 0.1140268
1.608588 0.07687197
0.7246872 0.1313172
0.7299782 0.1457735
1.394462 0.1862646
1.699976 0.2471374
1.023077 0.1263381
1.089001 0.08064582
0.9469436 0.1602249
1.336393 0.357562
1.702131 0.2430567
1.306898 0.1800147
1.636846 0.1576668
1.046687 0.206621
1.097299 0.101598
1.331307 0.3242775
1.231889 0.1466207
1.174007 0.2569728
1.756345 0.2028272
1.265398 0.133326
1.152705 0.1149336
1.746942 0.2557657
1.118202 0.111032
1.588221 0.1983516
1.148576 0.1333563
1.19794 0.09573373
1.028396 0.2301851
1.174573 0.1998132
1.211989 0.217715
1.003984 0.2144626
1.327863 0.1223259
0.989909 0.1497219
1.066816 0.1579742
1.216018 0.2808706
