"Delta_1" "Delta_2"
11.06104 -3.524299
11.74748 -3.534095
10.68207 -3.593884
10.92241 -3.605366
11.04288 -3.678572
10.96597 -3.990239
10.5092 -3.671512
10.43255 -3.354167
11.08438 -3.578183
10.0438 -3.447265
10.77337 -3.495465
10.32661 -3.506779
10.18041 -3.608405
10.61417 -4.000605
10.44925 -3.956921
11.48032 -3.763929
10.54269 -3.599613
10.92795 -3.583673
10.7861 -3.594523
10.92938 -3.391996
10.20295 -2.964965
10.77673 -3.221492
10.65789 -2.902159
10.31522 -3.270196
10.55724 -3.102319
10.46598 -3.058178
10.31998 -3.295701
11.20832 -3.17411
11.36158 -3.400333
11.27778 -3.583576
11.43547 -3.053669
9.556491 -3.189969
10.54156 -3.27703
10.45168 -3.440171
11.0811 -3.625068
11.12548 -3.915513
10.30668 -3.003239
10.39477 -3.030895
10.87828 -3.327625
11.41887 -3.02342
10.79009 -3.451487
9.973432 -3.16071
10.38402 -3.23801
10.4427 -3.53193
10.74365 -3.496095
11.06698 -3.33347
10.20474 -3.137166
10.87272 -3.238181
10.67908 -2.887324
9.928228 -3.226882
10.56311 -3.261537
10.58905 -3.320046
9.621418 -3.234282
10.35538 -3.190749
11.79904 -3.449711
10.60429 -3.934105
10.84501 -3.433029
11.25207 -3.253097
11.467 -3.637956
10.65801 -3.51599
11.13633 -3.077593
10.53672 -3.237672
10.51731 -3.699825
10.66728 -3.470115
10.29518 -3.47781
11.11948 -3.674271
10.54305 -3.665821
10.57896 -4.001296
10.22761 -3.805478
10.06859 -3.364103
11.05168 -3.170171
10.23983 -3.174446
11.54981 -3.274596
11.35342 -3.43669
11.18715 -3.11508
10.89609 -2.899157
10.67918 -2.909098
10.26291 -3.020091
11.05462 -3.003526
11.18238 -3.06585
9.938755 -3.164593
10.76537 -3.099353
10.46996 -3.201344
10.21572 -3.358221
10.34475 -3.287908
10.60231 -3.552436
10.79169 -3.421072
11.05848 -3.173542
10.38767 -3.235385
10.7358 -3.469198
11.27812 -3.453922
10.67625 -3.607045
11.61458 -3.978323
11.41994 -3.844995
10.6603 -3.865207
11.74193 -3.856891
10.21831 -3.578734
11.02427 -3.228372
10.7288 -3.29657
11.34497 -3.645047
11.27606 -3.308085
10.36902 -3.394007
11.09271 -3.315136
11.12391 -3.311784
10.957 -3.233857
10.84353 -3.729078
10.90279 -3.561777
11.13353 -3.416436
10.5392 -3.165851
10.16181 -3.373884
10.62064 -3.434464
9.546651 -3.41848
10.13047 -3.390148
10.33658 -3.138726
10.59356 -3.512493
11.4856 -3.859869
10.61088 -3.781113
10.58725 -3.53572
9.576534 -3.213794
10.04558 -3.199932
10.48197 -3.274127
10.09349 -3.310341
11.35148 -3.135585
10.41557 -3.403083
11.01805 -3.519167
10.55413 -3.512562
10.38288 -3.625246
10.29071 -3.296156
10.72525 -3.513545
10.35648 -3.41402
10.9299 -3.477773
10.18646 -3.481795
10.85272 -3.358952
10.66018 -3.432022
11.27174 -3.0541
10.887 -3.24733
10.74267 -3.613745
10.60442 -3.758225
10.04756 -3.662974
9.967287 -3.65119
10.41116 -3.353688
10.78101 -3.247635
11.3649 -3.035795
10.74716 -3.272206
10.26766 -3.442306
10.23769 -3.553945
10.66513 -3.193448
10.04727 -3.689725
11.54926 -3.569471
10.66748 -3.625863
10.50728 -3.766224
11.0016 -3.520265
11.27476 -3.70254
10.52318 -3.592148
10.42607 -3.76233
10.36544 -3.490286
9.479235 -3.07813
10.85664 -3.219584
10.86573 -3.034338
10.22856 -2.993642
11.03887 -3.154096
10.53467 -3.375332
11.35775 -3.418383
11.3 -3.821554
11.7659 -3.685004
10.73211 -3.368107
11.17943 -3.229989
10.00399 -3.446717
10.8641 -3.429719
10.3769 -3.412589
11.43494 -3.760419
9.9238 -3.026393
9.225537 -3.375095
10.52714 -3.625498
10.54396 -3.585625
11.38658 -3.425122
10.49827 -3.434773
10.89763 -3.224821
10.21374 -3.473222
10.06988 -3.210011
9.975509 -3.525702
10.64847 -3.35697
10.51274 -3.19966
10.77909 -3.083132
10.26128 -3.263423
10.18176 -3.166879
11.31884 -3.4759
10.13986 -3.583553
10.23586 -3.436675
11.79385 -3.622018
10.78495 -3.697161
10.47505 -3.648484
10.3815 -3.328186
10.43618 -3.314775
10.50953 -3.068889
10.01374 -3.176531
9.785947 -3.584925
10.61304 -3.70838
10.81487 -3.450378
11.26766 -3.471668
11.76112 -3.671086
10.56576 -3.636382
9.51675 -3.656748
10.68191 -3.371663
12.04946 -3.586285
10.87796 -3.481313
11.16418 -3.486177
11.26713 -3.673105
10.64129 -3.517749
11.26854 -3.623425
10.38254 -3.68346
10.18814 -3.559757
11.02111 -3.512331
10.12166 -3.291061
10.10953 -3.375627
9.971586 -3.374356
10.23751 -3.543814
10.79601 -3.818918
10.56175 -3.431986
11.16897 -3.426566
10.83306 -3.346195
10.38918 -3.152338
10.36881 -3.197769
10.66222 -3.685433
10.4253 -3.56111
10.571 -3.624148
11.39064 -3.503165
11.27354 -3.367096
10.56449 -3.409609
11.10262 -3.33882
10.3443 -3.064022
10.819 -3.223441
9.903557 -3.050848
10.3666 -3.268328
11.14157 -3.372334
10.69657 -3.424027
10.35923 -3.315795
10.52393 -3.570276
11.30032 -3.414896
10.97101 -3.709688
10.82741 -3.550912
11.40392 -3.618341
11.24891 -3.65515
10.63664 -3.418027
10.6001 -3.166427
11.13898 -3.389757
9.968466 -3.295118
10.51582 -3.047607
11.05068 -3.441899
10.18082 -3.733718
10.70134 -3.777611
10.64269 -3.807021
10.71147 -3.394271
10.1458 -3.518731
10.01504 -3.587644
11.15552 -3.581339
11.18336 -3.65156
10.18114 -3.392382
10.03746 -3.26506
10.91405 -3.713636
10.40421 -3.389046
11.15695 -3.058513
10.53075 -2.949638
10.13817 -2.915273
11.23945 -3.266191
10.88632 -3.361902
10.95703 -3.624045
11.03901 -3.340536
11.14684 -3.424359
10.68934 -3.558757
10.96402 -3.28989
10.82485 -3.584773
10.74758 -3.215135
10.14854 -2.999183
10.68257 -2.934269
10.69109 -3.176763
10.60953 -3.337174
10.97358 -3.206664
10.87481 -3.537518
10.46272 -3.430669
10.52656 -3.483111
10.866 -3.402384
11.29216 -3.475389
10.23836 -3.397644
10.53305 -3.038647
11.22667 -3.201459
10.18899 -3.247449
10.96195 -3.322598
10.44223 -3.501469
10.52085 -3.434539
10.494 -3.347676
10.26314 -3.593867
10.1214 -3.498871
10.21099 -3.021547
10.14693 -3.238352
10.61656 -3.146535
10.70932 -3.372083
10.18599 -3.442499
10.25455 -3.30732
9.923545 -3.310314
10.18601 -3.517852
9.773556 -3.274047
10.15299 -3.364738
10.97551 -3.204627
10.91079 -3.355671
9.940088 -3.233442
10.27196 -3.138228
10.40715 -2.868964
10.91403 -3.614694
10.66528 -3.421484
10.45775 -3.50032
10.56849 -3.566271
10.79601 -3.496162
11.56501 -3.525571
11.5785 -3.564806
11.40624 -3.40903
10.55905 -3.661573
10.26472 -3.788156
10.33702 -3.174061
10.7674 -3.225112
10.80189 -3.103119
10.52855 -3.34959
10.50627 -3.08112
11.07129 -3.220402
11.554 -3.283521
10.68541 -3.137166
10.45206 -3.163421
10.72233 -3.314983
11.66642 -3.228112
11.0453 -3.424866
10.61607 -3.136039
10.41834 -3.210146
9.856915 -3.179621
9.680819 -3.251033
11.44742 -3.173074
10.76276 -3.046913
10.69078 -3.290498
10.30118 -3.302137
11.04994 -3.191634
10.4258 -2.970262
10.4274 -3.191275
10.17166 -3.432198
11.19509 -3.601059
9.803558 -4.0446
10.23525 -3.092323
10.77698 -3.02706
10.21523 -3.167461
10.41058 -2.997585
10.26835 -3.163402
10.68997 -2.891969
9.811051 -2.631576
9.762569 -3.060532
10.36153 -3.101236
10.64512 -3.447901
10.83597 -3.667174
10.72319 -3.595636
10.7496 -3.588561
10.64899 -3.715691
10.57358 -3.708043
10.34363 -3.577378
10.99718 -3.436182
10.22401 -3.415644
10.76645 -3.480109
10.91024 -3.460669
10.15347 -3.420909
10.4626 -3.191659
10.6377 -3.303162
10.7548 -2.973935
10.12024 -3.438981
10.20378 -3.427503
10.80075 -3.384853
10.93548 -3.431741
10.65167 -3.408281
11.04058 -3.477764
11.10478 -3.126914
9.852039 -3.182953
10.94335 -3.271602
10.47571 -3.355673
11.05178 -3.579888
10.77753 -3.595648
10.53708 -3.266886
10.95778 -3.398144
9.977634 -3.407441
10.85256 -3.475159
10.96199 -3.383788
9.597325 -3.294761
10.85286 -3.560855
10.16765 -3.305165
9.676771 -3.235407
11.04841 -2.962138
11.45266 -3.318065
10.98008 -3.601752
10.80117 -3.85465
10.31587 -3.720258
10.72805 -3.781899
10.55758 -3.438365
10.89514 -3.563766
10.12498 -3.399935
10.47525 -3.264633
10.26009 -3.534184
11.27709 -3.443356
10.43469 -3.39568
10.20685 -3.344698
9.638622 -3.380202
10.61764 -2.887126
11.43376 -3.119961
10.82369 -3.41372
11.08479 -3.274015
9.941455 -3.232391
10.58302 -3.162758
10.65613 -3.420322
10.68659 -3.499094
10.40871 -3.223699
10.67887 -3.203105
10.96701 -3.320533
10.60279 -3.495447
10.14072 -3.126281
9.001056 -3.043884
10.32297 -3.229523
10.93345 -3.1967
10.75136 -3.246314
10.53649 -3.245207
10.61672 -3.35637
10.64411 -3.687456
10.48953 -3.349496
11.02522 -3.58909
10.09756 -3.689438
11.21793 -3.53572
10.32648 -3.603706
10.6836 -3.497305
10.09654 -3.462457
10.29867 -3.640535
10.15087 -3.329303
10.64931 -3.385752
10.80096 -3.527922
11.42409 -3.211972
10.63218 -3.311914
9.764763 -3.711831
10.4504 -3.796998
10.76143 -3.775438
11.34019 -3.741392
10.90236 -3.649353
11.03009 -3.664507
10.01069 -3.457706
9.561744 -3.232244
9.870154 -3.339059
10.52589 -3.321558
10.10108 -3.570493
9.810612 -3.21224
10.6911 -3.140158
11.35885 -3.22774
10.87655 -3.657381
10.48039 -4.039127
10.18533 -3.840953
11.46921 -3.952768
11.57555 -4.275278
11.44242 -4.043085
10.54116 -3.913818
11.52429 -3.626626
10.97748 -3.525075
10.41367 -3.33971
10.41421 -3.375469
10.41077 -3.094477
9.786718 -3.12262
10.33183 -3.405701
11.36746 -3.315375
11.0744 -3.34723
11.31828 -3.046922
10.69744 -3.126023
10.02949 -3.715032
11.51499 -3.585891
10.37705 -3.933689
10.95373 -3.981522
10.07608 -3.644663
11.00047 -3.55815
11.21747 -3.965212
10.335 -3.657436
11.56673 -3.586654
10.95297 -3.541079
10.31358 -3.536355
11.18312 -3.271514
10.2297 -3.524496
10.45175 -3.466016
9.855042 -3.455577
10.71346 -3.419071
10.25771 -3.791795
10.40701 -3.328839
10.11535 -3.108347
10.37353 -3.222743
9.856493 -3.021372
9.869257 -3.094998
10.03069 -3.617445
10.86814 -3.349742
10.85777 -3.381539
10.94173 -3.783643
9.920606 -3.190528
10.03553 -3.279138
9.923729 -3.287636
11.07522 -3.610489
10.75522 -3.256766
10.06863 -3.201634
10.27896 -3.162383
9.908068 -3.300554
10.43164 -3.342292
10.18114 -3.556128
10.31171 -3.557129
10.35862 -3.58677
10.26651 -3.472603
10.58275 -3.171924
9.774702 -3.093883
10.17676 -3.270853
9.281849 -2.802671
10.19304 -2.733721
9.686505 -3.278701
10.82379 -3.063303
10.6493 -3.32535
10.99111 -3.547197
10.99577 -3.681143
10.6698 -3.480087
11.25462 -3.131077
10.89358 -3.388745
10.82326 -3.499306
10.69455 -3.739689
11.12275 -3.545106
10.53559 -3.456453
10.99945 -3.477893
10.47042 -3.568698
11.13002 -3.315417
9.854745 -3.353383
10.90512 -3.430743
10.58151 -3.297812
10.80876 -3.326966
10.61499 -2.937493
10.84952 -3.152394
10.56539 -3.677864
10.29367 -3.724469
10.97352 -3.777191
10.66291 -3.325605
10.53073 -3.284697
10.35959 -3.64413
10.97743 -3.673793
10.13226 -3.321209
10.43869 -3.255019
10.85509 -3.148102
9.966481 -3.498187
10.55971 -3.22122
11.05462 -2.784416
9.077592 -3.321521
11.18393 -3.367532
11.21472 -3.367822
10.18771 -3.291467
11.1666 -3.427611
10.92566 -3.356716
11.08634 -3.267207
10.35217 -3.32327
11.00143 -3.351423
10.53447 -3.241078
10.51722 -3.382419
11.61774 -3.485357
10.32851 -3.99735
10.11945 -3.799927
11.44356 -3.666405
11.11641 -3.777844
11.13668 -3.792542
11.15597 -3.688023
11.87165 -3.466217
11.31809 -3.054535
10.49909 -3.169924
11.43884 -3.155956
10.03434 -3.007416
10.77545 -3.255583
10.23079 -2.949353
10.09153 -3.076794
10.48607 -2.823713
10.82732 -3.211537
10.80126 -2.968509
10.55088 -3.694086
10.22374 -3.205632
10.44459 -3.328745
10.49018 -3.156831
11.00366 -2.993002
10.38847 -3.26684
10.85928 -3.409
10.41982 -3.458004
10.48533 -3.368961
10.92234 -3.668214
11.51463 -3.746651
11.92195 -3.556827
10.19526 -2.819452
9.8021 -2.479984
10.24573 -3.058859
11.26731 -3.160002
11.20178 -3.157919
10.67604 -3.150858
10.82171 -3.589394
10.75875 -3.716544
10.46921 -3.779687
10.19492 -3.664663
10.93127 -3.461557
10.96416 -3.894335
10.92399 -3.71814
11.18423 -3.607391
10.56381 -3.600523
10.48977 -3.686109
10.8461 -3.641744
10.54921 -3.974226
11.30483 -3.674413
11.76446 -3.589634
10.46391 -3.562547
10.25522 -3.492146
9.299048 -3.27958
10.45355 -3.135058
10.76035 -2.952914
11.04649 -3.215147
10.76981 -3.146018
10.73978 -3.110883
10.99436 -3.427237
11.24793 -3.173368
10.97321 -3.170754
10.10094 -3.501329
10.54947 -3.272525
10.30728 -3.162765
9.701152 -3.023999
10.37892 -3.293617
10.48944 -3.699797
11.22488 -3.867508
10.91022 -3.478387
11.33367 -3.492638
10.05378 -3.345559
10.57961 -3.145666
11.0141 -3.254281
10.20747 -3.145039
10.9681 -3.354122
10.43661 -3.377008
10.96562 -3.369359
10.87937 -3.299089
10.68795 -3.308562
10.1537 -3.209677
10.89177 -3.306252
10.89924 -3.373089
11.28957 -3.555544
11.47475 -3.508572
10.42613 -3.544155
11.20912 -3.280704
11.05706 -3.425784
10.15483 -3.28519
10.39356 -2.870574
9.992436 -3.168999
10.65129 -3.198367
10.81044 -3.405133
10.6415 -3.766676
10.11329 -3.627208
10.19799 -3.840626
10.73757 -3.734273
10.07103 -4.01295
10.6632 -4.064827
12.08203 -3.93102
10.93851 -3.484736
10.58298 -3.391942
10.50631 -3.484245
10.67263 -3.560957
10.89665 -3.79871
10.38807 -3.312234
10.27633 -3.12926
10.45722 -3.264341
10.48185 -3.556124
10.85598 -3.367039
11.21701 -3.373848
11.21238 -3.483003
10.98219 -3.600448
11.28254 -3.559194
10.46028 -3.636671
10.51111 -3.301675
10.32203 -3.071299
10.24694 -3.2144
10.80797 -3.07533
10.49471 -3.30648
10.18948 -3.346787
10.63543 -3.283803
10.06959 -3.116285
10.64679 -3.068576
10.67599 -3.849197
10.075 -3.608922
10.60662 -3.664577
11.16754 -3.873519
10.59214 -3.925343
11.23541 -3.672845
10.38712 -3.514789
10.39306 -3.48769
10.85146 -3.529274
11.09874 -3.416373
10.93809 -3.175703
10.51014 -3.355985
10.88555 -3.153996
10.45811 -3.361469
10.717 -3.711874
10.40219 -3.656321
11.71483 -3.572119
12.21813 -3.796035
10.04053 -3.250381
10.29043 -3.230838
10.61778 -3.461872
11.0737 -3.422144
10.39743 -3.406547
10.8561 -3.2484
11.06024 -3.296163
10.96899 -3.354796
10.62711 -3.354793
9.454457 -3.140128
10.8675 -3.280665
10.01771 -2.982147
10.27671 -3.034773
9.875247 -3.108773
11.19937 -3.489738
10.36767 -3.206414
10.10947 -3.354493
10.35468 -3.323016
10.94453 -3.357552
10.42884 -3.625425
10.76466 -3.64897
10.77987 -4.032954
10.51235 -3.437806
10.04864 -3.348287
10.52423 -3.394238
9.988023 -3.213454
10.19575 -3.299528
10.22875 -3.220139
9.851747 -3.249539
10.6232 -3.133874
10.35737 -3.140061
9.771277 -3.189696
9.478505 -2.948055
9.638659 -2.95857
9.5566 -3.215137
10.71546 -2.90091
10.56553 -2.991635
10.00464 -3.555572
10.7372 -3.410355
10.61468 -3.51702
10.06899 -3.436583
11.01131 -3.293847
10.2954 -3.044486
10.24674 -3.103117
9.955366 -3.460909
10.48409 -3.15998
10.01255 -3.180048
10.62155 -3.097605
10.13525 -3.308305
10.82278 -3.057953
10.26568 -3.212628
10.58238 -3.452979
10.29747 -3.394495
9.739693 -3.582764
11.78853 -3.782784
10.52935 -3.894778
11.21117 -3.616355
11.38156 -3.438569
10.15115 -3.277992
11.43064 -3.635685
11.46935 -3.60164
11.20663 -3.366378
10.94195 -3.62503
11.0835 -3.487148
11.04443 -3.72254
10.95824 -3.147149
10.29028 -3.51453
10.64735 -3.42283
11.00881 -3.09805
10.74537 -3.477744
10.69397 -3.361747
11.38817 -3.606957
10.19896 -3.700276
10.80997 -3.437101
11.07374 -3.670555
10.5548 -3.644437
10.92811 -3.506889
11.21478 -3.429535
10.46559 -3.167634
11.28752 -3.397497
10.13143 -3.715277
10.46164 -3.707619
11.06488 -3.657802
10.78159 -3.448297
10.46546 -3.604543
11.26773 -3.754963
11.53238 -3.8006
11.33939 -3.699467
11.26515 -3.4358
10.84744 -3.528523
10.28511 -3.574515
10.20894 -3.218903
9.604382 -3.120621
9.917416 -3.43771
10.70079 -3.323366
10.84331 -3.649829
10.83681 -3.59976
10.92065 -3.801116
11.42223 -3.675847
10.4209 -3.547373
11.17718 -3.515087
10.30768 -3.645862
9.91515 -3.483955
10.72111 -3.114893
10.177 -3.037356
9.975059 -3.221319
10.07164 -3.455384
11.52151 -3.315384
10.36568 -3.080828
10.2267 -3.384556
10.91445 -3.389224
10.30112 -3.249854
10.85779 -3.11111
10.9755 -3.215657
10.92094 -3.360441
11.50469 -3.523443
10.40564 -3.560567
10.77983 -3.718608
10.88297 -3.73868
10.39058 -3.44123
10.57117 -3.222408
10.53856 -3.11982
10.96122 -3.496551
10.57399 -3.525433
10.94082 -3.168956
11.04978 -3.010828
10.33205 -3.220206
10.25875 -3.073094
10.93972 -3.134928
11.1017 -3.264798
10.14381 -3.355371
11.6447 -3.291843
10.84659 -3.311983
10.12465 -3.397042
10.2856 -3.15179
10.67161 -3.054621
10.31623 -3.459706
9.937732 -3.088868
10.36783 -3.420539
10.62593 -3.606684
10.60879 -3.017835
10.92292 -3.248686
10.6997 -3.743106
10.8972 -3.543588
10.47755 -3.29898
10.92319 -3.32072
10.27253 -3.321232
10.55933 -3.328912
10.64296 -3.136641
11.14371 -3.302074
10.11134 -2.919868
9.799905 -2.889766
9.96577 -2.748256
9.837048 -3.346409
9.922091 -3.288816
10.30451 -3.550347
11.24885 -3.557908
10.07875 -3.312562
10.19941 -3.27567
11.18338 -3.288781
10.4144 -3.120714
10.20109 -3.214755
10.36332 -3.268201
10.23721 -3.421872
10.24457 -3.872093
10.74499 -3.424896
11.45546 -3.466755
10.34538 -3.293014
9.774828 -2.969987
10.18723 -2.969779
10.99082 -3.364316
11.15395 -3.527726
10.80987 -3.598722
10.42898 -3.347687
10.97311 -3.53387
10.74649 -3.08789
9.923176 -2.977814
10.82238 -3.346407
10.56919 -3.267033
10.0757 -3.438958
11.31774 -3.356134
10.14165 -3.129355
10.2701 -3.132199
9.811688 -3.424184
10.5136 -3.080395
10.6403 -3.241157
11.60682 -3.247132
10.65423 -3.752938
10.52948 -3.365899
10.05359 -3.535289
10.72533 -3.597474
11.04152 -3.419185
10.54965 -3.371216
11.28969 -3.618841
11.09655 -3.701502
10.36004 -3.687117
11.51888 -4.034782
10.17328 -4.046067
10.43408 -3.822169
10.50374 -3.813269
10.69993 -3.825531
10.77989 -3.467289
10.75268 -3.364952
10.92351 -3.410852
10.36354 -3.156228
10.0124 -3.214506
10.61704 -3.053563
10.46758 -3.002225
9.537568 -3.096442
10.55896 -3.283038
9.910895 -2.951334
9.836275 -3.378842
10.91487 -3.064349
11.05999 -3.312853
10.70242 -3.115469
10.31742 -3.117518
10.34573 -3.406031
10.31241 -3.661964
10.78695 -3.385471
11.2945 -3.574619
10.55188 -3.560492
10.48602 -3.154229
10.42418 -3.301593
10.66287 -3.334126
11.16632 -3.336824
10.72155 -3.072934
10.9839 -3.146075
10.96579 -3.252419
10.62894 -3.189228
11.78209 -3.56142
10.92314 -2.903805
10.13186 -3.010823
9.879956 -3.177433
11.1454 -3.335231
11.88577 -3.250804
10.61342 -3.068083
9.916822 -3.323283
10.50477 -3.387788
10.59164 -3.402023
11.05676 -3.766626
10.9669 -3.481625
10.69858 -3.588623
10.38619 -3.44839
10.18999 -3.612106
10.7408 -3.180606
10.44534 -3.230785
10.61688 -3.416343
10.95138 -3.548359
10.63431 -3.332084
10.86977 -3.644332
11.25373 -3.611058
10.00372 -3.313329
11.37813 -3.37134
10.09616 -3.21688
10.28518 -3.545676
10.80653 -3.205806
10.37525 -3.396754
10.87838 -3.162064
10.27923 -3.280507
10.66949 -3.264272
10.45324 -3.415614
10.76827 -3.225284
9.959727 -3.531705
10.72853 -3.415424
10.23791 -3.338716
10.90314 -3.287312
10.48285 -3.26885
10.44022 -3.585159
10.66793 -3.507009
10.37467 -3.645206
10.27437 -3.234774
10.30608 -3.058095
10.41446 -3.35692
9.476508 -2.922523
10.5279 -3.125909
10.4338 -3.327766
10.55217 -3.208685
10.41755 -2.899064
9.912403 -3.533541
10.42333 -3.495213
10.65353 -3.459525
11.34543 -3.707009
10.32809 -3.508752
10.26754 -3.417078
10.8812 -3.502579
11.03103 -3.279196
11.1311 -3.411512
10.99282 -3.542873
10.46435 -3.491843
10.97395 -3.624936
10.62442 -3.515859
10.861 -3.276049
10.61895 -3.312517
10.70112 -3.267769
10.53181 -3.083803
10.46596 -2.991458
10.32111 -3.26279
11.02459 -3.526745
10.768 -3.512956
10.89635 -3.636841
11.47067 -3.594313
11.05211 -3.604019
10.59649 -3.576208
10.87281 -3.574505
10.93119 -3.222217
10.58675 -3.152595
10.60917 -3.236643
10.41432 -3.5295
9.884831 -3.179333
10.54774 -3.272319
10.30834 -3.220508
10.92249 -3.382083
9.779355 -2.988915
9.597053 -3.017162
10.22861 -3.03679
10.73564 -3.403387
9.584944 -3.535239
10.6674 -3.620201
10.45587 -3.574436
10.63297 -3.489988
11.38762 -3.599657
10.50408 -3.554152
9.817403 -3.471804
10.73448 -3.169403
11.14993 -3.574779
10.66724 -3.474412
9.74758 -3.176052
9.813362 -3.008357
10.12649 -3.549772
10.4261 -3.421444
10.56925 -3.556046
10.65384 -3.663894
10.66218 -3.293808
10.22314 -3.207192
10.48927 -2.966668
10.85776 -3.210492
11.66133 -3.359409
10.93174 -3.302503
9.783249 -3.226736
9.951351 -3.29148
10.70505 -3.161628
10.72243 -3.1754
10.82266 -3.080025
10.82897 -3.266826
11.20729 -3.408141
10.6359 -3.121799
10.713 -3.014243
10.76439 -3.165694
10.70946 -3.496428
11.41832 -3.223196
11.34626 -3.228217
10.60862 -3.286404
10.30903 -3.15912
9.815774 -2.868201
10.04306 -3.461135
10.67848 -3.407281
10.8536 -3.140796
10.80677 -3.446253
11.05187 -3.222411
10.32686 -3.362176
10.69913 -3.340284
10.18802 -3.266263
10.87616 -2.933778
10.82378 -3.52221
10.74533 -3.117377
11.43327 -2.797036
10.92025 -3.153419
10.07176 -3.14969
11.11663 -3.458505
11.14904 -3.503084
11.7135 -3.834436
10.38975 -3.788014
11.79585 -3.707977
10.86213 -3.729141
10.4898 -3.662142
10.75636 -3.628615
11.07962 -3.525628
11.26866 -3.207673
10.77171 -3.596341
10.6972 -3.703178
9.522877 -3.571279
9.926459 -3.585056
9.986977 -3.390376
10.23802 -3.203486
10.24125 -2.88737
10.22503 -3.031646
9.847645 -3.0918
10.57501 -3.291089
10.38464 -3.169693
10.75379 -3.382306
9.703809 -3.556139
10.24114 -3.248757
11.65602 -3.003869
10.64279 -3.247321
9.940783 -3.238081
10.33859 -3.061738
9.738709 -3.266461
10.37427 -3.760414
10.60239 -3.554354
10.70236 -3.629932
10.55 -3.546609
11.23862 -3.74433
10.4727 -3.638968
10.52603 -3.442854
9.672274 -3.28342
10.03187 -3.153482
10.249 -3.10437
10.13246 -3.212336
10.86149 -3.44561
10.75147 -3.383404
10.58941 -3.21247
10.23944 -3.127478
10.47323 -3.323103
10.15127 -3.246079
11.13854 -3.053869
10.87585 -3.062565
11.27102 -3.483966
11.32664 -3.425372
10.77736 -3.548705
10.29277 -3.63474
10.48238 -3.406639
11.44073 -3.074692
10.34182 -3.078786
10.53749 -3.045046
10.49768 -3.134403
10.32575 -3.165449
10.15449 -3.208247
10.79966 -3.017101
11.00176 -3.126113
10.08604 -3.225907
10.16562 -3.420349
9.926046 -3.608209
10.43915 -3.569366
10.14493 -3.354923
10.44931 -3.070861
10.36273 -3.04703
9.984323 -3.481826
10.01196 -3.165534
11.11518 -3.082445
10.64246 -2.995727
10.16778 -3.604003
10.6279 -3.671354
10.68635 -3.418725
