"p_1" "p_2" "p_3" "p_4"
0.7758674 0.1716624 0.001083597 0.05138661
0.776118 0.1652725 0.0005774876 0.05803197
0.7911978 0.1592267 0.006132095 0.04344334
0.7977962 0.1583939 0.0001047661 0.04370505
0.7799906 0.1682924 0.002687964 0.04902907
0.7884295 0.1539226 2.305089e-05 0.05762489
0.7714748 0.1678465 0.005701411 0.05497724
0.7771963 0.170246 0.002066749 0.05049094
0.796142 0.1555976 0.00116018 0.04710027
0.7841747 0.1625842 0.0005841736 0.05265698
0.7950658 0.1572187 0.002895056 0.04482044
0.7908483 0.1696088 0.0008289622 0.0387139
0.7900034 0.1470337 0.0007489028 0.06221403
0.7865497 0.161498 0.001538275 0.05041401
0.7660718 0.1913788 0.0003700985 0.04217933
0.7835655 0.1621203 0.004303486 0.05001068
0.7826257 0.1722714 0.001151728 0.04395125
0.7863396 0.1570402 0.0009326598 0.05568757
0.776372 0.1630903 0.0004325204 0.06010522
0.7830591 0.1537283 0.003050634 0.060162
0.7815606 0.1552364 0.002894625 0.06030835
0.7823479 0.1689447 0.002491057 0.04621634
0.7778805 0.1718156 0.0007258839 0.04957803
0.7907967 0.1621466 0.004020996 0.04303563
0.7932602 0.1535124 0.002424106 0.05080323
0.7848075 0.1634529 0.001452718 0.05028689
0.7953109 0.1519228 0.0001095819 0.05265676
0.7702251 0.1748945 0.002973887 0.05190648
0.7792798 0.1650002 0.0007232037 0.0549968
0.7842095 0.1584055 0.004047735 0.05333729
0.7666661 0.1693868 0.0001855698 0.06376153
0.7661834 0.1812817 0.0003435994 0.05219127
0.7827264 0.1671145 0.006686605 0.04347247
0.7778945 0.1639933 0.0004130029 0.05769919
0.7767815 0.1753146 3.659822e-05 0.04786732
0.7676281 0.1757254 0.004673644 0.05197279
0.7841654 0.1590784 0.002509609 0.05424663
0.7785992 0.1630435 0.0008958596 0.0574615
0.7520374 0.1660354 0.001855453 0.08007176
0.7941813 0.1516594 0.001504845 0.05265441
0.772269 0.1826668 0.001870371 0.04319379
0.78468 0.1759611 0.002752233 0.03660671
0.7876235 0.157545 0.0003742371 0.05445721
0.7764202 0.1666295 0.0001241037 0.05682618
0.8016799 0.1605388 0.002477466 0.03530384
0.7769841 0.1638782 0.005054893 0.05408286
0.7829665 0.1762945 0.0009069424 0.039832
0.7760206 0.1672924 0.003318165 0.05336878
0.7792035 0.171206 0.0003190145 0.04927153
0.7780348 0.1614842 9.922165e-05 0.06038175
0.7665523 0.1770983 0.001248606 0.0551008
0.771134 0.1750681 0.00271298 0.05108496
0.7828973 0.1607168 4.28812e-05 0.05634308
0.7904889 0.15139 0.0001917036 0.0579294
0.7574674 0.1935311 0.005020851 0.04398068
0.7847532 0.1656704 0.0005903408 0.04898609
0.7835992 0.1452231 0.0001694485 0.07100833
0.7784312 0.1549926 0.001116214 0.06545997
0.7942952 0.1578562 0.00333311 0.04451554
0.7684354 0.1799823 0.0001523848 0.05142994
0.7946551 0.1614789 0.001327246 0.04253882
0.7729414 0.1717856 0.00076911 0.05450391
0.7876902 0.1546339 0.001499212 0.0561767
0.7994758 0.1529663 0.0006041385 0.0469538
0.7802634 0.1651147 0.0002759022 0.05434599
0.7694767 0.1803599 0.0008944149 0.04926903
0.7714909 0.1744703 0.001027613 0.05301117
0.7994703 0.1546778 0.001538225 0.04431366
0.7641496 0.1772277 0.0009332898 0.05768935
0.7896269 0.1485964 0.0002588078 0.06151788
0.8074946 0.1532803 0.001468912 0.03775618
0.7997854 0.1551463 0.001389653 0.04367858
0.7608203 0.1886428 0.005124413 0.04541243
0.7789625 0.1704469 0.001833554 0.04875709
0.7611396 0.17499 0.002039968 0.06183046
0.7598757 0.1732895 0.001332305 0.06550248
0.7641121 0.1813411 0.001119093 0.05342767
0.7540954 0.1775191 0.005573137 0.06281236
0.7471254 0.1945829 0.0004213613 0.05787034
0.7802072 0.1611966 0.0003148942 0.05828133
0.7593432 0.1739834 0.003045555 0.06362783
0.7943441 0.1621611 0.001238089 0.04225671
0.7773456 0.171209 0.000605918 0.05083948
0.783389 0.1503861 0.001214058 0.0650109
0.7527738 0.1911882 0.008286077 0.04775185
0.7790758 0.1702264 0.0005377971 0.05015994
0.744869 0.1971414 0.0005180302 0.05747157
0.7779542 0.1605199 0.001475243 0.06005066
0.7890422 0.1547754 9.833899e-05 0.05608405
0.7550663 0.171325 0.002003536 0.07160518
0.7963592 0.1520582 0.0003834526 0.05119918
0.7839881 0.1615972 0.003652728 0.05076196
0.7677317 0.1633567 0.004279041 0.06463258
0.7627928 0.1733994 0.001203071 0.06260469
