"beta1_1" "beta2_1" "beta1_2" "beta2_2" "beta1_3" "beta2_3" "beta1_4" "beta2_4"
-30.48914 -3.934589 14.88215 4.022879 5.725484 -6.397773 30.28586 3.883478
-30.22245 -3.874551 14.65215 4.039553 0.5036706 -8.62801 30.2271 3.983462
-30.16379 -3.925166 14.64587 4.154913 1.497315 -14.67539 30.3127 3.925243
-30.28487 -3.94348 14.63279 4.07363 -5.910343 -14.92055 30.28962 3.902745
-30.2454 -3.87465 14.38419 3.932741 21.14499 3.05657 30.11231 3.996565
-30.18368 -3.989724 14.52719 3.962749 10.21962 -1.244255 30.0997 3.982683
-30.2717 -4.02202 14.55483 4.005902 14.11398 7.175397 30.14914 3.884798
-30.22938 -3.850817 14.78081 3.966182 10.72725 -9.12572 30.18953 3.908706
-30.12251 -3.929339 15.0404 3.994171 2.666796 4.575612 30.35791 4.079378
-30.43146 -3.809153 14.10971 4.033828 8.643847 -0.2018705 30.1687 4.043456
-30.02128 -3.912345 14.53384 4.021987 9.157853 5.44892 30.13975 4.09734
-29.91713 -3.89125 14.38923 3.982365 -10.3787 19.44238 30.03568 4.016531
-30.15799 -3.971523 14.45429 4.017894 -0.05019916 8.264701 30.0629 3.839896
-30.08673 -4.007047 14.35722 3.911503 7.803402 11.74688 30.99022 3.96494
-30.1088 -3.92274 14.37691 3.989657 -2.469477 1.324327 30.18443 4.14892
-29.9212 -3.936532 14.64466 3.976815 11.26075 -10.13261 30.33362 4.153814
-30.12876 -3.918431 14.5525 3.992342 5.686955 1.57342 29.88896 4.042469
-30.267 -3.920534 14.49936 4.065025 -8.756767 -6.808508 30.35695 3.991326
-30.13225 -3.905756 14.55057 4.015262 -3.691704 -7.758618 30.3215 3.908244
-30.27378 -3.889683 14.64143 4.13527 11.95561 8.787433 30.49465 4.070601
-30.2795 -3.974944 14.87156 3.986811 3.824795 -6.089542 29.89428 3.868449
-30.08179 -3.941623 14.93343 4.007478 8.152984 -3.619793 30.10193 3.877293
-30.04943 -3.897955 14.80858 3.997286 8.598785 -8.515524 29.93597 4.014418
-29.83982 -3.866016 14.78957 3.965208 6.991409 4.729281 29.89474 4.112593
-30.40127 -3.886173 14.77302 3.89615 2.459544 1.056724 30.48534 3.871209
-30.05337 -3.878984 14.96477 4.073634 -11.21679 21.19731 30.14197 4.048314
-30.20224 -3.980255 15.03883 4.034078 6.49793 5.625191 30.25788 3.994615
-30.32194 -3.87429 14.79463 4.004644 7.777531 0.5327547 29.83981 3.986066
-30.14294 -3.95857 14.51496 4.0183 17.2097 0.9781521 30.08596 3.975639
-30.17241 -3.902089 14.58785 4.094926 -13.87975 15.21153 29.96501 4.075235
-30.15681 -3.8653 14.57445 4.103338 -8.403576 -2.152676 29.79142 3.990949
-30.06766 -4.014172 14.68427 4.123058 2.552384 -5.498691 30.25893 3.903858
-30.00943 -3.909995 14.84547 4.016094 17.0233 10.86915 30.18379 3.799324
-30.15566 -3.949417 14.64252 4.120393 -9.558368 3.524687 29.93081 4.06653
-30.41727 -3.88726 14.6118 3.922613 -16.30664 -11.45889 30.22768 3.971255
-30.17448 -3.812712 15.06082 4.17028 1.188364 -7.562026 29.95036 4.006559
-30.19959 -3.929917 14.90979 3.986993 8.75593 -4.267093 30.05056 3.85983
-30.27397 -3.924694 14.55176 4.02964 11.79116 -3.37894 30.39951 3.741572
-30.04007 -4.016796 14.63631 3.981605 -0.5065419 -2.689125 30.66964 3.821896
-30.13974 -3.888135 14.53565 4.048543 2.509603 8.744758 30.33175 4.084109
-30.25736 -3.88161 14.43057 4.038089 9.1752 8.290362 30.34638 4.060356
-30.1937 -3.946105 14.72189 3.843339 16.13167 -6.737673 29.97753 4.010229
-30.30905 -3.869996 14.66344 3.989471 -2.613443 0.1182509 30.03344 3.962053
-30.04258 -3.905291 15.06005 3.98484 0.8620464 18.76882 30.11851 3.915325
-30.00074 -4.001355 15.07106 3.912711 2.050771 7.912404 30.04078 4.026063
-29.95203 -3.9126 14.49483 4.16343 -20.35252 0.9789496 30.10735 3.949562
-30.1713 -3.927805 14.1517 4.028967 -23.78137 6.223051 30.19071 4.044954
-30.23137 -3.90872 13.86248 4.064843 1.98748 12.455 30.20486 4.044453
-29.90402 -3.935647 14.18592 3.937893 14.43351 -11.08609 30.22264 4.058072
-29.97005 -3.923072 14.40286 4.045903 -13.32635 13.51643 30.15467 4.083033
-30.15476 -3.94775 14.3767 4.062364 -1.180019 3.192906 30.31158 3.974323
-29.97764 -3.88254 14.77516 4.066506 3.470643 -2.572975 30.09792 4.080348
-30.07958 -3.935327 14.82744 4.05075 11.79033 9.051953 29.95713 3.994709
-30.13827 -3.975203 14.87488 4.101178 2.342245 8.414137 30.31176 3.779001
-29.97155 -3.900792 14.88875 4.068256 6.139157 -1.563463 30.05992 4.003751
-30.0786 -3.917831 14.63587 4.099892 2.07664 -1.280886 29.85581 4.012255
-30.01238 -3.889479 14.83966 4.030992 8.537348 7.976458 30.04597 4.002958
-30.00962 -3.997378 14.6472 4.012609 2.790464 -6.479604 29.90142 4.0658
-29.9909 -3.875274 14.79861 4.070296 3.910872 11.0633 29.93676 3.909131
-30.02404 -3.909389 14.42238 4.020347 7.400013 3.65736 29.98802 3.934285
-29.95313 -3.882105 14.65145 4.024748 -1.635754 12.76084 29.97529 4.079187
-29.96938 -3.937355 14.7266 3.996719 10.1707 1.657606 30.49519 3.6652
-30.17471 -3.955688 14.56527 3.880936 1.914431 -10.05541 30.62166 3.960829
-30.04743 -3.902873 14.59008 3.851694 9.177606 -17.08739 29.91712 3.870864
-30.25632 -3.937771 14.41654 4.018756 8.840013 7.533198 30.33605 4.001794
-30.38353 -3.914983 14.36391 4.004115 4.879499 -1.269071 30.15789 3.796807
-30.12169 -3.964282 14.71768 4.00946 4.997072 -5.140203 30.06572 3.947575
-30.21436 -3.894984 14.3337 4.044019 6.236904 -4.424792 30.27777 3.86351
-30.04671 -3.779296 14.37185 3.915339 -4.549611 -1.101908 30.25586 3.992401
-30.22523 -3.921574 14.50888 4.057597 -3.306993 10.35462 30.19532 3.998063
-29.93033 -3.904043 15.06724 4.05808 1.461778 -2.340316 30.22871 3.888716
-30.11262 -3.889239 14.80195 4.103276 1.122147 2.721829 29.88342 4.003078
-30.13759 -3.908846 14.92215 4.009931 20.63468 10.34268 30.18739 3.993111
-30.22451 -3.928116 14.99779 4.058156 19.44153 10.8303 29.97472 4.175017
-30.01693 -3.977106 14.67578 4.047245 8.162582 6.12049 29.84041 3.913884
-30.03439 -3.963703 14.80929 4.069617 -6.689658 5.307638 30.23417 3.802123
-29.93145 -3.947901 14.78539 3.973137 2.247375 15.47576 30.28864 4.034863
-30.06739 -3.91061 14.75583 3.843967 2.71984 15.85779 30.19406 3.947145
-30.0546 -3.825449 14.89541 4.209135 -0.232039 -4.021881 30.00512 3.974107
-30.05256 -3.900527 14.53642 4.003816 -4.791155 15.52753 29.73281 3.817674
-30.03905 -3.934605 14.40286 3.952453 6.297289 13.09307 29.83513 3.97804
-30.1257 -3.854687 14.32823 3.970066 3.312226 6.213728 30.163 4.143791
-29.83171 -3.87975 14.66924 4.138019 -1.934115 -6.785066 30.45616 3.950543
-29.98871 -3.945921 14.50842 4.097305 -13.54101 -1.71297 29.89217 4.093171
-30.08996 -3.918346 14.5717 4.070701 5.243565 11.22579 29.97473 3.801047
-30.19794 -3.976868 14.60997 4.045422 4.641941 -0.4312472 30.02487 3.921241
-30.27339 -3.89958 14.4742 4.125713 12.42521 0.2051914 30.44775 3.981021
-29.98017 -3.913906 14.7715 4.139244 12.22946 13.08591 29.9984 3.904212
-29.99004 -3.915379 14.78108 3.955011 -26.5869 7.45702 30.12021 3.971457
-30.29057 -3.91693 14.43266 4.136346 0.6340626 -14.79864 30.23162 3.993213
-30.0463 -3.883577 14.61581 4.098041 12.75073 -10.84174 30.07287 3.697947
-30.12351 -3.950607 14.89285 4.019439 26.37681 3.325585 30.00156 3.895348
-30.14268 -3.972721 14.85842 3.959739 11.35903 2.087136 30.00313 3.907798
-30.04452 -3.896571 14.92912 4.101361 -0.1851745 3.715673 30.41831 3.952684
-29.81897 -3.921845 15.08173 4.092488 8.046033 3.235515 30.15537 3.963625
-30.03943 -3.880302 14.58941 3.997516 4.398498 25.12547 30.12064 3.958148
-29.96396 -3.96079 14.83534 4.084016 8.12102 5.959246 29.98526 3.96398
-29.96184 -3.907449 15.13285 4.010063 13.13813 3.796769 29.92741 3.935528
-30.3278 -3.942514 15.05648 3.838337 15.11559 4.190355 29.90707 4.028218
-29.97549 -3.955252 15.40617 3.921576 14.8707 4.4122 29.95712 4.037718
-30.39513 -3.901599 15.37249 3.924798 14.14228 4.415732 30.07324 3.960841
-30.39016 -3.848026 14.94649 4.057031 12.7125 3.536246 30.09545 4.122084
-30.12808 -3.925637 14.64352 4.059232 -11.44748 2.221622 29.88834 3.901778
-30.12186 -3.905865 14.64616 3.872036 -18.21049 0.04933524 30.28133 4.170464
-29.96511 -3.928289 14.72165 3.993513 7.386738 -8.642672 30.01936 3.9609
-30.11586 -3.833778 14.49681 4.041218 0.155909 7.992468 29.7773 3.801275
-29.95531 -3.90898 14.51802 3.946873 -12.82462 -15.04968 30.0614 3.916714
-30.14675 -3.903475 14.43724 3.937241 -1.881272 -11.07823 30.26633 3.910262
-30.09304 -3.848067 14.48765 3.945903 16.92387 6.315725 30.09221 3.956105
-29.92849 -3.951014 14.90058 4.033755 -4.572795 0.6801536 30.07822 3.98915
-30.25867 -3.993891 14.60966 4.025955 -8.340581 17.45713 30.2478 3.974102
-30.02181 -3.904693 14.50071 4.004472 9.173413 3.648528 29.9515 4.144695
-30.12132 -3.869327 14.48587 4.091571 4.533526 11.45314 30.39244 4.011513
-30.15345 -3.94245 14.39888 4.053313 -4.064623 -6.557562 30.16881 3.969451
-30.11183 -3.914827 14.6242 3.971961 -0.3442237 3.390801 30.05197 3.888886
-30.05529 -4.011304 14.72104 4.021869 14.74498 6.081954 30.18487 3.898446
-30.02112 -3.930593 14.58733 4.026253 -20.72768 -2.195204 29.96996 3.920648
-29.95614 -3.923219 14.79673 3.989937 2.54475 20.83643 30.18763 3.901638
-29.9093 -4.035005 14.6934 4.083148 -3.934499 -5.923135 30.08862 4.010003
-30.29282 -3.881767 14.66998 4.053977 0.6162508 -0.2264338 30.10989 3.899485
-30.04846 -3.91593 14.78154 3.914578 -3.904573 -4.280746 30.05091 3.8984
-30.30385 -3.912178 14.80372 4.015667 14.89977 -2.393847 30.22915 3.862285
-30.48518 -3.923326 14.50471 3.947531 -2.99138 -11.62755 29.96521 3.998666
-30.09964 -4.005137 14.81848 4.138765 15.67631 -6.987781 29.94364 4.013342
-30.25954 -3.903737 14.85666 4.214812 0.8957573 -2.536335 30.11639 4.021895
-30.22592 -3.910042 14.55705 4.148273 -3.875108 14.57209 29.96095 3.978144
-30.09594 -3.967684 14.673 4.053271 -4.834211 2.911543 30.23363 3.9306
-30.21129 -3.877387 14.79153 4.086133 0.2609667 7.645217 30.00271 3.907642
-30.14542 -3.950794 14.74744 4.050331 -1.844185 -12.51332 29.8984 3.967294
-30.21595 -3.931514 14.64583 4.059547 -24.65313 0.2257424 30.11447 3.773347
-29.98581 -3.935666 14.63462 4.027498 19.81152 -1.008572 30.14074 4.089614
-29.89706 -3.883415 14.57865 3.950111 4.515893 0.143724 29.82102 3.990135
-30.13399 -3.89892 14.38856 4.047393 0.3877013 -2.832425 29.92695 4.063108
-30.12124 -3.925609 14.59296 4.01393 7.325806 -3.805209 30.32891 3.846353
-30.00339 -3.865914 14.55095 4.041068 -0.7724778 8.312868 30.12216 4.063078
-30.03979 -3.861227 14.70668 4.026276 -3.601074 9.976451 30.1765 3.945548
-30.02989 -3.973948 14.71092 3.905839 2.375514 12.06186 29.90629 3.900051
-30.24466 -3.814882 14.69898 4.024629 22.16494 0.3212502 29.86022 4.084172
-30.03587 -3.944584 14.78933 4.050227 0.1794453 -4.133497 30.11214 3.987729
-29.91671 -3.970479 14.73208 4.000351 17.124 0.08557801 30.50328 4.013287
-29.96718 -3.953548 14.28592 4.136491 -17.60071 -5.417764 30.28785 4.125899
-30.01441 -3.890475 14.29701 4.068308 -4.872985 -13.54673 30.03064 3.800947
-29.82975 -3.949366 14.6559 4.037971 -15.00725 0.6661615 30.08157 3.997328
-29.69729 -3.944011 14.88015 4.03967 13.68582 6.432045 30.03604 4.058993
-29.87129 -3.90248 14.84205 3.854113 3.750435 15.92885 30.02585 4.010325
-29.91728 -3.895151 14.66477 3.941689 -11.2771 -5.04368 29.98251 4.029156
-29.93176 -3.957229 14.62764 4.035808 1.077425 -4.677656 30.35692 3.967418
-30.10547 -3.935527 14.69964 3.97901 4.420228 -25.52125 30.33114 4.013319
-30.04616 -3.848484 14.80593 3.982188 -0.1443937 1.132372 30.13871 3.848138
-30.08601 -3.904865 14.89291 4.090415 6.75697 -4.344398 29.97363 3.93923
-30.37477 -3.894689 14.4656 4.092871 -13.2555 16.99267 30.34778 3.968784
-30.2166 -3.89718 14.36316 4.052957 -11.9856 2.953801 29.91956 4.070747
-29.95527 -3.819529 14.50372 3.993779 -3.766647 -5.257797 30.12815 3.967441
-30.0404 -3.967049 14.13804 3.956264 10.96496 7.351605 29.99657 4.060001
-30.07352 -3.945279 14.55175 4.017008 5.488113 -8.181111 29.98347 3.961443
-30.02144 -3.823812 14.61369 4.078265 15.71621 0.4256478 30.16386 3.96704
-30.154 -3.852896 14.19976 4.033561 -5.27504 -1.195321 30.24562 4.092061
-30.153 -3.830889 14.18552 3.896319 6.557508 0.7012343 30.20402 3.926148
-30.19298 -3.908271 14.42285 4.184804 -6.890382 1.512822 30.11089 3.864578
-30.31133 -3.927208 14.59332 4.076755 18.80279 -11.7211 30.05446 3.993202
-30.08379 -3.937954 14.87714 4.021886 -2.334753 -1.81032 29.92985 4.015823
-30.38042 -3.864162 14.76272 4.122181 14.19469 5.468473 30.48722 4.078544
-30.15388 -3.897903 14.89616 4.008517 -1.720372 -5.574543 29.87269 4.044899
-30.42169 -3.958375 14.45056 3.951751 -23.52742 -13.23722 30.00718 4.016663
-30.27807 -3.868324 14.38702 4.100452 14.36527 -15.8169 30.00549 4.161335
-30.10006 -3.891287 14.50883 3.901762 11.68872 -0.01686985 30.07101 3.997036
-30.15273 -3.905701 14.40833 4.020247 -6.05377 1.605909 29.98425 3.955717
-30.1333 -3.958351 14.48085 4.024912 -13.9298 -15.11132 30.20857 4.023468
-30.14146 -4.05779 14.93115 4.084205 0.09307033 18.76966 30.04693 3.96627
-30.44982 -3.91892 14.79762 4.063274 12.74607 1.336374 30.31002 3.867039
-30.2518 -3.85068 14.89145 3.923488 -9.990104 8.386782 30.32235 3.948092
-30.07056 -3.904743 14.5142 4.162183 9.796111 -2.308868 30.15339 4.075521
-30.36488 -3.889087 14.41184 3.974361 2.493612 3.011911 30.47566 4.010385
-30.13055 -3.931399 14.44044 3.973366 5.472709 5.135739 30.42001 3.991587
-30.21572 -3.926537 14.43462 4.150865 1.489369 -4.355601 30.04124 4.083806
-29.98378 -3.797273 14.65091 4.115041 6.951436 8.372618 30.24008 4.114531
-30.02476 -3.884297 14.70415 3.919848 -1.891382 -6.918653 30.22363 3.877089
-30.09634 -3.914085 14.73544 4.062859 3.388981 -9.893621 30.18976 3.940802
-30.10494 -3.889817 14.68352 4.122952 1.539313 -16.66921 30.02435 3.969654
-30.17636 -3.986455 14.49777 4.042893 15.64474 -7.173024 30.41566 3.83745
-30.05298 -3.891567 14.72408 4.078882 7.451628 -4.023055 29.72453 3.957658
-30.15488 -4.02233 14.44442 4.010308 -5.728145 11.81925 29.84826 4.019423
-30.18177 -3.933671 14.14863 4.127065 12.66955 -14.31441 30.28506 3.86901
-30.1516 -3.859871 14.30628 3.958069 -9.453593 -2.602961 30.20488 3.909622
-30.10378 -4.020166 14.49166 4.103072 7.403482 13.99381 30.03295 3.959481
-30.24203 -3.839129 14.57746 3.969908 -10.47033 -7.415926 30.11149 3.964309
-30.38199 -3.905006 14.56769 4.01604 4.474356 11.45153 29.84939 3.957685
-30.50411 -3.879444 14.55545 4.093656 8.808199 2.323556 30.13535 3.898548
-30.50049 -3.843428 14.33373 3.97781 1.19106 21.89475 30.07668 4.113174
-29.8764 -3.997644 14.78798 4.093316 13.73253 2.047218 30.16557 3.964724
-30.09636 -3.979406 14.56855 4.014155 -5.847723 2.102724 30.00658 3.861264
-30.24941 -3.906274 14.2656 4.002088 -5.318467 7.372098 30.19355 3.872126
-30.31701 -3.95131 14.35713 4.154596 8.346892 10.15371 29.93628 3.868877
-30.05539 -4.009458 14.73198 4.149254 6.192503 -1.954802 30.00177 4.005287
-30.03706 -3.889573 14.70091 4.155199 -8.41265 3.141211 30.42666 4.025838
-30.11405 -3.944398 14.65644 4.019263 -14.8124 -8.353922 30.54103 4.024161
