"beta1_1" "beta2_1" "beta1_2" "beta2_2" "beta1_3" "beta2_3" "beta1_4" "beta2_4"
-24.37831 -3.648552 -10.3189 -5.052129 -0.06655994 3.950703 3.385224 0.04597949
-24.99078 -5.264723 -10.21353 -4.894939 -0.01836534 3.971033 8.318118 15.30746
-25.04364 -5.702984 -10.06284 -5.07278 -0.1240717 3.970375 2.960977 5.114672
-24.53995 -4.430789 -10.00035 -5.044577 -0.03365698 3.974784 -4.945401 -2.640838
-24.37192 -3.332953 -10.39762 -4.963834 -0.04743948 3.945803 -13.20997 14.92156
-24.45016 -4.982337 -10.42742 -4.986587 0.02843345 3.985844 -3.3222 -13.31151
-25.06869 -4.304342 -10.07645 -4.926363 0.004967298 3.976617 -11.53865 2.789709
-24.65992 -4.55608 -10.19746 -5.172693 0.02999528 3.974455 14.9811 -8.270829
-22.56762 -4.934574 -9.647341 -5.019566 0.0416288 3.945645 2.786872 6.251601
-24.36705 -4.250665 -9.718275 -5.190504 0.002335514 3.978152 10.43529 11.73067
-24.61865 -4.976472 -9.909689 -5.052087 0.02922373 3.957357 2.824887 1.147902
-24.03462 -4.65371 -10.12191 -4.959761 -0.06633168 3.982552 9.358847 5.172963
-25.54307 -4.846119 -10.36712 -4.94709 -0.01938982 3.980234 -6.00889 1.077304
-25.06694 -4.445776 -10.42157 -5.054751 -0.0154894 3.962682 -1.265071 -9.587715
-24.99997 -4.367578 -10.72135 -5.053914 0.03568904 3.976947 -0.124072 -10.30529
-24.58304 -5.292702 -10.55372 -5.042455 0.02331443 3.986177 0.7217251 -8.722402
-24.29802 -5.786838 -10.07605 -5.153812 0.1419119 3.959998 -6.029769 6.691577
-24.63729 -4.543227 -10.11683 -4.933949 -0.002336429 3.986228 -17.99623 -10.15696
-24.6668 -4.338832 -10.35758 -4.924618 -0.03679917 3.96605 -9.096417 1.276393
-24.99057 -3.866266 -10.09034 -5.012575 0.08482842 4.005413 -7.656741 1.165195
