"p_1" "p_2" "p_3" "p_4"
0.05428426 0.1669473 0.7680305 0.01073793
0.0506677 0.1714492 0.7756871 0.002195972
0.05248448 0.1603347 0.76392 0.02326088
0.04987771 0.1565628 0.7884802 0.005079224
0.05064996 0.1666559 0.7821621 0.0005320365
0.05336686 0.1564917 0.7900003 0.0001410632
0.05484404 0.1601885 0.7808792 0.004088264
0.07512474 0.1814795 0.7430512 0.0003445844
0.06458995 0.1483651 0.7867888 0.000256167
0.05483376 0.1677312 0.7746623 0.002772759
0.05518063 0.1813432 0.7547721 0.008704128
0.05270291 0.1576297 0.7843665 0.005300924
0.05674948 0.1598073 0.7832453 0.0001979791
0.05763344 0.1590738 0.7806202 0.002672586
0.0494852 0.1766799 0.7581138 0.01572111
0.05932524 0.1656459 0.7734332 0.001595591
0.04682895 0.1722403 0.7755707 0.005359985
0.0499231 0.1718235 0.769015 0.009238398
0.04907052 0.1673953 0.7816769 0.00185727
0.05354777 0.1840713 0.7605144 0.001866548
0.05708908 0.1611487 0.7746556 0.007106641
0.05593999 0.1493111 0.7868861 0.007862836
0.05915486 0.1665095 0.7594349 0.01490075
0.04025588 0.1583097 0.7960347 0.005399712
0.0673871 0.1678028 0.7631617 0.001648344
0.05690282 0.1592938 0.7831944 0.0006089151
0.06262542 0.1736711 0.7629932 0.0007103004
0.04000664 0.1575588 0.8004328 0.00200169
0.04750951 0.1768405 0.7726125 0.003037455
0.04973459 0.1686136 0.7807381 0.0009137217
0.05773139 0.1642744 0.7672089 0.01078524
0.05582503 0.1754998 0.7670583 0.001616883
0.05551012 0.1500351 0.788334 0.006120723
0.0602112 0.1536849 0.7860236 8.028887e-05
0.04915501 0.1460683 0.8013643 0.003412316
0.05977945 0.1667894 0.7733196 0.0001115332
0.0496879 0.1601325 0.7750684 0.01511114
0.05162515 0.1738424 0.7638807 0.01065173
0.04669441 0.1659456 0.7873188 4.111258e-05
0.04864058 0.1747627 0.7741439 0.002452819
0.06629715 0.166122 0.766647 0.0009339313
