"tau2_1" "tau2_2" "tau2_3" "tau2_4"
5.323153 0.1247404 0.008717683 4.640517
3.64115 0.2010001 0.01265904 6.23967
3.946995 0.2038934 0.01520314 21.70426
1.53602 0.1790695 0.009678081 297.5845
7.0377 0.139343 0.01258963 0.165546
1.345147 0.1155801 0.01001709 0.04046409
8.293035 0.1207488 0.01864827 54.51072
6.525996 0.4428806 0.01312981 544135.8
13.47195 0.1851055 0.01082291 2.222863
1.097967 0.4743149 0.01485858 62.18908
1.031447 0.2476319 0.01717933 0.62326
10.82217 0.06619887 0.01392363 20.65775
6.691496 0.1215225 0.01292997 0.1109346
1.934803 0.1257041 0.01315246 0.3710404
0.9856725 0.1617442 0.0114908 32.00917
2.190904 0.1105449 0.008908896 8.439063
3.392188 0.2947316 0.0170046 51.34298
5.245165 0.3348153 0.008829887 0.01517806
3.268292 0.355749 0.01732296 53.77129
3.993618 0.1202064 0.009780231 1.092712
4.642567 0.04464577 0.01548835 12.6575
5.531131 0.1738695 0.009537243 2.16592
7.921821 0.1239205 0.01627393 3.552677
8.259955 0.1449332 0.01532245 34.74446
0.491512 0.2306477 0.008243708 9.991393
3.977335 0.3973271 0.01365473 3499724
0.6165876 0.0688101 0.008988159 75.00357
3.760222 0.01557502 0.01524566 9.320233
2.885684 0.1194381 0.01748088 156.0274
7.762773 0.06449908 0.007784704 8.344661
3.181429 0.04932792 0.008778513 100.6466
0.2138314 0.08635787 0.0144025 186.563
3.075464 0.1680931 0.01413959 140.0698
5.35783 0.196346 0.01561795 102468909532
9.60763 0.2392593 0.01404826 509.6262
3.202468 0.260527 0.01195499 5956.531
6.333837 0.422895 0.01707754 18.09356
5.213078 0.06451463 0.01058207 0.1141976
5.487788 0.6565992 0.01425641 32.59151
5.067671 0.1440554 0.01024903 269.7226
1.239567 0.1227152 0.01926654 27.20414
1.532284 0.08486467 0.01145583 2.16959
7.66072 0.1834807 0.00885411 2.327145
13.57266 0.3342075 0.01570255 0.8647812
7.801332 0.09896979 0.01691728 9.354428
1.991275 0.03466678 0.01298013 122.4243
1.785663 0.06970077 0.01506326 46.44983
1.84785 0.4526455 0.01419197 45.91079
6.069374 0.6480203 0.008147213 28.2951
3.486853 0.6244001 0.009983151 0.4782356
6.797807 0.1177696 0.008311689 14.88185
10.59715 0.04789758 0.007288099 0.3707992
6.090414 0.2746793 0.01461816 1.916801
3.782679 0.441084 0.01064927 0.12982
1.299188 0.4125761 0.008783157 28.62432
4.829902 0.6738889 0.01606723 72.48372
4.984811 0.1109909 0.01905537 11.56447
0.7131444 0.06044629 0.01761201 33.13694
1.541218 0.6319197 0.01049709 21.10335
10.12183 0.08238672 0.01057671 69.54786
2.306366 0.1035349 0.01376925 18.41084
2.037724 0.4717864 0.00683729 6.9021
1.756748 0.1404072 0.01432575 353976.7
0.3006624 0.04477617 0.01307154 369.3619
0.5914707 0.07830986 0.008666975 106.7113
4.894781 0.3781046 0.007828209 0.5751591
1.488375 0.3038324 0.0147388 4.231711
6.421815 0.09350905 0.0127075 171.7495
3.460147 0.3194377 0.01003233 15.38536
2.686006 0.1121202 0.01146112 75.9766
8.415062 0.6093918 0.01356319 8.224211
3.891051 0.4204567 0.01455163 1378.501
7.113085 0.1941122 0.01195051 4.491498e+16
3.652101 0.1487535 0.01653956 282.4851
0.5019704 0.05511126 0.009947291 1.993788
1.201789 0.2001998 0.01088951 102.3386
4.137018 0.06354936 0.01250914 116.3156
3.924867 0.1688845 0.01307605 9.441166e+12
3.361643 0.1528982 0.0109299 0.428168
1.008737 0.247146 0.007698513 148.7766
1.093541 0.1672353 0.009757935 0.3311896
1.797046 0.07184788 0.01741608 0.7563756
5.613865 0.1700707 0.01046608 0.3793568
3.798391 0.2915485 0.00691544 210.2789
12.10763 0.1547246 0.0136963 0.1718122
4.652298 0.3414261 0.009127288 0.1156216
4.787669 0.2216305 0.0122664 4.858592
5.825863 0.1955898 0.01153796 241.017
5.405945 0.1990539 0.0191771 0.394098
5.062036 0.1601282 0.01721149 1.160396
5.761731 0.1753341 0.02062751 11.46318
5.011579 0.2085741 0.01357399 0.3035883
0.710598 0.2860857 0.01081483 175.6957
1.171763 0.4048334 0.01616387 0.6149118
1.146214 0.1846607 0.01343559 2.276739
4.166214 0.1530351 0.01237825 15.6616
4.102352 0.1269003 0.01955187 0.2400213
8.185742 0.370974 0.01381955 42766612
3.689626 0.3959941 0.007831101 0.09671567
1.496603 0.09586884 0.01965525 57.03757
4.957775 0.1754483 0.01745881 6.660107
3.19477 0.4080666 0.01029122 42.01424
2.449206 0.1191813 0.00818599 1.796831
6.837966 0.2852334 0.009673576 0.3815721
1.766916 0.2519157 0.01156327 7.233077
1.853744 0.2305696 0.01755683 58.21694
11.95778 0.2267136 0.00845958 819.3569
4.723187 0.03520082 0.01221381 2.711142
6.391094 0.08182576 0.009052461 0.2971604
12.19969 0.08758001 0.01040112 9.584323
1.279229 0.3087255 0.01659408 17.84537
4.81331 0.1767328 0.01329158 0.1640518
10.78632 0.1791982 0.01126781 0.1220275
0.1795489 0.2105563 0.01345779 1.959078
2.189045 0.4679602 0.01190036 1.519089
