"p_1" "p_2" "p_3" "p_4"
0.0593842 0.00281454 0.1698842 0.767917
0.05507904 0.001276215 0.1695783 0.7740664
0.05541809 0.003079996 0.1500028 0.7914991
0.05665569 0.0011613 0.1490614 0.7931216
0.05357704 0.005173764 0.1611356 0.7801136
0.05043831 0.004585503 0.1800828 0.7648934
0.05375743 0.003480307 0.1764929 0.7662694
0.05580526 4.68908e-05 0.1717221 0.7724257
0.05842102 0.000443416 0.1708446 0.770291
0.05160316 0.0003821892 0.1740557 0.773959
0.06505991 0.001597694 0.1812003 0.7521421
0.04214641 0.007529942 0.1703794 0.7799443
0.04967691 0.001040355 0.1621815 0.7871012
0.05504689 0.01214323 0.1546794 0.7781305
0.05293841 0.0007487129 0.1539129 0.7924
0.04745738 0.002750408 0.1628452 0.786947
0.06658984 0.00036662 0.1448798 0.7881638
0.06531925 0.002549878 0.1703747 0.7617562
0.04834076 0.0001741279 0.1576659 0.7938192
0.04395786 0.0001008175 0.1712225 0.7847188
0.0472305 0.001857424 0.1792201 0.771692
0.06995807 0.0006737859 0.1625402 0.766828
0.05725147 0.007002732 0.1586886 0.7770572
0.05630559 0.002035316 0.1591035 0.7825556
0.05459973 0.005249066 0.1526803 0.7874709
0.04058594 0.0009689605 0.1558385 0.8026066
0.04675768 0.0004982296 0.1652288 0.7875152
0.05759546 0.0001527714 0.1847737 0.757478
0.0527715 4.094266e-05 0.1560062 0.7911813
0.05302927 0.00125192 0.1699307 0.7757881
0.0459474 0.0004826104 0.1592501 0.7943199
0.04692077 0.0004524055 0.1648814 0.7877454
0.0508829 0.000846893 0.1503134 0.7979568
0.04478763 0.004951217 0.1625005 0.7877606
0.04147343 0.004913559 0.1737644 0.7798486
0.04842267 0.001216886 0.1679028 0.7824577
0.04461849 0.0002262608 0.1655261 0.7896291
0.05373102 0.006817143 0.1474159 0.7920359
0.06289368 0.004475125 0.172136 0.7604952
0.06618554 0.0001022123 0.1634194 0.7702928
0.05968791 0.001025182 0.157425 0.7818619
0.05768397 3.172216e-05 0.1545892 0.7876951
0.05886336 0.003862808 0.1681784 0.7690954
0.06574503 5.930578e-05 0.1659797 0.768216
0.05817427 0.00109137 0.1599363 0.7807981
0.04800969 0.00523207 0.167289 0.7794692
0.0438659 0.008328215 0.1658009 0.782005
0.0607955 0.002283486 0.1766621 0.7602589
0.04881101 0.0003817978 0.1767186 0.7740886
0.04948609 0.003179583 0.1659782 0.7813562
0.04288352 0.001962817 0.1678476 0.7873061
0.04693716 0.004464129 0.1572123 0.7913864
0.04968688 0.0004642036 0.1841606 0.7656883
0.04564457 0.003225138 0.1465698 0.8045605
0.0581424 0.002229298 0.1796159 0.7600124
0.05652534 0.003654755 0.1694824 0.7703375
0.04076424 6.478839e-05 0.1722357 0.7869352
0.05548832 0.0005588788 0.1621939 0.7817589
0.05465074 0.002981511 0.1705846 0.7717832
0.05871078 0.000384771 0.1435434 0.7973611
0.05144355 0.002336726 0.178136 0.7680837
0.04174811 0.001104811 0.1546286 0.8025185
0.06173095 0.0002760817 0.158798 0.779195
0.05387836 0.00320127 0.1822457 0.7606747
0.04654865 0.0003027317 0.1784381 0.7747105
0.04449865 0.007817032 0.1793731 0.7683112
0.04350837 0.001580863 0.1730498 0.7818609
0.05867534 0.0005396966 0.1875552 0.7532298
0.05740069 0.003545479 0.1567234 0.7823305
0.05949156 0.0009329563 0.1708953 0.7686802
0.05402953 0.009341817 0.141072 0.7955566
0.05835403 0.06448244 0.07967454 0.797489
0.04482609 0.007433148 0.1559659 0.7917749
0.05475151 0.003896791 0.1324452 0.8089065
0.05530818 0.005296403 0.1425428 0.7968526
0.0561976 0.001008429 0.1624993 0.7802947
0.06290735 0.0001036263 0.1686366 0.7683524
0.05921513 0.009750034 0.1525327 0.7785021
0.05929795 0.001484639 0.1662944 0.772923
0.05276677 0.00177681 0.1906045 0.7548519
0.05362037 0.01999449 0.1365726 0.7898125
0.06012764 0.001251795 0.1553373 0.7832832
0.05567076 0.002218194 0.1729269 0.7691842
0.05003383 0.00157638 0.1620374 0.7863524
0.04115422 0.004489623 0.1604297 0.7939264
0.05717724 0.003220987 0.1451656 0.7944362
0.04130875 0.001049211 0.1836685 0.7739736
0.04536525 0.003441154 0.1576602 0.7935334
0.05590159 0.0008284013 0.1603172 0.7829528
0.04346302 0.001135934 0.1737209 0.7816801
0.05202085 0.002219584 0.1630884 0.7826711
0.06281274 0.0002202122 0.1660673 0.7708997
0.05886951 0.00161707 0.1454442 0.7940692
0.05632607 0.0006464258 0.1831202 0.7599073
0.04907156 0.002656813 0.1491212 0.7991504
0.06418355 0.002774293 0.1332458 0.7997964
0.05711543 0.0001449406 0.1736753 0.7690643
0.05635819 0.0003473203 0.1623602 0.7809343
0.05949594 0.005179341 0.1523235 0.7830012
0.06465353 0.006781315 0.1660249 0.7625402
0.04854486 0.001636744 0.1684022 0.7814162
0.0479528 0.0008247419 0.1863796 0.7648429
0.04836314 0.0001156095 0.1500632 0.801458
0.05163675 0.001005274 0.1648648 0.7824932
