"beta1_1" "beta2_1" "beta1_2" "beta2_2" "beta1_3" "beta2_3" "beta1_4" "beta2_4"
30.3657 3.874163 -12.88573 -2.232692 14.86675 3.919054 -29.98515 -3.928068
30.04905 4.025274 0.1459353 -4.804714 14.94596 3.964439 -30.08226 -3.946675
29.85986 4.055638 -16.50459 -4.828975 14.72657 3.975669 -29.98318 -3.908191
30.20957 3.789668 -8.335083 1.125811 14.75955 4.038701 -30.05464 -3.860809
29.92097 3.970967 6.774293 14.23154 14.60411 4.021943 -30.14468 -4.010253
30.13118 3.914553 9.07347 3.390139 14.8037 4.068644 -30.07297 -3.928094
30.14096 4.112579 2.633771 12.5697 14.94938 3.916371 -29.8089 -3.951165
30.13954 4.034567 5.756008 7.372373 14.73346 4.09701 -29.95807 -3.909631
30.37355 3.867108 -3.569391 -7.720069 14.64666 4.044889 -30.1127 -3.90084
30.16974 3.956019 8.339866 -30.02134 14.6627 4.100202 -30.05333 -3.8701
30.23346 4.101657 -7.128618 -15.08771 14.54515 4.082698 -30.26086 -3.864584
30.09363 4.00978 3.65555 -6.97805 14.75388 4.015972 -29.96015 -3.857942
30.25974 3.966616 -28.71809 -23.85374 14.88368 3.872627 -29.88569 -3.922501
30.40803 3.978011 3.951111 16.21178 14.45612 3.897376 -30.13174 -3.972402
30.20809 3.926133 5.656409 5.171948 14.72518 3.975546 -29.90367 -3.926832
30.37412 4.067292 -1.066703 14.84465 14.48645 4.032374 -30.26383 -3.887216
30.12054 3.987107 2.855617 7.561455 14.77552 3.987871 -30.11469 -3.942535
30.08168 3.903042 5.998992 21.13206 14.6562 3.953123 -30.10094 -3.878257
30.09568 4.09279 -8.152506 16.33027 14.42912 4.00844 -30.34083 -3.873723
30.3774 4.039727 7.976205 2.933566 14.20689 3.982452 -30.51833 -3.866412
29.90703 3.89414 15.55204 -2.879701 14.53064 3.907346 -30.37782 -3.924002
30.02095 3.884535 -6.446598 18.2992 14.55166 3.9423 -30.09421 -3.933887
30.10837 3.982453 -28.30572 -0.8019586 14.57708 3.994725 -30.11005 -3.883112
30.06536 3.911232 16.65015 -3.805566 14.81928 3.871926 -30.12143 -3.915117
30.13368 3.977659 12.02321 8.407701 15.08135 4.117805 -30.45296 -3.874235
30.10219 4.073365 -1.852209 16.59886 14.87132 3.94037 -29.75114 -3.963756
29.88896 3.949684 -10.98933 4.189119 14.67696 4.047549 -29.86714 -3.902263
30.17355 3.982087 1.790159 -10.34864 14.17943 3.982258 -30.5136 -3.971056
30.14423 4.017789 -7.868714 -6.130344 14.60781 3.906694 -29.90858 -3.88223
30.14799 3.938031 -4.05117 -1.657469 14.85055 3.993043 -29.81882 -3.960988
30.1262 3.946394 -12.58812 6.858094 14.62662 3.849712 -30.10618 -3.9532
30.31244 3.951702 -4.608305 -8.717494 14.58741 3.994945 -29.97612 -3.991234
29.93918 3.599673 7.95903 11.56491 14.68983 4.025046 -30.13378 -3.863007
30.52462 3.889645 -5.063593 -7.724372 14.59331 4.1087 -30.18086 -3.864044
30.29347 3.858737 7.38276 5.27168 14.64308 3.931472 -29.90821 -3.843729
30.1384 4.156575 3.261683 16.75197 14.70059 3.912404 -30.28355 -3.929347
30.27555 3.881963 -0.6068401 -13.69815 14.78722 3.933328 -30.03901 -3.924795
30.18719 3.93954 7.436279 -0.64627 14.73152 4.080206 -29.91052 -3.828547
30.19016 3.895267 11.81449 10.33416 14.64146 4.049876 -30.11668 -3.88557
30.01138 3.981722 14.06531 -22.26438 14.49684 4.001541 -30.12065 -3.88849
30.45452 3.926712 -2.683659 -3.307442 14.72751 4.005413 -30.17249 -3.902809
29.8967 3.94132 3.259315 11.53246 14.21513 4.055293 -30.41784 -3.938997
29.99536 3.951232 11.16884 18.48749 14.41577 4.023961 -30.33695 -3.994083
30.34107 3.959881 -8.698057 -3.328593 14.62799 3.928637 -30.2634 -3.945409
29.77828 3.974622 17.28197 5.012476 14.66728 4.119306 -29.9199 -3.928239
30.21874 4.076133 15.3455 4.315806 14.58454 4.054739 -29.98576 -3.98595
