"nu" "alpha"
2.955366 0.1381286
2.882668 0.2363678
2.794833 0.4734078
3.236954 0.08286479
3.30026 0.09325235
3.427838 0.1145143
3.503174 0.08505181
3.119471 0.1050834
2.946369 0.464167
3.113066 0.4948438
2.848483 0.2896623
2.903888 0.2970942
3.190413 0.2745935
2.560575 0.485239
2.941423 0.1630005
2.395246 0.4806653
2.398997 0.2827487
2.833724 0.1096252
2.585813 0.2049062
2.748812 0.4262649
2.744678 0.344036
2.905105 0.0510253
2.68525 0.4748243
2.641453 0.2691072
2.688698 0.3431529
2.345542 0.4918434
2.737737 0.1295304
2.148606 0.4242053
2.96435 0.4727553
2.440489 0.1552263
2.772922 0.3475183
2.912503 0.4162714
2.716795 0.447082
2.438859 0.05563271
2.668949 0.4505148
2.516574 0.4924731
2.849525 0.04826579
3.816226 0.1433614
3.187491 0.2109938
3.236939 0.2443581
3.096975 0.3816414
2.588648 0.3523459
2.733579 0.4623848
2.902624 0.333781
4.092224 0.1478861
3.733711 0.4535302
2.858203 0.07280585
3.078496 0.2793798
3.093495 0.3786684
3.635435 0.3738216
3.601179 0.2271303
2.732685 0.109883
2.569791 0.3579528
3.045866 0.2082878
2.962734 0.1981876
3.150683 0.3209055
2.416104 0.1174143
2.793794 0.4319038
2.888981 0.4359295
3.048257 0.2172186
2.925422 0.1309851
2.899209 0.1642105
3.046291 0.4123279
3.159581 0.1916291
3.343899 0.1724938
2.660116 0.1774812
2.440551 0.4755983
3.152369 0.1565898
3.157621 0.08433786
3.108388 0.4106707
3.28611 0.377096
3.084939 0.2397921
3.198153 0.3765866
2.910214 0.4763632
2.970446 0.1883761
3.156015 0.1563509
3.104268 0.1065567
3.040953 0.1611498
3.212831 0.283938
3.342092 0.4138836
3.156963 0.3452096
2.786822 0.3598111
2.679134 0.3182761
2.670169 0.2785656
3.252238 0.2651427
2.485383 0.478585
2.559071 0.4279784
2.57847 0.1032314
2.493974 0.2659319
2.396574 0.2716201
2.739072 0.4734654
2.614285 0.116474
2.836757 0.4393647
3.001671 0.3599033
3.047234 0.2101359
3.078467 0.3543191
3.271658 0.1681736
2.850469 0.1827599
2.534926 0.455412
3.153195 0.2104894
2.565447 0.354206
2.820904 0.1141148
2.690758 0.03152923
3.157494 0.148363
2.930918 0.2679654
2.62958 0.3876773
2.936195 0.2781517
2.824114 0.04371342
2.825743 0.3980405
2.543649 0.4930431
3.133357 0.4394524
2.921002 0.2575093
2.902292 0.2234651
2.4425 0.434425
3.033067 0.1330471
2.837114 0.3006397
3.017857 0.403593
2.545048 0.3040239
3.140308 0.3061994
3.162383 0.26161
3.399458 0.2654353
3.079848 0.1569752
3.131674 0.3699665
3.512525 0.2091319
2.943385 0.2924433
2.938431 0.4187814
3.22316 0.4524226
3.524136 0.2906199
2.862356 0.4930954
3.281713 0.1065668
2.605084 0.3781571
3.0231 0.3618248
2.623254 0.1798208
2.458783 0.3575234
2.488758 0.2750161
2.704178 0.3522806
2.427951 0.151011
2.855696 0.2466742
2.791255 0.4197357
3.057405 0.1843712
3.075341 0.3767249
2.875797 0.4414573
2.976747 0.4735888
3.08871 0.415392
2.77005 0.1147871
2.782884 0.03810783
2.939085 0.3733198
3.140693 0.4129883
3.125323 0.1993855
2.712709 0.2957394
3.103787 0.4653085
2.767 0.2974134
3.052513 0.3584308
2.842345 0.3651204
2.834451 0.06687767
3.023974 0.4859975
3.068218 0.3876695
2.881692 0.4923802
3.273182 0.3481103
3.414455 0.4924962
3.179652 0.1854243
3.14053 0.3449946
2.7434 0.3282201
2.81484 0.3723403
2.27266 0.1960279
3.092364 0.4678328
2.892556 0.332527
2.792971 0.1005989
3.145489 0.2594122
3.053736 0.3600751
3.306901 0.1701376
2.807091 0.1914102
2.832652 0.3066109
2.818151 0.08305955
3.034803 0.1639378
2.882064 0.02952386
2.919078 0.2819492
3.117806 0.1400227
2.808626 0.2810255
2.837156 0.3940057
3.409734 0.2961175
2.73154 0.4118681
3.578018 0.1768583
3.050168 0.297288
2.675531 0.1717241
2.645483 0.4890057
2.956109 0.3888926
2.801419 0.09290515
3.069906 0.04194606
2.144322 0.2861325
2.598598 0.4336294
2.654902 0.2308976
2.65576 0.3543648
2.45696 0.1833671
2.391482 0.245513
2.125498 0.3355888
2.393436 0.2400749
2.429384 0.263519
2.647694 0.421934
2.353976 0.4132835
2.2975 0.1646969
3.216971 0.4018835
3.182985 0.4209443
3.503906 0.4212805
3.502955 0.146753
3.2338 0.2730685
2.706411 0.2493329
2.674917 0.1431143
3.216186 0.3485107
2.676347 0.3695611
2.598131 0.2494921
2.749193 0.472065
2.524432 0.3480671
2.515454 0.3546557
2.545967 0.3902982
2.996238 0.485301
2.581252 0.4080835
2.553539 0.3281257
2.980322 0.3143094
3.305986 0.2683919
3.114335 0.04267138
2.839973 0.2320131
2.831994 0.2963482
2.769652 0.34633
3.103229 0.4056248
3.328468 0.2956593
2.690397 0.3477866
3.331096 0.4468817
2.919112 0.3922892
3.131642 0.4752468
3.180634 0.4582684
3.042175 0.1726176
2.875721 0.2846106
2.921433 0.3985298
2.584949 0.488081
2.900226 0.09564291
2.69198 0.4870243
2.793461 0.1684955
2.684738 0.3680523
2.870285 0.4665282
3.12394 0.224457
3.320995 0.4727548
2.893163 0.1546375
2.690157 0.4235326
2.678435 0.3171579
2.949917 0.2828024
3.286514 0.2984577
3.008069 0.0966993
2.869951 0.1930732
3.290253 0.203513
3.475385 0.3428568
3.02626 0.3703737
3.046742 0.4647974
3.245037 0.4450581
2.8049 0.2365348
3.212376 0.1966757
2.995524 0.1253219
3.199396 0.2770734
2.724161 0.4407922
3.612847 0.1883663
3.119558 0.1572789
3.170471 0.4764818
3.024937 0.1739594
2.847843 0.1935698
2.733445 0.3136996
2.268943 0.3311713
2.733293 0.1206859
2.665832 0.451712
2.390895 0.3262824
2.538116 0.1788068
2.451365 0.4995318
2.33311 0.4300928
2.765771 0.4581751
2.594616 0.248275
3.008122 0.08561312
