p_1 p_2 
0.7515871 0.2484129 
0.7568497 0.2431503 
0.5807415 0.4192585 
0.7073772 0.2926228 
0.7414854 0.2585146 
0.7512664 0.2487336 
0.6903633 0.3096367 
0.6480058 0.3519942 
0.6489921 0.3510079 
0.7202582 0.2797418 
0.6397706 0.3602294 
0.6911703 0.3088297 
0.6743898 0.3256102 
0.6892583 0.3107417 
0.6426565 0.3573435 
0.670706 0.329294 
0.6618004 0.3381996 
0.7405458 0.2594542 
0.724731 0.275269 
0.7236943 0.2763057 
0.6642709 0.3357291 
0.6421299 0.3578701 
0.6934776 0.3065224 
0.7797454 0.2202546 
0.7350113 0.2649887 
0.6922747 0.3077253 
0.6284093 0.3715907 
0.6930358 0.3069642 
0.7644334 0.2355666 
0.6250523 0.3749477 
0.7205486 0.2794514 
0.6087882 0.3912118 
0.7218399 0.2781601 
0.6262051 0.3737949 
0.7031967 0.2968033 
0.641175 0.358825 
0.6947585 0.3052415 
0.6704969 0.3295031 
0.6030463 0.3969537 
0.6578557 0.3421443 
0.727364 0.272636 
0.690234 0.309766 
0.704273 0.295727 
0.6616491 0.3383509 
0.6364579 0.3635421 
0.6675303 0.3324697 
0.7069602 0.2930398 
0.726612 0.273388 
0.6979011 0.3020989 
0.7404443 0.2595557 
0.7777695 0.2222305 
0.7026963 0.2973037 
0.6421471 0.3578529 
0.6789238 0.3210762 
0.7095386 0.2904614 
0.7166743 0.2833257 
0.7674384 0.2325616 
0.6896664 0.3103336 
0.672248 0.327752 
0.7126202 0.2873798 
0.7344513 0.2655487 
0.6294664 0.3705336 
0.711177 0.288823 
0.6829552 0.3170448 
0.6810206 0.3189794 
0.6415626 0.3584374 
0.6883217 0.3116783 
0.5918677 0.4081323 
0.7428565 0.2571435 
0.6898004 0.3101996 
0.681323 0.318677 
0.7022326 0.2977674 
0.701455 0.298545 
0.6409853 0.3590147 
0.6297717 0.3702283 
0.727292 0.272708 
0.6749383 0.3250617 
0.7349498 0.2650502 
0.6676939 0.3323061 
0.6838849 0.3161151 
0.7147164 0.2852836 
0.653533 0.346467 
0.6367158 0.3632842 
0.6990903 0.3009097 
