"comp1" "comp2"
-2.315341 5.333524
-2.388764 4.13991
-2.234959 2.245854
-1.916252 8.244787
-2.838963 7.746303
-3.171094 4.824332
-3.332941 5.588125
-2.743053 5.076159
-3.165546 5.139216
-3.082467 3.786493
-3.029722 6.579643
-2.807488 3.145463
-2.274038 2.819027
-1.861344 3.59836
-1.863069 3.181121
-2.083357 4.899791
-2.138812 4.974593
-2.514709 5.982371
-2.593369 5.842146
-2.089405 3.145346
-2.524798 3.576612
-2.692518 2.296748
-2.880441 2.90916
-2.708028 1.710328
-2.843571 3.382571
-2.913493 3.02517
-2.664824 6.68271
-2.391398 5.664388
-1.92866 5.820204
-1.617566 4.094813
-1.732921 0.6007979
-1.711353 0.6163521
-1.909916 2.616995
-2.273265 3.051483
-2.251843 2.215373
-2.430138 1.731557
-2.743327 0.5513691
-2.781117 1.451684
-2.456309 3.213116
-1.535658 2.012661
-1.832738 3.597004
-2.248262 2.155187
-2.137818 2.013316
-2.533278 3.534363
-2.540621 5.375212
-2.846384 5.384883
-3.311344 4.930341
-3.44868 8.290947
-3.494432 7.81013
-3.389147 3.957212
-2.947891 4.998358
-2.433178 5.921742
-2.795816 5.752962
-2.314386 5.040753
-3.335219 5.64041
-2.584558 4.993455
-2.313293 4.191268
-2.347763 5.130906
-2.507438 4.526499
-2.661002 6.307575
-2.519648 6.875862
-2.719192 5.495223
-2.09159 5.096605
-1.970267 5.694832
-1.992114 4.678138
-1.11788 4.572118
-2.073333 3.666983
-1.662578 6.12097
-1.865146 6.663689
-2.624346 3.237437
-2.737638 4.403156
-2.66203 3.22636
-2.395562 2.959851
-1.851392 2.552373
-2.086682 2.890084
-2.476209 2.782327
-2.858936 6.495844
-3.060493 5.935196
-2.483745 6.060772
-2.859517 7.284023
-2.958276 4.893999
-2.905512 4.112684
-2.582019 4.299501
-2.732666 2.311757
-2.676297 0.9622193
-2.531387 3.115434
-2.055679 2.619495
-2.202296 2.7837
-1.972894 2.635239
-1.491514 2.926556
-1.844933 4.703333
-1.522383 1.742676
-1.618209 1.6292
-1.304714 1.548534
-1.544366 2.111737
-1.345957 2.176501
-1.617294 1.528548
-1.342924 1.686219
-1.826796 1.51296
-1.844447 1.712247
-1.540523 1.752557
-1.862952 3.338755
-1.76138 3.464277
-2.36232 4.432548
-2.280933 3.708017
-2.363043 4.627382
-2.607736 3.905512
-2.483628 5.061524
-2.461358 5.519888
-2.991526 4.921239
-2.962362 3.881574
-2.306618 5.073713
-2.414949 5.234802
-2.315292 5.759811
-2.538141 2.302532
-2.314353 3.279802
-2.316678 3.031548
-2.487433 3.210935
-1.99544 1.887037
-2.011655 1.671097
-2.298245 1.358501
-2.354831 5.536081
-2.49999 6.174937
-2.546379 4.536078
-2.61708 3.15635
-2.451861 3.271109
-2.125983 1.98627
-2.250269 3.26684
-2.050889 3.345978
-2.033233 3.743311
-1.995099 3.177265
-2.269459 5.079791
-1.737369 5.186234
-1.388528 2.982435
-1.755085 4.455182
-1.831245 3.457351
-2.026387 2.275269
-2.12379 2.855922
-1.971263 1.767587
-1.965876 1.790855
-2.13023 2.296991
-1.878669 0.3727906
-1.846769 0.8010363
-2.356733 2.338017
-2.691014 5.194977
-2.582553 3.244203
-2.850826 3.943822
-2.55974 4.146638
-2.694461 3.860219
-2.508634 6.067504
-2.320077 5.521537
-2.180975 2.518924
-2.060178 2.679393
-2.116582 2.954876
-1.828266 4.048998
-1.845251 3.457617
-2.171477 6.096231
-2.523892 3.637199
-2.155461 3.251337
-1.937435 3.017848
-2.178875 3.435017
-1.839958 3.062257
-2.083818 3.540737
-1.982102 3.084057
-1.887745 3.531738
-2.165887 2.258761
-2.253668 3.597523
-2.43322 4.853187
-2.373469 4.253161
-2.305755 3.71823
-2.443283 4.357572
-1.925476 3.723976
-2.495341 4.793411
-2.838421 4.771659
-2.734727 2.595767
-3.179351 3.562979
-3.251721 5.46651
-2.904262 4.29604
-2.578637 2.570882
-2.511399 1.939469
-2.224788 3.012565
-2.021325 4.199525
-2.199863 1.741452
-2.105241 2.141638
-1.971841 1.766188
-1.938794 2.864445
-1.822484 3.486527
-1.76397 3.089563
-2.006133 2.717186
-2.013008 1.640104
-2.064549 2.606956
-2.318825 2.23868
-2.764741 1.567491
-2.491525 3.825398
-1.957703 4.880733
-1.790837 3.624437
-1.586231 3.981328
-1.502743 3.6803
-1.629265 3.229592
-1.845055 0.5190396
-2.002556 0.7911804
-1.773875 2.02461
-1.655659 2.915533
-1.940932 2.719422
-1.751543 1.05281
-1.735743 0.7195453
-1.876025 2.26072
-2.354378 2.813746
-2.366402 4.002587
-2.821247 4.273626
-2.286557 3.909579
-2.209458 3.632866
-2.030755 3.729035
-2.516073 3.906906
-2.592982 4.797185
-2.118633 6.519405
-1.88834 4.531765
-2.270245 4.748093
-2.088288 2.12619
-2.004828 2.176546
-2.111914 3.088968
-2.355947 3.457769
-2.259665 1.754057
-2.058491 4.110285
-1.815335 4.111068
-1.778499 4.415582
-2.600994 3.508005
-2.57111 3.173233
-2.394787 3.299005
-2.612788 4.169007
-2.555235 2.391953
-2.52756 3.243441
-2.459016 2.957111
-2.937032 5.210783
-2.588031 4.508986
-3.168321 5.61678
-2.817522 4.499268
-2.622895 3.300731
-2.889094 0.8978398
-2.835808 3.239565
-2.364552 1.105302
-2.498955 1.371567
-2.620818 3.114889
-2.814622 7.752695
-2.083056 7.964608
-2.090635 7.821339
-2.285414 -0.5794188
-2.77895 3.176392
-2.87379 4.157029
-2.53041 4.986795
-2.504702 4.714487
-2.457852 6.021184
-2.16079 4.002951
-1.915482 5.807185
-2.00702 8.319698
-2.446553 4.652723
-2.70945 5.041105
-2.647155 5.01305
-1.826196 3.028276
-2.192992 5.861918
-2.909159 5.605155
-2.594635 4.7161
-2.159098 2.691476
-1.869267 2.80213
-1.878629 2.250986
-1.767633 3.337108
-2.319099 3.902397
-2.359639 1.824135
-2.272698 3.402052
-2.308882 5.17402
-2.216913 4.527734
-1.827907 5.28362
-1.771949 4.044134
-2.208994 4.274126
-2.580437 3.053525
-2.386047 3.671582
-1.907755 4.361559
-2.334487 2.608108
-2.229735 4.625176
-2.398671 4.766593
-2.753261 5.483042
-3.297085 5.312206
-2.69941 6.805039
-2.606839 7.934653
-2.983953 5.866273
-3.027611 3.550006
-2.501589 2.698577
-3.196829 5.0188
-2.811828 4.37015
-2.307392 4.875301
-2.342126 5.657299
-2.403503 5.877368
-1.695898 2.797162
-1.169882 2.481459
-1.253943 1.676334
-1.350819 2.488718
-2.516687 3.162307
-1.664736 3.526166
-1.829727 2.179638
-2.227163 2.189255
-2.588586 3.912246
-2.267646 1.679134
-2.440643 5.762153
-3.00004 2.75467
-3.100891 2.023506
-3.518072 4.434168
-3.047335 4.486574
-1.917443 4.826164
-2.382504 4.61875
-2.356967 5.599587
-1.90625 6.138571
-2.21319 6.229676
-2.761747 4.962462
-2.714799 4.860385
-2.845259 3.185735
-2.430591 2.95044
-2.209653 3.971486
-1.939479 3.464752
-1.931618 3.843704
-1.783306 4.110921
-1.798581 4.474034
-1.81232 3.703975
-1.911806 3.638807
-1.90666 5.02093
-1.758133 5.067955
-2.072614 5.129638
-1.853098 4.581055
-2.501219 5.918873
-2.072183 4.815473
-2.073952 4.723463
-2.49119 4.056654
-2.033354 3.556205
-1.876288 3.063728
-1.836665 3.879013
-1.903981 4.302562
-1.881673 6.230537
-2.09906 6.660487
-2.665482 4.25295
-2.627889 3.634754
-2.410707 4.267821
-2.574982 2.741332
-2.304631 2.557606
-3.081176 8.105052
-2.947319 8.761202
-3.373795 6.505886
-3.090799 4.61037
-2.964827 4.271745
-2.327275 1.890318
-2.227716 4.646976
-2.57111 3.761648
-3.227573 4.745835
-3.010572 5.896122
-3.194028 5.306959
-2.716777 5.040052
-2.683645 5.034356
-2.622524 4.493404
-2.957589 3.248148
-3.248017 6.533144
-3.553537 6.21389
-2.561402 6.251912
-2.399494 4.866312
-2.668467 6.252078
-3.070841 6.125354
-3.100326 6.02627
-2.736704 9.487755
-2.671402 6.639027
-2.695575 5.589099
-2.814268 6.147547
-3.414688 6.162526
-2.284285 5.851794
-2.660699 2.18383
-2.902693 4.709156
-2.631559 6.268008
-2.460824 4.736191
-2.216323 4.246292
-3.408735 5.535515
-3.033109 4.957903
-3.250889 5.02779
-3.308875 4.979418
-3.571189 5.889278
-3.106747 7.248642
-3.242624 7.195989
-3.264271 6.822696
-2.867979 7.557227
-2.27059 8.646445
-2.249867 9.084085
-2.555263 9.540433
-2.921302 5.687639
-2.544713 4.59757
-1.705514 5.006933
-1.606702 4.945118
-1.359659 3.995653
-2.005445 2.591978
-2.276454 3.37952
-2.147274 3.303606
-2.06142 3.718987
-2.347244 2.342469
-2.027771 2.408901
-2.089301 4.941189
-2.346592 4.025926
-2.293586 2.345172
-1.965506 3.651858
-2.273511 4.262377
-2.642668 3.414591
-2.796115 2.688798
-2.424075 1.807054
-2.279591 6.156466
-2.470124 6.571508
-2.477417 5.042492
-2.359099 4.375145
-3.158735 3.607971
-3.114154 4.160162
-3.194838 3.500476
-2.99071 2.492554
