"beta1_1" "beta2_1" "beta1_2" "beta2_2"
-30.04824 -3.720261 19.01405 3.563291
-30.83485 -4.149872 19.43059 5.354943
-30.51448 -3.756549 17.06546 4.171665
-30.41076 -3.779651 27.62819 4.517563
-30.0567 -3.630443 22.06106 7.568086
-29.88459 -4.016597 18.8914 5.909546
-30.38068 -3.71039 20.22626 4.190352
-29.68522 -4.073032 17.24632 6.424948
-29.69297 -4.051948 18.49385 4.512221
-30.08019 -3.979801 17.87437 4.1646
-32.09048 -3.965138 22.8215 6.798155
-30.67504 -3.697184 19.24103 3.977742
-29.58156 -4.137177 17.21103 5.009241
-29.78865 -4.357559 18.72795 1.692771
-29.28525 -3.713271 18.5632 0.5902006
-30.15223 -3.959327 21.14401 4.182194
-30.768 -3.584894 21.02598 8.21626
-29.15338 -3.996323 19.27632 3.849571
-31.18724 -4.071978 22.55596 4.294144
-32.12262 -3.865974 21.42214 5.87326
-29.90786 -3.796823 17.62789 6.110236
-33.99046 -4.011017 21.02 3.501672
-30.52119 -3.947359 19.03531 3.798234
-31.25614 -4.129519 16.1755 5.948126
-31.95171 -3.73848 19.69787 4.890983
-31.11338 -3.90756 17.97838 5.349851
-29.6925 -4.056623 21.42419 3.822655
-29.42685 -3.613416 19.32816 6.349904
-30.10681 -3.854113 22.68622 5.146825
-30.28456 -3.667934 22.60567 3.03573
-32.92051 -3.967812 17.08244 3.447092
-34.43441 -3.939024 17.69383 3.571333
-30.92167 -4.143496 20.10485 3.107926
-30.7397 -3.882049 16.89282 8.281707
-31.37397 -3.994296 18.76784 4.507364
-35.68683 -4.062475 21.29725 2.594797
-31.94448 -4.09868 16.18386 3.743552
-30.40532 -4.066908 16.43202 4.102462
-31.47445 -4.10842 20.85215 4.253226
-43.07899 -3.771261 34.69687 4.493002
-30.8559 -3.93296 20.52787 6.290849
-32.58787 -3.96313 19.97663 4.360309
-32.70226 -3.885249 19.41239 4.416136
-30.62743 -3.784174 19.25197 3.413926
-29.90086 -3.915682 18.8219 4.051569
-29.57736 -4.114491 18.74961 2.404146
-30.04591 -3.958333 18.01464 6.566466
-29.98505 -3.758858 20.45046 6.602196
-30.25903 -4.009159 21.35388 2.054258
-29.98045 -3.840452 17.32404 4.119087
-29.47483 -3.776926 17.32926 5.91372
-30.57777 -3.857074 22.09761 2.060525
-29.30477 -3.587387 19.00983 2.484701
-29.5863 -4.067756 20.24959 2.788525
-30.72348 -3.82618 19.52764 4.984657
-30.13002 -4.134198 19.83849 2.812889
-31.48706 -3.868698 22.91161 3.020431
-29.54536 -3.980683 19.22795 4.706745
-30.40408 -3.932281 20.4711 4.295039
-31.13107 -4.032461 23.67384 2.046748
-30.09302 -3.787467 20.30202 2.512361
-30.06172 -3.817608 19.72367 4.19811
-29.73584 -3.737475 19.35965 5.871795
-30.45166 -3.753922 23.66066 2.219442
-30.5888 -3.892657 22.44573 3.66799
-30.34452 -3.742884 25.16429 5.461254
-30.47002 -3.706684 20.65385 5.475077
-30.90804 -3.736748 26.21338 1.415282
-29.92978 -3.866955 22.65176 0.325377
