"beta1_1" "beta2_1" "beta1_2" "beta2_2" "beta1_3" "beta2_3"
-30.0331 -3.96459 14.78471 4.144562 29.93873 4.005714
-30.37004 -3.878228 14.83023 4.002374 30.18351 3.988571
-30.1725 -3.879593 14.55532 3.976802 30.1124 4.085727
-30.23293 -4.04207 14.72959 3.964002 30.12308 3.97201
-30.00544 -3.972109 14.95416 3.880169 29.97969 3.918641
-30.11682 -3.862022 14.67013 3.953136 30.43585 4.117091
-30.01716 -3.89189 14.75749 4.027254 30.52049 3.933019
-30.23047 -3.923693 14.47819 4.070978 30.29488 4.055671
-30.11088 -3.971642 14.87959 4.060664 30.22588 3.813041
-30.03636 -3.893488 15.01584 4.115617 30.14067 3.86878
-30.0361 -3.909103 14.83229 3.912338 30.01746 4.138064
-29.92698 -3.90995 14.90755 3.988239 30.37599 4.04813
-29.92092 -3.880372 14.36838 3.970138 30.61475 4.038818
-30.29396 -3.871048 14.67922 4.090545 30.34927 4.009934
-30.05341 -3.958482 14.90375 3.932589 30.29808 3.868579
-30.03044 -3.890207 14.54837 4.019605 30.24338 3.860156
-29.94083 -4.004917 14.67542 4.01252 29.94659 3.936365
-29.90538 -3.922744 14.65386 3.90019 29.92562 4.062292
-29.92279 -3.933891 14.58426 4.019393 29.93361 3.778141
-30.17605 -4.000855 14.41237 4.101163 30.14554 3.834903
-30.18696 -3.945862 14.39634 4.093069 30.56965 3.982414
-30.05107 -3.993006 14.49555 4.029136 30.19876 3.852275
-29.92655 -3.946063 14.85507 3.963775 30.00655 4.008697
-29.93641 -3.84361 14.54431 4.063517 30.07752 3.978104
-29.93583 -3.909863 14.42871 4.042755 30.55578 4.153541
-29.99481 -3.824415 14.51638 3.994937 30.33269 3.986961
-30.09435 -3.912631 14.63529 4.06992 30.11065 4.040871
-30.30615 -3.826055 14.59252 4.109583 30.28221 3.934493
-30.20656 -3.933757 14.47257 4.117633 30.03339 3.923982
-29.81123 -3.84055 14.65307 3.981479 30.16782 3.935612
-29.99337 -3.918928 14.64157 4.094499 30.12291 3.890499
-30.24023 -3.913506 14.38269 4.02028 29.84255 3.916972
-29.91174 -3.93334 14.57791 3.815393 30.0874 3.976684
-30.1532 -3.916702 14.61571 4.101417 29.97786 3.877533
-30.21067 -3.954529 14.47132 4.01417 29.9875 3.980462
-30.40298 -3.968524 14.39099 4.04543 30.24337 4.005524
-30.39001 -4.006425 14.49213 4.011298 30.23659 4.102196
-30.05918 -3.890094 14.43811 4.04163 30.02438 4.066238
-30.34261 -3.903944 14.57468 4.051606 30.19049 3.934525
-30.15029 -3.975695 14.26691 3.925931 29.89098 3.972145
-30.3992 -3.838183 14.54896 4.127979 30.33626 3.982148
-30.05722 -3.857742 14.93284 3.988264 30.21096 3.985235
-30.09015 -3.911084 14.85337 3.918997 29.8937 3.961368
-30.25305 -3.957225 14.64996 3.981767 29.83269 3.88564
-30.07435 -3.96588 14.46878 3.974525 29.87104 4.023737
-30.12406 -3.923454 14.33519 4.088448 30.03122 3.92628
-30.17909 -3.891789 14.19397 4.101045 30.17087 3.909826
-30.20932 -3.930086 14.34949 4.050196 30.04574 4.227006
-29.89576 -3.918928 14.51499 3.890722 30.36665 3.964399
-30.19755 -3.971465 14.14547 3.97367 30.09893 3.961541
-30.09365 -3.895355 14.1668 4.044285 29.91388 3.84268
-29.9694 -3.893209 14.2828 4.022955 29.98824 3.966296
-30.00318 -4.066899 14.17117 4.083978 30.23086 3.859073
-29.87709 -3.833497 14.23778 4.085239 30.35624 3.980415
-30.18832 -3.896108 14.72585 4.164451 30.41356 3.772212
-29.96605 -3.950638 14.48248 4.146306 29.94324 3.938089
-30.04089 -3.923026 14.62232 4.09622 29.89355 3.978563
-30.07165 -3.889442 14.31066 3.861298 30.15822 4.055959
-30.05475 -3.884114 14.4588 4.14146 30.09983 4.081385
-30.38381 -3.904382 14.66373 4.014511 30.25885 3.84182
-30.05679 -3.922455 14.8314 4.077407 30.08921 3.944214
-30.27825 -4.003613 14.81868 4.03245 29.99561 3.963111
-30.05795 -4.000803 14.68295 4.051585 29.86272 3.894082
-30.19738 -3.839996 14.74603 3.946219 30.15498 3.975758
-30.11297 -3.865401 15.09864 4.052754 29.9947 3.973532
-30.40005 -3.982118 14.66054 4.084098 30.10845 3.962033
-30.31134 -3.847135 14.89505 4.013284 30.1151 3.98537
-30.2422 -3.852589 14.73296 3.998155 30.39333 3.966628
-29.85893 -3.97718 14.39258 4.051696 30.06146 4.077614
-30.19823 -3.984881 14.0897 4.023121 30.01087 3.994239
