"res" "LCI" "UCI"
-3.32244021009482 -3.60814502044512 -3.05751217708543
-3.22056781754118 -3.49211975559547 -2.96752596097087
-2.86671330762481 -3.08877356978178 -2.65865169189478
-2.80394352996764 -3.01797942319288 -2.60223469114803
-2.78317308023909 -2.99483462242539 -2.58362959516462
-2.72555898818687 -2.93032822062881 -2.53309701018274
-2.53641961966899 -2.71509776623167 -2.36385633932167
-2.51690453447566 -2.69335538687845 -2.34606831509137
-2.49401073269339 -2.66674994216591 -2.32583071663491
-2.47703603645372 -2.64781645571332 -2.31134015241514
-2.46912745730494 -2.63918893297683 -2.30398536383218
-2.3824481330334 -2.54152215553915 -2.2255346388209
-2.37634703685955 -2.53499328876697 -2.21997069245317
-2.32205173916974 -2.47390497541893 -2.1711756644487
-2.31760632064677 -2.46835389858226 -2.16834448940465
-2.31123972756116 -2.46240166592321 -2.16192639857779
-2.29739658020385 -2.44653624512342 -2.14945921236712
-2.24847069180073 -2.39252035057254 -2.10474572468596
-2.17952169517808 -2.31639190166651 -2.04326135453267
-2.13365255042342 -2.26650483379972 -2.00230608841621
-2.11645177267647 -2.24636685471929 -1.98638465890325
-2.1143432346016 -2.24429013886358 -1.98465883434752
-2.09202267825432 -2.22023938151163 -1.9642089633605
-2.08810995785488 -2.21551575925701 -1.96050084090652
-2.06587714567992 -2.19138315689097 -1.94045634020641
-2.00544908715124 -2.12629671841851 -1.88657948664126
-2.00396731986025 -2.12566789905079 -1.88526873103226
-1.98746300562763 -2.10649767225519 -1.869976912755
-1.9847010923756 -2.1023567929707 -1.86706823503283
-1.97892473860076 -2.09709956503094 -1.86237518342039
-1.97403124187395 -2.0909783098376 -1.85755149891827
-1.95930728408297 -2.07575303411647 -1.84337269359605
-1.94219168240678 -2.05752272940997 -1.82900472159026
-1.93000174422361 -2.0447478255317 -1.81685216480353
-1.91626635551331 -2.0283664114348 -1.8044666805451
-1.8942459203535 -2.00533701006737 -1.78434846876693
-1.84875128922327 -1.95846698751945 -1.74130973225993
-1.84317961615351 -1.95184522059717 -1.73669813355742
-1.83976147068301 -1.94834385085539 -1.7346767333728
-1.83678187989841 -1.94604196754722 -1.73185833154653
-1.78973997808833 -1.89572395673087 -1.68750510421631
-1.7790817659533 -1.8835124740612 -1.67706626561252
-1.76554677910617 -1.86894623600923 -1.66480755608513
-1.73713982946651 -1.83929802740559 -1.63744335339239
-1.71152350711767 -1.81255324426167 -1.61415511767314
-1.69118979933571 -1.79036585564285 -1.59489824525918
-1.68716528310336 -1.78624122145785 -1.58948684697443
-1.67481734538067 -1.7732542094129 -1.57969729691701
-1.6672861426945 -1.76544275221008 -1.57149580726848
-1.63827960874085 -1.73508156454903 -1.54308618858035
-1.6250030780321 -1.72145694228765 -1.5310507947138
-1.60143845249054 -1.69604683887316 -1.50788909946658
-1.59542783367878 -1.69040518624438 -1.50286436682283
-1.59016743680084 -1.68522261905272 -1.49663421096625
-1.5598340782603 -1.65319690807074 -1.46903006709114
-1.55393425021569 -1.6466212117352 -1.46370205377768
-1.55075786045999 -1.64393370943554 -1.46004865673438
-1.51347240368528 -1.60471183007601 -1.4247297587994
-1.50291151684549 -1.59412853439909 -1.41385860047692
-1.49075089366753 -1.58164181760503 -1.40225292301798
-1.46616951168197 -1.55859193228404 -1.37654222214443
-1.46142664112777 -1.5531157245481 -1.37187318499794
-1.45852789852013 -1.54844937820364 -1.36937405909964
-1.45486051238214 -1.54495933537739 -1.3670367331017
-1.4521459126514 -1.54201444492647 -1.36363197177436
-1.44683402526263 -1.53795341083565 -1.35754177441662
-1.44441735486803 -1.53534928308781 -1.35531438593674
-1.4396295481193 -1.52932047895478 -1.35197666639589
-1.43112141671458 -1.5203730883885 -1.34411416266534
-1.42779892318077 -1.51628045986401 -1.3409029060121
-1.42282835036056 -1.51116748634982 -1.33586890365796
-1.4120898410927 -1.50010012515946 -1.32639594245681
-1.41034598856138 -1.49850126420899 -1.32406205446037
-1.40859029495329 -1.4958942821881 -1.32240046881104
-1.39638836198163 -1.48393766567296 -1.31118201700778
-1.38956632177094 -1.47628698099306 -1.30454334229594
-1.37498728004189 -1.46250181993434 -1.29014037123781
-1.37223004940216 -1.45926953588118 -1.28695065512041
-1.36554038185795 -1.4531592079379 -1.28069046196062
-1.35795445907274 -1.44542380791327 -1.27170855182928
-1.3447148288548 -1.43229788797702 -1.25998266195094
