"p_1" "p_2" "p_3"
0.7687595 0.1801314 0.05110908
0.7467078 0.1957505 0.05754168
0.7574869 0.1824591 0.06005402
0.800068 0.1561733 0.04375871
0.7678221 0.1795907 0.05258719
0.7739416 0.164636 0.06142239
0.7908463 0.1523979 0.05675575
0.7753408 0.1660167 0.05864249
0.7737196 0.1729564 0.05332404
0.7740159 0.1737305 0.05225368
0.7700694 0.172769 0.05716159
0.7708244 0.1761481 0.05302753
0.7769433 0.1726419 0.05041479
0.7512823 0.1808822 0.06783546
0.7849956 0.1689758 0.04602857
0.7823245 0.1490386 0.06863693
0.7567727 0.2009979 0.04222937
0.7863534 0.1550447 0.05860196
0.7831051 0.1612016 0.05569331
0.7698782 0.1608106 0.06931124
0.7698468 0.179518 0.05063514
0.7819725 0.1716604 0.04636715
0.7975129 0.1555243 0.04696287
0.7885555 0.1592153 0.05222919
0.7962376 0.1521102 0.05165219
0.7795359 0.158594 0.06187012
0.8053377 0.141097 0.05356534
0.7374766 0.1880675 0.07445585
0.7692951 0.1756858 0.05501905
0.7769975 0.1741889 0.04881352
0.776601 0.1696565 0.05374256
0.7718093 0.1685569 0.05963381
0.7869221 0.1599576 0.05312028
0.7823349 0.1529621 0.06470302
0.7770128 0.1555896 0.06739767
0.7948632 0.1612841 0.04385265
0.78221 0.1567645 0.06102548
0.7630986 0.1838106 0.05309073
0.7906308 0.1569015 0.05246774
0.8000575 0.1501059 0.04983656
0.7785843 0.1695227 0.05189302
0.7716542 0.1693202 0.05902564
0.7985693 0.1508731 0.0505576
0.7751267 0.1692281 0.05564517
0.7743695 0.1666849 0.05894559
0.7830315 0.1646246 0.05234383
0.7812291 0.1587108 0.06006005
0.7784918 0.1728883 0.04861987
0.7911409 0.1497097 0.05914936
0.8067569 0.1515619 0.04168113
0.7542525 0.178755 0.06699257
0.786993 0.1581813 0.05482566
0.7660706 0.1689923 0.06493709
0.790903 0.1627633 0.04633366
0.7831931 0.1657687 0.05103821
0.7804134 0.1582002 0.06138644
0.7967151 0.1600219 0.04326303
0.7659035 0.1779495 0.05614695
0.7626907 0.1832327 0.05407664
0.7887033 0.1692886 0.04200807
0.7688537 0.1726433 0.058503
0.8049557 0.1444917 0.05055258
0.7855819 0.1607177 0.0537004
0.7755547 0.1740064 0.05043892
0.7753331 0.1536801 0.07098685
0.7939378 0.1677827 0.03827943
0.7782284 0.170904 0.05086762
0.7875527 0.1648078 0.04763946
0.7969661 0.1563338 0.04670011
0.7655763 0.191064 0.04335977
0.7715109 0.182177 0.04631211
0.7738095 0.180074 0.04611648
0.7747307 0.1671734 0.0580959
0.7806588 0.157427 0.06191422
0.7632622 0.1740926 0.06264516
0.7799961 0.1630109 0.05699301
0.7553149 0.1825744 0.06211068
0.7778154 0.1723111 0.04987354
0.7677243 0.182776 0.04949962
0.7708741 0.1767355 0.05239041
0.7796707 0.1727232 0.04760605
0.7820309 0.1730878 0.04488133
0.7855892 0.165573 0.04883782
0.7725554 0.1729815 0.05446312
0.7632735 0.1728417 0.06388477
0.7711086 0.1821543 0.04673711
0.7659054 0.1797136 0.05438094
0.7935278 0.1613459 0.04512628
0.7848156 0.1646525 0.05053188
0.7881064 0.1550019 0.05689163
0.7732416 0.1753846 0.05137378
0.8035285 0.1501327 0.04633879
0.7761825 0.1712772 0.05254029
0.768785 0.1773928 0.05382222
0.7871342 0.1559956 0.0568702
0.7782978 0.17345 0.04825217
0.7828611 0.1593092 0.05782966
0.7714033 0.1772693 0.05132732
0.7941589 0.1550944 0.05074673
0.78157 0.1646382 0.05379179
0.7763112 0.1619887 0.06170011
0.7813475 0.1657284 0.05292404
0.7867859 0.1682179 0.04499622
