"comp1" "comp2" "comp3"
-1.264918 1.038379 -1.90149
-0.9610636 1.070707 -2.207861
-0.600471 1.059491 -2.096892
0.9898125 1.100644 -2.143475
-0.9905871 1.106431 -2.777977
-0.6222943 1.123198 -2.327292
-1.3668 1.058074 -2.332836
-0.3021439 1.016888 -1.793547
-0.1057114 1.042555 -2.044705
-0.4564408 1.044588 -2.087834
-0.1128767 1.033281 -2.221944
-0.9069616 1.054082 -2.613851
-2.431958 1.085632 -2.299976
-2.292405 1.034485 -2.154864
1.142615 1.017664 -2.220353
-1.529279 0.9655412 -2.366442
2.139901 1.07574 -2.017099
-0.5503574 1.072256 -1.846993
-0.6207476 1.059855 -1.971984
-2.397879 1.050838 -2.04168
0.4479129 0.9977776 -2.364512
-1.792817 1.021954 -2.138047
-2.051952 1.053561 -2.119768
-1.429224 1.117787 -2.038133
-0.253339 1.160211 -1.832804
-2.412406 1.171684 -2.431377
-0.2146734 1.182419 -2.367138
-0.0899764 1.104286 -2.325541
3.06206 1.132899 -2.140369
-1.326336 1.155676 -2.285677
-1.342386 1.150034 -2.220262
-2.999866 1.040917 -1.909751
-2.8308 1.0238 -1.968252
-0.07381489 1.031636 -2.229492
-2.366944 1.074783 -1.915012
0.1129379 1.036963 -2.091954
0.2605819 1.007999 -2.181867
-0.4939253 0.9992744 -2.113711
-2.335555 1.068652 -1.977452
-2.100712 1.067164 -1.696162
-0.9662797 1.069725 -1.756881
-1.798584 0.9959364 -2.366184
1.726591 1.0337 -2.377856
-1.969663 1.014255 -2.165882
-2.868419 1.019512 -1.783226
-2.108228 1.060019 -2.765948
1.30877 1.064526 -2.286321
-0.7083203 1.06688 -2.198814
-2.111239 1.026727 -2.207304
-0.4557442 1.05629 -2.171766
-1.362294 1.060569 -2.507949
-0.526224 1.032286 -2.247308
-1.197368 1.015356 -1.821579
-1.271952 1.011964 -2.361426
-2.528849 1.048932 -2.286952
-1.754197 1.017549 -2.005842
-1.963083 1.035727 -1.595944
-0.08033058 1.035882 -1.969099
-2.03086 1.035399 -2.181537
-4.191747 1.035498 -1.960849
-0.5641197 0.9984934 -1.902294
-0.8100847 1.067241 -1.586189
-0.3469812 1.093981 -2.168393
1.467281 1.162421 -1.937599
-1.406066 1.118958 -1.778838
0.6989779 1.105089 -1.93581
-0.784174 1.103612 -2.189839
-1.726939 1.112572 -2.280661
-1.81355 1.118881 -2.285586
2.320297 1.115107 -2.322147
-2.425864 1.152628 -2.297234
0.7895725 1.067949 -2.340216
-1.382449 1.074631 -2.388582
-0.01630679 1.030935 -2.17408
-0.5876677 1.060538 -1.935955
-0.5108064 1.077196 -2.192969
-0.4208446 1.024395 -2.068692
0.14551 1.07586 -2.049875
-0.2543292 1.085051 -1.984745
3.600451 1.052751 -1.645927
-1.990601 1.060272 -1.628737
-2.315839 1.065082 -2.076189
-2.863394 1.074809 -2.121626
-1.292648 1.085905 -2.412425
0.9179124 1.10686 -1.71834
-2.547582 1.087258 -1.947817
-0.5047586 1.097781 -1.686355
6.012434 1.081145 -1.887942
