tau2_1 tau2_2 tau2_3 
0.7290376 0.0143844 0.003087387 
946322.3 0.01981928 0.004154493 
4.551073e+13 0.01750263 0.002995376 
9084.222 0.005550828 0.003431985 
303.0913 0.01497865 0.002967293 
4.391239 0.02177881 0.00407849 
0.4508341 0.01101515 0.002853082 
21.58971 0.006517011 0.002469844 
20038.6 0.02031575 0.002901605 
2514606284 0.02165808 0.00425022 
12571.45 0.01451473 0.00264043 
67417.65 0.005399212 0.004538535 
0.2484656 0.009692796 0.002858642 
0.08376309 0.02097472 0.002991781 
18.77839 0.01289734 0.003283014 
830896367 0.003562801 0.003087652 
146117379612 0.00509594 0.002904319 
497.0895 0.01461859 0.003044405 
5601.513 0.01017525 0.001954305 
1.292026 0.003840614 0.002641689 
148.526 0.02194656 0.003541666 
658.4733 0.01418306 0.00363402 
38639231595 0.005963262 0.003407969 
59.90396 0.01763434 0.0024763 
1.304022 0.02140912 0.00268948 
0.2312549 0.01280432 0.002815853 
204517.1 0.009115111 0.002058519 
2104321 0.00552613 0.003441527 
45799348 0.02391536 0.003615 
1.230471 0.007205085 0.003202764 
360912.5 0.004338658 0.00329723 
3493.221 0.009384949 0.003910462 
1.26101e+11 0.01287227 0.003218698 
255647.4 0.01617959 0.002695377 
12.3554 0.007227438 0.003186039 
0.3813015 0.01375483 0.005242358 
0.2124332 0.01050095 0.002771437 
2.157654 0.0166051 0.003022188 
0.5017032 0.01376627 0.002634263 
567.6717 0.01123741 0.002425076 
141.2248 0.01193434 0.002240115 
0.03992607 0.01417069 0.003216479 
60822119721 0.009574183 0.002633626 
0.03603575 0.007709762 0.002912907 
25.19109 0.0235024 0.002756218 
0.06705501 0.02949753 0.003611318 
29.9767 0.009405241 0.002726232 
0.2431668 0.01674554 0.003053682 
13720.64 0.01191631 0.002835958 
1.308842 0.02328171 0.002614867 
210.5859 0.01921528 0.00363572 
0.1499795 0.007546535 0.003322705 
0.02533585 0.00454387 0.003339551 
2.111793 0.01420663 0.003033887 
848681223404 0.01782229 0.002892331 
4242.459 0.01538254 0.004118518 
5.090339e+13 0.009001445 0.0031222 
5.38209 0.01695327 0.003297247 
2147538577 0.01349793 0.00289131 
15488.29 0.008291638 0.003513944 
0.2079849 0.01042807 0.003690404 
0.1694744 0.009096905 0.003230006 
9254.35 0.01935567 0.002803409 
3446077 0.01396837 0.004033942 
5157117 0.0239575 0.004458964 
0.610673 0.02456328 0.003430145 
290751.6 0.02174144 0.003133111 
0.03370642 0.01555143 0.003393772 
0.3179735 0.01523399 0.003897399 
1.118719 0.01898318 0.003621881 
206523.4 0.01103185 0.003342228 
0.1817175 0.009894263 0.002721392 
175049.1 0.006992273 0.003776357 
111150.5 0.00404678 0.003169824 
0.04976911 0.007134268 0.002955814 
2.98186e+14 0.01270758 0.003015109 
0.777421 0.01287177 0.002428108 
2.688583 0.03420244 0.003366474 
28.75763 0.01011983 0.004228502 
11.82309 0.01207296 0.002520968 
108.5412 0.007742217 0.004024754 
46.01829 0.005515846 0.002688861 
1.026692 0.01962471 0.003176636 
14.22114 0.004416497 0.002595738 
431.4169 0.01224216 0.003180258 
0.5365528 0.003772903 0.004002176 
5.960828 0.01258374 0.0033065 
108725527 0.01320278 0.002950804 
0.3622966 0.007214802 0.003159653 
1.667566 0.02042017 0.002560131 
3829.706 0.0153137 0.003612369 
17062783 0.01617363 0.003514772 
477.7486 0.01161628 0.003929604 
0.2614368 0.01879034 0.002920747 
1.171561e+12 0.01317303 0.00279853 
16.49284 0.01364208 0.004189304 
30030.7 0.00456041 0.002629834 
0.04706512 0.01592046 0.002647653 
0.4705226 0.006080716 0.002775638 
69.24036 0.004607978 0.003618982 
9778.612 0.01364129 0.002775633 
0.8980792 0.0394023 0.003588878 
1748869529 0.02726422 0.002755745 
27.23579 0.03094932 0.003062425 
14200.31 0.008248623 0.003739383 
4144675 0.01681511 0.002551371 
281663611 0.00926703 0.003682925 
1.722294 0.01431231 0.00408912 
10954720369 0.01416562 0.003918044 
36365.03 0.01787178 0.004196202 
796450.1 0.01219797 0.003263174 
111170.9 0.01411912 0.004052701 
119287.2 0.01237996 0.002220746 
34756.75 0.01688566 0.003021915 
327.2735 0.01484122 0.00354476 
1166.168 0.01273335 0.002754596 
88053277 0.008260271 0.002761153 
68.11205 0.01623825 0.002901023 
1456099 0.02630115 0.003628678 
0.2837528 0.01221848 0.002403542 
0.3470499 0.01012227 0.003493629 
5.759262e+14 0.01909326 0.002694665 
2092.035 0.01142718 0.002349226 
1166.433 0.02968125 0.002820889 
15.22759 0.021589 0.00285946 
4392105379 0.008852233 0.004172519 
8.537061e+13 0.007552318 0.002978152 
0.05543006 0.004839545 0.00297024 
0.3523667 0.009676214 0.003247628 
0.06904527 0.01032312 0.003062742 
0.1449133 0.0059222 0.002386129 
23.60471 0.005018246 0.00332995 
542.1334 0.01981002 0.003203667 
3.912392 0.009165492 0.003794072 
0.7009365 0.003497466 0.002604941 
0.2956128 0.01885035 0.002582928 
143522.4 0.007580016 0.002899638 
0.2229802 0.006520069 0.004143152 
582.0398 0.003380941 0.003201622 
1505.702 0.007654398 0.002282441 
1474.512 0.01569707 0.00276757 
5.76192 0.003363261 0.003119091 
3670270764 0.01241518 0.002639765 
13.76224 0.009048472 0.003259719 
12001.06 0.01934837 0.002881763 
