p_1 p_2 p_3 
0.001076577 0.3123824 0.686541 
0.004375255 0.2405905 0.7550342 
0.002377068 0.3038463 0.6937767 
0.005031925 0.338804 0.6561641 
0.001930343 0.2450027 0.7530669 
0.001273168 0.3351274 0.6635994 
0.006379947 0.3981549 0.5954651 
0.01284802 0.2896979 0.697454 
0.004817221 0.1959561 0.7992267 
0.001848183 0.1449287 0.8532231 
0.003796604 0.277366 0.7188374 
0.001502243 0.3295225 0.6689752 
0.005885579 0.3184802 0.6756342 
0.0006737453 0.2803373 0.718989 
0.007762642 0.2494693 0.7427681 
0.002658111 0.3985528 0.5987891 
0.005684439 0.4315064 0.5628092 
0.003315584 0.2822897 0.7143947 
0.004954713 0.4231941 0.5718511 
0.002864758 0.2688738 0.7282615 
0.0024113 0.232143 0.7654457 
0.0009967376 0.3496948 0.6493085 
0.006517484 0.4081787 0.5853038 
0.002075915 0.304009 0.6939151 
0.01033749 0.3214675 0.668195 
0.0009896864 0.2469586 0.7520518 
0.01011458 0.2959273 0.6939581 
0.004525117 0.3269592 0.6685157 
0.004420674 0.2696269 0.7259524 
1.125206e-05 0.364139 0.6358497 
0.002059753 0.320643 0.6772972 
0.002960723 0.2651175 0.7319218 
0.0222026 0.3026811 0.6751163 
0.017947 0.3086193 0.6734337 
0.002658382 0.3675966 0.629745 
0.001325063 0.3087283 0.6899466 
0.0004842453 0.296859 0.7026567 
0.009782362 0.2253947 0.764823 
0.0005984262 0.34654 0.6528616 
0.006317559 0.3328408 0.6608417 
0.02361079 0.2618319 0.7145573 
0.004224896 0.2931407 0.7026344 
0.0004813354 0.3246399 0.6748787 
0.004789199 0.3290017 0.6662091 
0.001390656 0.2618835 0.7367258 
0.003620781 0.2589302 0.737449 
0.005362224 0.3743147 0.620323 
0.01145096 0.222845 0.7657041 
0.01499691 0.2832465 0.7017566 
0.0008313525 0.3069212 0.6922474 
0.01021589 0.3312996 0.6584845 
0.01670739 0.35362 0.6296726 
0.02068588 0.3737057 0.6056084 
0.008864706 0.3397426 0.6513927 
0.001178187 0.3073555 0.6914663 
0.02164478 0.2181082 0.760247 
0.0001989072 0.3471444 0.6526567 
0.007332222 0.2805525 0.7121153 
0.003081901 0.3185589 0.6783592 
0.002265568 0.3448474 0.6528871 
0.003739326 0.2746297 0.721631 
0.005753898 0.4596893 0.5345568 
0.007265718 0.2336217 0.7591126 
0.02980237 0.3050802 0.6651175 
0.00031262 0.3267962 0.6728912 
0.0003298837 0.302007 0.6976631 
0.001821964 0.3159502 0.6822279 
0.00958807 0.2282144 0.7621975 
0.0009028055 0.2643938 0.7347034 
0.007513175 0.2043433 0.7881435 
0.005792826 0.2710275 0.7231797 
0.008673247 0.2751208 0.7162059 
3.678061e-05 0.2954442 0.7045191 
0.03617182 0.3311827 0.6326454 
0.005621661 0.4189446 0.5754337 
0.002003436 0.2725786 0.725418 
0.02902131 0.2431355 0.7278432 
