"tau2_1" "tau2_2" "tau2_3"
0.1683311 6.543512 0.007286327
0.3545118 10.1403 0.01731766
0.08490728 0.6819167 0.01248235
0.1842092 2.999186 0.01403215
0.3024666 8.32807 0.01545127
0.2076543 0.7635843 0.01385347
0.3976527 5.599787 0.01943859
0.2799093 2.500575 0.01545274
0.292387 2.11733 0.005143873
0.2026946 1.766994 0.01357578
0.06292281 1.661683 0.006780743
0.1300541 1.562922 0.008304363
0.1745461 3.960709 0.008836945
0.1828124 6.558462 0.01796752
0.07529335 2.122181 0.01324535
0.1214706 3.00571 0.01720856
0.1425243 3.934992 0.0133682
0.3091733 6.767317 0.01607959
0.05395303 0.7089425 0.01588611
0.1325161 4.822396 0.01804137
0.1285148 8.959076 0.01184759
0.03921664 6.583727 0.01269238
0.1426518 4.42542 0.01832124
0.1365542 5.859431 0.008984914
0.1344357 0.8072323 0.00915474
0.1119805 0.769145 0.01040341
0.04468249 6.950347 0.01249523
0.2198953 4.107037 0.01351378
0.1294397 4.253543 0.01558518
0.2839729 3.89453 0.01548793
0.3299233 3.261531 0.02370125
0.1332365 3.092207 0.01105142
0.5044684 2.210963 0.00895954
0.4130861 3.845171 0.01204286
0.5307423 3.796932 0.0152812
0.2989881 2.548166 0.01784565
0.07911283 2.425454 0.009063238
0.09119533 7.579537 0.01050822
0.2094906 2.577265 0.02378113
0.06543455 7.147224 0.009359552
0.09338825 5.500418 0.01151366
0.1193292 6.366662 0.01305425
0.3097723 1.620984 0.01243822
0.2948219 3.254047 0.009594937
0.1218249 5.637367 0.01557333
0.2265219 3.176874 0.01402753
0.2922192 7.735104 0.01046401
0.1298506 3.433918 0.01313343
0.2167789 5.070549 0.01226792
0.1292921 0.6628468 0.0108282
0.1021308 1.73073 0.01783575
0.1104051 7.214773 0.01146847
0.3902325 5.805115 0.01814033
0.09616381 1.111345 0.01433184
0.1840781 7.817094 0.0145493
1.018701 9.900541 0.01787233
0.5028885 1.861424 0.01178878
0.0790134 7.488779 0.00831309
0.07443353 1.185629 0.01315975
0.08128483 5.74567 0.01214483
0.1187093 2.773862 0.009902052
0.2696456 4.98701 0.01255666
0.2518875 2.22437 0.008373821
0.1545505 10.25325 0.01298565
0.07738838 5.143083 0.01110277
0.08836109 7.609134 0.0126509
0.1718357 4.543356 0.01132423
0.2937701 6.922957 0.01646923
0.3224171 2.73566 0.007803707
0.2237303 3.276823 0.01419175
0.2300567 4.823056 0.01405503
0.1669909 5.274994 0.02408891
0.09810056 9.588348 0.01234793
0.1063777 3.197114 0.01212887
0.1144442 5.450957 0.01512096
0.4640644 5.547063 0.01410147
0.1273092 1.435631 0.0086638
0.4337774 6.073476 0.01703402
0.05375012 6.378712 0.0140679
0.1413439 5.942102 0.01119994
0.2801581 5.749956 0.007564655
0.1709699 2.939145 0.01268971
0.1773098 8.321942 0.01051981
0.5880926 17.67217 0.01099827
