"Delta_1" "Delta_2" "Delta_3"
-1.875324 5.411068 1.061984
-1.869217 0.1336687 1.078133
-1.920371 -1.615739 1.105433
-1.885769 -2.489452 1.12158
-1.799602 -2.331026 1.078215
-1.917559 -0.5544017 1.043436
-1.969111 -2.760365 1.023597
-1.810263 -2.76831 1.009957
-1.684049 -2.317405 0.9649165
-2.124638 -1.280459 0.9641702
-2.28825 -0.6311324 0.9759261
-2.63093 -3.301347 1.015035
-2.537575 -2.711902 1.044138
-2.398627 1.830957 1.031282
-2.416935 -2.711036 1.099652
-2.226852 -1.948815 1.001065
-2.058029 -3.049139 1.016315
-1.758874 -0.4098558 1.078161
-1.984187 -2.104125 1.093958
-1.770383 3.609512 1.131275
-1.833917 -1.010592 1.185352
-1.904029 -2.467256 1.172154
-1.902159 -1.378769 1.131725
-2.285498 -2.100281 1.115415
-2.096253 0.0336343 1.09264
-1.674139 1.144212 1.105659
-1.782621 -1.947184 1.055347
-1.99038 -2.944875 1.094341
-2.041823 -2.844829 1.098498
-1.814821 -3.356284 1.093719
-2.117853 -2.929919 1.10243
-2.388292 -1.959786 1.085582
-2.188039 -0.6406872 1.102535
-2.208398 -0.5956562 1.074199
-1.970653 -2.373346 1.069322
-2.347944 -2.224895 1.090737
-2.546988 0.03952185 1.075838
-2.307342 -0.6365667 1.079739
-2.284597 -2.139789 1.089512
-2.395272 -3.44113 1.064342
-2.477415 -3.178822 1.038921
-2.107918 -1.598566 1.069753
-2.43281 -2.030737 1.042909
-1.910383 -2.460635 1.038826
-1.718247 -1.181772 1.012632
-2.0633 -3.207825 1.014058
-2.337746 -2.731403 0.9748753
-1.955864 -3.398537 1.023755
-1.91083 -2.656708 1.015189
-1.735245 -3.095625 1.037986
-1.881831 0.1016734 1.018369
-2.380088 1.280861 1.069434
-2.312398 -1.906087 1.100831
-2.684845 -1.090511 1.059957
-2.145868 -2.493556 1.053275
-2.35262 -1.763995 1.069596
-2.390032 -2.85204 1.076675
-2.187116 -1.555325 1.071008
-2.458633 -1.914724 1.031649
-2.291253 -1.586636 1.040978
-2.258171 0.3566577 1.064361
-2.064396 -0.2281627 1.010417
-2.130923 -3.823551 0.9731587
-2.399338 -1.299103 1.027018
-2.006115 -0.9326705 1.083253
-2.181216 1.316048 1.118943
-2.4167 -0.3960987 1.092812
-2.190022 -0.554178 1.050441
-2.263669 0.8974201 1.030342
-1.855631 -1.221326 1.049004
-1.619916 -3.493545 1.022744
-1.897236 -3.744332 0.9663586
-2.223224 -2.901543 0.9949465
-2.065911 0.5002568 0.968021
-1.755075 0.5851149 0.9952739
-2.216006 -1.252674 0.977399
-2.08598 -1.108966 0.9823028
-1.919856 0.1428178 1.013437
-2.108926 -1.428213 0.964067
-1.961428 -1.427593 0.9724929
-2.066975 -0.2081612 0.9845779
-2.051406 -0.2301816 1.009682
-1.71278 0.4691638 0.9556629
-1.720371 0.7071714 0.9430037
-1.696213 0.3774576 1.020503
-1.936007 -1.577137 1.02521
-2.346432 -3.068991 1.064338
-2.297966 -1.941422 1.077965
-2.043678 0.3924992 1.059779
-1.933476 0.4146444 1.057022
-2.055225 0.1164049 1.037121
-1.760876 -1.447169 1.031036
-2.021597 -1.973106 1.028273
-2.032952 -0.5700065 1.034189
-2.115154 -0.9337027 1.015154
-2.139507 0.1477668 1.015153
-2.178447 -2.892524 1.01572
-1.828094 -2.441534 1.083177
-1.829231 -0.8446646 1.046817
-2.124211 -2.195239 1.027899
-2.202307 -0.1722244 1.036045
-2.148616 -2.567924 1.094158
-2.071926 -2.516309 1.055218
-2.132655 -0.3987889 1.042228
-2.094649 3.497725 1.047444
-1.906649 -3.141395 0.9831314
-2.073494 -2.087755 0.9766584
-2.143448 -1.359723 0.996296
-2.031793 -0.2689393 0.9780365
-2.605569 0.5760274 0.9770223
-1.721037 -1.483639 0.9860921
-1.94727 -0.9947757 0.9205814
-2.200598 -3.001254 0.9884419
-2.039604 -0.3061308 1.015815
-1.98336 -1.027471 0.9867876
-1.886129 -1.716617 0.996008
-2.120333 -2.344385 0.9919966
-2.122359 -3.08112 1.013452
-2.309505 -1.297062 1.024895
-2.485908 -2.031351 1.038069
-2.515701 -3.656367 1.154044
-2.198095 -2.600655 1.052756
-2.194993 -1.359078 1.00744
-2.331542 -1.907617 1.026301
-2.004736 -0.7304402 1.004572
-1.950514 -0.4269456 1.076598
-1.950087 -0.6432891 1.056168
-2.351355 -1.784696 1.037808
-2.129536 -3.078989 1.04956
-2.376654 -2.710437 1.023424
-2.195709 -0.6237781 0.9766211
-2.293304 -1.305301 0.9890793
-2.080237 -1.500373 0.993592
-2.087887 -1.492272 1.007598
-2.105881 -1.099306 0.9847813
-2.01256 1.483194 0.9948361
-1.983536 -2.046406 1.023815
-1.835394 0.0733651 1.068565
-2.086495 -0.0505813 0.9487407
-1.894633 -2.008759 0.9673258
-1.95501 5.00712 1.017903
-1.946702 -1.430974 1.058505
-1.908153 -2.895407 1.007239
-2.6331 -3.484989 1.0388
-1.921365 0.2260865 0.9759774
-2.239151 -1.720884 1.020814
-2.166792 -3.065846 0.9796053
-1.952274 -2.018951 0.9840342
-2.063046 0.7105767 0.9949417
-2.482334 1.402832 1.045588
-2.453918 -1.247467 1.076718
-2.413451 -3.573185 1.049924
-2.249023 -3.091643 1.053981
-2.165766 -1.479989 0.9853307
-1.958376 -2.107991 1.012179
-2.078038 -3.786027 0.9863196
-2.217243 -2.678314 1.005999
-1.916788 -0.4081656 1.059892
-2.067027 -2.342949 1.082743
-1.784869 -3.080235 1.05895
-1.799816 1.217367 1.044646
-2.031931 0.398827 1.037302
-2.311269 0.9321995 1.036503
-2.06409 -1.583713 1.053394
-2.154741 -2.251415 1.036736
-2.041744 -2.245765 0.9716547
-2.64285 0.4114369 1.01626
-2.191701 -2.118735 1.019795
-2.044764 0.1298681 1.048698
-2.132501 1.661026 1.064034
-1.985626 -0.4100725 1.077131
-2.427516 -2.546024 0.986034
-1.995116 -0.7630999 0.9995304
-2.155945 -2.482511 1.003783
-1.881665 -0.9927444 0.9947296
-2.184992 -1.022059 0.9894511
-1.988271 -0.553335 0.9512331
-1.580147 -0.5501139 0.9847388
-1.963457 -0.06802926 0.9701163
-1.907301 -1.881253 0.9991272
-2.084655 -4.034219 1.049487
-2.035181 -1.032029 1.02112
-2.167332 -0.2568384 1.044248
-2.152924 -2.119713 1.032398
-2.238049 -2.877988 0.9368266
-2.105935 -2.074841 0.9828735
-1.847978 -0.5895441 0.9469654
-1.611285 -1.755746 0.9708319
-2.166421 -2.046531 0.9603116
-2.283444 -0.2723268 0.9797481
-2.210344 -2.944693 1.046097
-2.517021 -2.327944 1.075953
-1.955967 -2.266784 1.031828
-2.209393 -1.64373 1.037369
-2.213948 0.4422759 1.006949
-2.06627 -1.340676 0.9925235
-2.053405 -2.695326 0.9574551
-2.015873 -1.503244 0.9683325
-2.421177 -0.2500377 0.9611559
-1.94147 -0.9107934 0.9928237
-1.943149 -3.239585 1.054165
-1.837297 -1.529118 1.070182
-2.043402 -0.2064519 1.065727
-1.956092 -2.74492 1.072619
-1.984902 -1.718957 1.061765
-2.202511 -3.260257 1.043636
-2.022893 -0.9487031 1.051835
-1.93462 0.09301077 1.045305
-1.923939 -2.389095 1.002817
-1.948552 -1.647136 1.000367
-2.200381 -2.996417 0.9953473
-2.305408 -0.322858 1.007906
-2.503267 -0.8709297 0.984178
-2.350694 0.5102674 0.9820971
-2.381974 -0.6957155 1.045435
-2.375404 -0.05134635 1.002125
-1.967721 -3.185979 1.029761
-1.956104 1.24761 1.035064
-1.835119 -0.01965743 1.014096
-2.252081 -2.878755 1.042842
-2.272343 1.665787 1.069883
-2.01911 -2.143152 1.071327
-2.319049 -0.7553116 1.044152
-1.716623 -2.344646 1.024387
-1.966098 -1.343923 0.9252585
-2.072743 0.9437479 0.9431997
-2.209904 0.8275095 0.939198
-2.158726 -0.7799681 0.9690789
-1.878228 -2.049973 1.024398
-2.277233 -0.08000064 1.027619
-2.214041 -1.051139 1.110499
-1.827562 -0.1101788 0.9955996
-2.095504 -3.25015 1.071916
-1.872866 -3.146954 1.08167
-2.307049 -2.237151 1.112726
-2.052827 -1.345182 1.035028
-2.454882 -1.778207 0.9906955
-2.417922 -0.4979229 1.027792
-2.081005 -1.893908 1.011281
-1.972627 -1.571379 1.019535
-1.982305 -1.614781 1.017774
-1.524587 1.308202 1.071217
-1.958192 -1.285838 1.066956
-2.077351 -0.1453823 1.048768
-2.452915 -2.056651 1.080213
-2.515938 -1.770907 1.089312
-2.707986 -2.585791 1.089846
-2.897256 0.3068753 1.056825
-2.242655 -1.699865 1.095681
-1.934702 2.307753 1.058053
-2.504494 0.162769 1.001492
-2.552216 -2.016718 0.9674626
-2.10775 -1.171555 0.9938983
-2.167353 -2.590721 0.961525
-2.405509 -2.535561 0.9544127
-2.332689 -2.918097 0.9043761
-2.041015 -1.384324 0.9761603
-2.105873 -0.3486249 0.9701158
-2.128364 -1.309311 0.9883684
-1.910369 -2.757792 1.043742
-1.90334 -2.631098 1.022444
-1.854904 -3.087894 1.010893
-2.026884 0.8520613 1.019177
-2.080492 0.3401254 0.9641438
-2.010207 -0.9210492 1.032231
-1.723778 -1.522757 1.00423
-2.154517 -2.869714 0.9821461
-1.665298 -2.298461 0.9678248
-1.951811 -0.4270261 0.9802568
-2.15953 -2.392111 0.9991537
-2.139394 -3.532642 1.01783
-1.90713 -1.577105 1.003024
-1.913297 -0.5675695 0.9560817
-1.864711 -3.901691 0.9573141
-1.711893 -2.198146 0.9761594
-1.991504 -2.429187 0.9951703
-2.177232 0.7367244 0.99676
-2.11242 -2.402885 1.049634
-2.046245 -3.034579 1.100683
-2.487144 -3.830877 1.070102
-2.199601 -1.392791 1.018666
-2.303988 -2.163669 1.048027
-2.124843 -1.404754 1.033511
-2.03777 -2.005577 1.047586
-1.927098 -3.595797 1.108927
-2.076135 -3.271045 1.076964
-2.28279 -3.172721 1.077323
-2.121118 -1.564495 1.026082
-2.682046 -0.01937355 1.01186
-2.247614 -0.9977193 0.9595769
-1.954641 -0.4459243 0.9974691
-2.141952 -3.671272 0.9778254
-1.576657 -2.932601 0.9447065
-2.497916 -2.444617 1.011328
-1.759842 -2.506026 1.0553
-1.713556 -2.275003 0.9822885
-2.177785 -0.1171204 1.005076
-2.333638 0.02727301 1.036152
-2.006133 -1.447179 0.9961551
-2.185318 0.2648201 0.9817407
-2.377571 -0.5422948 0.9504005
-1.723121 -2.669976 0.950512
-1.925241 -0.5503701 0.9947688
-1.932991 1.768018 1.009125
-2.067169 -0.1139311 0.9762507
-1.945245 -0.4833292 1.006146
-1.89379 0.2489695 1.068745
-2.085839 -1.73985 1.030343
-2.061151 -3.6497 1.097971
-2.299038 -1.921963 1.081844
-2.015276 -2.18447 1.096151
-2.014819 -1.832475 1.053151
-2.087982 -2.063074 1.08122
-2.465169 -2.396696 1.096743
-2.046642 -2.959165 1.105806
-2.219768 -1.852059 1.047965
-1.973673 -0.4947908 1.081799
-2.11627 -2.154558 1.082065
-2.119691 -3.789646 1.048451
-2.709348 -1.386214 1.085048
-2.066613 0.5140292 1.090517
-1.717349 -2.993884 1.033929
-1.861284 -3.509588 1.100898
-2.208533 -1.679095 1.113598
-1.766417 -2.318029 1.11151
-2.364464 -1.866658 1.122309
-2.324509 -2.09338 1.101116
-2.015933 -1.413636 1.121488
-2.177926 -1.759461 1.10478
-2.059572 -2.16559 1.085256
-2.354221 -3.654011 1.088285
-2.596044 -2.271308 1.040531
-2.26951 -1.434509 1.039311
-2.456822 -0.7905037 1.072197
-1.9699 -1.484484 1.056221
-2.332266 -2.321871 0.9636901
-2.164024 -0.995318 0.9926266
-2.186244 -0.02370354 0.998518
-2.269695 -2.156334 0.9732857
-2.23323 -2.673396 1.027119
-2.070428 -3.150451 1.008414
-1.979362 -1.980674 0.9934863
-1.987099 -2.133894 1.024779
-1.875171 -3.24731 1.074745
-2.008044 -3.619364 1.02687
-1.749059 -1.29283 1.021293
-1.790819 -2.264352 0.9904417
-2.128251 -0.6955013 0.9992031
-2.447002 -3.437702 1.115541
-2.797585 0.6686113 1.008961
-2.628109 -1.770937 0.9752924
-2.457042 0.09038963 0.980639
-1.93829 -1.040488 0.9642975
-2.440771 0.6845549 0.9904856
-2.334712 -0.256454 1.021549
-2.142439 1.081674 1.053785
-2.058565 0.08827267 1.079853
-2.026685 -0.1318822 1.085172
-1.835141 0.430138 1.086137
-2.220035 -1.220228 1.073227
-1.872313 0.3335652 1.112145
-2.062441 -1.906055 1.066216
-2.005894 -0.3339887 1.054452
-1.920953 -1.810493 1.017083
-1.998781 -2.748535 1.024217
-2.308744 -3.124486 1.062208
-1.891105 -1.721172 1.045034
-1.870266 -3.081466 1.050261
-1.673912 1.188445 1.058376
-2.204915 -2.99847 1.039295
-2.195568 -0.3160177 1.041079
-1.593277 -2.182639 1.045782
-2.061485 0.5985663 1.042813
-1.934251 -2.06226 1.059802
-1.966141 -1.394776 1.004429
-1.655998 -0.8506335 0.9959723
-1.810459 -2.735079 0.9826958
-1.932435 -2.256006 0.9695814
-2.153638 -2.064064 0.9710809
-2.002218 -2.880457 1.036573
-2.058991 -2.924621 0.9851785
-2.221987 -2.986651 1.007266
-2.323917 -0.9062037 0.9968804
-2.445663 -0.03804581 1.058493
-2.404167 -2.230877 1.015912
-2.082212 1.016301 1.050395
-2.229849 -2.872927 1.049071
-1.906706 -1.228115 1.035344
-2.243645 -0.9389234 1.066174
-2.135013 -0.2768382 1.082602
-2.119837 1.123034 1.050079
-2.474643 0.213944 1.022728
-2.48144 0.1346217 0.9838922
-2.161674 -1.960365 0.9763455
-2.373205 1.551948 1.007168
-2.112157 0.1888435 0.9911691
-1.873699 -0.8913115 1.036607
-1.944448 -0.175673 1.00618
-2.730929 -2.282574 1.076096
-2.316103 -2.476417 1.065865
-2.419774 -0.6718064 1.028481
-2.114114 -2.849948 1.027232
-2.076435 -2.599061 1.025819
-2.660951 0.1672481 1.063307
-2.411489 -2.541868 1.04291
-2.424703 -0.9886443 1.0949
-2.256529 -1.308872 1.044544
-2.366815 -3.822999 1.030961
-2.44162 -0.9975056 1.027099
-1.977324 -1.70712 1.040616
-1.822172 -4.091662 1.077508
-1.863086 -2.494918 1.102923
-2.64222 -1.844451 1.081913
-2.44631 -1.873937 1.078844
-2.097349 -0.2565863 1.051036
-1.995021 -0.5412994 1.071934
-2.338468 -0.2949339 1.069557
-1.941752 -4.454156 1.091441
-1.968269 -2.928085 1.037184
-1.848764 -1.247893 1.106122
-1.90456 1.177554 1.138152
-2.341708 -3.378419 1.100759
-2.264742 -1.349565 1.080804
-2.165159 -2.823206 1.080433
-2.324416 -0.4445601 1.029606
-2.256475 -0.3515473 1.015508
-2.09898 -2.328928 1.00967
-2.288714 -1.628799 1.003978
-2.095402 -0.5324322 0.9922145
-1.678368 -1.113654 1.057011
-1.588017 0.6398761 1.045018
-2.10592 -1.766191 1.060134
-2.249295 1.540328 1.060514
-2.016583 -1.329368 1.059822
-2.115492 -3.846976 1.075406
-2.182013 -2.137743 1.085968
-1.902216 -3.064206 1.118385
-2.156368 -1.288359 1.026815
-2.115869 -1.544613 1.052198
-2.508281 1.04462 0.992604
-2.567153 -0.4880321 0.9504255
-2.197137 0.08329764 1.041409
-1.903097 1.81264 0.9757341
-2.225371 -0.1802074 1.030432
-2.345062 -1.418587 1.102234
-2.280672 -2.63531 1.096709
-2.127756 -2.349926 1.089894
-2.419166 -2.002025 1.062291
-2.297726 0.456702 1.059072
-2.245313 -1.639735 1.028294
-2.437577 -1.277471 1.044326
-2.187052 -0.4897904 1.029372
-2.437913 -0.2505683 0.9843935
-1.751852 -2.107336 0.9667455
-1.656837 -0.2682127 0.9731605
-2.012433 -1.512696 0.9361979
-1.988376 0.1999245 0.9517165
-2.172651 -1.676245 1.007072
-2.202844 0.2487703 0.9879953
-2.073288 -2.328911 1.048198
-1.524899 -1.001123 1.073136
-1.959451 -2.734882 1.080567
-2.079614 -3.679468 1.103395
-2.247046 -2.822562 1.081736
-2.140838 -3.686169 1.080853
-2.192754 -3.654267 1.063863
-1.961552 -3.392754 1.049489
-2.315181 -2.575127 1.016229
-2.263663 -0.7105675 1.011345
-2.499207 -2.713093 0.9872941
-2.291655 -0.2923156 0.9873141
-2.122001 -1.069784 0.9954126
-2.471701 -1.837342 1.013134
-2.063269 -2.798495 1.014524
-1.964088 -1.697076 1.054195
-2.063186 -1.592897 1.094798
-2.152326 2.677885 1.059593
-2.248045 -2.564123 1.100265
-2.10708 -2.311288 1.030819
-2.425417 -2.114209 1.046993
-2.433871 0.2575954 1.033373
-2.531378 1.770158 0.9767716
-2.157112 -2.14777 0.9859251
-2.189466 -1.943359 1.029705
-2.206316 -3.115409 1.023935
-2.165067 -0.4903079 0.9937032
-1.72544 -1.194531 0.9702939
-1.753441 0.4848544 1.001117
-2.073469 -1.183108 0.9934981
-1.953133 -0.9421799 0.9768399
-1.995612 0.170768 1.040277
-1.923808 -2.126288 1.071222
-1.931557 -1.767078 1.048925
-2.215415 1.636853 1.102474
-2.532522 -0.5986993 1.065211
-1.945608 -2.713801 1.108297
-2.280091 -3.899384 1.11569
-2.470521 -2.581736 1.019422
-2.224648 -0.5870074 1.029257
-2.061685 1.675113 1.056125
-1.836458 -2.704951 1.05508
-1.975263 -1.346575 1.002418
-2.072465 -2.566266 0.9492003
-2.368878 -0.2809085 0.9199082
-2.489096 -0.8577615 0.9279297
-2.08548 -2.413079 0.9553827
-2.170987 -2.568221 0.9820869
-2.163325 -0.8745691 0.9861362
-2.193418 -1.785711 0.9915114
-2.154763 -1.582693 0.9328139
-1.940806 0.3334515 0.86842
-1.723848 -2.215278 0.8798048
-1.946133 -2.330198 0.9076732
-1.877155 1.023048 0.9061318
-1.701797 -1.10077 0.8739694
-1.879112 -1.598296 0.9321571
-2.357501 -2.682332 0.8790161
-2.196412 -2.644242 0.9374457
-2.005903 -1.368561 0.9739676
-2.002539 -2.671566 1.01952
-1.808027 -0.05580243 1.036367
-1.929304 0.2145647 1.023267
-2.017952 -1.612206 1.011269
-1.852161 -3.087686 1.045591
-2.041715 -0.6186564 1.071733
-1.882249 -0.5392528 1.061432
-1.975757 0.123977 1.099473
-2.079601 -0.4700709 1.022099
-2.248684 -2.409719 1.003708
-2.141741 -3.77884 1.031716
-2.012446 -3.386536 1.090161
-2.016744 -0.7521919 1.046063
-2.053101 -0.6028687 1.052816
-2.221894 -1.263233 1.072791
-1.796035 2.691544 1.070455
-1.877493 -1.230709 1.073484
-2.18653 -2.364928 1.123609
-1.976065 -3.04108 1.125759
-2.209426 -2.312914 1.157663
-2.428158 -2.487929 1.099694
-2.589407 0.1692672 1.107735
-2.227292 0.1091835 1.063678
-1.867842 -1.640532 1.037464
-1.787853 -0.389908 1.079581
-1.891862 -0.7661094 1.067494
-2.308583 -1.290497 1.057201
-2.180301 -0.7151005 0.9992211
-2.066583 -0.09578347 1.022249
-2.197325 -1.27729 0.9796444
-1.887953 -2.353212 1.030485
-2.323619 -2.366224 0.9629863
-2.149473 3.239958 0.9382479
-1.864106 -1.751475 0.9570167
-1.789555 -1.914643 0.942061
-2.010085 -2.213262 0.8804276
-2.000857 -2.500515 0.9425436
-2.079742 -1.950512 0.940947
-2.05847 -3.595779 0.9498599
-1.976224 -0.864782 0.8955722
-1.890173 -1.602948 0.920014
-1.80328 -2.08744 0.9817221
-1.62871 -0.02553263 0.9722279
-2.041012 -0.2266633 0.972556
-2.075186 -1.794476 0.9829682
-2.183657 -0.5517085 0.9215916
-1.825199 -2.778041 0.9467849
-2.001626 -2.405901 0.9756687
-2.040628 -2.89609 1.001566
-2.006777 -1.464538 1.054094
-2.037419 -2.152078 1.031306
-2.248183 -3.086947 1.032206
-1.98464 1.20178 1.024294
-1.847786 -0.7917806 0.973423
-2.624079 -3.959063 1.017781
-2.244805 -2.41228 1.023126
-1.792655 -0.08674894 1.002083
-1.715522 -2.081837 1.01993
-1.743208 -1.59794 0.962243
-1.744137 -2.214473 0.9683173
-2.137451 -1.437189 1.045745
-2.429025 -3.156836 1.075127
-2.371011 -2.475127 1.046763
-2.276402 -2.570385 1.081101
-2.41163 -3.017004 1.080232
-2.132365 -0.8625892 1.07869
-2.237176 -1.779245 1.010215
-2.27226 -2.369824 1.002235
-2.130703 -2.622445 1.046364
-2.541553 0.8105538 1.059699
-2.881588 1.086551 0.9821048
-2.552377 -2.055968 0.9959662
-2.230631 0.9860055 1.039459
-1.857059 1.252964 1.044802
-2.156749 1.918661 1.033737
-2.108289 0.1527548 0.9718532
-1.759415 -1.09639 1.055549
-1.866096 -2.042856 1.017604
-1.814941 -0.9129983 1.019716
-2.361145 -0.2575755 0.9799475
-2.278419 1.509353 1.005626
-1.789566 0.03272056 1.026407
-1.895633 -1.177848 0.9684528
-2.112239 -1.015448 0.9232281
-2.065094 -2.075535 0.9742212
-1.986703 -1.339574 0.9579952
-1.994971 -2.247227 1.015922
-2.251076 -2.48819 1.076721
-2.108443 -2.105693 1.07231
-2.017646 -2.858792 1.052193
-2.20498 -2.809937 1.063698
-2.382086 -1.480795 1.14121
-2.081311 -1.801535 1.072671
-2.525355 -3.938908 1.076174
-2.363325 -2.973217 1.102127
-2.291047 -0.878442 1.002811
-2.2225 -1.648062 1.021017
-2.065296 -2.658257 0.993861
-2.130139 -0.7434372 1.003868
-2.172673 -1.905398 0.9780292
-2.397485 -2.50285 1.02313
-2.358591 0.1509611 1.059391
-2.686228 -2.134865 1.048125
-2.184028 0.5408843 1.034029
-2.210728 -2.35429 1.046002
-2.285564 -2.588455 1.095823
-2.434713 -2.006217 1.02466
-2.248971 -0.9740859 1.039528
-2.479173 -1.987447 1.04726
-2.075752 -1.279871 1.039634
-2.31991 -2.353864 1.091865
-2.123594 -0.261504 1.085237
-2.066538 -0.8567751 1.063983
-2.204595 -1.328291 1.075382
-2.263777 0.858976 1.02233
-2.344682 -1.797263 1.034064
-2.59043 -0.7934424 1.020222
-1.865249 -2.924581 1.036593
-2.148485 -2.582583 0.9651513
-1.929941 -2.696385 0.9797415
-2.15372 1.762547 0.9786852
-1.953966 0.1646562 0.9670712
-1.799603 -2.940001 0.9642666
-1.997262 -1.809009 0.9273284
-1.89949 1.938548 0.8749191
-1.834834 -0.7778648 0.9138107
-2.031904 1.387687 0.9069299
-2.214367 -1.146365 0.8855589
-1.849779 -0.8926447 0.9122173
-2.135048 -2.423351 0.8947063
-1.766942 -1.599497 0.9331178
-1.569431 0.8901942 0.941295
-1.916817 -1.417968 0.9441566
-2.277003 0.563005 0.996301
-2.219715 -1.440218 1.038443
-2.223357 -1.818097 1.077058
-2.858548 -2.432533 1.076347
-2.606202 -0.7194369 1.066195
-2.362375 -0.2357752 1.074832
-2.585353 -1.894288 1.047827
-2.368659 -1.301607 1.039909
-2.008583 -2.235345 1.029835
-2.248492 -2.867849 1.070898
-2.195295 -0.3021787 1.030166
-2.620751 -4.222564 1.022475
-2.484859 -2.554331 1.035112
-1.971103 1.157818 1.038768
-2.185603 -0.3436514 1.090621
-2.027133 -2.152134 1.059219
-2.083124 -3.622668 0.9953267
-2.048552 -1.379602 0.9659609
-1.981694 -1.750259 0.9823218
-1.894283 -0.005224978 0.9621146
-2.047437 -3.406726 0.9710679
-2.197368 -1.541853 0.9706544
-1.781291 -2.359327 0.9950073
-2.307742 -0.6740975 0.9963875
-2.061363 -3.03387 1.010861
-2.207804 -0.8642521 1.026839
-2.167635 -2.098123 1.036582
-2.118602 0.9931921 1.067207
-1.699893 0.3705469 1.064242
-2.220242 2.929712 1.011874
-2.439987 0.6603751 1.031875
-1.898984 -1.792858 1.067325
-2.126365 -0.7395187 1.04592
-1.844106 -3.404907 1.09301
-2.127948 2.188497 1.086219
-2.110011 1.781176 1.072705
-2.365282 -3.050104 1.017519
-2.218636 -3.621855 1.012118
-2.157356 1.594826 1.04474
-2.242306 -1.765539 1.057608
-2.196038 -3.120241 1.068274
-1.826984 -2.545423 1.025403
-1.955655 -0.2664239 0.9878549
-1.906025 -2.595367 1.039517
-2.101997 -1.55121 1.029844
-2.328667 -1.420746 1.032949
-1.952944 -2.916474 1.016508
-2.001843 -0.9455375 0.9795651
-2.102631 -1.773286 0.9717046
-2.334514 -0.1656394 1.078068
-2.47452 -2.197809 1.047221
-2.572983 -1.081556 1.044764
-2.086318 -0.8269354 1.023585
-2.201387 -1.137009 0.9749243
-2.223458 -1.576079 0.9679693
-2.026308 0.1396897 0.9439681
-2.18083 -2.022576 0.9754667
-1.291019 -1.822576 0.9738414
-2.048468 0.01201162 0.9898794
-2.153648 2.468293 1.014499
-2.535123 -1.483113 0.9996545
-2.158811 -3.219948 0.976842
-2.052883 -3.142471 1.014945
-2.346577 -2.751902 1.02098
-2.012416 -2.488737 1.051707
-2.401921 -0.5191217 1.034284
-2.369743 -0.09628733 1.027014
-2.426475 -1.029076 1.054236
-2.427872 0.07141947 1.012567
