tau2_1 tau2_2 
4.564946 0.09730722 
1.065891 0.03040425 
5.485426 0.05952862 
0.08971889 0.02346748 
1.141294 0.02223451 
7.543688 0.02189393 
5.604755 0.01715793 
4.326286 0.02387401 
0.1839521 0.03234106 
2.907173 0.02294587 
0.1937475 0.02860624 
0.1572187 0.01592825 
0.05249168 0.04583822 
0.1751782 0.02204072 
4.760109 0.02173643 
4.097176 0.03935791 
3.286024 0.02197342 
0.4027698 0.03710891 
8.284913 0.03213303 
1.236963 0.02233739 
0.2266241 0.02555521 
5.546695 0.03370171 
0.1213407 0.02328641 
5.579165 0.01755292 
0.3175149 0.01457923 
6.069865 0.007409293 
0.1301059 0.01904822 
1.50914 0.03021327 
0.2214185 0.03701523 
0.2216947 0.02012344 
9.689065 0.0370652 
77.48837 0.02573655 
44.2639 0.01405236 
1.076184 0.02000643 
4.639633 0.0268873 
1.170959 0.03381065 
0.4946869 0.02281789 
7.580135 0.02867448 
0.5782321 0.0566633 
0.7340321 0.0135637 
0.06288295 0.02380735 
1.629277 0.02529439 
2.039061 0.01933307 
0.4742519 0.01687748 
3.800811 0.01342116 
0.291248 0.02905162 
0.2989328 0.03349221 
4.176906 0.02737723 
4.382743 0.02557254 
3.161265 0.01656237 
6.929953 0.01203533 
2.261469 0.0300595 
4.317836 0.04062392 
2.102797 0.05200054 
3.63222 0.05067244 
0.7125775 0.06072794 
5.405706 0.01612869 
4.863447 0.02063439 
2.750296 0.01444237 
0.3732664 0.01290532 
9.117368 0.00878001 
0.8975932 0.01405817 
0.659872 0.02438263 
0.4279 0.02451035 
1.125535 0.02126216 
1.751404 0.01968394 
10.08411 0.03546247 
0.2873837 0.01925621 
34.62853 0.0107475 
37.63425 0.03789922 
29.41204 0.01356587 
11.21677 0.02234005 
7.504524 0.008387656 
0.6059596 0.04925874 
0.1091569 0.05297994 
0.117844 0.01232504 
0.04363881 0.02343824 
0.1218117 0.05560518 
0.07548065 0.01807045 
0.09366404 0.04324885 
0.08670774 0.05221716 
0.4979809 0.02851284 
0.2940002 0.006383568 
0.0832076 0.01471345 
1.146494 0.0415165 
0.1478194 0.01985625 
0.3947698 0.02372604 
0.8783871 0.02213875 
0.101761 0.02597539 
1.195432 0.01532195 
18.7367 0.02822564 
1.816765 0.0200298 
0.2283505 0.02523972 
