tau2_1 tau2_2 tau2_3 tau2_4 
0.03424827 0.1917105 0.01113332 0.004494207 
774895.1 6933.595 0.00615513 0.002558823 
557268981 2.552154 0.01612361 0.003568188 
0.1253675 51.02594 0.01222346 0.003069204 
0.6676553 38.63798 0.02226117 0.002700872 
772136614611 121192.4 0.009465935 0.002840656 
2.326028 3.451893 0.0155868 0.003688387 
346.6412 496612006 0.00802787 0.003245825 
309.5475 48.02439 0.008834602 0.00341824 
38642.98 1.226887 0.006554082 0.003244521 
2.18723 10274020 0.01144112 0.003219774 
4.068308 0.05194814 0.009703204 0.002969887 
21.22639 6.49974e+16 0.01986462 0.004453005 
1760.695 0.9699774 0.01719167 0.00195984 
26.04011 213.4978 0.006420801 0.00308544 
17.84598 593.9412 0.01189978 0.003674733 
33672.59 2445797207 0.0159691 0.002707029 
110947.4 14.06772 0.01909272 0.002940791 
221.7403 4.755549e+15 0.003246824 0.003571846 
1.107038 300100.3 0.006552713 0.002179992 
3.174539e+15 0.06841242 0.01527888 0.003761414 
1.202513 0.954628 0.01594375 0.003875511 
1.854342e+20 6529053763 0.02576174 0.002958479 
2.046616 0.2473242 0.01091847 0.002814649 
217.4573 0.7968092 0.01638339 0.002992755 
8.82048e+22 6786505 0.01249919 0.003056691 
79.52261 2.203592 0.0080195 0.002464702 
0.3072684 282251.6 0.01636911 0.003553742 
1.530609 37147512 0.005866793 0.002483419 
11.77924 0.3878433 0.008859236 0.003606976 
1.620821e+14 23.40145 0.01301543 0.002661803 
0.09097609 24.97262 0.004509742 0.002416344 
174080744 3.317515 0.002938986 0.003485497 
1.18278 33297607 0.009474078 0.003027209 
12088764 16.11328 0.01240572 0.00255545 
490.7184 140258117 0.008133825 0.003960686 
687.6107 2.885631 0.01683902 0.002941123 
0.8493866 3985.45 0.03772263 0.003526099 
863025 155.0168 0.006550847 0.003062528 
699.2736 0.5625051 0.0102144 0.003080948 
0.09932024 214699931819 0.01944486 0.002515336 
1410.022 0.06011943 0.02147456 0.002658072 
1.830459 2.334819 0.006165562 0.004899136 
13692.6 26091542 0.01269911 0.003685232 
287.0839 101.4943 0.009455258 0.002508474 
0.4296348 2.903521 0.005567819 0.002295721 
417275.3 38.97769 0.008867903 0.003921794 
0.4350316 21309.54 0.0162631 0.003358405 
146222753184 66540793108 0.0164507 0.003515957 
7097.705 6.505909 0.005039622 0.002641759 
11212.1 1522.681 0.01885219 0.003248585 
2.704246e+18 0.1278916 0.00543906 0.002643452 
0.2677597 3.221132e+20 0.009318914 0.003695634 
19.21168 1.979427 0.01621309 0.00438967 
0.1800958 0.3690807 0.01269842 0.002228825 
58641442726 63.43193 0.01598873 0.003041311 
234.982 533.1508 0.02330451 0.0032865 
25.34909 198.8372 0.01368932 0.003093389 
339.2106 0.06996713 0.003307569 0.003095441 
6.249785 444.8853 0.01517571 0.003089392 
50946.14 1880.876 0.006747999 0.002628816 
67128986 1354275943 0.01395031 0.002640209 
6754.397 56.73942 0.007663773 0.002914374 
0.6263094 0.1597659 0.00492684 0.003570044 
5413.433 0.07107662 0.02239342 0.002544156 
0.7278364 15916306625 0.003233902 0.003341808 
25.08349 4.872258 0.006168779 0.003946154 
